POW_LGA_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
LGA53780,274,368,549,199,300,154,331,179,21,2381,300,395,446,135,162,100,239,106,16,1895,208,281,276,54,75,54,134,51,23,1159,457,422,350,45,106,75,152,39,12,1654,132,89,72,3,25,21,18,15,4,372,206,177,42,0,25,15,19,3,13,509,13,11,35,15,23,20,13,25,20,179,2541,2964,4180,3094,2443,2763,2290,2600,239,23113,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,4,9,11,0,0,0,0,0,4,0,0,11,16,0,0,6,0,0,0,3,3,6,24,0,0,4,0,0,0,5,5,11,24,0,5,4,3,0,0,0,3,8,24,0,0,5,3,0,0,3,7,21,38,0,0,8,5,0,0,0,4,15,37,0,7,4,0,0,0,6,0,3,26,0,7,6,0,0,0,0,0,3,15,0,4,0,0,0,0,3,0,5,14
LGA53800,154,235,279,104,159,65,140,109,21,1270,165,250,240,80,121,43,129,94,12,1134,139,210,168,43,48,34,148,34,14,838,273,362,390,26,90,29,229,74,20,1485,80,55,54,3,23,12,48,12,3,291,105,130,38,6,16,17,12,12,5,347,12,16,17,9,7,10,11,12,11,102,1512,1805,2384,1650,1574,1594,1244,1653,143,13566,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,14,0,0,0,5,0,0,0,0,4,8,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,4,14,0,0,0,0,5,0,0,0,0,13,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,3,0,0,5,7
LGA53920,11,22,12,11,8,0,12,3,0,93,14,20,7,21,5,3,5,7,0,81,12,18,3,7,4,0,19,9,0,64,21,55,34,6,4,0,31,11,0,164,11,11,17,0,0,0,9,0,0,51,12,7,5,0,0,0,15,0,0,51,4,0,7,4,0,0,0,0,0,12,116,178,126,132,50,33,110,101,10,860,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
LGA53990,63,61,131,28,69,15,108,111,13,602,75,72,150,21,48,15,109,107,7,597,69,63,168,15,19,17,93,89,6,536,97,159,380,12,32,7,157,100,12,955,42,55,73,3,12,3,21,13,4,232,87,66,57,0,5,5,9,6,0,241,13,0,14,4,4,0,4,21,0,59,807,725,1460,645,548,536,727,1430,106,6980,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,4
LGA54060,16,7,13,0,3,0,4,11,0,60,18,8,17,0,10,3,3,12,0,67,18,3,9,0,9,5,8,6,0,51,26,12,31,3,11,0,5,0,0,85,4,5,18,0,0,0,3,4,0,27,14,5,3,0,0,0,0,5,0,31,3,0,0,0,0,0,0,5,4,15,170,70,178,73,78,109,47,145,12,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54130,17,3,3,0,0,0,4,13,0,50,20,0,6,0,3,0,4,10,0,48,10,3,4,0,0,0,4,4,0,26,26,5,9,0,0,3,9,0,0,43,17,0,0,0,0,0,0,0,0,17,10,0,0,0,0,3,0,0,0,11,11,0,0,0,0,0,0,0,0,11,230,21,49,21,32,15,42,70,5,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54170,463,977,554,383,467,207,111,137,29,3323,392,1095,455,197,299,142,102,95,27,2807,281,940,220,109,143,72,28,40,23,1860,542,1513,280,91,154,110,43,73,21,2830,191,288,66,10,52,39,5,6,9,670,249,704,60,12,38,76,8,19,22,1178,31,54,49,60,34,50,11,30,29,344,3896,8487,4586,7084,4498,6637,1032,3611,356,40181,0,0,0,3,3,0,0,3,10,18,0,0,0,0,0,3,0,0,10,18,0,0,0,3,0,0,0,3,8,17,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,3,8,18,3,0,0,4,0,0,0,5,8,20,0,0,6,0,0,0,0,0,13,29,0,0,5,5,4,6,4,3,24,42,0,4,0,8,6,0,12,7,24,51,0,3,3,0,8,0,0,0,13,38,0,5,10,3,0,0,0,0,13,32,0,0,0,0,0,0,0,0,6,14
LGA54200,153,202,316,68,279,74,338,115,23,1565,160,206,313,43,171,41,236,86,15,1279,142,201,253,17,110,48,168,50,9,995,359,328,344,22,84,56,178,50,16,1438,119,84,52,3,23,10,26,14,0,330,203,113,38,0,24,30,14,5,9,441,14,11,16,13,12,5,25,3,16,119,1749,1738,2573,1490,1875,1261,2043,1569,155,14454,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,4,10,0,0,0,4,0,0,0,0,5,9,0,0,0,0,0,0,0,0,10,13,0,0,3,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,5,17,0,0,0,6,0,0,0,0,3,10,0,0,0,3,0,0,3,0,4,13,0,0,4,0,0,0,0,5,9,25,0,0,0,0,0,0,0,4,6,17,0,4,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,3,0
LGA54280,112,137,291,84,194,59,223,104,15,1226,119,231,334,67,175,28,369,105,23,1450,100,179,324,33,88,16,401,109,21,1272,277,478,979,32,102,34,932,119,36,2996,151,130,338,12,28,4,183,27,13,881,237,136,244,13,24,19,142,19,10,841,5,3,25,11,12,9,39,5,12,118,1304,1608,3317,963,1429,972,2759,1345,179,13876,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,3,15,0,0,6,0,0,0,0,0,7,17,0,4,0,0,0,0,3,4,14,18,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,4,0,3,10,0,0,4,0,0,0,0,0,4,14
LGA54310,68,94,184,71,141,45,115,159,9,879,94,123,263,44,129,21,176,120,18,989,87,126,300,34,114,22,169,136,14,1003,267,364,1070,39,168,19,642,325,57,2959,114,195,578,11,75,3,216,79,30,1298,328,371,930,9,67,11,221,64,49,2042,6,6,43,6,4,3,19,20,3,113,1140,1489,3870,709,1092,605,1744,1489,217,12354,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,9
LGA54340,20,14,30,10,22,8,13,13,0,132,25,13,20,0,4,0,0,8,0,78,22,20,16,0,8,8,9,0,0,79,29,28,13,5,3,5,0,0,0,86,6,4,0,0,0,0,0,0,0,18,15,8,0,0,0,3,4,0,0,29,0,0,0,0,0,0,0,3,0,8,219,133,217,126,154,147,76,326,8,1405,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54410,14,4,4,8,4,0,3,0,0,30,10,3,7,0,0,0,6,0,0,23,8,0,0,0,0,0,4,0,0,11,8,4,3,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,4,13,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,94,26,44,47,24,21,28,49,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,13,0,0,0,0,0,4,8,0,18,24,0,0,0,0,0,0,5,0,40,10,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,125,4,11,3,7,3,18,41,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,24,6,4,0,3,3,5,13,0,56,33,12,10,3,3,0,5,10,0,75,21,9,3,4,0,0,6,4,0,50,42,6,0,0,4,3,11,4,0,65,11,0,4,0,0,0,0,0,0,20,31,6,5,0,0,5,3,3,0,51,10,0,0,0,0,0,0,0,0,12,332,59,88,34,63,50,72,120,10,812,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,22,0,5,0,4,0,7,8,0,52,20,0,11,0,4,0,11,6,0,65,20,11,17,0,4,0,22,7,0,79,12,20,47,3,3,0,52,0,0,136,0,11,16,0,0,0,7,0,0,33,10,8,20,0,0,0,0,0,0,43,5,0,0,0,0,0,0,3,0,8,177,50,142,21,42,15,118,80,4,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,14,0,0,0,0,0,8,5,0,26,3,0,0,0,0,0,8,0,0,10,5,0,0,0,0,0,5,4,0,14,13,0,3,0,4,0,3,0,0,22,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,72,4,11,4,7,12,21,18,7,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,16,0,0,0,3,0,3,0,0,27,15,0,0,0,0,0,4,0,0,26,19,3,0,0,0,0,0,5,0,31,21,0,0,0,0,4,0,3,0,37,11,0,0,0,0,0,0,0,0,16,10,0,3,0,0,0,0,0,0,12,6,0,0,0,0,0,0,4,0,8,188,15,25,9,23,14,28,36,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,119,187,390,99,221,31,292,210,25,1579,129,236,451,41,160,28,293,163,25,1532,107,203,392,23,110,11,281,145,23,1294,384,482,1036,27,172,16,577,179,65,2945,168,164,291,0,40,3,98,20,16,807,386,196,251,3,40,6,45,14,11,956,8,0,28,9,8,4,18,21,16,116,1654,1864,3905,1150,1433,891,2333,2035,251,15530,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,6,14,0,0,4,0,4,0,3,3,8,23,0,0,0,0,0,0,4,3,6,22,0,0,0,3,0,0,0,3,13,15,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,0,0
