POW_LGA_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA58050,5,48,5,4,61,15,54,5,0,68,17,42,5,0,66,17,40,3,0,66,19,37,3,0,63,18,28,0,0,51,21,33,6,0,62,17,32,3,0,54,26,50,5,0,72,12,31,5,0,53,7,13,3,0,23,0,7,0,0,7,0,18,3,0,21,177,422,53,9,661,878,3369,133,64,4437,2940,2666,175,163,5940,4359,1732,264,147,6501,4669,1979,348,144,7134,4593,2035,238,118,6986,4449,1774,150,96,6469,4462,1672,169,83,6386,4543,1602,195,77,6415,3776,1508,217,66,5562,2472,1388,172,44,4077,914,856,86,19,1879,232,399,27,8,659,100,200,16,6,330,38385,21194,2181,1019,62780,0,18,0,0,24,19,17,5,8,44,21,6,0,5,30,25,14,0,4,45,29,7,0,6,47,24,10,4,6,42,19,12,0,4,35,33,10,0,0,41,27,13,0,0,45,27,4,0,0,32,5,10,0,0,23,3,8,0,0,7
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,4,0,0,6,14,4,0,0,15,7,6,0,0,13,4,5,0,0,9,9,8,0,0,12,8,0,0,0,13,12,4,0,0,19,11,0,4,0,19,8,3,0,0,12,0,4,0,0,9,0,3,0,0,3,0,0,0,0,0,91,41,10,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,8,3,0,0,14,13,0,0,0,16,11,6,0,0,16,28,10,3,0,44,15,0,0,0,23,14,7,0,0,31,21,7,3,0,33,25,7,0,3,37,17,7,0,0,25,8,0,0,0,13,8,0,0,0,10,5,6,0,0,11,187,62,14,4,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,13,32,0,0,53,40,9,0,4,50,43,18,0,0,63,44,16,5,4,63,31,24,0,0,53,28,28,6,0,58,49,23,5,0,75,42,42,5,0,92,55,46,5,0,109,50,51,5,0,104,28,39,4,3,66,18,28,0,3,52,12,8,0,0,23,440,358,31,20,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,8,8,0,4,0,10,0,3,0,0,4,0,0,0,0,3,3,3,0,0,5,7,6,0,0,15,9,5,0,0,16,9,9,0,0,17,12,3,0,0,12,5,3,5,0,13,3,0,0,0,8,0,4,0,0,4,71,33,10,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,10,8,0,0,0,4,5,0,0,0,5,9,0,0,0,12,5,0,0,0,5,7,0,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,49,6,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,0,8,0,0,9,9,28,0,0,40,9,17,0,0,21,10,8,0,0,20,13,16,5,4,26,15,13,0,0,29,8,9,8,0,24,15,13,3,0,20,4,12,0,0,16,5,13,0,0,19,7,8,4,0,15,0,6,0,0,4,0,6,0,0,7,88,151,21,4,261,198,1156,52,23,1429,1134,1978,100,72,3289,1935,1289,103,62,3393,2396,1099,211,51,3760,2507,1234,177,52,3971,2119,1003,86,36,3244,1968,807,68,35,2878,1873,738,83,28,2727,1530,674,74,16,2298,1098,636,66,23,1825,392,399,34,7,827,94,183,19,5,303,31,77,5,7,123,17278,11271,1083,420,30057,0,10,0,0,11,7,13,0,0,26,13,4,0,4,25,21,9,5,3,33,10,10,0,4,22,14,10,0,0,29,14,5,0,4,23,17,3,0,0,21,11,6,0,0,21,10,8,0,0,21,3,0,0,0,4,0,0,0,0,3
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,9,0,0,20,14,6,0,0,19,16,4,0,0,24,29,3,5,0,34,20,9,0,0,29,23,3,0,0,30,28,11,3,0,39,32,9,6,0,41,49,23,7,3,70,34,13,0,0,46,18,6,6,0,27,6,10,0,0,20,8,5,0,0,15,275,119,22,8,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,0,8,0,0,12,3,11,0,0,17,3,12,0,0,16,6,3,0,0,14,9,8,0,0,16,10,5,0,0,16,4,15,0,0,18,11,7,0,0,19,10,10,5,0,19,0,8,0,0,11,0,5,0,0,5,3,9,0,0,9,0,4,0,4,7,60,106,9,4,176,167,851,40,17,1071,995,1253,63,44,2361,1748,853,100,57,2762,2003,938,138,42,3125,1955,881,129,40,3011,1803,783,73,30,2688,1588,660,50,19,2317,1577,588,42,14,2223,1221,589,69,16,1889,830,530,57,5,1430,364,317,28,11,721,103,163,16,5,281,37,78,9,0,121,14401,8484,809,298,23992,0,3,0,0,8,5,7,0,4,12,10,3,0,0,11,13,9,0,0,22,12,8,0,3,26,8,7,0,0,14,13,4,0,0,17,5,0,0,0,5,11,4,0,0,17,4,7,0,3,13,0,5,4,0,7,0,0,0,0,0
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,11,17,3,3,32,17,9,4,0,25,34,17,6,0,52,31,14,0,4,48,31,19,0,0,57,42,17,0,0,61,43,17,4,3,61,39,25,7,0,72,39,25,5,0,72,30,24,9,0,63,16,24,0,0,41,7,14,3,0,24,4,5,0,0,8,343,216,45,12,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,10,5,0,0,10,5,7,0,0,13,6,0,0,0,12,11,6,0,0,14,9,5,0,0,9,10,0,0,0,15,13,3,0,0,23,12,4,0,3,26,13,6,0,0,23,6,0,0,0,13,6,0,3,0,13,8,0,0,0,9,110,53,7,3,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,9,52,0,0,60,12,32,0,0,48,12,25,0,3,38,5,20,0,3,27,19,20,0,3,40,18,11,4,0,27,21,24,6,4,48,20,18,0,0,47,14,13,3,4,29,10,13,9,0,27,4,10,0,0,18,5,13,5,0,16,0,10,0,0,7,141,261,29,13,446,791,3352,115,53,4312,2610,2435,154,96,5293,3281,1452,195,121,5049,3486,1709,282,102,5576,3585,1998,196,92,5874,3372,1784,103,71,5336,3418,1742,121,65,5347,3288,1626,147,56,5107,2742,1377,160,53,4337,1791,1177,120,31,3120,614,719,58,15,1403,162,287,21,8,481,41,138,5,10,198,29188,19789,1679,785,51437,5,25,0,3,34,12,9,0,5,25,20,12,0,5,34,26,12,0,3,45,17,9,0,4,35,24,19,0,4,45,30,9,0,3,48,16,6,0,0,27,24,3,0,3,29,11,8,0,0,21,9,3,0,0,12,3,0,0,0,6
LGA58820,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,8,0,0,21,38,43,3,0,76,125,35,3,9,174,130,39,3,8,174,122,41,7,8,179,173,50,5,8,234,171,38,17,6,234,226,61,9,3,298,240,55,18,4,313,202,59,23,0,281,118,56,25,0,201,33,35,8,3,77,8,15,0,0,28,9,10,0,5,28,1581,531,124,53,2290,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,8,20,3,0,0,23,12,0,0,0,15,13,0,0,0,15,7,11,0,0,21,16,9,0,0,24,26,9,0,0,37,36,14,0,0,52,21,19,0,0,40,23,4,3,0,37,14,10,0,0,28,16,9,0,0,22,6,11,0,0,22,219,106,16,6,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,4,19,0,0,0,24,17,0,0,0,16,26,5,0,0,27,28,0,3,0,31,24,5,0,0,22,29,4,0,5,31,31,8,4,0,38,28,5,0,0,32,9,4,0,0,10,5,0,0,0,3,0,0,0,0,4,202,34,13,7,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,13,16,0,0,0,20,15,3,0,0,17,10,10,0,0,22,12,13,0,0,23,16,0,0,0,23,18,0,0,0,21,30,12,0,0,47,17,10,3,0,31,9,7,7,0,15,3,5,0,0,11,4,0,0,0,11,179,71,19,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,8,9,0,0,17,21,6,0,0,28,26,3,0,0,33,31,3,0,5,38,44,16,0,0,63,30,17,0,0,45,26,15,3,0,41,27,9,4,0,43,28,19,5,0,50,39,18,3,0,70,15,7,6,0,31,13,5,0,0,25,8,7,5,0,26,318,143,33,10,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,13,0,0,3,17,85,10,7,3,105,144,11,21,0,183,174,9,18,9,210,155,17,19,8,200,136,13,19,0,167,107,6,11,4,125,117,5,22,3,146,81,3,14,5,100,70,4,14,0,85,19,3,9,3,35,9,0,0,0,7,0,0,0,0,0,1099,94,163,36,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,20,7,0,0,25,39,9,6,0,51,38,15,0,0,52,28,14,0,0,38,40,18,0,0,65,38,22,0,0,59,37,16,0,0,59,41,13,4,0,60,51,15,0,0,67,36,20,8,0,63,23,16,4,0,45,8,9,0,0,21,5,7,0,4,13,404,183,29,10,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,7,0,0,4,4,9,0,0,16,18,8,0,0,25,12,5,0,0,15,5,6,0,0,7,14,10,0,0,21,19,9,0,0,18,12,10,0,0,24,19,4,4,0,29,17,9,0,0,28,8,0,0,0,6,4,4,0,0,9,3,3,0,0,8,134,78,9,5,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,14,0,0,0,17,9,5,0,0,15,10,3,0,0,20,7,3,0,0,11,11,7,0,0,18,14,5,3,0,22,14,7,0,0,28,18,5,0,0,22,15,12,4,0,26,9,5,0,0,16,7,0,0,0,3,5,3,0,0,7,132,64,14,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,13,10,0,0,21,55,65,3,5,136,183,51,7,4,247,336,77,15,9,434,315,93,38,8,457,276,78,22,7,386,248,59,20,12,336,231,60,14,16,321,282,51,17,8,360,239,56,25,3,325,217,57,15,3,292,84,33,4,6,123,23,19,0,0,46,10,8,0,0,18,2508,703,182,79,3467,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,3,5,0,0,0,4,6,0,0,0,3,5,0,0,0,5,4,0,0,0,4,3,0,0,0,6,3,0,0,0,3,0,0,0,0,0
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,37,0,3,0,43,85,0,5,0,92,73,8,4,4,90,55,3,11,0,67,46,0,4,3,63,58,7,14,0,79,71,6,8,0,81,38,5,10,0,58,32,9,6,0,37,20,0,4,0,29,3,0,0,0,3,0,0,0,0,0,523,40,72,18,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,12,9,4,0,21,51,5,10,3,69,90,3,11,3,106,95,16,19,5,128,102,18,10,0,132,106,16,9,0,131,115,13,11,0,139,137,29,15,6,183,132,20,8,0,159,86,19,12,0,114,25,9,4,0,35,6,5,0,0,12,4,0,0,0,10,962,169,99,28,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,5,0,0,10,9,48,6,0,63,26,20,3,0,49,44,16,3,0,67,50,20,3,0,68,67,32,9,0,111,59,35,0,0,98,55,25,0,3,85,57,44,9,3,112,78,36,6,0,129,62,64,12,3,136,28,33,4,4,65,19,24,0,4,39,8,12,4,0,24,563,398,52,20,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59499,4,18,6,0,23,3,31,4,0,43,11,23,3,0,36,9,22,0,3,37,12,18,7,0,40,15,22,3,0,43,13,22,4,0,44,10,30,11,0,49,13,21,17,0,52,13,27,7,0,56,5,25,9,0,39,0,13,3,4,21,4,17,4,4,29,125,297,75,15,515,829,1162,110,63,2168,2416,2165,281,160,5029,3496,1857,378,171,5897,4251,2045,555,209,7062,4039,2201,455,155,6847,3498,2059,363,99,6022,3419,2192,397,111,6115,3463,2295,427,124,6303,2881,2303,469,85,5741,1983,2122,433,64,4603,744,1373,234,31,2379,213,635,117,24,983,80,302,68,25,472,31300,22717,4295,1311,59627,5,0,0,0,13,17,15,0,0,34,15,11,4,7,30,18,11,4,5,39,28,15,0,6,48,23,16,0,0,47,19,20,0,3,41,21,10,5,4,45,24,20,3,0,49,13,24,3,5,51,3,9,4,0,19,0,7,4,0,6
