LGA_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,10,0,0,4,3,0,0,0,11,4,5,3,5,0,0,6,20,0,0,0,18,0,0,0,20,0,0,0,11,0,0,4,16,0,11,9,49,3,0,11,84,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,19,19,0,0,0,0,0,0,21,21,0,0,0,0,0,0,34,34,0,0,0,0,0,0,21,21,0,0,0,0,0,0,26,26,0,0,0,0,0,0,141,141,0,0,0,0,0,0,3,3
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,11,0,4,0,10,0,0,0,16,5,0,0,7,0,3,0,19,0,3,0,6,0,0,0,14,0,0,0,7,0,0,3,10,5,6,9,36,6,3,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,5
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,22,4,6,0,8,0,0,0,21,0,3,3,13,0,0,4,17,0,0,0,4,0,0,0,12,0,3,0,4,0,0,0,13,4,10,8,54,4,0,10,85,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,5,0,0,9,8
LGA56090,0,0,0,3,0,0,0,8,0,0,0,8,3,0,5,18,0,0,0,26,0,0,8,38,4,0,4,21,5,0,7,35,0,6,7,13,0,0,0,31,0,0,0,7,0,0,7,16,0,0,4,5,0,0,0,11,0,15,18,84,14,0,23,153,0,0,0,71,46,3,21,150,8,64,36,236,49,6,12,411,64,229,108,752,38,19,52,1269,149,347,197,712,23,35,56,1514,183,388,277,810,18,39,64,1773,187,299,284,858,3,50,75,1757,213,363,407,1018,13,78,205,2290,805,1685,1306,4451,190,230,491,9167,0,0,0,0,0,0,41,41,0,0,0,0,0,0,28,27,0,0,0,7,0,0,105,113,0,0,0,0,0,0,148,153,0,0,0,3,0,0,137,138,0,0,0,4,0,0,146,154,0,5,0,9,0,0,124,133,0,9,7,22,0,0,729,755,0,0,0,75,49,3,59,197
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
LGA56230,0,0,0,3,0,0,0,10,0,0,0,3,3,0,0,10,0,0,0,7,0,0,0,13,0,0,0,10,0,0,0,13,0,0,0,9,0,0,0,5,0,0,0,8,0,0,0,11,0,0,0,4,0,0,3,4,0,0,7,46,4,3,5,65,0,0,6,39,25,0,16,82,0,16,8,116,29,0,5,177,14,41,34,334,19,10,23,472,15,38,46,366,10,18,28,519,21,50,94,380,13,16,30,606,13,56,92,423,11,22,39,647,37,94,129,554,11,37,172,1030,105,289,404,2209,116,101,308,3527,0,0,0,0,0,0,34,30,0,0,0,0,0,0,27,27,0,0,0,0,0,0,71,71,0,0,0,4,0,0,104,110,0,0,0,3,0,0,93,96,0,0,0,3,0,0,82,86,0,0,0,3,0,0,115,121,0,0,3,14,0,0,525,546,0,0,9,41,28,5,45,123
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,3,3,8,0,0,3,24,0,7,6,27,0,0,7,49,3,7,7,16,0,0,0,39,4,6,10,43,0,0,4,68,5,19,25,65,0,5,15,139,14,46,46,170,5,10,22,325,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,17,17,0,0,0,0,0,0,8,8,0,0,0,0,0,0,26,34,0,0,0,0,0,0,80,82,0,0,0,0,0,0,8,9
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,4,0,12,0,0,0,20,0,7,0,11,0,0,0,14,0,5,0,12,0,0,0,19,0,0,3,3,0,0,4,7,0,0,0,7,0,0,0,15,0,9,10,45,0,4,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,12,12,0,0,0,0,0,0,17,17,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,4
LGA56460,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,0,0,0,23,0,0,0,11,6,0,11,28,0,10,0,29,5,0,7,53,10,34,9,100,0,0,9,162,4,28,10,59,0,0,9,118,9,28,25,68,0,0,15,148,10,20,16,68,0,8,11,142,12,26,25,99,0,3,54,224,42,141,93,442,21,16,107,868,0,0,0,0,0,0,15,15,0,0,0,0,0,0,12,12,0,0,0,3,0,0,26,27,0,0,0,0,0,0,26,26,0,0,0,0,0,0,32,32,0,0,0,0,0,0,25,27,0,0,0,0,0,0,33,42,0,0,0,10,0,0,177,183,0,0,0,11,6,0,26,48
LGA56580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,0,0,0,17,0,0,4,29,13,0,7,53,29,263,23,44,8,3,14,377,210,408,43,91,5,5,25,785,347,474,69,68,3,8,36,1007,471,639,104,87,0,9,25,1323,415,512,108,72,5,6,18,1141,542,697,186,132,5,25,101,1684,2008,2994,535,511,38,56,220,6366,0,0,0,0,0,0,13,13,0,0,0,0,0,0,12,10,0,3,0,0,0,0,39,41,0,0,0,0,0,0,31,34,0,0,0,0,0,0,30,37,0,3,0,0,0,0,33,33,0,6,3,0,0,0,89,99,0,20,3,3,0,0,248,268,0,0,4,25,13,0,23,66
LGA56620,0,0,0,0,0,0,9,9,0,0,0,0,0,0,5,8,0,0,0,3,0,0,3,10,0,0,0,3,0,3,3,13,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,10,0,0,33,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,11,0,10,0,6,0,0,0,13,0,4,0,3,0,0,0,3,3,5,3,3,0,0,0,13,0,0,0,0,0,0,0,7,0,26,3,16,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,9,9
LGA56730,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,13,0,0,0,9,0,0,3,9,0,0,0,0,0,0,3,6,0,0,0,9,0,0,4,14,0,0,0,0,0,0,4,7,0,5,5,27,7,0,18,62,0,0,0,19,17,3,10,44,0,12,0,62,12,0,32,124,14,31,18,189,11,3,136,407,24,41,33,157,9,5,109,376,19,39,35,201,5,13,66,381,28,38,40,225,6,12,43,395,21,45,55,251,4,28,94,498,100,204,191,1111,66,67,479,2216,0,0,0,0,0,0,28,28,0,0,0,0,0,0,34,34,0,0,0,0,0,0,51,51,0,0,0,7,0,0,70,75,0,0,0,0,0,0,69,69,0,0,0,0,0,0,82,86,0,0,0,0,0,0,83,88,0,3,0,9,0,0,421,429,0,0,0,18,20,3,44,83
LGA56790,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,17,0,4,7,27,0,0,0,4,3,0,3,11,0,0,0,12,0,0,3,18,0,9,4,35,0,0,0,53,0,9,7,44,0,0,4,67,0,16,12,55,0,0,3,101,7,15,12,83,0,6,11,127,6,16,22,130,0,9,21,198,13,66,62,364,10,13,49,581,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,19,19,0,0,0,0,0,0,23,23,0,0,0,0,0,0,31,33,0,0,0,0,0,0,32,34,0,0,0,0,0,0,63,63,0,0,0,0,0,0,187,190,0,0,0,0,3,0,10,17
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,6,0,0,4,16,4,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,19,25,0,0,0,5,0,0,0,5
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20,8,21,3,10,0,0,0,47,19,18,11,0,0,0,3,44,22,48,7,3,0,0,0,79,21,46,13,7,0,0,3,90,24,53,14,13,0,0,4,118,90,214,41,31,0,4,20,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,9,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,5
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,3,0,7,0,9,0,0,4,27,0,4,0,10,0,0,3,15,3,0,8,9,0,0,0,21,0,6,4,15,0,0,0,25,0,0,0,7,0,0,5,13,9,16,12,58,3,0,11,105,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,17,17,0,0,0,0,0,0,26,26,0,0,0,0,0,0,20,20,0,0,0,0,0,0,24,24,0,0,0,0,0,0,13,13,0,0,0,0,0,0,117,117,0,0,0,6,0,0,5,9
LGA57080,0,0,0,0,3,0,0,3,0,4,3,12,0,0,0,18,3,0,0,9,7,0,0,18,0,6,0,3,0,0,3,18,0,0,3,4,0,0,0,14,0,4,0,0,0,0,0,8,0,0,0,0,0,0,3,6,5,17,12,30,12,0,13,88,0,0,0,33,24,0,9,72,57,466,152,134,34,14,38,880,933,1586,311,404,36,27,99,3393,646,885,227,248,11,20,87,2137,253,384,122,176,7,15,36,993,225,308,144,193,6,13,40,922,232,349,180,171,0,15,80,1029,2353,3961,1141,1350,126,105,398,9435,0,0,0,0,0,0,50,48,0,0,0,0,0,0,167,167,0,0,3,0,0,0,463,466,0,0,0,4,0,0,308,309,0,0,0,5,0,0,195,197,0,0,0,0,0,0,136,137,0,0,0,0,0,0,126,131,0,0,0,8,0,0,1438,1457,0,0,0,35,32,0,57,127
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5,11,0,0,0,0,5,0,0,4,0,0,0,9,0,0,0,16,0,0,0,9,0,0,0,16,0,3,0,17,0,3,0,31,0,0,0,17,0,0,5,27,7,4,5,18,0,0,0,33,3,4,7,26,0,5,6,50,8,17,21,96,6,7,18,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,5,0,0,4
LGA57210,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,12,3,0,0,21,0,0,0,11,6,0,6,23,0,4,4,35,9,0,0,45,0,21,9,61,6,3,5,102,6,33,13,74,0,8,9,146,11,33,27,86,7,8,13,172,14,29,35,102,4,10,9,201,21,44,52,132,4,11,51,312,46,156,134,500,37,34,101,1004,0,0,0,0,0,0,16,16,0,0,0,0,0,0,7,11,0,0,0,0,0,0,12,11,0,0,0,3,0,0,32,36,0,0,0,5,0,0,39,45,0,0,0,5,0,0,35,39,0,0,0,0,0,0,49,49,0,0,0,9,0,0,192,203,0,0,0,12,10,0,21,44
LGA57280,0,0,0,10,4,0,12,35,0,0,0,22,5,0,5,37,0,0,8,86,10,0,19,124,0,6,8,71,5,0,10,97,0,4,4,40,4,0,11,60,0,3,3,29,0,0,9,40,0,0,6,3,0,0,10,22,3,12,21,254,31,7,79,407,0,0,0,11,3,0,3,24,0,6,3,84,11,7,12,131,37,104,73,508,14,14,22,775,56,123,125,526,11,12,24,878,35,45,80,353,4,17,31,558,26,35,67,261,3,15,26,430,3,12,23,84,0,4,14,138,159,325,369,1824,50,66,141,2931,0,0,0,0,0,0,61,61,0,0,0,0,0,0,73,73,0,0,0,5,0,0,247,247,0,0,0,0,0,0,225,229,0,0,0,0,0,0,184,184,0,0,0,0,0,0,166,165,0,0,0,0,0,0,51,53,0,0,4,9,0,0,1005,1009,0,0,0,19,13,0,78,117
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,11,0,0,0,16,0,5,0,7,0,0,0,10,0,0,4,7,0,0,0,22,0,3,5,12,0,0,3,23,0,4,11,24,0,0,10,45,6,11,18,68,6,6,16,123,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,26,26,0,0,0,0,0,0,14,14,0,0,0,0,0,0,39,39,0,0,0,0,0,0,95,97,0,0,0,0,0,0,4,9
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,15,0,0,0,0,0,0,0,3,0,0,0,14,3,0,0,17,0,19,6,50,4,0,3,91,7,13,7,42,0,0,6,75,3,12,11,43,3,0,8,81,4,3,10,43,0,0,7,71,4,3,15,32,0,6,16,78,15,58,56,232,8,10,40,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,18,18,0,0,0,0,0,0,16,16,0,0,0,0,0,0,25,23,0,0,0,0,0,0,20,20,0,0,0,0,0,0,14,14,0,0,0,0,0,0,88,93,0,0,0,0,0,0,0,4
LGA57490,0,0,0,13,11,0,5,27,0,6,6,37,8,0,9,63,0,13,6,101,10,6,7,145,6,6,16,67,4,6,15,116,0,4,14,48,5,0,13,79,0,3,10,21,0,0,13,51,0,0,5,15,0,0,9,30,11,26,51,311,32,13,71,523,0,0,21,311,231,31,87,680,11,181,135,1049,243,47,95,1766,187,648,601,3390,192,96,174,5297,324,853,959,3087,72,118,225,5630,352,738,1018,3024,54,134,252,5586,275,442,869,2677,40,120,219,4645,226,456,653,2634,32,195,579,4775,1377,3321,4259,16178,869,734,1639,28381,0,0,0,0,0,0,177,180,0,0,0,6,0,0,342,351,0,0,0,9,0,0,742,751,0,0,4,13,0,0,726,743,0,0,0,15,0,0,605,619,0,0,0,15,0,0,444,461,4,0,4,17,0,4,380,405,8,7,12,71,4,3,3410,3502,0,0,19,328,241,26,268,886
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,8,0,0,4,13,0,7,0,6,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0
LGA57700,0,0,0,4,0,0,0,5,0,0,0,7,6,0,0,9,0,0,5,16,0,0,0,24,0,4,6,19,0,0,0,34,0,0,4,14,0,0,0,19,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,9,6,64,11,3,8,93,0,0,5,65,46,8,20,142,5,38,28,267,43,12,31,416,40,177,135,989,27,19,46,1434,95,259,228,832,24,25,73,1543,81,152,193,680,7,36,55,1208,61,109,144,578,9,28,51,980,37,91,116,478,3,34,69,831,319,824,849,3897,161,158,347,6553,0,0,0,4,0,0,36,36,0,0,3,6,0,0,35,39,0,0,0,0,0,0,123,121,0,0,0,4,0,0,120,125,0,0,0,6,0,0,126,133,0,0,0,5,0,0,88,91,0,0,0,10,0,0,67,73,0,0,3,24,0,0,591,619,0,0,5,80,44,8,55,191
