SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
505031255,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,4,0,4,14,9,4,4,0,5,56,0,0,0,0,0,0,0,3,4,3,3,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,6,5,4,4,26,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
505031257,0,0,0,0,0,0,17,10,4,0,6,0,40,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,10,6,0,4,0,0,24,0,0,0,0,0,5,4,0,0,0,0,0,8,0,0,0,0,0,12,7,0,10,0,0,0,26,0,0,0,0,0,0,11,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,41,22,14,9,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,33,36,0,0,8,48,23,39,57,20,14,14,3,40,265,0,0,0,0,0,0,3,3,7,5,3,4,21,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,12,0,8,9,0,4,46,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0
505031258,0,0,0,0,0,0,13,26,16,19,5,0,91,0,0,0,5,0,12,0,0,3,3,0,0,23,0,0,0,0,5,4,19,11,9,11,0,0,62,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,6,4,4,20,5,4,6,0,0,42,0,0,0,8,7,12,0,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,12,48,31,34,12,0,0,0,0,10,155,0,0,0,0,0,0,0,0,0,0,0,36,42,4,0,13,64,47,71,77,52,35,36,7,57,469,0,0,0,0,0,0,9,27,7,11,10,10,75,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,12,52,24,21,23,0,9,148,0,0,0,0,0,3,6,6,6,3,0,5,23,0,0,0,0,8
505031303,0,0,0,0,0,3,60,105,50,90,18,6,334,0,0,3,0,6,14,6,6,0,3,0,0,37,0,0,0,0,3,13,72,34,8,20,8,0,156,0,0,0,0,0,5,9,10,0,7,0,0,38,0,0,0,0,9,20,36,6,10,0,5,6,87,0,4,4,14,11,16,14,4,4,0,0,0,55,0,0,0,0,0,0,3,0,3,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,17,89,36,32,9,3,0,0,0,7,201,0,0,0,0,0,0,0,0,0,0,0,71,73,6,5,23,106,57,109,201,165,73,126,28,94,997,0,0,0,4,4,14,30,48,47,69,33,19,274,0,0,0,0,3,5,16,7,5,0,5,3,52,0,0,0,0,0,24,136,116,65,74,27,23,469,0,0,0,0,0,4,14,11,12,15,6,5,73,3,0,0,0,7
505031304,0,0,0,0,0,9,33,57,34,49,25,4,191,0,0,0,0,0,6,6,0,0,4,0,0,22,0,0,0,0,0,15,23,16,3,7,4,4,76,0,0,0,0,0,0,5,0,3,3,0,0,14,0,0,0,0,3,18,10,5,9,0,0,5,54,0,0,6,4,7,7,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,5,3,0,6,32,13,29,5,0,0,5,0,4,104,0,0,0,0,0,0,0,0,0,0,0,40,41,6,0,10,40,20,76,87,82,56,66,27,57,531,0,0,0,0,0,7,29,54,33,76,39,23,265,0,0,0,3,0,4,16,8,3,3,3,9,47,0,0,0,0,0,32,117,89,62,80,21,26,423,0,0,0,0,0,5,11,14,6,11,7,3,62,3,0,0,5,7
505031305,0,0,0,0,4,3,25,96,44,93,21,0,297,0,0,0,4,9,6,6,8,0,0,0,0,40,0,0,0,0,0,13,54,33,13,20,0,0,136,0,0,0,0,0,6,12,4,0,6,0,0,30,0,0,0,0,0,28,17,10,23,5,4,3,87,0,0,3,4,6,6,4,0,3,0,3,0,30,0,0,0,0,0,5,0,3,0,0,0,0,9,0,0,0,0,0,4,5,0,0,0,4,0,19,21,0,16,63,37,59,10,4,0,0,0,5,216,0,0,0,0,0,0,0,0,0,0,0,74,74,21,0,21,72,54,126,140,161,88,131,36,90,937,0,0,0,0,0,10,45,74,52,97,54,28,365,0,0,0,0,0,22,23,9,14,9,3,5,90,0,0,0,5,3,30,177,131,88,121,21,22,596,0,0,0,6,0,9,25,17,20,19,10,7,112,3,0,3,3,18
505031306,0,0,0,0,0,14,91,123,57,48,23,6,364,0,0,0,6,6,18,12,7,4,5,0,0,56,0,0,0,0,0,31,71,33,19,30,3,0,190,0,0,0,0,0,5,18,13,6,9,0,4,50,0,0,0,0,15,39,57,11,30,0,0,7,159,0,0,0,21,21,21,13,0,0,0,0,0,90,0,0,0,0,8,8,0,0,5,0,0,0,21,0,0,0,4,0,6,3,3,0,5,0,0,25,10,0,25,179,63,84,32,7,5,3,0,14,416,0,0,0,6,0,0,0,0,0,0,0,101,110,15,0,29,215,116,223,301,199,128,102,24,126,1480,0,0,0,0,0,0,50,57,43,78,20,35,287,0,0,0,0,0,6,12,6,6,0,0,6,48,0,3,0,0,0,32,147,86,40,76,21,36,460,0,0,0,0,0,6,22,16,7,17,6,10,78,0,0,0,3,19
506011110,0,0,0,0,0,17,114,77,22,25,9,5,273,0,0,0,3,5,13,8,0,0,0,0,0,35,0,0,0,4,11,44,73,25,13,11,0,5,188,0,0,0,0,0,5,13,7,0,4,0,7,34,0,0,0,7,22,71,66,3,15,0,0,10,201,0,0,5,19,19,10,0,4,0,0,0,8,68,0,0,0,3,0,7,0,0,3,0,0,0,17,0,0,0,0,0,3,3,3,0,0,0,3,18,6,0,33,240,66,80,11,0,0,0,4,22,470,0,0,0,5,0,5,0,0,0,0,0,110,127,12,4,37,279,129,261,290,137,53,45,16,166,1426,0,0,0,0,0,10,56,43,18,39,10,17,193,0,0,0,0,3,7,18,0,0,0,0,0,31,0,0,0,0,5,47,118,66,22,27,4,27,309,0,0,0,0,0,4,17,9,6,5,3,8,59,0,0,0,0,27
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,4,28,32,8,10,4,5,91,0,0,0,3,0,3,3,0,0,0,0,0,11,0,0,0,0,0,9,28,6,0,8,0,0,61,0,0,0,0,0,6,9,4,0,0,0,0,25,0,0,0,4,10,25,13,0,5,5,0,3,62,0,0,0,8,13,12,0,0,0,0,0,0,34,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,54,24,13,4,0,0,0,0,8,111,0,0,0,4,0,0,0,0,0,0,0,25,31,0,0,9,74,45,74,95,52,19,18,4,33,437,0,0,0,0,0,0,18,23,15,21,9,17,99,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,17,54,26,7,14,9,10,134,0,0,0,0,0,4,3,5,0,5,0,4,28,0,0,0,0,3
506011114,0,0,0,0,0,13,65,59,25,36,11,6,213,0,0,0,5,6,14,15,0,0,4,0,0,35,0,0,0,0,0,24,54,33,12,11,0,0,144,0,0,0,0,0,3,14,3,4,4,0,3,32,0,0,0,4,6,47,48,14,8,7,0,0,135,0,0,6,13,9,21,13,3,0,7,0,3,76,0,0,0,7,0,8,3,0,0,0,0,0,23,0,0,0,0,0,4,0,0,4,0,0,3,9,5,0,17,149,60,68,15,0,0,0,0,10,328,0,0,0,4,0,3,0,0,0,0,0,56,69,10,0,22,182,88,195,230,118,67,67,15,78,1066,0,0,0,0,0,0,33,32,34,38,12,10,167,0,0,0,0,0,3,14,3,0,5,6,0,34,0,0,0,0,5,21,79,54,33,37,6,31,270,0,0,0,0,0,3,17,13,7,7,0,11,50,0,0,0,0,11
506011115,0,0,0,0,0,9,32,47,39,42,24,0,192,0,0,0,3,3,9,10,4,3,6,0,0,41,0,0,0,6,3,13,34,28,20,14,3,0,130,0,0,0,0,0,0,3,5,3,9,0,0,30,0,0,0,3,5,25,39,3,27,8,0,0,107,0,0,0,11,3,24,7,0,0,0,0,5,52,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,6,0,4,3,0,0,13,7,0,20,118,65,63,32,3,5,0,3,9,318,0,0,0,0,0,4,0,0,0,0,0,72,77,11,0,20,141,83,138,163,99,107,80,30,93,970,0,0,0,0,0,0,20,30,33,46,34,19,195,0,0,0,0,0,0,11,6,6,8,0,3,30,0,0,0,3,4,15,52,57,41,74,31,8,295,0,0,0,0,0,4,0,6,9,8,8,4,35,0,4,0,3,4
506011116,0,0,0,0,0,7,18,41,17,36,19,6,138,0,0,4,0,3,20,18,5,0,0,0,0,58,0,0,0,0,3,21,38,31,18,22,6,0,143,0,0,0,0,0,0,4,4,6,9,6,0,33,0,0,0,3,3,12,26,8,34,3,0,3,110,0,0,0,10,9,21,6,7,0,3,0,0,50,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,4,3,0,0,0,0,0,11,7,0,7,67,42,57,32,5,3,3,3,4,224,0,0,0,0,3,0,0,0,0,0,0,70,73,4,3,10,86,63,143,157,98,87,80,26,86,844,0,0,0,0,3,3,15,26,18,51,38,25,188,0,0,0,0,4,4,12,3,3,11,4,4,33,0,0,0,0,0,13,61,71,50,69,25,35,334,0,0,0,0,0,6,7,4,15,15,3,4,42,0,0,0,0,3
506011117,0,0,0,0,0,12,101,95,29,23,4,0,266,0,0,0,0,0,4,6,4,0,4,0,0,15,0,0,0,0,5,16,51,24,13,11,0,0,111,0,0,0,0,0,0,3,10,0,4,0,0,18,0,0,0,3,6,24,21,0,4,0,0,6,77,0,0,0,5,4,11,0,0,3,0,0,0,19,0,0,0,0,0,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,3,11,5,0,5,52,16,20,0,0,0,0,0,4,109,0,0,3,0,0,0,0,0,0,0,0,64,74,6,0,9,62,33,103,196,135,52,41,3,80,711,0,0,0,0,0,7,57,55,28,30,11,17,205,0,0,0,0,0,7,6,4,0,5,0,0,26,0,0,0,0,0,34,138,65,30,27,6,33,335,0,0,0,0,0,11,12,10,3,7,0,7,46,0,0,0,4,13
506011307,0,0,0,0,0,0,28,58,29,43,7,0,172,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,3,22,12,6,10,4,0,58,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,5,9,5,4,13,0,0,3,43,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7,3,6,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,5,12,7,26,66,84,47,55,15,35,354,0,0,0,0,6,0,13,19,20,48,25,9,143,0,0,0,0,0,0,3,6,0,0,3,0,16,0,0,0,0,0,10,56,34,37,38,10,6,185,0,0,0,0,0,0,8,5,3,8,3,0,42,0,0,0,0,4
506011308,0,0,0,0,0,0,30,75,31,55,14,0,207,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,3,24,15,10,11,0,0,64,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,3,10,20,0,6,0,0,3,49,0,0,3,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,0,0,7,0,0,9,15,10,3,0,0,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,31,36,0,4,11,17,14,33,83,108,51,71,21,41,448,0,0,0,0,0,0,20,18,17,17,16,8,96,0,0,0,0,0,9,4,4,0,0,0,0,20,0,0,0,3,3,10,40,27,24,37,6,13,161,0,0,0,0,0,0,4,4,3,4,4,0,22,0,0,0,0,0
506021118,0,0,0,0,0,7,73,116,66,77,55,6,412,0,0,5,0,5,9,13,0,0,3,0,0,42,0,0,0,0,0,27,62,32,29,21,8,4,178,0,0,0,0,0,5,7,3,8,11,4,5,46,0,0,0,0,12,44,41,5,22,6,0,0,140,0,0,3,16,7,14,7,0,5,0,0,4,66,0,0,0,4,0,6,3,0,3,0,0,0,16,0,0,0,0,0,0,3,3,3,0,4,0,16,9,0,35,143,47,41,16,3,3,4,3,10,309,0,0,3,0,0,0,0,0,0,0,0,139,146,8,0,48,161,77,161,235,164,132,127,73,174,1368,0,0,0,0,0,4,27,40,43,51,29,24,217,0,0,0,0,6,6,16,14,4,3,0,5,51,0,0,0,0,3,26,86,76,34,52,25,18,314,0,0,0,0,0,3,12,15,8,14,4,12,66,0,0,0,3,19
506021119,4,0,0,0,0,7,75,135,71,166,86,6,558,0,0,7,4,17,28,9,5,0,0,3,0,79,0,0,0,5,3,38,87,41,32,36,10,0,246,0,0,0,0,0,9,15,8,3,10,0,0,50,0,0,0,3,19,40,46,8,35,7,3,8,174,0,0,6,12,8,29,13,0,5,0,0,0,78,0,0,0,0,4,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,4,12,3,4,26,17,0,16,83,36,52,11,6,0,4,0,7,232,0,0,0,3,0,0,0,0,0,0,0,126,134,31,4,31,111,92,197,251,205,159,236,111,160,1587,0,0,0,0,0,7,38,41,25,71,53,17,240,0,0,0,0,3,17,20,8,7,6,0,3,67,0,0,0,0,3,18,85,76,67,87,16,11,352,0,0,0,0,0,3,15,9,17,18,5,3,74,0,0,0,6,17
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,4,0,0,0,4,11,88,117,90,166,92,6,575,0,0,0,8,13,25,19,8,6,5,0,0,76,0,0,0,3,7,35,75,38,30,57,12,0,258,0,0,0,0,0,5,8,8,0,9,0,0,30,0,0,0,3,10,47,54,5,48,12,3,9,200,4,0,3,17,11,26,12,3,3,0,0,5,96,0,0,0,0,0,6,3,0,4,5,0,0,16,0,0,0,0,0,0,3,6,3,10,0,0,20,20,0,18,85,29,51,19,8,3,3,6,12,255,0,0,0,6,0,0,0,0,0,0,0,134,134,31,0,28,123,82,199,289,190,192,265,118,161,1670,0,0,0,0,0,0,21,29,26,60,52,17,216,0,0,0,7,3,12,11,7,0,9,5,0,52,0,0,0,0,0,19,77,63,49,69,18,13,298,0,0,0,0,0,8,7,12,9,18,11,3,69,0,0,0,3,10
506021309,3,0,0,0,0,7,33,53,22,31,10,3,170,0,0,0,3,5,6,0,4,0,0,0,0,19,0,0,0,0,0,14,38,17,4,17,0,0,87,0,0,0,0,0,0,5,4,5,4,0,0,21,0,0,0,4,14,16,27,3,7,5,0,5,85,0,0,11,12,7,9,3,0,0,0,0,0,42,0,0,0,0,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,113,32,54,10,0,0,0,0,10,244,0,0,0,3,4,0,0,0,0,0,0,49,56,10,0,21,130,66,112,136,82,43,56,13,73,741,0,0,0,0,0,3,30,34,25,17,11,9,130,0,0,0,0,0,6,10,3,0,0,0,0,31,0,0,0,0,3,11,52,32,20,15,3,8,152,0,0,0,0,0,0,0,11,4,13,4,5,36,0,0,0,9,4
506021310,0,0,0,0,0,3,39,43,23,37,17,0,164,0,0,0,0,4,11,4,0,3,0,0,0,20,0,0,0,0,0,16,28,13,8,11,0,0,78,0,0,0,0,0,3,6,4,0,0,0,3,19,0,0,0,3,8,16,14,0,4,0,0,3,48,0,0,0,5,4,5,0,0,0,0,0,0,23,0,0,0,0,4,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,13,98,23,30,8,0,0,0,0,10,194,0,0,0,0,0,0,0,0,0,0,0,42,47,7,0,20,109,45,87,103,63,44,59,14,54,609,0,0,0,0,0,5,18,21,21,15,8,12,99,0,0,0,0,4,5,4,0,0,4,0,0,18,0,0,0,0,0,20,41,23,23,18,7,4,145,0,0,0,0,0,0,8,6,0,6,4,6,41,0,4,4,0,5
506021311,0,0,0,0,0,0,46,81,44,74,53,0,304,0,0,4,5,3,8,5,8,0,0,0,0,26,0,0,0,0,0,16,30,28,9,28,12,3,121,0,0,0,0,0,0,3,0,5,5,3,3,17,0,0,0,7,4,23,41,4,10,0,3,3,103,0,0,8,8,7,3,6,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,12,7,0,15,77,24,33,7,0,0,0,0,8,177,0,0,0,6,0,0,0,0,0,0,0,64,70,17,0,17,97,43,92,148,117,74,105,68,87,865,0,0,0,0,0,3,17,26,18,32,17,3,124,0,0,0,3,0,4,5,0,0,4,0,0,17,0,0,0,4,0,16,44,29,33,40,5,12,184,0,0,0,0,0,0,8,11,5,13,0,0,40,0,0,0,0,4
506031124,0,0,0,0,0,14,78,107,47,76,47,4,378,0,0,9,10,14,34,9,11,4,3,0,0,88,0,0,0,0,4,31,83,28,14,24,5,0,186,0,0,3,3,0,9,9,10,4,10,0,0,41,0,0,10,3,12,48,49,13,15,8,0,5,160,4,0,15,25,21,30,11,0,5,0,0,3,113,0,0,0,6,0,5,4,0,0,0,0,0,17,0,0,0,0,0,4,0,3,4,0,0,0,15,35,3,39,189,98,92,27,3,8,3,0,22,518,4,0,0,4,3,6,0,0,0,0,0,103,120,41,5,72,248,156,266,273,169,98,119,51,138,1650,0,0,0,0,0,6,39,49,27,35,33,20,204,0,0,0,4,11,19,17,9,0,4,0,7,69,0,0,0,0,4,31,76,62,58,63,22,16,335,0,0,0,0,0,3,20,6,13,11,10,7,64,0,0,4,7,12
