SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
505031255,0,3,24,15,3,5,0,0,0,46,0,0,15,6,0,0,0,0,0,22,0,3,14,6,7,4,0,0,0,38,0,0,7,3,3,0,0,0,0,14,0,4,8,5,0,0,0,0,0,21,3,30,99,73,56,21,9,0,0,289,0,17,97,47,36,13,10,0,0,222,6,58,162,106,52,22,17,0,0,417,6,43,146,76,30,16,7,0,0,327,0,8,36,10,9,0,0,0,0,67,3,59,117,39,34,8,3,0,0,260,0,0,0,0,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,6,28,32,91,54,44,18,11,3,0,299,48,249,812,452,273,112,54,9,0,2021,0,7,31,24,6,0,0,0,0,68,0,0,14,14,7,0,0,0,0,40,0,0,14,23,11,3,3,0,0,58,0,0,10,5,0,0,0,0,0,25,0,0,10,14,8,4,0,0,0,31
505031256,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,3,3,0,4,0,0,0,29,0,0,0,4,3,0,0,0,0,18,0,0,0,9,13,3,0,0,0,26,0,4,0,5,6,4,0,0,0,17,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,10,0,3,11,4,8,8,5,0,45,11,13,21,32,39,28,10,5,0,157,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
505031257,0,0,4,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,0,5,4,0,20,0,0,0,0,0,0,0,0,0,3,3,5,0,6,0,3,0,0,0,13,0,7,20,11,16,19,7,8,0,91,0,0,17,12,13,18,3,3,0,69,0,9,28,28,19,15,3,0,0,112,0,5,23,23,19,8,7,0,0,86,0,4,5,5,0,4,0,0,0,18,3,9,28,11,11,9,9,0,0,76,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,5,22,19,18,18,22,17,0,136,21,35,148,125,111,97,68,35,0,649,0,0,3,4,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,4,3,8,3,0,0,0,0,24,0,0,0,5,0,0,3,0,0,3,0,0,0,7,5,0,0,0,0,17
505031258,0,3,14,3,4,3,3,0,0,31,0,0,0,3,3,0,0,0,0,13,0,0,9,6,9,0,9,3,0,37,0,5,0,5,0,0,0,0,0,5,0,0,8,5,0,0,0,0,0,19,4,20,74,64,53,40,31,5,0,285,3,5,65,52,31,21,20,8,0,213,9,28,75,99,62,42,31,6,0,358,6,22,96,53,57,29,26,0,0,287,3,7,11,14,11,7,8,0,0,61,3,29,69,53,43,13,10,3,0,229,0,0,0,0,6,5,3,0,0,10,0,5,0,5,5,3,0,0,0,22,32,30,74,62,53,48,54,58,59,470,54,160,508,431,332,215,192,86,63,2034,0,0,9,13,8,3,5,3,0,42,0,4,0,3,7,7,7,0,0,22,0,9,11,17,12,0,0,0,0,55,0,0,5,3,3,0,0,0,0,20,0,0,12,13,3,7,0,0,0,37
505031303,0,6,28,18,11,7,0,0,0,76,0,0,8,10,3,0,0,0,0,28,0,3,20,12,10,3,3,3,0,56,0,3,16,3,3,0,0,0,0,21,0,0,9,6,5,4,0,0,0,21,4,32,108,81,71,66,29,8,4,404,3,11,88,91,76,49,15,4,0,339,3,46,187,190,117,62,19,7,0,627,9,36,95,112,55,43,11,0,0,361,8,9,39,18,4,3,6,0,0,83,15,36,66,59,34,28,8,3,0,251,0,0,0,0,4,0,0,0,0,6,0,0,13,6,0,0,0,0,0,17,12,32,50,46,44,33,24,16,5,256,48,227,720,669,440,296,121,42,11,2564,0,6,24,37,11,11,0,3,0,92,0,4,10,17,11,0,4,0,0,49,0,3,20,16,8,4,4,0,0,62,0,4,15,10,6,6,0,0,0,34,0,4,10,15,4,3,0,0,0,35
505031304,0,16,38,26,13,8,3,0,0,97,0,4,11,11,6,0,0,0,0,29,0,0,20,13,16,9,4,4,0,68,0,3,10,9,8,0,0,0,0,29,0,0,4,4,6,4,0,0,0,20,0,31,135,80,60,35,17,0,0,362,0,28,84,96,81,31,11,0,0,329,10,65,266,200,136,55,16,10,0,758,9,29,110,106,48,32,9,5,0,348,9,7,38,12,8,0,0,0,0,70,14,22,79,68,54,15,8,0,0,253,0,0,0,0,0,0,0,0,0,0,0,3,11,8,3,6,0,3,0,25,22,29,46,44,52,19,16,13,0,239,63,242,856,670,480,203,87,41,8,2643,0,20,39,42,24,15,0,4,0,138,0,4,18,29,9,0,0,0,0,64,6,4,22,26,11,10,3,0,4,83,0,7,22,15,7,0,0,0,0,48,0,0,0,14,6,0,0,0,0,24
505031305,0,10,13,25,17,7,5,0,0,76,0,0,8,18,15,0,0,0,0,44,0,4,14,24,16,8,6,0,3,69,0,7,12,9,3,3,0,0,0,26,0,0,6,9,0,0,0,0,0,10,9,34,107,106,71,41,20,12,4,402,7,9,100,130,73,29,23,14,4,377,18,34,190,308,159,64,26,20,0,830,8,41,101,95,69,35,8,6,0,358,5,6,16,22,14,0,0,0,3,73,9,20,71,76,47,25,13,6,0,261,0,0,0,0,0,0,0,3,0,3,0,3,11,10,0,8,0,0,0,30,25,12,34,49,34,21,34,36,34,279,67,173,675,882,519,243,138,92,45,2846,0,17,23,37,24,8,3,0,0,107,0,5,9,28,20,3,5,0,0,72,0,3,21,18,24,10,10,6,0,92,0,0,8,9,3,6,0,0,0,26,0,0,3,9,0,0,0,0,0,16
505031306,0,3,33,16,12,8,5,0,0,77,0,0,17,13,6,0,0,0,0,32,0,0,14,19,16,8,5,3,0,71,0,3,9,5,3,4,0,0,0,29,0,4,7,6,3,0,0,0,0,31,8,34,136,113,69,89,46,16,10,510,0,27,86,64,71,43,39,13,4,343,13,51,202,152,115,77,48,17,17,689,11,59,145,100,91,72,27,0,6,517,4,17,20,16,16,9,11,4,0,84,9,16,74,40,46,20,21,3,3,241,0,3,4,0,0,0,0,0,0,6,0,7,4,5,5,0,4,0,0,21,24,33,62,26,54,53,60,59,40,413,69,259,809,572,505,390,256,118,77,3066,0,9,21,28,13,11,6,4,0,85,0,0,7,10,9,9,0,0,0,30,0,4,10,16,13,11,9,4,3,70,0,8,9,5,3,3,0,0,0,25,0,5,19,7,7,5,0,0,0,44
506011110,0,0,40,22,7,10,0,0,0,91,4,4,14,12,7,6,0,0,0,49,3,9,29,13,15,7,5,6,4,90,0,3,5,4,3,0,0,0,0,18,0,4,13,17,8,0,5,0,0,39,6,50,145,86,77,74,50,23,6,517,6,21,70,77,65,56,28,11,10,347,27,73,216,159,125,80,52,35,6,774,10,62,208,151,106,87,26,13,0,662,9,18,33,26,13,8,5,8,0,102,13,47,79,47,30,22,11,8,3,266,0,3,6,0,0,0,4,3,0,22,0,3,10,11,5,8,0,0,0,35,66,63,138,118,126,110,121,108,79,933,141,365,998,727,595,482,312,215,102,3937,0,13,34,29,18,8,5,0,0,104,0,3,25,21,15,6,4,0,0,81,0,9,30,29,13,8,8,0,0,113,4,3,15,3,9,3,0,0,0,38,3,11,19,19,10,9,5,0,0,80
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,4,11,6,4,4,0,0,0,22,0,0,0,3,0,0,0,0,0,5,0,0,10,3,8,0,4,0,0,31,0,6,7,0,0,0,0,0,0,6,3,0,7,3,0,0,0,0,0,17,3,7,39,22,17,35,19,6,0,149,0,3,22,23,16,30,9,3,0,113,4,14,66,47,48,43,19,6,3,239,6,18,44,30,48,29,15,9,0,193,0,9,13,10,4,0,4,0,0,36,0,9,21,6,14,15,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,20,11,23,17,34,26,17,17,15,179,41,78,259,166,194,186,93,41,24,1082,0,0,8,7,6,7,3,0,0,30,0,0,4,3,4,0,0,0,0,10,0,3,3,10,7,8,0,3,0,35,0,0,4,0,0,0,0,0,0,9,0,3,0,8,0,4,0,0,0,11
506011114,0,4,16,22,8,9,6,0,0,57,0,0,14,3,3,0,0,0,0,27,3,0,13,8,10,0,4,0,0,50,0,0,3,0,0,0,0,0,0,10,4,3,8,14,6,4,0,0,0,39,3,17,79,56,53,72,34,14,0,333,3,10,46,65,73,50,37,13,4,289,9,37,118,100,68,57,30,15,0,433,4,32,79,70,77,69,29,4,3,366,0,13,23,10,11,8,3,0,5,81,11,23,51,42,29,12,12,3,0,179,0,0,0,0,0,0,0,3,0,8,0,3,7,6,3,0,0,0,0,26,25,25,63,55,41,48,57,52,56,427,63,167,513,451,392,335,221,112,72,2325,0,4,12,13,17,8,6,0,0,59,0,0,11,10,4,6,3,0,0,33,0,5,9,11,8,8,4,3,0,55,0,0,5,0,0,4,0,0,0,20,0,8,14,12,4,3,0,0,0,39
506011115,0,0,14,18,6,7,5,0,0,49,0,0,0,0,7,0,0,0,0,4,0,0,5,13,13,3,5,0,0,41,0,5,0,3,0,0,0,0,0,18,0,0,6,9,3,0,0,0,0,27,0,17,52,56,62,60,30,17,3,300,0,11,34,39,57,56,32,12,0,239,3,22,53,97,91,65,37,19,0,382,0,20,36,43,59,52,20,13,0,253,0,13,11,20,13,7,8,0,0,74,3,20,24,22,29,25,16,0,0,140,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,5,0,0,0,19,13,14,19,32,40,40,40,21,6,230,28,116,268,355,386,330,195,92,12,1782,0,6,13,10,19,11,8,4,0,58,0,0,0,3,3,4,3,0,0,14,0,3,8,14,16,7,4,0,0,45,0,0,4,11,3,0,0,0,0,18,0,0,3,9,11,7,6,0,0,34
506011116,0,5,9,15,10,11,8,0,0,65,0,0,0,0,5,0,0,0,0,11,0,0,8,12,11,8,0,0,0,43,0,0,11,3,5,5,0,0,0,22,0,4,9,9,10,0,4,0,0,37,7,14,42,43,66,61,55,12,4,301,0,10,32,61,57,66,41,10,0,273,5,12,62,77,79,62,24,3,0,326,7,18,40,62,53,55,31,0,0,269,0,8,8,17,15,14,18,0,3,81,7,14,22,20,23,11,10,0,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,11,12,19,42,21,21,30,12,3,173,43,91,258,357,359,323,230,46,18,1728,0,0,13,23,24,8,9,0,0,84,0,0,0,0,0,5,0,0,0,16,3,4,7,11,14,6,3,0,0,41,0,0,10,8,3,0,0,3,0,22,0,4,9,8,9,7,0,5,0,37
506011117,0,9,33,14,8,4,0,0,0,63,4,3,17,14,0,0,0,0,0,35,0,9,8,19,14,4,0,0,0,51,0,0,3,4,3,0,0,0,0,10,0,5,11,6,0,0,0,0,0,22,6,26,95,58,34,41,6,0,0,276,3,9,61,49,48,19,3,0,0,196,10,47,160,109,51,35,8,3,0,425,7,38,132,89,56,41,11,0,0,369,0,10,14,6,8,3,0,0,0,48,18,32,62,41,15,4,3,5,0,179,4,0,0,0,0,0,0,0,0,7,0,0,7,4,0,5,0,0,0,19,35,25,72,51,32,32,25,16,4,289,91,212,673,449,274,194,66,29,8,1991,0,6,24,15,10,8,0,0,0,56,0,0,17,18,3,0,0,0,0,37,8,6,17,15,8,5,6,0,0,67,6,0,0,0,0,0,0,0,0,11,0,3,9,9,5,4,0,0,0,37
506011307,0,9,31,18,8,4,0,0,0,71,0,5,34,12,0,6,0,0,0,51,0,5,27,24,7,8,5,0,0,71,0,0,16,4,0,0,0,0,0,17,0,6,9,0,0,0,0,0,0,17,3,19,153,95,39,21,4,0,0,337,0,12,80,63,47,29,3,0,0,232,10,51,288,187,94,46,14,0,0,699,3,33,116,84,36,18,3,0,0,301,5,8,22,15,6,4,0,0,0,56,7,29,58,47,30,16,9,0,0,187,0,0,0,0,0,0,0,0,0,5,0,4,17,0,0,0,0,0,0,23,3,13,41,35,13,12,0,0,0,119,27,187,893,593,292,152,45,4,3,2200,0,7,26,54,16,14,6,0,0,123,0,5,36,65,4,0,0,0,0,120,0,0,30,63,11,9,3,0,0,120,0,0,12,9,0,0,0,0,3,28,0,0,9,5,0,4,0,0,0,19
506011308,0,5,59,27,10,6,0,0,0,107,0,0,31,19,4,0,0,0,0,60,0,3,37,24,9,8,3,0,0,88,3,0,8,6,0,0,0,0,0,23,0,0,8,5,0,3,0,0,0,23,4,25,216,106,56,29,9,0,0,448,3,18,115,69,27,17,3,0,0,265,6,49,320,207,75,27,14,3,0,697,11,30,146,71,35,24,5,0,0,320,0,10,55,30,4,0,0,0,0,94,6,21,73,37,12,9,7,0,0,157,0,0,0,6,0,0,0,0,0,6,0,4,14,12,6,0,5,0,0,39,11,11,46,37,16,12,9,3,4,150,41,179,1130,658,252,137,58,9,6,2475,0,13,61,74,18,7,4,0,0,178,0,0,53,65,7,0,0,0,0,131,0,9,58,80,15,10,4,3,0,174,0,7,10,10,5,0,0,0,0,33,0,6,14,12,0,0,0,0,0,36
506021118,0,15,37,20,21,11,6,0,0,102,0,3,22,15,8,5,0,0,0,59,0,7,32,30,13,6,6,4,4,97,0,8,6,5,6,8,0,0,0,27,0,3,13,15,4,6,0,0,0,39,9,39,143,94,74,67,39,17,4,473,3,16,63,65,60,56,23,4,0,290,10,57,245,192,122,75,43,17,6,775,7,43,125,107,72,68,26,8,0,448,0,15,38,22,13,6,4,0,0,102,11,29,87,58,28,26,7,0,0,254,3,0,3,0,0,0,0,0,0,11,0,0,12,12,3,7,0,0,0,45,34,59,152,81,94,73,81,84,71,738,73,292,978,720,522,406,235,138,97,3470,0,10,61,28,17,8,5,0,0,138,4,0,16,19,12,7,0,0,0,62,3,0,55,26,24,16,6,3,0,133,0,4,12,9,6,4,0,0,0,34,0,4,14,14,3,5,0,0,0,47
506021119,0,23,92,75,21,13,3,0,0,233,0,10,31,13,16,3,0,0,0,76,0,14,91,56,18,7,6,5,3,200,0,6,25,21,7,4,0,0,0,63,0,4,26,19,7,0,3,0,0,66,7,67,237,128,107,74,33,15,11,677,0,17,125,118,82,68,38,19,6,462,9,65,382,249,157,65,33,13,10,991,4,31,229,164,124,78,31,6,0,666,5,37,99,60,19,19,8,0,0,241,4,30,93,61,27,13,3,0,0,245,0,0,0,0,0,0,0,0,0,7,4,6,11,11,9,9,0,0,0,52,36,77,200,85,93,85,66,62,53,756,72,385,1634,1074,693,439,218,122,80,4720,0,25,99,88,34,26,4,0,0,280,0,3,27,23,10,10,3,5,0,74,5,5,74,57,34,12,0,3,0,199,0,7,40,27,5,9,0,0,0,85,0,3,24,21,17,5,5,0,0,84
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,26,104,39,22,13,0,0,0,201,6,10,38,21,10,3,0,0,0,84,0,9,64,41,19,10,0,5,0,159,0,11,33,10,5,6,0,0,0,61,0,3,13,10,4,0,4,0,0,40,4,57,205,96,86,75,37,17,0,575,0,12,88,62,80,66,41,11,0,371,9,78,394,266,138,106,40,11,0,1055,4,59,217,122,80,72,44,4,3,600,3,15,75,55,22,10,8,3,0,186,5,28,86,44,38,15,10,3,0,226,0,0,0,0,0,0,0,0,0,9,0,9,20,7,8,5,0,0,0,48,26,59,167,94,64,58,49,28,15,559,57,377,1502,868,572,448,232,89,28,4183,0,24,96,76,34,19,3,5,0,259,0,7,43,35,3,9,0,0,0,92,0,13,90,53,27,13,8,4,0,211,0,7,26,18,12,10,4,0,0,80,0,7,17,19,7,3,0,0,0,51
506021309,0,8,18,22,12,0,0,0,0,62,0,0,13,10,3,4,0,0,0,27,0,5,28,13,3,0,0,4,0,56,0,4,10,5,0,0,0,0,0,16,0,4,9,9,8,0,3,0,0,21,0,23,64,56,31,25,20,9,8,237,0,8,27,36,21,29,16,7,4,144,5,41,125,101,47,37,23,14,3,401,9,18,81,55,37,30,8,6,0,241,0,9,22,10,5,3,0,0,0,53,3,18,56,17,15,9,10,0,3,129,0,0,0,3,0,0,4,0,0,5,0,4,8,8,6,0,0,0,0,25,20,40,90,57,31,43,51,43,27,400,37,181,549,391,218,187,139,88,44,1826,0,10,20,26,15,0,4,0,0,72,0,3,13,6,7,0,3,0,0,32,0,8,33,26,9,5,0,4,0,80,0,0,8,3,3,0,0,0,0,21,0,4,6,4,5,5,3,0,0,28
506021310,0,5,23,32,7,5,0,0,0,73,0,0,14,3,4,0,0,0,0,24,0,0,27,9,6,0,5,4,0,55,0,0,14,6,0,0,0,0,0,21,0,5,8,6,0,0,0,0,0,19,0,20,73,20,17,19,19,7,0,178,0,3,33,41,17,21,11,9,0,133,0,22,124,77,65,38,23,12,5,358,0,13,65,59,23,30,7,4,0,202,0,7,15,10,7,3,0,0,0,45,6,14,38,36,0,15,5,0,0,117,0,0,4,0,0,0,0,3,0,7,0,0,13,8,4,0,0,0,0,25,21,24,53,52,24,34,41,34,9,280,37,117,493,362,177,170,106,66,11,1546,0,8,18,25,12,3,4,0,0,76,0,4,4,11,10,0,0,0,0,36,0,5,21,19,6,5,4,6,0,59,0,0,4,4,0,0,4,0,0,19,0,4,5,8,0,0,0,0,0,17
506021311,0,9,46,25,8,3,3,3,0,105,0,8,25,9,3,0,0,0,0,47,4,18,38,24,9,9,3,6,6,108,0,8,18,9,4,0,0,0,0,32,0,3,8,7,4,4,0,0,0,28,0,50,161,59,36,44,24,8,0,379,5,13,55,34,32,29,13,3,0,180,5,64,257,130,75,50,14,10,3,618,0,36,120,77,47,42,12,3,0,352,0,16,66,26,6,0,3,3,0,123,9,20,80,34,16,10,8,3,0,177,0,0,0,0,0,5,0,3,0,8,0,3,15,9,4,3,0,0,0,39,25,72,182,87,66,69,40,41,27,595,46,308,1081,529,324,272,122,82,40,2799,0,21,63,32,21,4,3,0,0,142,0,9,23,17,9,0,6,0,0,48,0,5,62,27,12,10,5,0,0,126,0,5,29,6,4,3,0,0,0,45,0,3,7,9,4,4,0,0,0,38
506031124,0,59,93,41,28,15,7,0,0,252,0,9,35,27,6,4,0,0,0,91,0,30,75,26,13,10,4,5,6,178,0,18,32,13,6,0,0,0,0,74,0,3,28,12,6,7,0,0,0,59,13,113,294,126,78,73,58,41,15,808,5,26,92,81,63,87,50,20,7,437,19,181,443,202,117,80,55,35,23,1150,7,61,184,105,82,77,47,16,11,586,8,55,76,32,10,6,7,0,3,203,12,25,90,40,25,26,10,8,7,230,3,6,9,0,0,0,0,3,0,23,0,12,29,7,7,5,4,0,3,68,32,102,198,138,98,87,92,169,367,1277,109,703,1658,856,539,476,340,308,452,5449,0,52,92,64,27,23,13,5,3,270,0,10,54,32,9,0,9,0,0,119,6,33,101,42,14,11,16,0,6,224,0,16,36,10,11,3,3,0,0,77,0,5,23,23,9,6,5,0,0,67
