SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
505031101,0,12,0,0,0,0,17,0,39,0,0,0,0,39,0,43,9,18,0,0,62,0,29,5,11,0,0,52,3,12,0,12,0,0,28,7,14,0,27,0,0,46,258,0,0,128,8,0,396,481,0,0,180,19,3,685,15,0,0,17,0,0,36,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,4,7,0,6,3,0,22,784,157,15,399,38,7,1398,0,6,0,3,0,0,9,0,6,0,0,0,0,8,4,43,4,4,0,0,52,6,25,6,14,0,0,55,4,14,0,11,0,0,38,0,17,0,24,0,0,43,147,14,3,62,3,0,237,601,3,3,197,14,0,822,93,0,0,45,6,0,145,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031102,0,32,0,6,0,0,42,0,61,0,0,0,0,67,0,66,3,12,0,0,79,0,31,0,25,4,0,57,0,16,0,22,5,0,42,27,5,0,60,0,0,98,221,4,0,134,23,4,388,38,0,0,34,12,0,85,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,3,0,22,299,223,5,302,52,12,892,0,8,0,0,0,0,11,0,17,0,0,0,0,14,3,97,0,6,8,0,113,0,25,6,19,0,3,48,4,21,0,8,0,0,38,16,19,0,20,3,0,56,159,15,0,114,24,0,315,153,4,3,143,26,0,332,3,0,0,9,0,0,15,0,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0
505031104,0,22,0,0,0,0,25,0,35,0,0,0,0,35,0,26,0,11,0,0,44,0,15,5,9,3,0,36,0,5,0,9,0,0,14,4,7,0,22,3,0,39,65,3,0,68,14,0,149,105,5,0,88,11,0,206,17,0,0,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,12,3,3,31,203,126,12,223,37,9,608,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,53,0,8,4,0,58,3,25,0,4,0,0,38,0,8,5,12,0,0,18,0,5,0,10,0,0,14,25,7,0,27,9,0,72,150,11,0,93,22,3,284,52,0,0,29,5,0,87,10,0,0,6,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
505031105,0,8,0,0,0,0,9,0,19,0,0,0,0,25,4,24,0,11,0,0,40,0,8,0,10,3,0,21,0,3,0,18,4,0,19,16,4,0,25,0,0,52,190,3,0,98,3,4,297,291,0,0,133,12,0,436,142,0,0,45,0,0,196,80,0,0,19,3,0,98,35,0,0,13,0,0,49,10,0,0,4,0,0,17,13,0,0,3,0,0,18,7,0,0,4,0,0,16,16,12,0,16,0,0,35,805,83,0,398,24,8,1317,0,4,0,5,0,0,3,0,3,0,0,0,0,3,0,27,0,3,0,0,32,0,17,0,6,0,0,27,0,5,0,14,0,0,25,4,8,0,20,0,0,33,68,10,0,58,5,0,136,339,0,0,127,7,0,475,190,0,0,63,4,0,258,113,0,0,29,0,0,148,43,0,0,9,0,0,53,22,0,0,3,0,0,22,3,0,0,3
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,3,3,0,6,0,0,0,5,0,0,10,0,0,0,7,3,0,11,3,0,0,26,0,0,34,258,5,0,107,3,3,369,101,0,0,33,0,0,136,4,0,0,9,0,0,15,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,5,0,0,6,0,0,4,380,10,3,206,16,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,0,0,0,4,9,0,13,0,0,0,3,0,0,0,5,4,0,4,5,0,10,27,0,0,18,4,0,50,177,0,0,64,0,0,243,217,0,0,79,0,0,306,33,0,0,10,0,0,43,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,6,0,0,0,5,0,0,7,202,0,0,28,0,0,230,298,0,0,65,4,0,368,40,0,0,17,0,3,57,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,16,4,5,0,9,0,0,13,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,10,8,0,25,15,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,0,5,0,0,12,0,3,0,0,0,0,8,3,5,0,5,0,0,12,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,17,0,0,12,8,0,0,10,0,0,15,30,0,0,21,3,0,50,53,0,0,7,0,0,68,30,0,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,133,0,0,73,3,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,0,0,3,0,0,4,6,0,0,12,0,0,20,41,0,0,21,0,0,61,47,0,0,20,4,3,71,7,0,0,5,0,0,9,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,17,12,0,0,12,0,0,26,30,0,0,15,0,0,44,95,0,0,44,0,4,141,108,0,0,23,4,0,137,6,0,0,7,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,254,0,0,121,10,5,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,6,0,0,7,0,0,0,9,0,0,11,14,0,0,18,0,0,31,156,0,0,47,0,0,210,215,0,0,76,0,7,303,29,0,0,16,0,0,50,6,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
505031303,0,0,0,0,0,0,3,0,9,0,0,0,0,8,0,6,0,0,4,0,16,0,3,0,11,3,0,19,0,0,0,10,0,0,12,8,0,0,3,0,0,11,16,0,0,36,0,0,50,201,0,0,93,0,0,291,56,0,0,19,0,0,74,10,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,4,15,286,23,4,183,15,9,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,5,0,0,22,0,9,0,11,0,0,19,0,3,0,0,0,0,6,0,0,0,3,0,0,6,14,0,0,26,3,0,44,267,6,0,102,3,0,377,146,0,0,40,0,0,195,16,0,0,6,0,0,23,3,0,0,0,0,0,7,0,0,0,3,0,0,4,0,0,0,0
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,6,0,0,5,0,3,0,4,0,0,4,3,0,0,10,0,0,15,63,0,0,34,4,0,96,49,0,0,14,0,0,67,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,8,125,10,0,84,7,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,7,0,3,0,5,0,0,10,0,0,0,6,0,0,4,8,0,0,14,0,0,23,60,0,0,39,0,0,93,141,0,0,36,0,0,178,49,0,0,13,3,0,64,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
505031305,0,5,0,4,0,0,8,0,6,0,0,0,0,12,0,0,0,0,0,0,8,0,4,0,0,0,0,7,0,0,0,3,3,0,6,0,0,0,3,7,0,13,3,4,0,19,0,0,26,168,0,0,50,9,0,223,131,0,0,42,0,0,177,23,0,0,6,0,0,34,7,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,6,0,15,339,22,0,143,30,0,533,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,0,0,16,0,0,3,6,0,0,12,0,0,0,3,0,0,4,0,0,0,4,7,0,15,8,5,0,11,3,0,28,141,0,0,37,8,0,181,198,0,0,56,0,3,259,71,0,0,10,0,0,83,12,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0
505031306,0,11,4,3,0,0,20,0,26,0,0,0,0,32,0,35,0,22,12,0,66,6,21,0,25,12,0,63,0,5,0,30,15,0,45,23,0,4,31,11,0,78,115,0,0,97,10,0,228,271,0,0,105,10,4,391,40,0,0,9,0,0,52,14,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,9,14,3,3,41,477,108,19,343,68,12,1023,0,5,0,5,0,0,8,0,5,0,3,0,0,11,0,29,0,8,0,0,39,0,30,0,19,6,0,59,4,9,0,7,6,0,26,10,6,0,24,3,0,53,77,13,0,59,12,0,162,311,3,3,129,19,0,463,122,0,0,59,4,0,182,22,0,0,6,0,0,26,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
506011110,0,71,12,8,3,3,97,0,124,6,0,4,0,139,8,95,20,27,4,0,155,20,61,4,50,0,0,140,38,20,3,71,5,0,134,225,18,3,129,8,5,388,592,5,0,236,23,3,865,94,9,0,42,0,0,148,7,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,31,7,25,3,7,84,1008,434,58,596,56,19,2172,8,20,4,4,0,0,32,3,28,3,0,5,0,38,0,170,11,8,3,5,197,6,86,14,20,0,0,130,15,22,4,37,4,0,89,170,40,4,90,11,0,318,650,15,7,243,26,5,940,338,3,0,149,15,3,517,18,0,0,15,0,0,33,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,10,0,0,0,0,8,0,9,0,0,0,0,9,0,17,0,8,14,0,37,3,8,0,19,7,0,32,5,3,0,20,0,0,24,39,0,0,31,0,0,73,125,4,0,79,9,0,211,19,0,0,25,4,0,46,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,16,198,50,6,177,33,3,467,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,19,0,3,5,0,27,0,15,0,6,14,0,37,0,4,0,9,6,0,14,17,3,0,10,5,0,35,106,4,0,78,12,0,203,63,0,0,54,0,0,116,10,0,0,8,0,0,22,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
506011114,0,21,0,5,0,0,24,0,35,0,0,0,0,34,0,42,0,17,0,0,59,4,28,0,27,23,0,81,12,8,0,32,4,0,51,81,7,5,51,9,0,156,276,9,0,110,10,0,404,52,0,0,38,5,0,92,3,0,0,6,0,0,7,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,6,0,0,3,0,25,444,152,10,292,52,0,951,0,9,0,0,0,0,8,0,5,4,0,0,0,11,0,37,0,7,4,0,51,0,39,0,9,9,0,69,8,22,0,13,12,0,52,45,6,0,33,4,0,85,288,11,0,118,9,0,424,180,0,0,77,12,3,269,3,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0
506011115,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,13,0,0,0,7,0,0,14,0,0,0,10,0,0,10,12,0,0,13,0,0,24,29,0,0,26,0,0,58,40,0,0,15,3,0,61,14,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,106,0,0,96,16,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,6,0,12,0,0,0,3,3,0,8,5,0,0,10,0,0,11,21,0,0,26,0,0,51,45,0,0,24,4,0,72,17,0,0,14,0,0,28,13,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011116,0,0,0,0,0,0,4,0,0,19,0,0,0,19,0,0,8,7,0,0,18,0,0,0,6,0,0,15,0,0,0,6,0,0,13,6,0,0,13,0,0,16,8,0,0,10,0,0,29,34,0,0,13,4,0,49,19,0,0,8,0,0,33,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,80,3,21,80,12,9,206,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,0,0,18,4,0,6,11,0,0,15,0,0,0,6,0,0,6,0,0,0,6,0,0,11,3,0,0,9,0,0,10,17,0,0,21,0,0,32,19,0,0,7,0,0,29,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0
506011117,0,5,0,4,0,0,6,0,4,0,0,0,0,4,0,26,0,10,0,0,35,0,11,0,11,0,0,34,0,9,0,10,0,0,19,14,10,0,25,0,0,47,187,5,12,90,13,6,309,135,0,0,39,4,0,185,3,0,0,5,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,15,5,3,35,361,70,20,206,27,5,685,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,6,0,0,24,6,16,0,11,0,0,31,0,7,0,11,0,0,21,23,10,0,23,0,0,57,127,6,0,67,4,0,203,201,4,0,100,7,0,316,24,0,0,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,4,20,0,0,20,0,0,42,66,0,0,23,0,0,86,8,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,104,0,0,53,4,3,162,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,7,0,0,7,3,0,0,8,0,0,15,237,0,0,66,4,0,304,140,0,0,34,5,0,173,25,0,0,7,0,0,37,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
506011308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,11,0,0,0,3,0,0,6,3,0,0,5,0,0,11,4,0,0,11,0,0,11,27,0,0,23,4,0,43,37,0,0,11,5,0,55,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0,0,62,13,0,150,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,3,0,0,7,5,0,0,3,0,0,8,0,0,0,3,0,0,3,17,0,0,21,0,0,39,177,0,0,42,6,4,224,134,0,0,42,5,0,172,13,0,0,6,0,0,26,3,0,0,3,0,0,3,4,0,0,0,0,0,3,0,0,0,0
506021118,0,95,3,0,0,0,96,0,139,0,4,3,7,152,3,101,9,26,3,0,144,12,60,3,35,4,0,112,11,23,0,45,4,0,78,76,17,0,57,9,0,155,225,6,0,116,11,0,362,372,4,0,119,7,0,504,95,0,0,37,3,0,140,20,0,0,9,4,0,32,8,4,0,4,3,0,19,0,0,0,5,0,0,11,0,0,0,0,0,0,3,5,0,0,0,0,0,3,11,30,4,12,8,4,76,840,481,22,469,61,12,1890,0,34,0,0,0,0,31,0,39,0,3,0,0,37,0,187,0,15,3,0,213,9,70,5,17,4,0,109,7,21,0,13,0,0,48,19,29,0,23,0,0,68,174,16,8,100,7,0,297,478,6,0,154,22,0,664,245,0,0,68,3,0,312,33,3,0,5,0,0,50,21,0,0,7,0,0,22,4,0,0,4,0,0,5,0,0,0,0
506021119,0,103,4,10,0,0,117,0,170,4,3,0,0,173,12,77,3,44,4,0,143,33,41,10,48,0,0,139,35,23,3,52,4,0,114,96,11,5,93,6,4,222,358,12,0,206,21,0,596,531,0,0,204,17,4,755,108,0,0,61,10,0,174,32,0,0,8,0,0,47,8,4,0,4,0,0,13,4,0,0,0,0,0,4,6,0,0,0,0,0,6,10,0,0,11,0,0,13,18,25,0,32,3,7,86,1252,464,27,772,62,20,2593,0,35,0,4,0,0,36,5,41,0,0,0,0,47,10,185,0,14,0,0,216,22,56,9,18,0,0,110,38,24,4,39,0,0,106,76,28,0,46,7,0,162,241,14,0,136,15,6,406,640,10,0,251,22,6,924,307,0,0,116,10,0,430,76,0,0,34,3,0,108,20,0,0,10,0,0,31,9,0,0,0,0,0,9,0,0,0,0
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
