SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
505011081,77,427,348,2038,43,2928,0,0,0,3,0,10,114,9,4,12,4,138,3,7,3,4,0,24,103,24,24,36,0,193,1503,374,298,1172,79,3431,37,5,9,0,0,45,21,7,5,13,0,42,152,26,19,118,6,325,21,11,3,16,5,59,11,3,3,0,0,24,106,7,9,4,0,126,290,52,54,325,19,738,107,39,19,124,12,298,0,0,0,0,0,0,17,0,0,0,0,22,8,5,0,9,0,28,8,4,0,4,0,15,62,0,6,7,4,81,115,40,16,0,4,171,57,5,8,4,0,83,22,0,0,3,0,23,12,0,0,0,0,12,374,78,53,302,11,810,13,3,0,3,0,17,124,13,3,0,5,147,11,5,0,11,0,29,6,0,0,0,0,14,35,0,0,0,0,39,76,4,7,27,0,115,451,57,54,64,7,627,53,10,4,66,325,464,3339,725,563,3265,475,8367,71,408
505011082,93,474,343,2327,62,3297,0,0,0,0,0,0,103,7,0,3,0,118,55,12,0,21,0,90,130,30,12,29,3,203,1530,431,308,1677,36,3974,22,0,6,0,6,31,20,3,4,24,0,44,115,22,18,106,0,259,54,20,0,34,0,110,12,8,0,3,0,22,83,4,4,0,0,98,320,81,71,536,19,1023,222,74,35,215,4,551,0,0,0,5,0,3,0,0,0,0,0,4,37,6,5,15,0,60,19,0,0,4,0,24,18,3,0,0,0,21,60,19,18,3,0,100,99,13,4,11,0,126,12,0,0,3,0,21,5,0,0,0,0,5,392,95,52,425,16,986,6,0,0,0,0,8,175,18,8,0,0,195,27,4,8,0,0,39,17,0,0,0,0,14,12,0,0,0,0,12,50,7,3,22,4,86,399,52,42,59,0,543,44,10,9,73,412,547,3423,845,583,4163,530,9535,65,469
505011083,84,440,323,2263,40,3157,0,0,0,0,0,0,139,6,8,3,0,158,33,13,6,36,0,86,76,25,15,29,0,156,2141,404,301,1289,82,4226,26,5,3,0,0,29,38,0,0,19,0,51,90,11,15,79,3,205,23,9,8,17,3,66,15,0,3,5,0,26,129,10,4,9,0,146,395,64,55,366,18,894,178,72,48,146,7,454,12,0,0,0,0,13,10,0,0,0,0,16,45,3,4,22,0,76,3,0,0,0,0,12,19,0,3,0,0,27,91,13,9,7,3,114,53,8,7,18,0,92,13,0,0,0,0,12,0,0,0,0,0,3,458,67,57,314,5,905,18,3,0,0,0,16,183,6,5,0,3,194,18,5,0,10,3,35,10,0,0,0,0,8,15,0,0,0,0,17,75,8,3,18,0,109,373,38,56,35,10,513,33,6,7,51,203,301,4020,738,564,3538,350,9203,80,453
505021084,156,599,370,2613,90,3823,0,0,0,11,0,15,358,14,7,11,4,396,201,25,16,67,8,320,137,36,25,51,0,254,1438,492,356,1910,87,4289,96,0,0,0,0,97,36,4,4,20,3,70,126,28,31,156,4,340,187,42,14,60,11,320,25,6,0,0,0,32,352,11,10,8,5,385,351,83,62,629,26,1142,1371,293,108,545,87,2407,11,0,0,0,0,16,24,0,0,0,0,22,508,50,33,102,16,710,20,6,0,5,0,36,111,9,7,0,0,126,96,30,28,5,0,157,91,8,14,20,4,136,29,3,4,3,0,40,7,0,0,0,0,11,320,102,89,435,19,961,64,0,0,6,0,76,70,3,4,0,0,78,38,0,8,19,0,67,15,0,0,0,0,19,146,5,0,0,12,165,54,15,10,42,0,114,1142,102,83,88,38,1452,143,23,8,131,634,942,6834,1263,803,5083,989,14974,164,569
505021085,310,568,373,2466,151,3861,0,6,4,107,17,134,588,6,8,12,17,632,65,16,0,13,0,98,104,41,10,48,0,202,1460,473,310,1636,128,4011,247,6,21,0,3,276,55,0,0,9,0,68,121,22,16,130,0,283,69,14,9,18,4,118,29,0,0,0,0,34,363,15,5,3,0,397,248,79,42,448,24,844,257,84,42,144,16,540,10,0,0,0,0,10,32,5,0,0,9,44,332,32,14,16,10,407,17,0,4,4,5,31,173,22,3,0,5,204,94,27,20,4,5,150,146,10,5,13,3,174,18,0,0,5,0,23,13,0,0,0,0,13,307,78,54,338,13,788,131,7,0,0,0,133,57,6,3,0,0,72,54,4,7,4,0,75,45,7,3,0,0,50,873,7,0,10,17,908,26,9,6,22,3,76,4384,122,111,73,207,4902,398,17,22,140,1492,2070,9985,1041,701,4246,2066,18044,460,536
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,98,744,542,3344,95,4824,0,3,4,15,0,23,396,9,16,14,11,438,78,19,9,49,3,150,133,48,21,72,5,282,2034,628,431,2549,79,5719,73,0,20,5,0,95,73,12,9,24,4,126,184,40,24,187,12,444,84,21,6,74,3,186,30,3,0,7,0,45,296,14,8,12,4,335,558,107,85,903,26,1684,414,145,54,292,11,911,16,0,3,0,0,15,0,0,4,0,0,6,42,11,3,28,7,93,12,4,0,8,0,30,73,9,9,0,0,98,122,44,14,5,4,189,102,14,9,29,3,145,28,5,0,0,0,36,4,3,0,0,0,9,495,101,74,628,27,1319,49,4,0,0,0,50,178,13,16,0,0,211,43,0,4,10,0,59,37,0,9,0,0,47,49,0,0,0,0,52,64,20,7,31,5,124,1009,147,105,121,16,1395,63,5,7,124,941,1139,5651,1336,906,6145,1176,15219,134,698
505021089,129,1016,731,4650,94,6625,0,0,0,17,0,17,456,13,42,22,11,546,144,48,3,76,0,267,241,59,29,80,4,407,2755,819,594,3226,96,7489,44,0,7,0,0,52,54,6,8,24,0,90,228,47,59,233,6,569,93,39,15,75,0,224,28,7,4,6,0,43,243,14,6,16,3,280,598,151,124,975,17,1863,525,183,86,413,35,1240,21,0,0,0,0,20,6,0,0,5,0,20,79,25,7,29,0,139,15,0,6,5,0,25,48,4,3,0,0,65,153,35,33,5,4,222,109,24,12,16,0,162,37,3,12,4,0,53,4,0,0,0,0,3,671,167,122,723,26,1707,31,4,0,0,0,36,314,14,22,6,4,346,42,4,11,11,0,67,23,5,0,3,0,36,69,0,0,0,0,69,100,17,14,45,5,175,951,148,147,133,10,1387,69,14,14,136,745,979,6875,1735,1252,8070,996,18929,162,1143
505021090,155,481,372,2098,128,3229,0,4,0,63,3,69,804,4,18,13,0,844,109,15,5,21,0,147,121,27,10,39,4,197,1309,420,311,1470,116,3625,247,5,27,3,10,285,49,7,8,8,0,74,132,34,21,116,4,305,146,31,7,27,0,211,53,0,3,9,0,69,525,7,9,7,8,557,309,91,58,445,27,923,525,109,68,268,6,980,36,0,0,0,0,31,36,5,0,0,0,43,378,19,18,32,6,455,15,6,3,7,0,25,128,10,3,3,12,152,87,17,11,0,0,122,124,4,8,20,0,157,30,0,3,0,0,36,17,3,0,0,0,16,291,82,64,336,22,792,97,4,0,3,0,111,72,3,9,0,0,76,71,5,0,14,0,89,34,0,0,3,0,33,386,11,3,4,17,422,34,4,5,17,0,65,2599,98,96,99,79,2967,214,20,17,111,1026,1382,8195,939,709,3834,1392,15059,298,447
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0
505021092,87,654,508,2828,66,4143,0,0,0,19,3,22,168,4,22,8,3,205,44,19,8,41,6,112,166,51,32,53,4,303,2095,548,437,2192,73,5341,48,0,6,0,0,52,84,12,0,27,0,126,280,39,32,175,9,532,43,15,7,43,4,103,31,3,0,6,0,41,119,3,6,0,9,135,677,122,67,808,24,1696,314,73,38,189,13,632,17,0,6,0,0,26,6,0,0,5,0,12,17,0,3,11,0,38,7,5,0,3,0,14,110,6,3,0,4,126,193,44,12,3,0,259,88,14,6,25,0,138,27,3,3,4,0,42,9,0,0,0,0,11,500,130,90,626,23,1370,16,4,0,0,0,24,163,22,13,0,0,196,35,7,3,12,0,50,13,6,5,0,0,21,15,0,0,0,0,15,78,16,3,33,0,128,934,108,109,103,19,1275,70,9,9,77,1524,1689,5239,1165,847,5299,1718,14275,87,755
505021093,133,460,288,1810,53,2743,0,0,0,4,0,4,793,6,16,12,10,840,269,41,11,97,5,422,94,40,11,44,0,185,1105,348,241,1153,49,2889,110,0,11,0,0,126,40,3,0,7,0,49,108,27,20,96,4,248,187,45,11,76,10,329,20,4,0,0,0,33,616,18,4,6,16,658,251,72,57,371,12,761,1425,306,120,627,44,2525,22,0,0,0,0,30,23,4,0,4,0,27,396,40,28,91,12,564,19,3,4,11,0,27,55,3,7,0,3,63,66,16,6,0,0,89,115,11,14,14,3,157,30,0,5,3,0,37,5,0,0,0,0,5,247,74,45,242,7,612,39,7,0,0,0,47,108,13,6,0,0,125,44,8,0,9,0,60,40,0,0,0,0,44,145,6,6,0,3,156,37,4,9,10,0,54,1145,98,66,80,33,1424,130,8,12,55,755,964,7004,1073,613,3537,972,13197,171,421
505021094,45,377,253,1840,52,2572,0,0,0,15,0,16,40,0,18,20,0,75,23,8,0,37,0,74,79,24,18,14,6,138,986,326,212,1319,58,2903,10,0,0,0,0,15,34,6,8,10,0,54,104,26,16,108,3,247,39,8,0,14,0,61,5,0,0,3,0,9,18,0,6,5,3,33,204,52,48,491,8,813,137,48,21,135,0,346,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,9,0,16,3,3,3,3,0,13,14,0,5,0,0,20,64,24,0,5,0,97,35,5,11,4,0,52,19,0,0,0,0,22,0,0,0,0,0,0,189,49,42,327,15,621,8,0,0,0,0,8,84,0,6,0,0,89,20,0,0,10,0,30,0,0,0,0,0,5,3,0,0,0,0,3,34,0,5,27,0,67,282,60,58,65,10,478,30,4,10,54,323,418,2106,640,443,3289,448,6928,45,380
505021095,136,420,316,1566,65,2504,0,0,3,12,0,16,550,10,13,11,8,583,93,13,6,42,0,157,79,29,9,39,0,158,1095,355,253,1263,57,3026,130,3,4,0,7,146,54,4,5,14,4,77,113,26,18,101,0,259,69,25,13,44,4,146,16,7,0,4,0,33,459,8,6,6,13,489,361,81,49,473,12,985,714,167,50,267,22,1215,26,0,0,0,0,29,5,0,0,0,0,9,118,15,4,22,0,163,6,3,4,0,0,19,55,4,6,0,0,68,74,15,18,5,6,107,83,10,4,11,0,113,38,0,3,4,0,38,7,0,0,0,0,7,295,72,59,328,8,770,111,6,0,3,0,125,64,0,3,0,0,67,36,5,3,3,0,44,47,0,0,0,0,57,190,0,0,0,3,201,38,8,7,20,0,75,1301,73,86,69,50,1584,89,9,11,51,796,958,5698,868,580,3109,1010,11267,138,430
505021096,86,640,458,2814,67,4065,0,0,0,16,0,20,762,5,34,16,8,818,48,23,0,45,0,116,137,27,32,39,3,231,1725,536,356,2129,70,4815,30,0,4,0,4,36,60,7,14,19,0,94,154,29,18,151,6,361,103,26,26,55,5,212,29,3,5,4,0,35,346,3,8,3,5,369,374,98,72,795,18,1366,255,94,30,236,13,629,8,0,0,0,0,14,3,0,0,0,0,3,30,12,3,16,3,64,6,4,0,4,0,12,20,4,0,0,0,25,81,33,20,6,7,142,78,10,9,16,3,112,28,0,0,4,3,37,8,3,0,0,0,11,397,122,94,535,14,1165,22,3,0,4,0,27,275,5,11,0,0,293,14,6,6,14,3,38,76,8,0,0,0,81,33,0,0,0,0,38,69,10,15,32,0,126,824,111,82,64,16,1106,36,4,10,61,217,337,5158,1101,806,5139,393,12600,91,684
505021097,125,585,448,2477,95,3724,0,0,0,17,0,18,543,23,21,18,10,604,95,12,5,29,0,149,134,36,22,42,3,243,1568,494,387,1745,78,4278,78,5,10,0,6,99,49,5,9,8,0,73,173,29,22,166,3,397,167,34,17,108,4,332,36,4,0,8,4,48,453,14,14,3,6,490,407,119,73,629,32,1253,865,202,76,428,28,1597,56,0,0,3,0,60,13,8,0,3,0,28,200,29,14,56,6,295,15,0,5,11,0,39,38,4,7,3,0,56,118,31,11,3,3,167,166,15,8,35,3,233,65,4,8,12,0,94,4,0,0,0,0,6,376,103,83,465,13,1043,61,0,0,0,0,65,257,9,17,0,8,277,44,9,3,13,0,58,47,4,4,0,5,60,217,5,3,0,3,230,55,5,13,18,0,100,1604,130,116,149,50,2054,150,11,13,75,655,907,7112,1196,846,4703,962,14824,148,638
505021301,141,334,261,1436,23,2196,0,0,0,8,0,12,743,16,14,11,7,797,71,9,10,49,0,137,75,20,12,22,0,126,966,264,213,1010,48,2497,73,6,6,0,0,87,36,0,3,14,0,55,103,16,8,92,7,217,240,42,18,83,8,393,19,4,0,3,0,28,297,3,7,4,4,314,210,41,42,347,6,646,1040,216,92,579,24,1955,8,0,0,0,0,8,17,0,5,0,0,19,375,12,12,66,13,474,15,0,0,3,0,24,50,8,3,3,3,62,47,22,7,3,5,80,109,11,12,13,3,147,39,4,0,4,0,54,0,0,0,0,0,0,166,60,36,239,5,504,103,10,3,4,0,119,273,3,9,0,11,293,32,0,6,4,0,36,33,6,3,4,0,49,768,4,7,8,27,814,19,10,0,20,0,52,1135,78,56,78,16,1363,159,13,7,49,323,542,6616,807,528,3005,504,11466,160,383
505021302,97,459,345,1799,50,2742,0,5,0,5,0,13,541,3,13,12,11,582,80,17,3,26,0,124,123,23,12,26,4,191,1194,409,248,1333,68,3245,141,3,5,4,5,157,39,6,0,4,0,55,114,27,20,106,12,281,144,22,24,61,4,263,25,5,3,5,0,40,330,5,9,3,5,353,265,95,41,455,15,869,606,152,53,294,21,1123,30,0,5,0,0,34,8,3,0,3,0,20,89,9,7,27,0,130,7,3,0,3,0,12,34,3,5,0,0,38,81,23,17,3,0,120,147,10,6,20,4,184,66,3,4,16,0,92,14,0,0,0,0,14,245,67,45,333,21,721,85,15,4,3,5,109,243,17,5,0,0,259,42,0,0,4,0,53,39,0,5,0,0,48,247,5,0,0,3,263,31,13,13,32,0,89,1512,99,84,97,46,1842,159,9,10,66,500,746,5963,934,609,3424,716,11641,164,468
505031098,185,434,287,1920,89,2912,0,0,0,39,0,39,333,9,3,4,5,353,64,5,3,13,0,83,82,27,17,54,4,178,1248,348,302,1280,118,3293,114,0,5,0,5,127,26,6,0,9,0,47,68,16,18,106,3,206,62,24,10,26,0,120,38,4,0,0,3,47,194,5,5,9,7,223,167,58,19,315,24,582,267,85,45,194,15,614,12,0,0,0,0,15,24,4,3,0,0,35,223,13,4,10,23,269,17,10,3,8,0,40,120,15,8,0,4,152,51,13,10,0,0,79,70,12,8,14,4,98,19,0,0,11,0,25,3,3,4,0,0,13,253,78,51,328,8,719,170,0,7,0,5,179,41,5,3,0,0,54,49,0,3,12,4,69,35,8,0,0,0,43,751,12,13,11,23,814,30,9,4,13,0,53,1809,84,51,78,69,2092,284,13,20,53,507,878,6028,820,561,3332,855,11593,264,351
505031099,230,855,680,3447,129,5341,0,4,0,27,0,40,174,8,11,21,0,213,44,15,0,15,0,76,190,41,39,53,8,337,5225,708,645,2071,210,8860,115,3,13,4,5,143,55,0,4,17,3,84,211,54,35,179,0,475,36,12,0,16,0,70,19,6,0,6,4,36,141,7,18,7,3,172,709,140,80,548,34,1519,152,72,32,197,15,472,6,0,6,0,0,13,10,5,0,3,6,20,12,3,0,8,0,15,15,4,0,3,0,30,371,24,18,4,25,440,233,60,30,3,7,336,81,13,4,24,9,126,17,4,0,3,0,24,25,4,0,0,0,32,961,165,108,482,42,1747,5,0,0,0,0,5,423,17,3,7,3,454,71,13,7,16,6,108,9,0,0,0,3,12,22,0,0,4,5,29,177,20,9,22,4,235,1305,124,76,91,61,1654,195,27,23,139,1270,1661,9374,1417,1123,5587,1725,19226,290,1062
505031100,132,513,383,2017,76,3122,0,0,6,25,0,29,142,4,9,5,0,164,24,7,0,15,0,46,98,20,36,36,4,195,3187,463,374,1106,92,5224,94,4,9,5,9,116,29,3,3,3,0,40,88,33,26,108,4,252,9,10,3,20,3,49,17,3,0,0,0,17,177,6,3,5,9,211,492,72,48,254,23,886,94,48,32,152,10,344,11,0,0,0,0,16,5,0,0,3,0,4,13,3,4,10,0,28,12,0,0,8,0,21,201,22,7,5,5,242,145,17,17,4,0,185,64,4,4,15,0,85,19,3,0,0,0,19,8,4,0,0,6,10,696,60,63,227,31,1072,20,0,0,0,0,22,295,10,8,4,5,322,30,5,3,8,0,43,9,0,0,0,0,9,37,0,0,0,5,34,112,19,7,8,0,143,817,81,52,45,33,1026,84,9,21,59,424,604,6020,838,687,3111,671,11333,262,804
505031101,127,510,435,2080,77,3230,0,4,0,23,0,28,206,3,6,9,0,225,18,4,3,12,0,34,127,26,14,60,0,221,2561,415,405,1124,109,4622,109,0,17,0,3,133,49,3,4,13,0,69,122,35,18,114,6,294,26,9,0,10,0,41,19,9,3,3,0,33,195,0,8,4,0,211,390,73,55,330,12,862,121,53,25,107,3,307,4,0,3,0,6,11,0,0,0,0,0,0,15,5,3,0,0,24,10,3,3,10,0,24,318,5,16,0,5,350,137,26,13,3,4,191,91,10,3,11,3,123,28,0,10,9,0,47,19,0,0,0,0,18,520,75,68,284,13,954,30,0,0,0,3,35,212,6,7,0,9,228,25,5,0,11,0,45,14,0,0,0,0,17,34,0,0,0,0,32,88,11,9,17,0,129,1195,79,71,73,41,1453,117,10,7,67,873,1076,5784,831,733,3221,1123,11691,181,573
505031102,139,323,204,1456,59,2178,0,0,3,27,0,26,133,0,9,3,10,153,34,8,0,11,0,50,52,16,8,15,0,93,888,285,165,971,75,2379,121,0,9,0,4,127,28,0,0,12,0,43,50,27,14,67,3,158,30,5,5,15,5,63,18,0,0,4,0,28,130,6,0,3,4,137,132,63,32,297,9,531,115,35,14,87,7,262,4,0,0,0,0,4,4,10,0,0,0,10,127,19,3,14,3,174,12,0,6,0,0,14,97,7,17,0,5,127,49,12,10,0,0,72,28,0,5,0,0,37,3,0,0,0,0,10,0,0,0,0,0,4,193,42,34,216,15,505,49,0,6,0,0,52,14,4,9,0,0,19,34,0,0,10,0,42,15,0,0,0,0,15,490,3,8,11,17,532,23,8,3,8,0,46,1580,71,39,72,30,1786,150,10,4,69,477,711,4212,581,367,2483,689,8332,156,348
505031104,160,356,313,1738,59,2629,0,0,0,15,0,19,352,3,10,14,11,401,66,4,3,18,0,97,74,17,10,34,5,136,972,287,234,1101,54,2646,132,9,11,0,7,150,32,0,4,0,0,46,75,29,14,59,4,178,85,14,12,41,3,149,25,0,0,0,0,29,167,11,11,0,5,192,187,48,27,284,11,558,384,106,43,185,24,737,11,0,0,0,0,11,24,4,0,0,4,37,453,38,19,36,12,559,7,7,4,8,0,28,107,9,3,0,4,119,61,20,20,0,0,102,54,5,4,11,0,75,11,0,0,4,0,16,0,0,0,0,0,0,215,61,50,250,9,588,91,13,0,7,10,118,44,0,3,0,0,53,50,4,7,3,3,67,8,0,0,0,0,11,995,6,7,8,25,1040,27,6,3,6,0,45,1248,80,61,60,41,1492,226,23,8,101,367,722,5646,743,536,2968,627,10517,196,372
505031105,173,739,619,2963,105,4599,0,0,0,19,0,19,135,4,10,8,0,163,45,7,3,16,0,68,195,32,22,36,6,294,5548,629,590,1908,219,8891,51,0,8,0,0,64,43,13,5,12,4,71,230,33,29,141,13,444,32,14,5,15,0,64,28,3,0,6,0,36,57,9,11,3,0,86,827,94,87,496,33,1537,176,74,37,245,7,533,3,0,0,0,0,3,5,0,0,0,0,10,26,3,4,16,0,58,24,5,0,7,0,40,215,15,16,5,9,259,131,39,27,4,0,203,96,7,10,13,0,126,22,0,0,0,0,24,16,0,0,0,0,21,959,126,73,417,30,1607,30,0,0,0,0,32,628,12,13,0,6,661,50,0,4,15,0,65,8,4,0,0,0,6,36,0,0,0,0,34,230,18,4,24,3,278,911,90,100,67,24,1193,102,15,18,85,782,1010,9283,1197,1011,4848,1166,17507,184,745
