SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
505031104,16,9,5,20,17,54,37,61,69,35,6,22,350,3,4,4,7,8,15,23,17,7,13,3,15,114,20,15,8,11,22,69,99,124,76,33,16,20,508,5,4,0,6,10,23,15,18,10,4,0,9,107,11,6,3,16,11,14,32,28,18,5,4,3,156,33,29,22,40,55,125,164,188,114,49,20,40,882,0,0,0,5,0,4,5,8,5,0,0,0,25,0,4,0,5,9,21,21,17,11,9,3,10,106,0,4,3,3,3,13,5,0,0,0,0,4,40,0,0,4,3,6,20,4,7,0,0,0,9,65,3,7,3,19,21,52,42,31,17,14,0,16,239,57,42,33,78,94,226,240,283,208,106,27,79,1468,19,6,7,14,14,43,51,84,51,30,5,15,328,8,3,0,7,0,15,12,24,17,12,3,5,104,16,0,8,10,17,50,87,145,86,42,19,15,489,8,5,0,7,9
505031105,36,17,10,14,19,69,78,92,103,110,79,31,649,4,3,0,3,0,25,30,43,32,52,43,8,253,16,0,9,19,33,78,97,207,174,238,136,41,1047,3,4,4,11,11,23,34,50,38,45,38,13,266,6,7,0,7,8,25,33,43,26,36,33,14,239,34,11,10,37,48,155,194,337,277,366,255,76,1806,0,0,0,4,7,0,3,5,0,5,3,0,25,3,0,0,0,6,14,19,22,12,15,5,4,93,0,0,0,0,3,10,8,3,4,3,0,0,41,9,0,0,4,4,11,5,10,3,7,3,7,58,13,0,0,12,15,36,39,41,18,19,12,7,218,75,32,21,59,90,258,313,471,397,494,347,106,2671,37,15,16,10,28,67,63,162,122,122,75,22,737,7,0,0,10,9,20,31,65,62,62,35,12,314,15,3,0,22,9,74,81,232,213,182,106,30,960,12,4,5,8,14
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,15,9,3,12,18,37,47,110,150,138,42,24,607,0,0,0,0,3,11,13,34,29,52,7,0,162,9,6,9,14,18,61,89,281,246,233,38,30,1022,0,0,4,0,3,11,12,18,36,32,7,0,135,8,0,7,5,6,7,10,30,28,23,12,12,150,16,4,10,20,34,84,133,363,350,335,67,44,1467,0,0,0,0,0,3,0,7,0,0,0,0,13,0,0,0,4,0,9,15,15,24,5,4,0,87,0,0,0,0,4,4,3,3,4,3,0,0,23,5,0,3,7,0,12,5,8,3,4,0,0,48,0,0,3,9,6,30,29,39,26,11,10,0,176,40,16,18,46,55,149,204,514,525,489,124,73,2251,22,4,3,6,17,36,55,125,108,60,33,15,483,4,3,0,5,0,10,14,53,42,25,9,6,177,14,3,4,6,13,70,119,331,279,140,49,24,1047,8,0,0,6,0
505031255,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,13,0,0,4,3,5,28,58,192,159,43,18,19,535,0,0,0,0,0,4,6,24,36,5,0,0,86,12,0,0,0,0,10,55,227,229,72,13,12,629,0,5,0,0,0
505031256,6,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,8,4,19,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,5,11,4,0,12,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,6,5,0,0,0,0,10,7,7,7,5,10,5,69,0,0,0,0,0,4,0,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,3,7,0,16,0,0,0,0,0
505031257,10,7,3,5,6,5,7,14,11,14,10,3,95,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,4,4,10,18,14,14,6,3,87,0,3,0,0,0,0,5,7,0,0,0,0,23,0,0,0,3,0,3,0,3,0,3,0,0,16,3,8,0,3,4,8,21,36,22,23,7,3,140,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,10,7,9,0,0,0,0,30,10,10,3,14,4,30,30,54,33,35,21,15,266,11,0,0,6,7,18,16,34,10,26,11,8,144,0,0,0,0,0,3,4,3,6,7,0,0,24,0,0,0,0,4,7,24,55,29,26,16,9,169,0,0,0,0,0
505031258,10,8,8,5,12,11,15,55,49,24,8,10,208,0,0,0,3,0,0,9,4,6,10,3,0,37,0,0,4,0,4,18,41,60,61,27,5,8,225,4,0,0,3,3,3,3,6,4,6,4,0,34,3,0,0,0,3,3,3,7,10,9,0,3,40,5,0,4,6,14,23,55,74,84,55,10,12,336,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,5,4,5,4,0,0,5,31,0,0,0,0,3,3,0,0,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,13,4,4,0,5,3,16,12,17,5,0,0,3,64,19,8,9,15,22,47,82,141,134,75,23,25,611,22,9,10,11,13,23,50,136,89,29,14,20,415,0,0,0,0,0,5,6,33,25,8,0,4,86,7,6,0,0,9,27,79,231,141,41,17,15,573,0,0,0,0,4
505031303,10,0,5,10,12,43,52,94,118,106,42,24,511,0,0,0,0,6,8,10,30,21,24,8,9,123,10,3,0,7,14,68,87,166,151,94,47,17,664,0,0,0,10,0,20,17,21,18,22,9,6,109,6,0,0,0,4,25,24,29,23,17,3,14,149,19,5,0,18,28,118,137,245,211,151,63,42,1047,0,0,0,0,3,0,4,0,0,0,0,5,14,4,3,0,4,0,13,5,5,3,7,4,0,54,0,0,0,4,0,0,11,8,0,3,0,0,21,0,5,0,0,4,7,8,12,7,4,0,7,51,4,3,5,8,9,25,28,28,14,12,0,10,142,33,17,5,33,52,186,218,366,347,273,109,76,1698,18,4,5,15,24,35,69,128,117,46,20,24,506,0,0,0,4,5,15,16,24,30,12,5,4,121,11,9,5,14,8,54,101,244,181,102,47,24,805,7,3,4,5,0
505031304,9,5,0,0,8,12,41,38,69,72,35,5,311,7,0,0,0,4,21,18,30,17,21,5,6,136,12,9,0,13,17,45,74,130,122,103,43,22,592,5,3,0,11,4,17,26,23,9,24,4,6,131,6,6,0,3,0,15,21,20,14,15,8,0,112,22,14,12,25,33,97,133,198,168,161,60,41,969,0,0,0,0,0,4,0,3,0,0,0,0,10,5,3,0,0,0,7,9,23,3,4,4,0,63,0,0,0,0,0,3,5,3,0,0,0,0,20,3,0,0,0,0,8,0,0,4,3,7,3,27,8,4,0,0,7,14,15,23,12,11,8,8,122,40,22,13,32,49,130,194,264,250,247,106,56,1399,27,7,8,13,12,34,54,134,167,112,39,21,629,10,0,6,6,0,18,14,57,41,32,11,8,202,20,3,3,6,16,66,93,266,260,196,58,25,1007,9,6,7,0,9
505031305,20,4,3,11,11,28,41,96,89,111,48,19,498,9,0,0,5,9,18,22,26,27,34,14,11,166,14,12,9,14,32,75,115,228,196,198,83,40,1014,5,8,4,0,6,13,10,20,21,25,10,8,119,6,0,0,0,0,16,23,26,16,25,8,5,141,35,19,16,23,45,119,162,309,258,274,118,65,1443,0,0,0,0,0,0,3,3,3,0,0,0,11,10,0,3,0,3,5,11,14,17,11,0,0,75,0,0,0,0,0,5,4,5,9,5,0,0,19,0,0,3,0,3,4,0,4,5,3,0,7,33,8,0,6,6,6,11,18,27,28,15,7,11,148,58,24,29,37,68,163,223,428,373,411,176,96,2082,18,7,9,9,9,37,44,104,84,62,25,12,422,5,6,4,0,10,23,30,60,32,30,22,9,231,31,6,9,9,18,82,105,226,167,183,62,27,933,12,0,7,3,7
505031306,34,9,14,21,22,60,68,128,159,106,21,25,677,0,0,0,4,4,17,15,25,19,23,7,5,118,7,3,7,4,16,62,104,146,138,82,29,26,632,4,0,0,4,0,15,13,23,21,10,4,11,114,8,8,4,9,7,30,26,27,17,20,5,14,172,17,20,13,17,28,122,169,222,201,133,47,50,1032,0,0,0,0,0,3,4,4,0,0,0,0,17,0,3,0,5,10,8,11,18,16,6,3,8,98,0,0,0,0,4,0,11,3,3,0,0,0,30,0,4,5,9,10,16,16,9,3,6,0,5,66,3,7,5,15,24,28,41,38,33,11,5,11,215,53,34,36,53,81,208,279,386,388,248,70,87,1929,32,11,11,22,23,71,76,176,116,51,21,26,632,0,0,4,0,0,13,14,36,14,12,5,8,112,12,6,0,11,16,61,109,250,200,72,35,16,786,0,6,0,5,4
506011110,27,22,19,30,25,85,88,123,44,16,11,20,512,0,0,0,13,3,17,19,15,3,3,0,6,82,9,8,8,22,31,102,109,166,40,25,14,24,549,6,3,5,4,3,20,11,11,0,5,0,3,79,4,9,3,14,20,38,28,24,10,4,4,12,163,16,13,19,48,59,172,173,222,57,34,20,37,867,4,0,0,7,5,6,4,3,0,0,0,0,26,3,9,5,9,19,39,33,34,5,5,5,7,168,3,5,0,3,0,10,9,4,0,0,0,3,37,0,8,9,10,21,15,19,12,3,3,0,10,114,12,19,12,27,39,63,67,53,14,9,7,20,342,53,59,48,100,128,321,323,400,110,62,40,82,1725,19,18,12,21,35,131,143,148,36,31,13,17,621,3,0,0,3,7,20,21,34,3,11,0,0,113,12,6,9,14,31,121,232,222,57,34,19,17,762,3,0,6,3,5
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,5,3,8,18,11,27,24,47,11,9,5,13,172,0,0,0,3,0,7,7,10,6,0,0,0,44,0,0,0,9,15,34,49,64,22,6,3,5,208,0,4,3,0,9,10,6,11,3,4,3,0,42,5,3,9,4,7,13,9,12,3,3,5,5,86,4,13,14,17,29,57,71,96,33,16,13,17,372,0,0,0,0,0,4,0,0,0,0,0,0,7,6,0,0,7,5,6,9,13,5,0,0,3,60,0,0,3,0,4,5,7,3,0,0,0,0,16,5,7,4,10,11,6,6,5,3,0,0,3,45,8,10,4,13,15,21,20,21,4,0,0,3,123,20,25,23,49,53,101,113,156,50,26,18,33,666,14,4,5,13,13,36,57,47,10,3,5,11,216,6,0,0,0,0,6,17,9,0,0,0,4,49,3,0,0,5,5,39,70,79,29,6,5,10,258,0,0,6,0,5
506011114,21,9,11,18,29,38,50,82,38,18,10,15,341,0,0,0,4,5,8,20,17,9,6,4,3,85,7,10,0,17,17,49,63,112,49,23,18,12,364,0,6,6,5,3,10,13,17,4,7,3,3,69,6,3,0,4,10,34,16,20,14,8,0,6,119,11,18,6,24,33,101,114,164,74,33,20,27,639,0,0,0,0,0,3,5,3,0,0,0,0,17,3,3,0,3,7,12,17,11,6,4,0,5,64,0,0,0,3,3,10,7,7,0,0,0,0,32,0,0,3,4,3,12,11,13,0,0,3,11,69,5,12,8,16,17,31,42,30,6,4,3,7,185,37,33,28,62,77,179,210,277,120,56,31,56,1164,23,12,13,13,21,54,56,87,43,24,11,11,366,0,0,0,7,5,9,16,21,3,0,5,7,69,6,6,5,10,11,41,91,126,41,29,12,10,397,0,0,0,0,5
506011115,14,11,9,22,20,51,47,70,35,49,29,19,368,0,0,5,0,7,13,8,17,6,8,20,5,80,10,0,5,12,9,25,46,86,56,60,30,16,348,5,0,0,0,9,17,10,12,11,15,9,6,96,0,0,0,5,6,26,19,15,16,16,8,6,123,12,8,9,17,25,80,83,132,80,92,71,31,650,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,5,5,3,5,0,4,0,3,34,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,4,7,6,3,4,0,7,35,6,3,0,4,7,12,12,19,4,11,0,5,85,30,26,12,42,51,140,145,221,124,149,101,58,1101,25,11,9,23,27,45,42,101,48,55,37,12,432,6,7,3,5,0,3,7,17,16,13,12,4,95,3,0,0,4,7,26,45,110,71,65,29,13,376,4,5,0,3,5
506011116,16,10,12,16,11,42,32,50,38,46,28,12,309,0,0,0,0,8,12,13,14,10,12,8,7,75,5,5,3,10,16,33,54,87,83,67,31,14,399,5,0,3,0,10,13,12,15,11,17,8,9,94,4,0,0,7,8,20,13,26,13,10,5,8,108,15,11,11,12,31,72,90,141,116,98,49,29,673,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,3,3,11,6,8,4,5,3,0,37,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,3,3,9,0,0,0,0,17,4,0,4,3,7,17,16,13,6,6,6,6,85,33,21,21,32,45,132,139,201,154,155,84,45,1070,17,9,3,7,15,42,32,75,63,46,22,8,350,0,0,3,0,0,10,3,20,16,10,3,5,83,13,0,4,6,8,31,55,104,78,60,23,6,398,0,5,0,0,6
506011117,12,12,8,12,6,41,65,142,93,29,7,15,448,3,0,0,0,6,19,15,32,14,4,0,9,101,3,3,6,10,19,65,121,202,112,19,11,15,582,0,0,9,4,5,11,14,14,10,6,5,0,74,4,0,3,10,10,27,17,22,10,7,0,7,130,7,6,15,24,40,111,162,276,148,36,15,42,893,0,0,0,7,3,12,3,0,0,0,5,5,29,4,5,5,3,6,25,17,23,15,0,0,4,107,0,0,7,0,4,5,3,0,0,0,0,3,26,3,0,4,6,6,12,8,14,5,0,0,0,62,8,5,12,14,19,56,34,43,27,3,5,10,226,30,25,30,57,64,210,257,463,270,61,30,72,1567,14,7,9,17,17,38,81,127,48,23,8,20,412,4,0,0,0,5,7,34,43,12,9,3,3,113,6,3,4,6,9,85,197,285,67,28,9,21,723,7,0,0,4,6
506011307,0,5,0,0,0,7,18,61,72,74,23,10,275,0,0,0,0,0,4,0,13,8,12,0,0,38,0,3,0,5,0,8,40,76,101,92,30,8,367,0,0,0,0,0,4,3,7,5,12,7,3,46,3,0,0,0,3,4,6,6,13,23,5,0,61,3,10,3,4,6,16,50,98,127,136,45,19,513,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,6,4,3,0,24,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,6,5,10,10,7,3,3,53,7,13,3,10,15,31,72,166,206,222,72,35,838,8,4,4,7,5,24,54,191,127,71,15,12,521,0,0,0,0,3,6,8,26,29,27,6,0,105,19,5,6,6,15,28,87,292,224,125,46,21,859,0,0,0,3,0
506011308,7,0,3,0,3,10,8,41,109,89,20,10,307,0,0,0,0,0,5,3,10,5,7,0,0,32,0,0,0,4,9,6,23,57,95,70,24,9,298,0,0,0,0,6,0,0,9,13,11,4,4,37,0,0,0,0,3,4,3,8,4,3,3,3,42,3,6,0,7,9,14,25,82,111,94,30,20,410,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,4,0,0,13,0,0,0,0,0,5,3,0,0,0,4,0,11,6,0,0,0,0,0,0,5,4,0,0,0,20,6,0,0,0,4,4,8,7,7,4,7,4,50,9,6,7,12,19,27,51,130,233,181,55,27,767,17,3,6,4,7,18,51,198,181,83,30,16,605,0,0,0,0,0,3,6,35,30,17,3,0,102,18,4,0,3,16,40,94,362,337,142,49,24,1086,0,0,0,0,0
506021118,23,7,8,18,16,52,48,94,103,73,37,23,487,0,0,3,0,6,10,3,14,7,12,7,0,65,8,8,0,5,17,49,54,107,88,47,42,20,438,3,0,0,0,4,13,12,10,5,0,12,3,69,6,0,0,8,6,14,9,13,11,13,8,9,95,15,9,5,16,33,81,77,142,114,73,69,30,665,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,6,9,8,10,8,4,3,4,58,5,3,0,0,5,0,5,0,0,0,5,0,24,0,0,0,0,5,8,11,0,3,0,6,0,48,3,5,4,8,17,12,24,17,13,10,7,7,140,38,25,21,35,66,150,148,256,226,147,116,67,1292,32,10,8,10,16,55,59,118,80,61,26,16,499,0,0,0,0,6,5,0,27,8,8,5,3,64,14,4,5,5,10,43,55,127,87,65,37,11,472,5,0,5,4,0
506021119,16,4,7,12,11,68,53,130,106,133,58,12,615,0,0,0,3,5,8,3,13,5,9,0,6,54,15,4,7,10,4,43,59,116,101,88,57,8,518,10,9,0,0,9,9,4,10,9,8,0,3,73,3,0,0,0,0,13,4,7,7,12,6,0,57,32,6,7,16,14,71,73,142,118,120,69,24,693,0,0,7,0,0,0,5,4,0,0,0,0,12,0,0,0,3,0,8,12,6,6,8,3,0,52,0,0,0,0,0,0,4,7,6,0,0,3,22,0,0,4,0,0,3,5,8,0,0,3,4,44,8,3,4,4,5,16,25,16,19,13,7,3,128,49,16,23,36,34,151,150,289,246,267,141,41,1437,21,4,9,9,19,54,64,162,113,100,52,21,638,9,0,5,3,0,7,7,16,14,13,7,0,81,16,10,7,5,15,37,78,154,107,114,50,18,612,4,0,3,5,5
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
