SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,1366,68,82,103,0,1618,1098,46,36,7,0,1182,471,129,201,0,0,792,162,180,91,0,4,433,8,8,30,0,0,52,369,51,57,5,0,479,52,24,11,32,0,123,3,7,7,0,0,16,1073,391,386,39,4,1894,66,6,16,0,0,89,216,72,53,35,7,382,3816,583,568,190,7,5166,1234,144,17,90,50,1533,1059,54,9,0,4,1126,384,271,80,0,10,742,140,192,75,0,3,406,14,31,0,0,0,49,349,76,25,3,3,455,59,21,7,16,3,95,8,7,0,0,0,9,949,598,178,18,17,1762,73,41,18,3,0,136,344,153,59,25,10,597,3658,987,282,141,86,5158,1419,173,18,61,3,1673,1097,71,17,3,0,1184,468,331,101,0,7,903,104,171,42,0,0,320,33,34,0,0,0,65,443,82,19,0,8,548,59,46,5,16,0,119,5,4,0,0,0,16,1108,664,168,20,11,1969,77,53
511041286,625,3,4,3,0,636,1068,4,4,0,0,1080,183,24,32,0,0,240,112,17,12,0,0,146,3,0,0,0,0,3,152,7,10,0,0,172,15,0,0,0,0,15,3,0,0,0,0,3,469,46,52,0,0,568,41,0,0,3,0,41,140,9,15,0,0,164,2339,67,80,4,3,2498,660,13,0,14,0,689,1087,7,0,37,0,1127,164,41,0,5,0,209,94,18,0,14,0,127,7,0,0,0,0,8,162,15,0,6,0,183,17,0,0,0,0,21,5,0,0,0,0,5,450,80,0,30,0,556,31,0,0,0,0,31,202,29,0,21,0,256,2438,125,0,100,4,2663,784,9,0,4,0,807,1092,9,0,0,6,1108,166,39,0,0,0,207,53,8,0,0,0,61,18,4,0,0,0,16,198,22,0,3,0,222,20,4,0,0,0,27,4,5,0,0,0,5,454,81,0,0,0,541,37,0
511041287,648,10,3,165,0,831,926,9,0,9,0,944,222,13,0,0,0,240,61,7,6,0,0,78,4,0,0,0,0,3,132,3,0,3,0,136,35,8,0,34,0,82,0,0,0,0,0,3,460,35,9,40,0,538,39,0,0,5,0,44,66,0,0,21,0,87,2139,55,12,240,0,2442,751,8,0,92,3,855,1095,3,0,8,0,1109,351,5,0,0,0,360,49,14,0,0,0,62,6,0,4,0,0,7,163,0,0,0,0,165,39,0,0,5,0,46,4,0,0,0,0,4,608,20,4,11,0,642,35,0,0,3,0,37,168,5,5,22,0,200,2659,28,9,144,4,2848,837,5,0,128,9,975,1222,0,0,9,0,1232,400,7,0,0,0,407,49,4,4,0,0,55,3,0,0,0,0,6,210,0,0,0,0,213,39,0,0,33,0,73,3,0,0,0,0,3,702,16,0,40,0,762,27,0
511041288,819,10,44,51,0,921,1176,0,22,7,0,1208,366,14,42,0,0,430,101,0,8,0,0,105,0,0,5,0,0,9,231,0,31,9,0,273,93,0,0,9,0,102,0,0,4,0,0,0,802,21,86,10,0,919,49,0,9,11,0,68,138,3,23,33,0,196,2981,35,181,108,0,3309,846,133,3,11,0,991,1243,112,5,0,0,1358,453,83,3,0,0,533,111,10,0,0,0,120,4,0,0,0,0,6,207,58,3,0,0,275,68,4,5,0,0,78,4,0,0,0,0,4,842,156,9,0,0,1013,34,18,0,0,0,50,210,22,4,3,16,252,3176,444,17,18,19,3667,934,121,0,26,22,1104,1378,107,8,0,0,1488,459,86,7,0,0,549,89,4,0,0,0,98,12,11,0,0,0,17,221,63,4,0,0,287,66,9,0,9,4,87,3,0,0,0,0,3,847,166,13,12,4,1039,30,48
511041289,479,6,4,75,8,577,380,0,0,8,0,388,144,8,6,0,0,161,52,10,15,0,0,78,9,0,5,0,0,8,85,0,3,0,0,91,15,0,0,7,0,27,7,0,0,0,0,9,307,24,26,9,0,372,33,0,3,4,0,43,51,4,4,20,0,77,1257,32,41,113,19,1461,555,4,5,51,24,637,395,0,7,5,4,413,126,10,5,0,0,144,34,15,24,0,0,68,7,0,0,0,0,11,67,5,0,0,0,75,14,0,3,16,5,41,3,0,0,0,0,6,251,29,31,20,6,337,48,5,0,9,0,63,94,4,8,6,3,114,1341,41,44,86,39,1555,612,40,7,67,5,727,338,11,4,3,0,364,123,18,0,0,0,146,16,20,6,0,0,46,3,14,5,0,0,25,99,12,0,9,8,122,16,0,0,28,11,53,5,0,0,0,0,4,271,72,16,36,12,402,29,17
511041290,198,0,0,139,43,389,67,0,0,8,6,75,14,0,0,0,0,14,145,6,10,0,0,159,25,0,7,0,0,26,61,0,0,3,0,66,36,8,5,5,0,58,0,0,0,0,0,3,279,20,15,9,4,326,132,3,15,8,14,179,117,5,0,36,19,181,804,31,31,202,85,1156,163,0,0,104,21,291,60,0,0,9,0,71,4,0,0,0,0,8,109,3,4,0,0,118,17,0,0,0,0,17,41,0,0,0,0,39,47,0,15,6,4,71,3,0,0,0,0,6,217,4,19,11,9,257,105,0,0,13,14,137,164,3,6,67,31,273,713,8,32,207,69,1029,196,0,0,125,27,353,44,0,0,13,5,59,0,0,0,0,0,9,100,8,5,6,3,120,25,0,0,0,0,31,43,0,0,15,9,73,91,11,4,31,16,153,4,0,0,0,0,4,267,25,14,53,28,379,115,3
511041291,692,0,0,38,5,735,309,0,0,7,0,318,44,6,0,0,0,50,41,5,3,0,0,50,4,3,0,0,0,11,113,0,8,0,0,118,64,5,7,8,0,79,3,3,0,0,0,4,268,17,16,11,0,320,187,0,0,11,0,195,93,6,0,7,0,104,1544,26,21,77,3,1670,645,0,0,79,6,740,274,0,0,9,7,286,33,0,0,0,0,33,43,5,3,0,0,54,4,0,0,0,0,4,126,4,7,0,0,137,76,0,5,15,4,96,0,0,0,0,0,0,283,12,18,15,5,327,161,0,0,10,0,175,129,4,0,24,8,171,1493,18,23,139,22,1693,643,12,0,56,20,735,248,0,0,6,7,258,31,0,0,0,0,38,35,10,0,0,0,42,14,0,5,0,0,15,112,6,0,7,7,120,86,13,0,16,0,111,0,0,0,0,0,4,270,32,0,18,3,327,137,9
511041292,905,12,3,362,22,1315,540,10,5,28,0,580,80,22,4,0,3,111,51,3,4,0,0,60,6,0,9,0,0,20,144,25,6,10,0,184,43,3,4,22,0,79,0,0,0,0,0,3,335,56,24,35,0,453,145,0,4,15,0,169,142,5,6,56,0,211,2064,89,44,492,29,2725,893,21,13,376,10,1305,549,4,8,15,3,578,70,18,12,4,0,101,46,0,9,0,0,57,8,0,3,0,0,13,185,17,7,8,3,214,41,4,6,34,0,88,3,0,0,0,0,7,349,38,40,49,3,486,128,3,5,14,3,153,247,3,10,194,13,472,2172,72,69,648,37,2988,923,39,0,316,38,1313,491,3,0,21,3,525,51,26,0,0,0,82,37,4,5,3,0,46,15,0,3,3,0,15,189,19,0,15,4,229,49,7,0,80,16,155,5,0,0,0,0,4,345,56,8,105,20,531,116,12
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
