SA2_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
504031058,27,37,10,26,9,3,7,120,0,0,0,4,5,6,0,0,3,0,0,4,27,0,0,0,0,0,0,7,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,6,5,3,0,0,0,4,16,0,0,0,0,0,0,3,0,0,0,0,71,75,0,0,3,12,9,63,121,68,82,77,19,125,577,0,0,0,0,0,18,13,0,0,0,0,6,38,0,0,7,7,8,10,8,0,3,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,10,0,6,18,14,8,9,6,0,0,0,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,22,21,35,23,0,3,0,0,21,160,12,4,36,96,63,171,229,129,131,112,33,198,1218,0,0,0,0,0,5,33,27,21,29
504031060,7,20,3,26,5,0,3,69,0,0,0,0,0,0,3,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,3,6,23,51,41,63,61,20,84,361,0,0,0,3,0,0,5,0,0,0,0,0,15,0,0,0,5,0,5,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,10,8,0,0,0,0,7,46,4,0,15,51,25,75,107,79,95,90,45,128,710,0,0,0,0,0,3,8,10,13,18
504031061,11,37,8,21,3,3,14,105,0,0,0,0,4,3,4,0,0,0,0,0,16,0,0,0,0,0,4,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,9,11,34,116,60,53,47,21,88,439,0,0,0,5,3,10,14,3,13,3,0,14,59,0,0,3,9,3,11,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,4,3,4,6,8,12,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,27,21,35,21,8,13,4,0,17,153,6,3,16,79,55,136,188,135,89,100,29,159,996,0,0,0,0,0,0,8,16,25,35
504031062,60,69,7,28,6,0,21,204,0,0,0,8,8,18,20,0,3,0,0,0,60,0,0,0,0,0,9,5,0,7,3,0,3,29,0,0,0,0,0,0,8,0,0,0,0,5,9,0,0,6,10,10,17,11,0,0,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,78,82,11,0,11,21,29,156,259,114,92,73,26,159,951,0,0,0,5,15,31,48,11,6,3,0,22,136,0,0,8,22,22,27,15,5,3,0,0,10,101,0,0,3,0,0,3,3,0,0,0,0,4,14,0,0,6,11,4,0,0,0,0,0,0,3,24,3,3,35,39,29,34,14,7,4,0,0,18,180,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,45,75,67,92,76,20,11,3,0,62,475,17,6,80,223,155,348,478,225,151,122,35,289,2119,0,0,0,0,0,3,41,95,55,66
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,32,49,9,12,0,3,13,127,0,0,0,0,3,7,3,4,0,0,0,6,29,0,0,0,0,0,4,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,13,9,3,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0,0,46,47,0,0,0,6,12,81,135,61,57,49,29,115,560,0,0,0,4,9,10,32,6,3,0,0,8,84,0,0,0,11,11,15,5,0,0,0,0,7,51,0,0,0,4,4,0,4,0,0,0,0,0,8,0,0,6,7,0,0,0,0,0,0,0,0,18,3,4,10,24,9,18,6,6,5,0,0,10,94,0,0,0,0,0,0,0,0,0,0,0,5,8,3,7,24,40,31,49,51,14,10,0,0,38,257,11,4,41,134,77,214,293,123,91,88,49,199,1336,0,0,0,0,0,3,12,29,22,24
504031066,36,73,12,41,0,4,15,196,0,0,0,3,3,11,9,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,6,0,4,14,0,0,0,12,8,14,12,0,8,0,0,7,53,0,0,0,0,0,0,3,0,0,0,0,55,57,0,5,8,18,26,91,213,93,100,77,48,116,790,0,0,0,4,16,54,54,9,9,5,3,13,169,0,3,7,26,21,28,11,8,0,0,0,9,102,0,0,0,0,3,4,4,0,0,3,0,3,13,0,0,12,4,3,0,0,0,0,0,0,5,31,7,0,20,51,28,33,13,3,5,0,0,26,194,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,41,84,71,116,82,22,15,11,3,65,510,25,10,68,255,147,327,474,208,178,159,73,269,2192,0,0,0,0,0,9,49,52,35,56
504031067,40,87,19,44,13,0,12,223,0,0,0,0,3,3,7,4,3,0,0,0,28,0,0,0,0,0,4,5,6,9,0,0,0,15,0,0,0,0,0,0,0,7,0,3,0,5,12,0,0,3,5,3,11,8,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,94,94,6,0,11,11,15,99,253,132,144,105,17,148,931,0,4,0,0,11,31,36,8,4,6,4,13,121,0,0,10,16,24,12,6,0,0,0,0,9,81,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,9,0,0,6,0,0,0,0,0,0,17,0,4,8,35,16,14,7,0,0,0,0,15,103,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,27,48,53,69,56,13,8,6,4,42,332,7,5,41,124,103,246,411,229,191,142,27,248,1786,0,0,0,0,0,4,27,51,33,30
504031068,12,39,8,56,14,5,9,160,0,0,0,0,3,4,4,5,6,4,0,5,31,0,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,4,4,4,10,0,0,0,4,0,9,4,4,0,3,0,4,31,0,0,0,0,0,0,0,0,0,0,0,95,100,9,0,9,11,9,36,114,92,140,153,85,163,821,0,0,0,0,5,10,11,0,6,0,0,3,42,0,0,4,8,0,16,3,0,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,6,0,6,9,0,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,9,20,6,25,31,5,13,3,0,14,140,22,3,31,81,49,170,250,168,202,231,121,251,1582,0,0,0,0,0,6,38,79,46,73
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,29,99,15,66,10,4,10,242,0,0,0,0,0,8,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,4,0,5,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,5,0,0,118,119,3,0,5,7,17,69,256,129,150,126,36,153,939,0,0,0,5,6,13,26,10,4,3,0,5,68,0,0,5,10,8,7,8,0,0,0,0,7,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,12,0,9,9,18,7,7,5,0,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,12,27,14,26,33,13,9,9,0,19,176,13,4,20,63,47,139,388,232,220,201,54,241,1614,0,0,0,0,0,4,51,119,92,89
504031299,10,29,7,24,6,0,0,83,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,46,47,0,0,0,7,5,30,98,52,57,52,42,69,410,0,0,0,0,3,4,3,0,4,0,0,6,29,0,3,4,6,4,4,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,6,5,0,3,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,5,15,13,0,7,0,0,15,83,7,3,14,50,25,73,163,84,83,74,53,106,738,0,0,0,0,0,3,38,74,62,40
504031300,91,196,35,115,15,5,22,496,0,0,0,5,4,13,17,0,4,0,0,4,50,0,0,0,0,0,14,17,4,11,0,0,4,52,0,0,0,0,0,0,3,0,5,5,0,6,18,5,0,10,12,10,14,12,3,0,4,0,14,85,0,0,0,0,0,0,6,0,0,0,0,223,225,9,5,15,27,33,202,625,331,320,211,67,334,2165,0,0,3,0,15,64,75,12,13,5,0,20,217,0,0,16,35,33,42,12,7,0,0,0,17,159,0,0,0,3,0,6,4,3,0,0,0,4,28,0,0,8,12,3,7,3,0,0,0,0,3,42,12,9,39,49,18,22,20,3,0,0,0,14,184,0,0,0,0,0,0,0,0,0,0,0,5,11,16,11,67,102,71,146,112,21,22,11,0,65,636,34,18,98,251,166,509,1021,584,469,339,88,539,4098,3,0,0,0,0,6,68,102,92,85
505011070,53,97,15,50,9,0,19,256,0,0,0,9,6,13,11,0,0,0,0,0,43,0,0,0,0,0,4,9,0,3,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,5,4,9,0,11,4,4,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,104,110,6,6,8,15,25,125,320,163,142,97,32,187,1118,0,0,6,3,6,33,39,17,12,4,3,26,154,0,3,8,26,23,36,19,9,0,0,0,19,144,0,0,0,7,3,3,5,0,0,0,0,3,17,0,0,9,9,0,3,0,0,0,3,0,5,31,4,3,12,42,15,30,16,0,0,0,0,9,138,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,34,87,57,114,79,31,12,7,0,66,496,18,12,59,202,145,394,621,351,233,181,55,384,2655,0,0,0,0,0,5,35,85,67,84
505011071,55,133,25,150,40,9,49,476,0,0,0,6,7,18,15,13,7,7,0,3,77,0,0,0,0,4,3,13,5,8,3,3,8,49,0,0,0,0,0,0,9,4,5,5,3,4,26,3,0,6,4,0,20,13,6,3,0,0,10,64,0,0,0,0,0,0,0,0,0,0,0,190,191,4,0,17,15,26,142,464,350,392,391,136,382,2320,0,0,0,4,10,38,70,21,25,4,0,26,200,6,5,15,20,27,31,28,10,0,0,0,16,150,0,0,3,0,3,9,4,0,0,0,0,0,21,0,0,3,0,0,4,0,0,0,0,0,0,16,7,4,24,20,13,29,19,3,4,0,0,9,125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,43,51,49,107,123,37,39,10,0,52,516,26,11,77,176,155,398,774,543,521,514,165,534,3898,0,0,0,3,0,0,39,61,68,70
505011072,29,116,26,176,49,33,28,467,0,0,0,0,3,15,25,4,14,3,4,3,67,0,0,0,0,0,0,3,0,13,0,0,3,25,0,0,0,0,0,0,5,0,6,6,5,5,20,0,0,0,8,4,17,14,5,3,11,4,10,79,0,0,0,0,0,0,0,0,0,0,4,206,213,6,4,3,10,16,96,355,265,439,469,261,380,2310,0,0,0,0,7,35,58,18,32,13,3,31,206,0,6,14,18,19,33,23,4,7,4,0,20,130,0,0,0,0,0,5,3,3,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,11,8,0,8,16,11,23,13,4,0,3,0,17,104,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,25,31,33,99,98,32,43,14,5,72,466,30,11,56,190,179,435,760,450,631,697,354,581,4378,0,0,0,0,0,3,15,44,41,61
505011073,42,135,31,107,33,9,22,390,0,0,4,5,9,15,15,12,6,3,0,10,73,0,0,0,0,0,0,7,4,0,3,0,4,16,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,8,3,5,15,25,5,3,5,5,15,88,0,0,0,0,0,0,0,0,0,0,0,144,149,7,0,6,18,28,109,421,279,279,269,85,271,1767,0,0,0,3,3,40,63,27,20,11,4,16,194,0,0,9,22,28,42,17,10,0,0,0,7,141,0,0,0,0,0,0,3,0,0,0,0,7,14,0,0,4,3,0,3,0,0,0,0,0,5,10,8,0,24,25,19,38,22,6,3,5,0,18,151,0,0,0,0,0,4,0,0,0,0,0,6,10,10,3,38,55,49,121,113,39,23,13,4,65,524,26,6,80,261,196,489,836,505,431,417,131,471,3849,0,0,0,0,0,3,30,58,68,101
505011074,35,101,24,64,16,3,22,273,0,0,0,4,8,11,14,3,3,0,0,3,54,0,0,0,0,0,3,0,3,3,0,0,8,23,0,0,0,0,0,0,0,0,3,5,3,4,16,3,0,3,10,5,16,17,0,0,0,0,7,75,0,0,0,0,0,0,0,0,0,0,0,125,125,6,4,4,17,19,115,322,199,182,192,86,244,1382,0,0,0,3,3,35,63,27,13,4,0,24,181,0,0,5,28,24,38,20,6,3,0,0,12,129,0,0,0,0,7,3,0,0,0,0,0,3,13,0,0,9,14,0,4,0,0,0,0,0,0,27,0,0,28,31,12,28,7,0,4,0,0,15,135,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,45,76,46,103,91,39,17,6,4,55,486,20,9,71,198,134,357,618,399,288,304,117,416,2936,0,0,0,0,0,8,38,64,71,66
505011075,22,73,13,173,34,23,17,353,0,0,0,7,0,5,17,4,8,6,0,7,46,0,0,0,0,0,0,0,0,12,0,5,3,24,0,0,0,0,0,0,0,0,3,6,0,4,10,0,0,0,3,0,6,12,5,4,0,3,7,48,0,0,0,0,0,0,0,0,3,0,0,156,160,5,0,7,8,3,59,207,161,330,366,228,279,1649,0,0,0,0,3,11,37,5,15,0,0,12,93,0,0,8,12,13,12,24,0,4,3,0,8,82,0,0,0,0,0,5,3,0,0,0,0,0,8,3,0,0,4,4,0,0,0,0,0,0,0,8,0,4,7,14,0,16,11,4,5,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,31,21,46,69,13,27,11,0,34,276,18,12,46,145,82,290,458,312,471,502,306,424,3069,0,0,0,0,0,0,10,30,31,50
505011076,12,48,7,116,22,12,12,228,0,0,0,0,0,4,3,3,9,6,0,8,20,0,0,0,0,0,5,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,0,5,4,5,0,5,5,4,0,3,31,0,0,0,0,0,0,0,0,0,0,0,113,113,3,0,0,4,4,40,144,122,245,274,144,207,1191,0,0,0,0,0,10,9,5,10,0,0,7,35,0,0,0,9,7,10,3,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,5,0,0,4,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,20,11,7,18,0,0,19,98,6,6,21,42,34,121,225,176,321,343,172,274,1742,0,0,0,0,0,4,7,12,32,49
505011077,44,108,23,90,22,8,20,337,0,0,0,5,3,14,14,6,7,0,0,0,51,0,0,0,0,0,3,14,0,5,0,0,5,17,0,0,0,0,0,6,6,0,7,3,6,0,23,0,0,0,14,6,11,21,9,0,0,0,11,77,0,0,0,0,0,0,0,4,0,0,0,152,159,10,0,9,21,22,110,347,228,242,232,106,285,1597,0,0,0,5,8,58,91,20,23,6,0,27,225,0,0,6,22,34,39,28,6,0,0,0,7,148,0,0,0,0,0,6,6,0,0,0,0,0,19,0,0,5,12,7,4,0,0,0,0,0,0,27,5,3,28,37,20,16,13,5,0,0,0,16,137,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,39,75,61,114,140,33,27,4,0,58,567,29,10,78,231,181,453,763,466,390,371,138,489,3592,0,0,0,0,0,6,45,85,62,80
505011078,30,108,21,121,33,8,27,360,0,0,0,0,0,13,14,6,9,5,0,5,55,0,0,0,0,0,0,6,0,6,3,0,11,34,0,0,0,0,0,4,4,3,0,9,3,0,25,0,0,0,3,0,7,18,4,4,4,0,10,56,0,0,0,0,0,0,0,0,0,0,0,154,156,8,6,9,11,15,83,342,274,349,333,151,325,1918,0,0,0,5,4,37,54,26,21,9,0,35,190,0,0,0,14,25,28,15,4,5,5,0,14,110,0,0,0,3,0,6,5,0,0,0,0,5,18,0,0,4,3,3,6,0,0,0,0,0,0,19,7,6,17,14,13,20,16,5,3,0,0,8,101,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,25,34,47,92,90,33,26,19,3,64,441,19,11,59,205,155,414,699,462,492,474,198,527,3723,0,0,0,0,0,5,21,42,53,78
505011079,29,71,16,116,25,8,24,300,0,0,0,3,0,10,12,3,7,3,0,8,45,0,0,0,0,0,0,0,0,5,4,4,5,26,0,0,0,0,0,3,5,6,3,7,3,3,27,0,0,0,8,0,8,15,3,9,0,0,13,57,0,0,0,0,0,0,0,0,0,0,0,176,173,3,0,3,9,14,86,262,184,297,306,154,315,1636,0,0,3,0,3,13,27,18,18,4,3,27,122,0,0,3,20,16,29,17,5,3,3,0,13,101,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,0,0,0,12,4,0,13,23,14,21,8,0,0,0,0,11,93,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,25,48,30,63,52,18,26,9,5,53,342,20,7,46,182,137,327,544,319,435,430,206,466,3118,0,0,0,0,0,3,12,39,38,47
505011080,22,72,17,125,30,8,20,301,0,0,3,0,0,10,11,8,4,3,0,7,53,0,0,0,0,0,5,0,0,6,4,0,3,18,0,0,0,0,0,0,0,0,6,0,3,3,16,4,0,0,4,0,8,5,6,3,4,0,3,37,0,0,0,0,0,0,4,0,0,0,0,137,139,4,0,11,11,8,64,188,133,263,240,129,255,1303,0,0,0,0,0,15,26,13,17,4,7,18,98,0,0,0,6,5,11,10,0,4,4,0,3,53,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,4,7,0,0,0,0,0,0,12,7,0,6,10,5,5,14,0,4,4,0,3,64,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,14,18,20,43,50,13,25,11,6,29,235,22,5,39,104,73,210,353,231,365,334,172,379,2290,0,0,0,0,0,3,14,22,33,36
505011081,31,63,16,78,15,10,20,244,0,0,0,3,9,10,18,4,4,4,0,6,51,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,3,10,0,0,0,3,8,16,13,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,85,89,3,0,5,6,28,88,254,156,184,145,69,164,1117,0,0,0,3,4,33,43,19,15,4,0,17,137,0,0,13,20,25,31,16,3,5,0,0,11,119,0,0,0,0,0,3,7,6,0,4,0,4,23,0,0,0,3,0,0,6,0,0,0,0,0,9,0,3,13,15,7,20,12,7,0,0,0,9,97,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,29,41,43,87,71,30,22,11,0,48,390,14,9,47,147,129,303,492,294,269,247,95,283,2337,0,0,0,0,4,6,25,47,48,56
