SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
506061144,60,19,4,309,235,128,163,67,50,649,4,3,5,0,0,11,505,209,227,87,57,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,4,516,210,236,87,57,1112,0,0,0,0,0,0,7,0,0,0,0,5,52,15,7,0,0,69,154,52,49,17,8,281,285,125,170,80,63,723,4,4,0,0,6,12,501,195,224,101
506071145,114,33,4,627,207,154,220,79,33,689,7,7,3,0,0,17,643,322,349,114,40,1466,0,0,0,0,0,0,6,3,0,0,0,10,407,104,29,4,0,537,538,246,100,17,9,900,84,49,52,13,0,204,5,4,4,0,0,16,1039,407,190,33,7,1670,0,0,0,0,0,0,22,0,0,0,0,21,178,33,17,0,0,228,53,27,13,0,0,92,3,4,14,4,0,23,0,0,0,0,0,3,260,68,38,5,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,10,1946,800,575,151,48,3525,0,0,0,0,0,0,7,0,0,0,0,7,68,15,9,0,0,94,352,140,115,26,5,630,271,192,257,100,23,852,3,0,0,0,0,7,708,345,384,123
506071146,153,25,9,767,456,349,417,170,76,1468,15,4,4,0,0,28,934,534,581,210,91,2345,0,0,0,0,0,0,5,0,0,0,0,4,34,10,5,4,0,47,50,45,20,10,5,130,38,24,36,11,10,113,0,0,0,0,0,6,127,75,62,20,12,299,0,0,0,0,0,0,4,0,0,0,0,7,23,0,0,0,0,23,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,0,11,1091,616,643,231,103,2694,0,0,0,0,0,0,0,0,0,0,0,0,64,12,3,0,0,82,398,193,144,34,7,776,592,386,491,192,71,1726,6,0,0,0,6,10,1059,585,646,229
506071147,232,42,7,904,290,237,423,189,46,1199,15,9,3,3,0,27,883,514,683,244,60,2384,0,0,0,0,0,0,35,0,0,0,0,41,291,67,20,0,0,381,397,132,88,17,5,637,46,29,31,8,3,111,9,0,0,0,0,7,773,228,139,30,9,1174,0,0,0,0,0,3,60,4,0,0,0,64,237,58,22,0,0,319,111,39,26,0,0,175,5,3,0,0,0,11,14,0,0,0,0,20,426,103,49,4,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,3,0,8,2097,847,864,279,72,4159,0,0,0,0,0,0,10,0,0,0,0,10,170,34,15,6,0,225,472,213,230,29,3,952,398,284,436,206,51,1376,8,0,3,0,0,15,1061,535,683,239
507011148,135,22,5,690,802,785,1295,522,196,3602,13,4,7,0,0,34,1186,977,1449,546,195,4356,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,25,97,30,25,0,4,161,19,25,47,15,3,111,0,0,0,0,0,0,146,55,72,20,9,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,8,4,0,0,0,0,4,1345,1034,1521,565,207,4667,0,0,0,0,0,0,3,0,0,0,0,3,19,8,0,0,0,31,518,303,211,36,9,1079,1043,988,1504,594,195,4319,11,0,3,0,0,25,1604,1301,1715,628
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,94,13,8,467,562,371,510,217,59,1718,20,0,3,0,0,25,876,483,603,237,74,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,43,16,10,5,0,75,7,6,4,3,0,29,0,0,0,0,0,3,61,26,17,9,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,25,0,0,0,0,30,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,47,3,0,0,0,0,0,978,509,623,242,78,2436,0,0,0,0,0,0,4,0,0,0,0,3,25,9,4,0,0,35,326,138,107,18,3,596,700,424,526,215,75,1944,5,5,0,0,0,19,1054,580,637,234
507011153,139,42,12,878,262,209,249,98,50,871,16,9,4,0,0,25,778,464,407,147,67,1859,0,0,0,0,0,0,9,0,0,0,0,9,14,4,0,0,0,20,51,14,16,0,0,85,0,0,0,0,0,4,0,0,0,0,0,0,80,20,15,0,4,126,0,0,0,0,0,0,0,0,0,0,0,0,37,8,4,0,0,50,26,13,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,6,63,21,16,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,924,502,439,152,69,2085,3,0,0,0,0,3,8,0,0,0,0,8,37,20,7,0,0,68,490,249,158,37,4,935,327,225,251,103,42,947,5,7,7,0,0,16,871,500,417,136
507011154,197,51,15,1110,221,163,178,98,54,714,16,11,3,3,0,29,932,462,388,156,69,2004,0,0,0,0,0,0,6,0,0,0,0,4,96,38,6,3,0,140,156,65,41,13,4,270,17,11,4,8,3,34,3,0,0,0,0,0,269,110,48,18,8,462,0,0,0,0,0,0,0,0,0,0,0,4,49,12,0,0,0,65,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,61,15,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,1264,592,447,177,82,2554,0,0,0,0,0,4,15,0,0,0,0,15,133,33,11,0,0,174,646,326,210,35,12,1228,269,201,220,85,46,825,12,0,4,0,0,21,1080,561,441,122
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,9,0,0,61,58,36,60,21,13,192,0,0,0,0,0,0,107,41,73,20,13,258,0,0,0,0,0,0,6,0,0,0,0,6,12,3,0,0,0,12,50,23,16,8,0,91,32,24,35,7,0,106,0,0,0,0,0,0,95,47,59,14,0,213,0,0,0,0,0,0,22,3,0,0,0,25,85,15,4,0,0,106,43,5,8,0,0,56,3,0,0,0,0,3,0,0,0,0,0,0,149,30,11,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,3,357,118,132,40,14,664,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,132,38,33,8,0,199,147,91,140,51,15,446,0,0,0,0,0,0,274,134,168,63
507011159,174,42,24,927,588,406,450,179,76,1698,19,7,7,5,6,37,1102,635,638,222,103,2695,0,0,0,0,0,0,9,0,0,0,0,9,59,3,0,0,0,64,29,17,8,3,0,58,9,7,14,3,3,27,4,0,0,0,0,4,110,32,18,6,0,166,0,0,0,0,0,0,26,4,0,0,0,32,111,28,3,0,0,145,0,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,142,37,9,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,694,668,222,108,3045,0,0,0,0,0,0,5,0,0,0,0,5,30,3,0,0,0,31,457,236,177,42,20,935,677,399,432,162,87,1753,11,0,0,0,0,14,1172,645,610,202
507011160,156,54,13,999,416,241,238,122,59,1078,11,8,10,0,4,30,1020,496,402,175,71,2163,0,0,0,0,0,0,4,0,0,0,0,7,88,25,18,4,0,135,134,73,54,12,4,273,7,4,5,4,0,22,3,6,0,0,0,3,233,101,85,20,11,449,0,0,0,0,0,0,11,0,0,0,0,14,23,12,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,11,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,1284,613,490,201,84,2676,0,0,0,0,0,0,4,0,0,0,0,6,35,15,4,0,0,52,654,293,184,40,20,1186,481,296,313,126,58,1272,10,6,0,0,0,16,1183,606,502,169
507011161,106,32,5,556,679,658,892,330,144,2697,11,3,8,4,5,28,988,792,1008,364,152,3310,0,0,0,0,0,0,0,0,0,0,0,0,27,3,8,0,0,37,178,95,44,9,3,330,33,38,57,10,0,138,8,0,0,0,0,8,244,141,103,20,5,515,0,0,0,0,0,0,16,0,0,0,0,16,80,20,5,0,0,106,12,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,105,26,8,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,960,1124,382,160,3965,0,0,0,0,0,0,0,0,0,0,0,0,19,8,4,0,0,25,401,265,141,32,10,855,794,765,1100,399,196,3255,4,0,7,5,0,22,1219,1035,1258,436
507011163,144,33,13,736,330,246,336,123,67,1103,7,0,0,3,0,12,716,430,480,162,84,1882,0,0,0,0,0,0,7,0,0,0,0,4,14,4,0,0,0,17,37,27,9,5,0,81,4,5,4,0,0,9,0,0,0,0,0,0,55,31,18,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,775,465,498,170,91,1997,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,20,373,188,147,35,5,757,380,282,350,128,70,1215,9,4,0,0,0,10,776,476,507,167
507011259,83,11,5,443,467,386,472,211,77,1616,11,4,3,6,0,25,720,523,561,228,85,2115,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,36,17,4,0,0,61,0,0,0,0,0,6,0,3,0,0,0,7,57,18,4,0,0,82,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,547,565,228,85,2223,0,0,0,0,0,0,0,0,0,0,0,0,24,8,6,0,0,40,328,149,132,33,6,640,607,421,569,257,97,1952,6,6,0,4,0,11,965,585,708,288
507011260,17,7,0,102,216,124,162,70,29,594,3,3,0,3,0,10,290,140,174,74,29,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,140,175,74,29,717,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,54,19,17,0,0,93,232,128,152,74,17,616,0,0,0,0,0,0,299,154,165,81
507021164,166,25,5,611,159,140,271,137,30,736,5,8,0,3,0,15,521,314,448,170,37,1483,0,0,0,0,0,0,4,0,0,0,0,3,66,13,0,0,0,80,104,49,22,6,0,180,16,7,8,3,4,42,8,0,0,0,0,4,202,68,33,6,4,318,0,0,0,0,0,0,18,0,0,0,0,18,76,5,0,0,0,82,29,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,115,17,3,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,845,394,483,178,36,1940,0,0,0,0,0,0,5,0,0,0,0,4,79,21,3,0,0,105,278,138,148,29,4,601,217,162,293,131,40,837,4,0,0,0,0,7,577,323,454,157
507021165,232,41,3,1026,167,131,189,112,23,617,16,3,0,0,0,18,906,444,446,155,20,1976,0,0,0,0,0,0,31,4,0,0,0,36,312,66,15,5,0,399,267,124,79,7,0,479,25,25,22,9,3,84,4,4,0,0,0,8,643,220,119,18,7,1006,3,0,0,0,0,3,71,8,3,0,0,85,187,34,7,0,0,238,88,30,11,0,0,133,9,0,4,0,0,22,3,0,0,0,0,4,368,74,29,6,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,11,7,5,0,0,13,1933,748,598,176,31,3487,3,0,0,0,0,3,30,0,0,0,0,32,211,62,20,3,0,299,591,277,265,50,5,1187,206,172,246,102,28,752,9,0,0,0,0,8,1040,514,530,156
507021166,266,77,3,1468,375,246,340,162,81,1192,29,15,3,0,0,47,1378,734,654,238,83,3091,0,0,0,0,0,0,15,0,0,0,0,15,118,26,11,0,0,153,129,70,35,10,5,243,20,11,13,8,0,50,3,0,0,0,0,4,282,106,60,17,8,475,0,0,0,0,0,0,14,0,0,0,0,14,29,3,0,0,0,34,12,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,56,9,4,0,0,74,0,0,0,0,0,7,10,0,0,0,0,10,13,0,0,0,0,22,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,34,7,0,0,0,41,15,0,3,0,0,24,1770,856,728,254,87,3697,5,0,0,0,0,3,30,0,0,0,0,26,235,72,39,5,5,342,820,412,341,64,7,1649,447,276,370,182,70,1350,9,5,11,0,0,23,1540,768,756,252
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,162,46,10,880,658,646,737,347,204,2590,16,7,13,4,5,48,1136,898,920,398,222,3579,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,18,29,15,11,6,0,60,4,0,0,0,0,5,4,0,0,0,0,4,48,20,7,5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,17,1197,925,929,407,222,3687,0,0,0,0,0,0,8,0,0,0,0,5,37,7,9,0,0,55,544,312,233,65,22,1178,749,753,987,507,268,3266,19,8,6,7,3,44,1355,1083,1238,585
507031170,148,47,20,820,186,162,193,106,86,738,20,3,0,0,8,29,699,404,361,157,112,1736,0,0,0,0,0,0,7,0,0,0,0,7,23,0,0,0,0,25,27,6,11,0,4,47,0,0,0,0,0,0,3,0,0,0,0,3,57,7,6,5,4,86,0,0,0,0,0,0,4,0,0,0,0,4,14,3,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,778,415,372,160,118,1844,0,0,0,0,0,0,5,0,0,0,0,12,89,22,10,0,0,121,383,215,107,48,16,775,210,157,194,107,87,761,12,3,0,3,0,24,711,396,310,158
507031172,0,0,0,3,8,3,0,3,0,11,0,0,0,0,0,0,8,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,5,0,6,0
