SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
505031101,536,1077,726,665,289,154,3445,43,58,31,14,3,0,158,47,69,32,16,3,0,158,86,121,59,28,9,0,315,34,37,12,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,38,37,12,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,1242,798,691,299,154,3846,588,1158,788,684,290,158,3662,175,246,113,54,21,4,614,54,61,21,12,0,4,159,231,305,133,65,20,11,766,4,0,0,0,0,0,6,3,5,0,0,0,0,14,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,11,7,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
505031102,509,756,405,344,191,162,2372,117,49,21,24,4,0,204,32,17,8,5,4,3,63,145,66,24,29,10,3,272,113,68,21,14,10,7,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,53,40,18,5,4,5,118,164,106,38,12,11,10,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,934,474,390,209,178,2994,487,680,412,360,176,195,2304,268,128,77,59,32,14,568,51,52,22,21,3,4,153,322,180,104,76,35,19,729,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031104,464,903,595,669,295,195,3128,168,84,24,19,4,6,302,0,0,0,0,0,0,0,168,84,24,19,4,6,302,8,11,4,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,17,11,4,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,1003,619,686,304,197,3461,506,875,603,601,299,206,3089,141,92,34,27,5,7,305,10,4,0,0,0,0,17,152,97,31,31,0,8,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031105,542,1491,947,1397,554,231,5157,25,53,0,0,0,0,82,22,74,12,20,9,0,138,45,124,16,19,9,0,218,28,14,0,0,0,0,42,0,0,0,0,0,0,0,17,19,0,0,0,0,29,..,..,..,..,..,..,..,0,0,0,0,0,0,0,38,30,0,0,0,0,70,16,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,17,0,0,0,0,0,0,0,634,1646,965,1417,566,234,5457,629,1665,1122,1430,563,219,5624,98,123,27,16,0,0,260,16,35,10,3,0,0,73,113,160,34,19,3,0,338,3,0,0,0,0,0,7,8,10,3,0,0,0,27,5,5,0,0,0,0,3,..,..,..,..,..,..,..,0,0,0,0,0,0,0,11,17,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,538,1205,737,931,375,167,3942,8,33,14,13,8,8,89,0,0,0,0,0,0,4,10,33,15,15,8,9,93,10,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,10,4,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,1243,753,944,382,182,4059,605,1106,746,1024,398,184,4057,60,80,38,28,8,0,221,0,0,4,0,4,0,5,60,86,42,31,14,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031255,0,16,6,5,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,5,5,0,27,354,830,516,506,187,56,2445,64,84,53,22,4,3,227,0,0,0,0,0,0,0,63,84,53,22,4,3,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,47,64,26,44,25,18,224,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,64,26,46,26,15,227,40,66,35,41,22,15,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
505031257,192,320,108,126,46,19,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,196,320,108,126,46,19,818,222,351,169,162,76,28,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0
505031258,279,534,260,253,96,52,1483,5,8,6,0,0,0,14,0,0,0,0,0,0,0,5,8,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,541,264,253,101,56,1501,468,959,516,537,207,125,2805,28,21,9,10,3,0,72,5,3,3,0,0,0,15,34,28,13,10,3,0,87,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031303,377,991,543,679,296,133,3015,32,34,12,9,0,0,86,10,7,4,4,0,6,22,39,37,15,11,0,3,113,3,15,8,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,8,13,8,3,0,0,30,48,44,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,44,0,0,0,0,98,0,0,0,0,0,0,0,478,1087,563,690,296,133,3253,459,1078,637,794,302,116,3390,126,171,78,46,25,8,447,0,4,4,0,0,0,8,125,175,78,50,25,8,456,7,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,7,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031304,180,514,402,593,260,127,2076,18,45,25,16,7,3,112,0,3,3,5,9,0,19,18,43,24,22,11,3,129,8,14,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,8,14,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,570,432,622,276,131,2231,282,930,694,977,376,202,3468,41,63,31,23,14,0,177,3,0,3,0,3,0,12,45,68,31,21,14,3,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031305,312,802,595,844,309,132,2997,98,135,87,85,41,19,470,17,28,26,23,3,8,110,115,166,120,110,46,26,583,4,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,0,3,0,0,0,11,14,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,31,0,0,0,0,0,0,0,444,978,718,957,358,156,3612,349,800,656,999,383,172,3359,191,194,68,88,27,15,589,16,23,31,19,11,7,99,211,220,97,107,32,20,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
505031306,748,1555,790,684,306,166,4241,93,83,14,10,3,0,216,0,10,7,5,6,0,27,93,97,23,13,11,0,237,148,52,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,148,52,0,0,0,0,201,101,23,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,23,0,0,0,0,126,0,0,0,0,0,0,0,1089,1727,811,698,317,166,4804,746,1579,852,781,312,153,4418,264,179,55,27,10,8,540,0,0,0,0,0,0,0,262,175,55,27,10,8,540,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,19,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
506011110,1198,1603,833,656,332,243,4862,303,199,52,32,12,0,596,32,7,0,0,0,0,38,339,203,49,35,12,0,638,265,178,65,31,11,5,560,4,7,0,0,0,0,10,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,266,186,65,30,13,5,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1808,1993,952,720,354,246,6075,1170,1727,1019,741,350,276,5276,704,467,179,92,30,17,1483,17,8,4,3,0,0,26,720,477,178,94,30,17,1511,49,26,12,8,3,0,92,17,9,6,0,0,0,35,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,60,29,23,10,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,331,551,312,269,119,83,1665,59,32,12,8,0,0,115,0,0,0,3,0,0,4,59,33,12,7,0,3,118,9,8,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,9,6,4,3,0,0,22,24,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,31,0,0,0,0,0,0,0,417,595,326,280,121,85,1830,405,608,376,254,121,86,1842,53,33,10,13,0,3,110,0,9,0,0,0,0,6,53,43,7,7,3,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
506011114,682,1157,547,473,181,105,3139,59,71,30,15,0,0,171,3,0,0,0,0,0,3,58,71,30,15,0,0,176,170,124,48,23,4,4,365,11,6,0,0,0,0,19,4,0,0,0,0,0,4,..,..,..,..,..,..,..,0,0,0,0,0,0,3,181,129,50,23,4,4,385,27,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,33,0,0,0,0,0,0,0,947,1365,627,504,181,108,3732,728,1132,551,438,200,126,3181,254,181,91,42,12,11,590,0,0,0,0,0,0,0,258,183,89,42,13,11,591,35,8,3,0,0,0,50,12,13,5,0,0,0,27,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,43,21,8,0,0,0,75,28,8,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,0
506011115,397,1016,405,426,168,105,2515,3,8,0,0,0,0,11,0,0,0,0,0,0,3,0,12,0,0,0,0,13,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,5,0,5,0,0,0,0,8,17,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,11,0,0,0,0,30,0,0,0,0,0,0,0,421,1036,405,434,168,110,2564,456,1091,405,430,191,120,2694,14,17,6,0,0,0,38,0,0,0,0,0,0,0,14,17,6,0,0,0,38,8,7,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,8,7,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011116,276,896,399,453,203,76,2308,28,9,0,0,0,0,34,0,0,0,0,0,0,0,28,9,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,303,906,399,453,200,80,2345,373,906,402,449,188,92,2412,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
506011117,355,781,540,496,252,167,2596,101,86,46,41,13,12,311,0,0,0,0,0,0,0,104,86,46,41,13,12,314,17,17,18,9,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,17,17,18,9,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,884,600,540,266,173,2955,445,838,633,612,299,204,3026,97,55,30,18,0,0,205,0,0,0,0,0,0,0,97,55,30,18,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011307,106,383,241,292,118,56,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,383,241,292,118,56,1206,248,625,538,597,229,92,2324,108,206,110,105,37,24,592,3,3,8,10,4,0,25,118,208,119,110,42,24,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011308,145,484,232,229,105,31,1235,5,9,0,0,0,0,22,0,0,0,0,0,0,0,5,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,156,498,238,226,107,31,1251,318,907,730,772,298,118,3149,15,63,18,12,3,0,106,0,9,0,0,0,0,3,19,65,15,12,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021118,880,1366,707,517,225,108,3798,420,249,93,36,20,11,831,36,58,25,13,13,0,146,460,310,121,46,25,11,981,84,53,9,11,3,4,165,3,13,6,3,0,0,22,4,12,4,0,0,0,15,..,..,..,..,..,..,..,0,0,0,0,0,0,0,90,74,18,14,9,4,202,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,14,12,7,0,0,0,0,16,1447,1756,853,576,257,121,5009,948,1382,704,593,232,113,3978,321,188,83,37,16,18,655,111,154,69,35,12,4,387,427,344,151,76,31,15,1046,53,34,10,3,0,0,102,0,3,0,0,0,0,10,25,15,0,3,0,0,47,..,..,..,..,..,..,..,0,0,0,0,0,0,0,78,60,11,6,0,0,162,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0
506021119,1027,1371,638,550,175,94,3851,441,457,189,107,43,9,1249,50,56,45,16,10,0,183,492,514,238,119,50,9,1432,260,189,67,35,11,6,573,80,43,14,12,0,0,154,53,24,5,0,0,0,79,..,..,..,..,..,..,..,0,0,0,0,0,0,0,395,255,89,46,11,6,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1911,2148,963,723,241,114,6088,952,1414,706,668,198,92,4032,540,494,203,118,43,15,1418,29,68,34,18,4,0,153,574,556,234,137,45,15,1570,155,175,45,38,8,8,426,102,112,24,10,0,0,244,28,18,3,0,0,0,53,..,..,..,..,..,..,..,0,0,0,0,0,0,0,279,307,74,50,5,8,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
