SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
505031303,3,0,0,0,3,0,0,0,0,3,7,5,6,0,14,0,0,0,0,11,19,0,5,0,30,0,0,0,0,9,20,18,3,0,41,19,13,7,0,40,39,23,6,0,68,20,8,5,0,32,3,3,0,0,15,5,11,0,0,14,3,0,0,0,4,0,0,0,0,5,11,10,6,0,29,3,0,0,0,4,155,104,43,5,298,3,0,0,0,3,0,8,0,0,8,10,5,0,0,12,3,0,0,0,4,6,4,3,0,14,16,14,3,0,30,10,11,4,0,31,22,7,3,0,38,43,29,6,3,85,35,17,6,0,55,23,7,4,0,33,11,6,0,0,23,7,7,0,0,13,0,0,0,0,4,16,7,9,3,32,3,0,0,0,8,214,131,38,12,393,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,12,7,5,0,0,20,18,12,0,0,29
505031304,0,3,0,0,0,0,0,0,0,5,5,0,0,0,10,5,6,3,0,11,7,14,0,0,21,3,0,0,0,5,7,13,0,3,24,18,8,0,5,33,17,16,4,0,42,14,9,0,0,26,3,0,3,0,4,7,4,4,0,11,3,0,0,0,4,0,0,0,0,0,5,6,3,4,21,0,0,0,0,0,93,79,26,9,214,10,3,0,0,18,0,0,0,0,3,8,3,0,0,14,8,0,0,0,12,10,3,0,0,12,14,9,5,5,29,13,14,9,0,34,12,16,5,0,32,24,18,5,6,61,24,20,0,0,45,10,11,5,4,27,3,4,0,0,9,5,0,4,0,9,0,0,0,0,3,13,6,4,3,22,0,0,0,0,3,158,119,40,16,336,5,0,0,0,8,0,0,0,0,4,5,3,0,0,5,4,9,6,0,12,8,3,3,0,14,4,14,4,0,22
505031305,0,0,0,0,3,3,4,0,0,3,6,6,0,0,10,9,7,0,0,16,11,12,0,0,28,4,5,0,0,6,10,12,5,0,25,12,9,0,0,18,27,20,8,0,52,25,16,7,0,41,14,3,0,0,18,5,3,0,0,13,0,0,5,0,5,0,0,0,0,0,12,9,5,3,29,5,0,0,0,5,135,112,33,8,289,11,4,0,0,19,10,0,0,0,7,5,4,0,0,13,14,8,0,0,17,16,5,0,0,23,12,17,6,0,38,10,9,0,3,28,19,17,7,0,43,35,30,5,0,69,29,23,0,0,54,18,14,3,0,41,5,0,3,0,13,8,3,3,0,11,0,0,0,0,3,10,18,4,5,35,0,5,0,0,4,199,154,38,16,408,4,0,0,0,6,0,4,0,0,5,0,0,0,0,0,7,0,0,0,6,7,3,0,0,12,16,10,0,0,29
505031306,8,3,3,0,12,5,4,0,0,6,4,0,0,0,15,21,9,4,0,34,32,33,9,7,77,9,0,0,0,8,46,21,8,0,74,33,10,10,4,52,69,41,8,0,119,26,10,4,5,45,12,14,0,0,31,5,7,3,0,17,3,7,0,0,10,0,0,0,0,0,18,26,4,0,54,5,0,9,0,18,307,189,60,23,572,0,6,0,0,7,0,0,0,0,0,16,6,0,0,26,8,7,3,4,19,18,8,3,0,31,23,16,5,0,41,36,19,6,0,63,40,24,6,0,70,73,37,10,5,115,37,18,0,0,60,26,20,3,0,49,8,6,0,0,17,4,9,0,0,13,0,4,0,0,8,21,24,10,3,57,3,0,0,4,16,323,203,46,22,588,4,5,0,0,8,3,0,0,0,3,0,3,0,0,8,16,8,4,0,27,7,10,3,0,18,28,24,9,0,54
506011110,7,7,5,0,16,13,0,0,0,14,22,14,0,6,45,47,33,11,0,93,75,64,22,11,172,32,18,7,0,59,85,46,16,10,155,62,48,7,9,119,112,37,12,10,172,40,19,8,3,69,21,4,0,0,27,9,9,3,0,20,0,0,0,0,6,0,0,0,0,0,47,27,12,10,98,23,10,5,7,44,603,328,116,66,1116,15,11,4,0,30,9,7,3,0,14,31,24,3,0,56,42,23,6,4,71,62,29,14,0,105,85,49,23,7,168,70,53,19,15,161,88,41,17,8,146,164,56,13,10,246,67,31,11,6,109,18,15,5,0,39,13,5,6,3,25,4,9,0,0,14,0,0,0,0,5,58,26,18,6,109,27,5,4,6,44,762,383,134,70,1348,12,8,5,6,25,3,0,0,0,5,15,7,6,0,25,25,12,6,5,41,47,33,8,12,95,86,59,12,7,162
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,6,5,5,0,3,11,13,10,3,0,27,18,20,8,3,50,6,0,3,0,7,25,15,4,4,43,19,8,3,0,31,43,12,8,3,60,17,4,3,0,23,10,0,6,0,13,4,5,0,0,8,0,0,0,0,3,0,0,0,0,0,13,6,6,0,25,6,6,0,4,12,180,87,31,14,318,0,0,0,0,0,0,0,0,0,5,7,5,0,0,16,12,0,0,0,15,9,6,0,0,25,21,12,7,7,43,15,6,5,0,27,22,7,0,4,29,35,9,4,0,55,22,11,4,0,35,18,9,0,0,25,8,0,0,0,10,0,6,0,0,7,3,0,0,0,3,16,9,0,3,26,0,0,0,0,6,190,79,30,13,312,3,0,0,0,5,0,0,0,0,0,8,0,0,0,11,10,0,0,0,9,15,5,0,0,20,13,11,4,0,30
506011114,4,0,0,0,10,8,0,0,0,8,12,3,0,0,21,19,18,6,0,44,47,24,9,4,81,6,8,0,0,15,37,15,8,7,66,34,12,6,3,54,63,28,6,0,95,34,13,0,0,47,22,3,0,0,31,6,3,3,0,17,9,4,0,0,5,0,0,0,0,0,22,13,6,0,43,12,4,5,0,16,336,152,50,15,553,6,3,0,0,7,3,5,0,0,9,13,11,0,0,30,24,14,5,0,35,29,9,3,6,37,40,16,6,5,72,25,10,4,3,46,35,11,4,0,50,78,29,9,0,114,33,14,0,0,53,28,6,0,0,32,8,3,0,0,13,6,5,0,0,12,3,4,0,0,5,33,20,7,0,66,6,5,0,0,15,361,170,44,18,591,7,0,0,0,7,5,5,0,0,5,4,0,0,0,10,15,8,0,0,19,18,5,4,0,27,32,11,4,4,57
506011115,5,0,0,0,3,0,0,0,0,4,4,0,0,0,4,13,0,0,0,12,10,3,0,0,18,9,3,0,0,10,15,0,3,0,22,10,10,0,0,20,22,11,3,3,44,10,10,4,0,21,12,3,0,0,17,4,0,0,0,4,3,0,0,0,3,0,0,0,0,5,8,11,4,0,22,0,3,0,0,6,128,56,18,10,210,4,0,0,0,8,7,0,0,0,5,13,0,0,0,11,4,5,0,0,5,9,4,0,0,10,11,8,4,0,22,10,0,4,0,17,7,7,0,0,18,27,13,0,4,39,9,9,0,0,20,10,9,0,0,23,0,0,0,0,0,9,0,0,0,11,4,0,0,0,4,8,9,3,0,21,0,0,0,0,4,125,69,21,6,226,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,9,3,6,0,0,9,14,4,0,0,23
506011116,3,5,0,0,9,6,0,0,0,7,5,0,0,0,5,8,3,0,0,14,8,7,0,0,17,5,0,0,0,8,11,0,6,3,21,12,6,0,0,16,19,17,6,0,42,13,7,5,3,24,6,0,0,0,5,4,3,0,0,9,3,6,0,0,5,0,0,0,0,0,6,7,3,0,13,0,0,0,0,0,104,55,20,12,192,0,0,0,0,0,6,0,0,0,4,5,0,0,0,5,8,0,0,0,8,3,5,4,0,7,5,3,6,0,17,13,9,5,0,22,10,6,0,0,15,21,9,6,0,39,9,12,4,0,30,9,4,0,0,17,12,0,0,0,12,7,0,0,0,9,0,0,0,0,4,10,9,0,6,21,0,0,0,0,3,123,60,21,6,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,6,3,4,0,10
506011117,4,3,0,0,7,5,5,0,0,7,11,0,0,0,13,17,13,4,0,32,32,31,14,4,82,8,0,4,0,17,39,13,11,0,69,12,21,3,3,42,48,24,11,0,81,21,13,4,0,42,8,3,0,0,17,11,6,3,0,17,0,3,0,0,6,3,0,0,0,3,12,18,11,6,41,4,0,3,0,7,236,171,61,29,500,6,0,6,0,14,8,4,0,0,10,9,8,0,0,17,0,14,3,0,16,10,11,6,0,26,25,17,3,5,52,31,15,10,4,56,25,15,6,6,54,40,39,9,5,89,32,13,3,0,49,19,11,8,5,37,9,0,0,0,9,4,4,0,0,9,5,0,0,0,3,12,18,4,0,32,4,0,0,0,3,249,160,50,27,483,5,4,0,0,14,3,0,0,0,3,3,3,0,0,7,5,3,0,0,9,8,9,4,0,27,20,13,8,0,42
506011307,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,4,0,10,0,4,0,0,7,5,0,0,0,8,11,5,0,0,10,6,5,0,0,12,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,0,0,0,0,5,38,24,6,6,78,6,4,0,0,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,5,3,5,0,12,4,6,3,0,13,12,9,0,0,18,5,9,3,0,11,34,23,0,3,63,32,15,5,0,51,12,6,0,0,25,5,7,3,0,15,4,4,0,0,10,0,0,0,0,7,9,15,6,0,29,0,0,0,0,3,142,99,22,7,272,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,6,0,0,0,3,6,0,0,0,8,9,5,0,0,20
506011308,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,5,0,0,11,0,0,0,0,7,4,9,0,0,10,3,3,0,0,7,11,7,0,0,22,6,9,0,0,16,0,0,0,0,0,4,8,0,0,5,0,4,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,0,4,53,39,10,3,102,0,6,0,0,10,0,0,0,0,0,3,0,0,0,7,3,4,0,0,10,13,3,0,0,20,10,8,0,0,20,7,3,5,0,14,7,17,4,0,25,28,23,10,0,50,25,13,6,0,40,8,10,0,0,17,3,0,0,0,11,4,0,0,0,12,3,0,0,0,7,9,8,3,0,26,0,4,0,0,3,140,93,26,8,259,12,5,0,0,14,0,0,0,0,0,4,0,0,0,4,5,0,0,0,5,4,6,0,0,10,8,6,4,0,13
506021118,6,4,0,0,5,0,6,0,0,6,12,7,3,0,23,14,12,5,0,27,41,19,8,0,75,20,4,5,0,28,42,13,6,5,68,31,15,0,0,53,66,28,3,0,90,41,14,3,7,61,16,7,0,0,24,16,6,0,0,21,9,0,0,0,10,0,0,0,0,4,35,9,8,0,52,9,5,3,3,19,345,146,50,26,571,4,0,0,0,9,3,0,0,0,9,13,10,9,0,23,12,0,0,0,20,22,15,0,0,39,25,14,3,3,50,34,8,5,3,52,31,8,7,0,46,81,28,4,3,117,35,11,6,0,50,30,7,0,0,41,9,8,0,0,17,10,10,4,0,24,3,5,0,0,6,16,14,4,4,41,3,4,0,0,10,339,155,49,18,559,8,3,0,0,14,0,0,0,0,5,4,0,0,0,10,15,3,3,0,23,22,7,4,0,31,30,16,5,3,48
506021119,4,0,0,3,9,8,6,0,0,5,16,4,4,0,20,22,11,0,0,30,41,15,4,0,63,24,4,0,0,33,46,15,0,3,69,37,14,0,4,55,63,31,12,3,104,26,12,4,0,45,21,4,6,0,26,11,13,3,0,27,4,0,0,0,14,0,0,0,0,0,34,16,7,4,58,11,4,0,0,15,363,156,38,23,576,4,4,0,0,9,9,0,0,0,7,14,5,5,0,21,14,11,0,3,22,15,3,6,0,27,22,16,3,0,36,29,15,4,3,51,44,12,4,0,68,71,31,13,3,113,52,15,6,0,71,22,12,0,3,35,5,4,4,0,13,3,6,3,0,13,4,0,0,0,4,26,8,4,4,42,11,0,0,0,13,349,142,48,22,558,6,4,0,0,5,0,0,0,0,0,10,0,0,0,8,6,0,0,0,10,15,10,0,0,24,22,12,3,0,37
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,3,0,0,0,4,4,0,0,0,0,3,6,0,0,5,8,0,0,0,14,17,12,4,0,26,7,0,0,0,10,26,5,0,0,34,28,7,0,0,27,59,21,5,0,82,33,9,0,0,40,15,4,0,0,20,22,10,0,0,29,12,0,0,0,13,0,0,0,0,3,19,11,4,0,32,14,6,0,0,15,263,92,12,7,371,10,4,0,0,14,0,0,0,0,0,0,5,0,0,8,6,3,0,0,10,9,3,0,0,14,17,11,0,0,29,17,0,5,0,20,25,8,0,0,32,48,27,0,0,73,35,12,6,0,47,30,4,0,0,40,13,10,0,0,16,13,4,0,0,19,6,0,0,0,11,18,16,4,0,43,0,0,0,0,3,260,109,19,4,388,7,0,0,0,5,0,0,0,0,0,0,4,0,0,0,8,4,0,0,9,7,0,0,0,10,13,4,0,0,19
506021309,5,0,0,0,9,0,0,0,0,4,9,7,6,4,22,22,9,5,0,38,29,15,8,0,58,13,0,3,0,20,28,10,5,6,48,27,3,6,0,34,39,22,3,4,68,15,8,6,0,31,11,0,4,0,17,11,0,0,0,10,3,0,0,0,11,0,0,0,0,0,19,15,8,0,40,9,0,6,5,19,227,103,47,24,410,5,0,0,0,9,0,0,0,0,0,16,11,0,0,22,6,5,0,0,13,9,4,0,0,17,15,15,9,0,37,26,6,0,0,42,34,14,4,0,52,50,14,0,0,72,27,21,4,0,53,9,8,0,3,23,9,4,0,0,9,7,0,0,0,4,0,0,0,0,3,16,13,5,3,35,9,0,6,0,11,238,116,31,16,401,11,0,3,0,18,0,0,0,0,3,3,3,0,0,11,9,9,0,0,19,12,4,3,0,19,18,4,6,0,27
506021310,7,0,0,0,10,0,0,0,0,3,6,0,0,0,6,3,3,0,0,9,22,7,0,4,33,4,3,3,0,13,19,7,4,0,31,13,6,0,4,16,29,8,0,0,41,22,9,0,0,28,6,0,0,0,9,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,15,10,0,3,31,8,4,4,6,12,164,64,19,15,261,3,6,0,0,7,3,0,0,0,0,0,5,0,0,3,8,4,4,0,12,3,3,0,0,6,6,8,0,0,15,17,3,5,0,24,25,14,0,0,38,42,13,0,0,56,20,6,0,0,27,15,3,0,0,19,3,0,0,0,5,0,5,3,0,4,0,0,0,0,5,6,8,0,0,17,4,0,0,0,7,164,70,19,3,261,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,5,4,0,7,9,0,0,0,14,18,0,0,0,22
506021311,0,0,0,0,0,0,6,0,0,6,9,5,0,0,20,17,4,3,0,25,16,14,3,3,36,18,5,0,0,27,20,7,6,4,37,21,0,3,0,29,42,16,0,0,62,12,5,0,0,24,6,5,0,0,11,12,9,0,0,14,8,0,0,0,8,3,0,0,0,3,22,13,7,4,34,9,0,0,0,8,208,83,20,20,335,4,0,0,0,5,0,5,0,0,4,7,7,0,0,18,15,5,0,0,24,13,7,0,0,19,13,3,3,0,20,16,3,0,0,21,25,0,0,0,31,35,7,8,0,56,36,9,0,0,47,14,10,0,0,26,8,0,0,0,9,3,0,0,0,8,0,0,0,0,5,13,10,0,0,26,6,0,0,4,13,223,74,21,7,331,8,0,0,0,6,0,0,0,0,5,4,0,0,0,5,8,3,0,0,14,6,8,4,0,12,21,8,0,0,27
506031124,11,7,0,0,14,8,0,3,0,10,22,4,0,3,30,35,7,0,0,41,26,21,4,6,60,22,0,0,0,28,43,24,5,4,77,33,14,0,0,55,54,25,0,4,85,21,14,0,0,37,11,9,4,0,23,16,16,0,0,30,0,3,0,0,10,0,0,4,0,4,28,14,6,0,55,7,5,0,4,22,334,172,39,28,570,14,3,0,0,24,4,6,0,0,9,15,0,0,0,19,17,8,3,0,29,20,6,0,0,29,31,6,0,4,51,35,14,3,0,56,18,6,0,0,33,54,28,8,8,96,35,13,0,0,51,28,5,0,0,38,10,7,0,0,15,6,7,0,0,10,7,0,0,0,3,35,13,3,6,54,6,0,0,0,7,336,127,41,22,522,15,3,0,0,20,0,0,0,0,3,5,0,0,3,12,11,8,3,0,19,18,8,7,5,34,25,8,3,6,38
506031125,6,0,0,0,10,0,4,0,0,9,4,0,0,0,10,3,3,4,0,13,8,3,0,0,13,3,0,0,0,7,16,7,0,0,21,13,8,3,0,27,29,16,3,0,47,21,14,6,0,43,13,10,4,3,29,5,12,0,0,21,3,3,4,0,11,0,3,0,0,5,15,13,5,0,35,0,0,0,0,0,146,104,35,7,300,4,4,4,0,11,4,0,0,0,4,3,0,0,0,7,0,0,0,0,3,4,0,3,0,10,11,3,3,0,19,5,5,0,0,12,14,6,7,3,25,39,19,4,0,66,30,7,7,0,44,13,13,0,0,37,12,7,0,0,19,10,9,0,0,21,5,3,0,0,6,7,17,0,0,20,0,0,0,0,0,167,95,35,10,310,7,0,0,0,6,0,0,0,0,4,3,0,0,0,5,0,0,0,0,4,9,6,0,0,10,3,4,0,0,13
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,9,7,0,0,9,7,3,0,0,10,13,3,4,0,20,28,7,4,0,35,35,17,14,3,62,20,0,0,0,24,41,10,4,4,66,35,11,0,0,49,61,22,8,7,100,39,15,3,0,58,16,8,7,7,35,12,4,0,0,20,0,5,0,0,4,0,0,3,0,0,30,18,9,0,57,10,6,7,0,20,362,141,64,23,589,18,6,4,0,27,4,0,0,0,6,9,5,0,5,14,12,4,3,0,20,20,6,0,0,33,26,14,9,3,54,30,20,3,3,59,44,12,4,0,58,86,33,3,3,130,43,18,3,7,66,31,22,6,0,54,12,0,0,3,15,11,4,0,0,14,0,3,0,4,9,21,16,3,5,41,5,3,4,0,6,360,166,50,29,603,7,0,0,0,8,3,0,0,0,3,9,0,5,0,12,8,3,0,0,12,23,11,0,5,32,14,13,3,0,36
506031128,4,3,0,0,7,6,3,0,0,3,12,6,3,0,17,18,8,3,0,26,36,23,11,0,67,16,5,0,0,20,45,15,10,0,65,45,13,6,0,70,87,33,10,0,128,43,8,4,0,64,16,6,0,0,33,15,7,4,0,23,4,3,0,0,13,0,0,0,0,3,34,22,7,0,68,10,4,3,0,19,389,166,61,12,626,9,9,0,0,17,0,5,0,0,5,7,0,0,0,12,11,3,0,0,14,17,9,3,3,32,26,23,6,4,54,33,7,11,0,55,42,17,3,6,61,108,17,4,0,127,57,17,5,0,75,21,12,3,0,37,14,0,0,0,16,11,4,7,0,26,4,0,0,0,8,31,17,3,3,55,4,4,0,0,7,388,145,49,16,604,4,7,0,0,12,0,0,0,0,7,4,4,0,0,7,6,4,0,0,9,17,7,0,0,26,32,13,4,0,52
506031129,9,0,3,0,10,7,0,0,0,9,7,0,0,0,6,8,12,4,0,22,18,9,0,0,28,10,0,3,0,13,21,17,4,0,37,31,12,4,0,51,57,22,8,4,90,39,21,8,0,66,14,12,0,0,23,22,8,3,0,32,0,0,0,0,10,0,0,3,0,5,21,16,6,0,49,0,0,0,0,0,263,136,49,7,457,12,7,3,0,20,5,0,0,0,4,4,0,4,0,11,6,0,0,0,8,13,4,0,0,17,16,3,0,0,28,29,4,0,3,41,16,17,5,0,33,64,32,13,0,110,32,22,0,3,54,34,11,3,0,43,3,3,5,0,15,9,10,6,0,17,10,3,0,0,12,18,17,9,0,45,0,0,0,0,5,269,141,42,16,464,7,6,4,0,20,4,0,0,0,8,8,0,0,0,8,6,3,0,0,7,9,9,0,0,8,14,8,3,0,19
