SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
505011082,10,10,12,12,3,76,0,0,0,0,0,6,14,19,20,27,44,0,123,0,0,0,0,0,0,6,4,5,3,6,0,28,0,0,0,0,5,7,23,17,3,13,29,0,113,0,0,0,13,13,24,35,20,9,8,15,4,143,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,4,10,21,15,8,47,68,133,119,41,14,19,25,11,528,0,0,0,0,0,0,0,0,0,0,0,50,49,21,16,8,67,89,186,229,129,68,122,213,70,1220,0,0,0,0,0,0,6,3,13,50,215,19,308,0,0,0,0,0,3,5,6,3,13,29,3,66,0,0,0,0,0,0,14,39,61,122,305,22,570,0,0,0,0,0,0,0,0,3,15,36,9,70,0,0,0,0,0,4,21,27,12,27,97,13,191,0,0,0,0,0,6,5,6,11,13,17,3
505011083,8,8,7,4,0,54,0,0,0,0,0,3,20,24,37,36,28,0,150,0,0,0,0,0,0,5,3,0,8,6,0,30,0,0,0,0,0,9,30,25,7,16,24,0,110,3,0,0,0,8,23,28,12,3,3,6,0,89,0,0,0,5,0,7,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,10,17,16,9,33,89,124,95,21,9,8,4,9,422,4,0,0,0,0,0,0,0,0,0,0,38,37,23,15,13,47,105,178,204,118,99,150,110,45,1094,0,0,0,3,0,0,5,16,29,93,184,19,355,0,0,0,0,0,0,10,8,11,12,13,11,55,0,0,0,0,6,0,29,52,105,149,184,30,558,0,0,0,0,0,0,4,12,17,12,27,3,72,0,0,0,0,0,7,20,35,18,25,61,6,175,0,0,0,0,3,7,12,3,3,8,8,6
505021084,10,8,3,7,0,76,0,0,0,0,0,3,67,48,45,30,32,0,231,0,0,0,0,0,4,4,9,11,6,6,0,42,0,0,0,0,0,21,45,39,5,8,13,5,141,0,0,0,14,16,34,28,8,4,7,3,3,115,0,0,0,0,0,4,3,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,4,10,39,15,12,68,179,181,85,16,6,3,12,23,634,0,0,0,0,3,0,4,0,0,0,0,96,106,40,17,13,85,204,257,299,217,162,198,168,137,1787,0,0,0,0,0,0,13,40,37,110,114,12,333,0,0,0,0,5,11,31,11,11,13,6,6,92,0,0,0,0,0,9,108,104,133,155,128,16,652,0,0,0,0,0,5,10,9,20,30,27,5,103,0,0,0,0,3,19,86,53,26,28,41,13,258,0,0,0,3,6,15,18,15,4,3,5,6
505021085,13,6,0,0,3,86,0,0,0,0,0,15,114,58,31,16,0,0,230,0,0,0,0,3,6,16,8,0,0,3,3,40,0,0,0,4,4,38,52,25,3,3,0,6,136,0,4,4,20,13,43,26,9,0,0,0,3,125,0,0,3,0,0,4,3,4,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,3,6,34,5,16,44,159,112,36,7,0,0,0,8,435,0,0,0,0,7,0,4,0,0,0,0,106,119,35,10,29,73,202,243,314,210,98,95,57,141,1498,0,0,0,0,0,4,51,78,58,57,37,4,292,0,0,0,4,0,17,40,20,10,6,4,6,110,0,0,0,0,0,26,155,109,70,63,19,19,466,0,0,0,0,0,7,21,13,11,14,5,5,79,0,0,0,9,22,117,193,68,27,32,9,12,489,0,0,6,24,29,55,62,24,4,8,0,15
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,15,8,5,3,0,71,0,0,0,0,0,4,41,57,72,77,48,0,310,0,0,0,0,0,0,0,10,14,9,21,0,54,0,0,0,0,5,16,31,29,13,26,22,3,142,0,0,0,9,13,29,31,12,4,5,0,0,106,0,0,0,0,3,0,4,3,0,0,7,0,23,0,0,0,0,0,0,0,3,0,0,0,4,8,24,5,5,35,96,118,60,14,12,8,4,9,386,0,0,0,3,0,0,3,0,0,0,0,162,172,26,6,9,53,113,176,220,207,229,379,373,175,1979,0,0,0,0,0,0,9,20,44,108,211,19,405,0,0,0,0,0,9,12,13,15,12,15,9,84,0,0,0,0,5,3,53,74,117,182,251,13,714,0,0,0,0,0,4,4,6,20,46,55,7,139,0,0,0,0,0,19,60,58,11,54,102,7,321,0,0,0,4,7,9,17,11,8,0,8,7
505021089,17,15,5,14,0,85,0,0,0,0,0,3,30,50,44,65,64,5,261,0,0,0,0,0,3,0,5,0,13,11,0,39,0,0,0,0,0,17,35,36,11,21,33,0,157,0,0,6,16,17,50,55,17,9,11,16,3,204,0,0,0,0,0,0,5,0,3,0,0,0,22,0,0,0,0,0,0,0,0,4,8,4,0,15,41,20,18,79,134,294,234,73,21,34,20,21,987,0,0,0,0,0,0,4,0,0,0,0,97,102,41,29,26,97,152,382,412,227,176,252,344,117,2256,0,0,0,0,0,4,11,20,46,171,503,38,788,0,0,0,0,0,6,10,14,20,25,36,3,123,0,0,0,0,0,9,55,88,170,315,613,49,1304,0,0,0,0,0,0,9,7,11,49,85,6,172,0,0,0,0,0,13,54,75,31,68,215,10,461,0,0,0,5,5,7,12,14,12,11,24,4
505021090,17,3,0,0,4,115,0,0,0,0,0,13,134,93,60,47,15,6,367,0,0,0,0,0,4,16,12,12,11,6,4,67,0,0,0,0,5,45,77,34,6,9,3,0,179,0,0,4,15,15,37,25,8,0,0,0,4,103,0,0,0,0,0,6,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,14,32,6,10,55,130,83,34,7,4,3,0,9,370,0,0,0,0,0,0,4,0,0,0,0,138,152,33,9,14,72,164,220,403,296,220,226,109,164,1922,4,0,0,0,0,0,42,72,65,63,40,7,293,0,0,0,5,4,17,44,23,13,6,9,0,121,0,0,0,3,0,20,142,120,81,91,35,6,495,0,0,0,0,0,3,18,13,6,25,12,0,83,0,0,0,8,12,79,155,74,28,29,17,6,406,0,0,3,19,13,40,39,21,4,6,3,8
505021091,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,14,0,9,3,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
505021092,19,11,4,13,0,117,0,0,0,0,0,8,73,65,64,93,68,0,369,0,0,0,0,0,3,4,13,12,21,14,3,76,0,0,0,0,0,8,28,26,21,28,27,4,148,0,3,0,9,3,27,39,5,9,4,9,0,107,0,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,4,3,3,9,0,21,13,4,12,26,50,85,85,35,16,13,10,8,356,0,0,0,0,0,0,0,0,0,0,0,200,210,13,3,11,37,62,148,303,248,233,375,421,232,2088,0,0,0,0,0,0,9,13,23,67,200,10,325,0,0,0,0,0,4,19,7,8,19,19,0,80,0,0,0,0,3,5,36,78,69,150,225,18,588,0,0,0,0,0,0,6,3,8,33,51,6,117,0,0,0,0,4,12,44,38,13,36,76,7,231,0,0,6,5,5,11,13,3,6,10,6,0
505021093,15,8,3,5,0,106,0,0,0,0,0,11,89,57,39,54,33,0,278,0,0,0,0,0,0,9,4,3,10,13,3,42,0,0,0,0,0,18,38,26,12,12,12,0,125,5,0,9,13,22,36,38,8,5,3,6,0,143,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,3,3,18,45,15,15,59,142,119,59,15,9,9,12,13,503,0,0,0,0,0,0,6,4,0,3,0,108,121,55,16,20,74,179,212,312,198,139,199,204,134,1739,0,0,0,0,0,4,12,30,36,93,198,18,392,0,0,0,0,0,9,28,14,10,10,27,6,105,0,0,0,0,4,11,65,78,84,120,217,28,620,0,0,0,0,0,0,9,6,10,26,32,3,87,0,0,0,0,0,32,56,59,17,41,93,8,308,0,0,0,3,3,4,37,8,7,6,14,3
505021094,3,3,18,16,0,66,0,0,0,0,0,0,16,14,19,21,32,0,110,0,0,0,0,0,0,6,4,3,5,5,0,29,0,0,0,0,0,4,14,11,5,12,21,0,69,0,0,3,7,10,8,26,10,3,9,16,0,93,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,13,7,4,26,56,96,99,35,13,13,15,12,393,0,0,0,0,4,0,0,0,0,0,0,45,48,13,7,8,36,71,129,172,89,68,127,199,65,991,0,0,0,0,0,0,0,9,13,33,165,14,231,0,0,0,0,0,0,0,10,4,11,21,4,48,0,0,0,0,0,0,9,28,41,90,204,10,385,0,0,0,0,0,0,0,0,7,12,25,0,53,0,0,0,0,0,0,8,12,6,21,78,5,135,0,0,0,0,0,3,4,4,0,7,12,6
505021095,15,3,4,8,0,95,0,0,0,0,0,8,100,82,46,46,24,4,310,0,0,0,0,0,0,7,14,0,8,5,0,38,0,0,0,0,0,24,48,17,7,8,12,0,114,0,3,3,11,3,25,28,3,0,0,3,0,84,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,11,21,5,11,27,68,65,33,7,0,0,4,4,246,0,0,0,0,4,0,0,0,0,0,0,104,112,23,5,16,46,83,142,293,239,155,236,198,126,1555,0,0,0,0,0,0,8,24,24,67,103,12,242,0,0,0,0,0,9,29,15,8,7,8,0,75,0,0,0,0,0,12,69,61,55,90,84,6,387,0,0,0,0,0,0,8,10,8,22,23,4,72,0,0,0,0,0,28,52,34,9,16,30,0,172,0,0,0,5,0,12,15,3,3,0,0,0
505021096,11,3,13,12,0,74,0,0,0,0,0,0,20,30,25,30,51,4,158,0,0,0,0,0,5,0,0,3,8,7,0,25,0,0,0,0,5,8,23,12,7,12,37,0,110,0,0,5,5,13,13,29,11,15,10,23,0,116,0,0,0,0,0,0,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,8,24,12,10,46,71,153,167,41,21,17,19,12,601,0,0,0,0,0,0,0,0,0,0,0,67,73,26,17,15,58,86,188,267,130,109,140,271,84,1389,0,0,0,0,0,6,12,15,28,86,358,18,521,0,0,0,0,0,0,7,12,8,15,30,6,77,0,0,0,0,0,5,41,57,49,169,444,32,794,0,0,0,0,0,0,6,3,7,15,32,0,69,0,0,0,3,0,7,41,42,19,43,188,16,354,0,0,0,0,3,5,12,9,3,12,16,9
505021097,13,10,3,11,0,110,0,0,0,0,0,12,87,63,53,44,52,0,312,0,0,0,0,0,0,15,9,7,7,14,0,50,0,0,0,0,3,24,39,30,5,17,30,4,157,0,0,6,6,12,27,28,11,8,8,7,0,123,0,0,0,0,4,5,4,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,3,5,11,35,11,3,46,118,134,108,26,13,12,18,9,540,0,0,0,0,0,0,0,0,0,0,0,101,107,40,15,13,58,144,234,326,223,182,253,310,127,1916,0,0,0,0,0,5,11,27,32,87,222,21,405,0,0,0,0,0,5,17,14,11,12,21,0,87,0,0,0,0,0,9,77,77,79,144,227,13,636,0,0,0,0,0,0,11,3,18,25,43,3,99,0,0,0,0,4,30,66,46,12,49,107,15,329,0,0,0,3,0,8,23,9,7,11,10,0
505021301,9,5,5,4,0,70,0,0,0,0,0,5,25,23,16,35,30,5,144,0,0,0,0,0,0,4,0,4,3,6,0,16,0,0,0,0,4,16,37,14,10,10,12,0,114,0,0,4,9,12,23,21,7,0,5,12,0,94,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,4,0,0,0,0,0,9,44,8,10,59,114,101,83,23,14,3,15,17,492,0,0,0,0,3,0,4,0,0,0,0,55,65,44,8,10,76,131,156,225,113,95,127,152,79,1236,0,0,0,0,0,0,15,25,45,102,185,25,402,0,0,0,0,0,3,23,17,13,11,10,8,86,0,0,0,0,0,3,55,56,88,136,152,20,512,0,0,0,0,0,0,5,3,15,19,16,0,61,0,0,0,0,0,15,58,44,17,37,61,12,250,0,4,0,5,7,14,27,6,8,11,9,6
505021302,4,9,0,4,0,64,0,0,0,0,0,10,55,53,32,30,42,0,225,0,0,0,0,0,0,7,3,0,5,7,3,29,0,0,0,0,5,20,32,25,9,13,14,0,121,0,0,4,10,10,18,21,5,9,0,5,0,88,0,0,0,0,0,0,4,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,28,11,12,46,122,115,78,20,10,3,7,10,460,0,0,0,0,4,4,0,0,0,0,0,68,88,25,10,13,62,142,199,240,174,125,145,154,89,1386,0,0,0,0,0,6,17,23,20,78,118,8,272,0,0,0,0,0,5,16,11,4,12,12,5,66,0,0,0,0,0,8,62,62,66,129,114,5,460,0,0,0,0,0,0,8,4,10,19,25,0,71,0,0,0,0,9,28,59,34,16,37,47,3,230,0,0,0,3,10,19,18,12,4,7,5,5
505031098,13,6,0,0,0,48,0,0,0,3,0,5,47,40,34,19,5,3,158,0,0,0,0,0,5,5,4,3,6,0,0,21,0,0,0,0,5,28,36,12,0,0,4,0,96,0,5,4,12,13,26,24,4,3,0,0,0,90,0,0,0,0,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,23,6,12,44,117,87,45,13,0,4,0,0,354,0,0,0,0,4,0,3,0,0,0,0,41,45,28,8,15,62,137,167,206,132,87,87,34,53,1018,0,0,0,0,0,3,24,51,48,62,56,22,266,0,0,0,0,0,8,31,12,0,11,0,4,62,0,0,0,0,0,12,112,66,61,61,40,12,365,0,0,0,0,0,4,8,6,7,11,14,0,56,0,0,0,5,9,58,98,52,22,22,9,7,283,0,0,0,8,16,35,39,14,7,9,9,7
505031099,7,3,5,0,0,65,0,0,0,0,0,12,96,61,39,34,12,6,263,0,0,0,0,0,0,10,4,13,9,3,0,43,0,0,0,4,4,27,84,31,10,11,3,3,181,0,0,3,10,10,42,26,3,3,0,0,0,100,0,0,0,0,0,11,9,7,0,0,0,0,29,0,0,0,0,0,0,3,3,0,6,0,0,8,29,17,16,60,207,216,117,19,4,6,6,17,706,0,0,0,3,0,3,0,0,0,0,0,171,177,28,18,23,76,228,325,409,254,170,160,82,204,1964,0,0,0,0,0,0,25,70,104,152,147,34,532,0,0,0,0,0,12,45,19,9,14,7,8,111,0,0,0,0,0,13,163,145,158,177,101,35,800,0,0,0,0,0,4,22,27,17,29,20,13,141,0,0,0,4,3,45,159,117,39,63,46,19,497,0,0,4,5,6,34,51,12,9,8,8,9
505031100,10,3,3,0,0,42,0,0,0,0,0,10,61,60,35,61,18,5,251,0,0,0,0,0,0,11,17,6,9,8,5,58,0,0,0,8,0,22,45,33,7,7,14,0,134,0,0,0,4,14,20,18,6,3,6,0,5,76,0,0,0,0,0,4,3,0,0,0,4,0,17,0,0,0,0,0,0,0,0,3,0,8,0,10,31,8,11,24,69,66,44,6,5,4,0,5,264,0,0,0,0,0,0,0,0,0,0,0,134,135,35,15,11,36,82,127,236,242,150,175,99,150,1354,3,0,0,0,0,3,27,79,109,189,209,37,658,0,0,0,0,0,13,30,20,22,16,10,8,109,0,0,0,0,3,9,167,180,168,216,131,30,909,0,0,0,0,0,0,24,23,33,33,36,9,167,0,0,0,0,7,35,137,98,32,44,48,16,417,0,0,5,5,4,23,34,13,4,8,6,8
505031101,9,10,0,0,0,55,0,0,0,0,0,7,64,60,33,36,7,0,211,0,0,0,0,0,0,4,9,16,8,0,4,42,0,0,0,0,4,34,43,28,8,13,4,0,129,0,0,0,9,9,31,18,8,3,0,0,0,68,0,0,0,5,0,5,7,5,0,0,3,4,20,0,0,0,0,0,0,0,0,0,3,0,3,3,18,5,13,32,67,69,24,3,0,6,0,8,248,0,0,0,0,0,5,0,0,0,0,0,90,96,17,5,12,44,83,158,208,191,141,169,75,104,1202,0,0,0,0,0,0,13,54,55,79,88,21,313,0,0,0,0,0,13,23,19,13,4,0,4,73,0,0,0,0,0,5,94,118,93,94,67,19,492,0,0,0,0,0,7,10,18,19,36,10,4,97,0,0,0,4,4,31,124,64,23,35,21,4,311,0,0,8,4,3,15,23,14,4,4,0,3
505031102,12,4,0,0,0,41,0,0,0,0,0,3,36,20,12,10,4,0,94,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,9,18,32,9,0,0,0,0,73,0,5,0,10,8,9,16,0,0,0,0,3,47,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,10,32,75,58,19,3,0,0,0,3,228,0,0,0,0,0,3,0,0,0,0,0,42,52,21,6,13,45,97,109,146,90,52,42,26,47,694,0,0,0,0,0,4,16,23,23,19,17,8,114,0,0,0,0,0,4,15,7,4,3,0,0,42,0,0,0,0,3,5,65,33,31,23,16,7,190,0,0,0,0,0,0,10,9,7,7,0,0,30,0,0,0,0,4,48,65,27,14,8,3,5,186,0,0,0,5,9,37,22,0,4,7,0,0
505031104,4,0,4,3,0,42,0,0,0,0,0,3,36,28,23,17,0,0,114,0,0,0,0,0,0,3,3,3,3,0,0,21,0,0,0,0,11,25,38,7,7,7,0,0,88,0,0,4,7,13,32,15,3,0,0,0,0,72,0,0,0,0,0,6,8,0,0,0,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,24,0,0,41,118,79,40,7,0,0,0,3,325,0,0,0,0,0,0,0,0,0,0,0,59,60,28,6,5,59,145,155,172,108,75,61,30,67,893,0,0,0,0,0,5,22,40,31,69,51,17,245,0,0,0,0,5,8,28,15,12,11,0,7,80,0,0,0,0,0,9,81,71,74,58,44,12,354,0,0,0,0,0,0,10,12,4,9,3,11,54,0,0,0,0,3,29,75,40,25,35,7,8,236,0,0,0,4,7,18,29,7,5,7,0,11
505031105,28,9,7,14,3,111,0,0,0,0,0,5,78,70,69,58,51,6,347,0,0,0,0,0,0,10,10,9,29,11,0,73,0,0,0,0,4,19,49,58,13,21,32,3,213,0,4,7,3,17,30,39,7,3,8,10,0,119,0,0,0,0,0,0,6,0,3,6,0,3,32,0,0,0,0,0,0,0,3,0,3,3,5,18,32,8,13,69,134,189,108,35,6,8,10,14,641,0,0,0,0,0,0,0,0,0,0,3,178,176,36,15,18,75,158,261,349,284,200,280,260,213,2159,0,0,0,0,0,0,17,42,83,183,356,57,741,0,0,0,0,5,8,26,18,15,29,19,6,123,0,0,0,0,0,6,91,134,163,268,315,62,1042,0,0,0,0,0,0,6,20,26,45,52,11,165,0,0,0,0,11,27,80,70,29,62,124,18,409,0,0,0,3,0,14,26,12,10,12,10,8
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,3,3,0,0,0,43,0,0,0,0,0,3,46,36,34,33,17,4,170,0,0,0,0,0,0,4,4,7,8,0,0,29,0,0,0,3,0,12,32,24,3,11,11,0,100,0,0,3,8,10,18,13,9,3,0,5,0,74,4,0,0,0,0,4,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,4,0,5,30,8,9,32,98,130,68,0,6,3,4,13,401,0,0,0,0,5,0,0,0,0,0,0,103,106,40,9,15,49,114,183,211,114,123,134,88,126,1205,0,0,0,0,0,4,10,36,72,172,180,30,512,0,0,0,0,0,4,26,20,10,13,16,0,81,0,0,0,0,0,0,113,114,171,168,132,30,735,0,0,0,0,0,0,10,14,12,17,21,10,93,0,0,0,0,0,21,68,65,27,41,55,12,285,0,0,0,8,0,10,15,10,10,10,7,3
