SA2_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,6,10,0,0,17,22,7,6,5,36,24,10,6,0,41,59,53,31,18,159,48,50,21,9,129,29,28,15,9,85,21,27,12,13,75,13,16,11,0,45,6,0,0,0,3,41,41,26,19,120,3,3,4,3,13,276,252,128,72,733,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,8,8,6,0,22,11,0,9,3,21,22,10,3,4,32,61,45,30,13,147,50,58,21,18,136,32,53,14,7,108,34,21,13,0,70,18,28,9,5,53,7,12,10,5,33,25,37,23,10,97,0,0,0,3,13,269,281,127,71,753,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,4,0,0,0,3,0,0,0,0,0,0,9,0,0,14,0,0,0,0,4,8,0,0,0,10,14,4,4,0,21,22,17,3,7,45,32,17,11,10,67,91,97,36,18,248,85,79,36,19,216,53,59,13,13,136,40,40,18,3,111,24,21,7,0,51,5,6,3,0,12,72,65,42,23,203,9,0,3,3,20,459,428,182,98,1166,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4,0,0,16,7,6,5,4,24,17,5,3,0,34,32,23,4,9,66,88,67,34,13,194,70,84,34,24,207,76,81,22,12,188,46,42,20,3,108,44,26,5,4,80,11,10,0,0,25,64,72,28,9,170,17,8,4,0,20,467,438,160,86,1150,0,5,4,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,4,3,0,0,13,3,4,0,0,8
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,3,13,11,17,7,0,41,13,23,9,3,47,22,19,7,0,42,12,16,13,6,55,11,31,15,7,64,8,19,8,3,32,20,27,24,3,73,0,0,0,0,3,111,158,85,21,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,4,6,4,7,20,40,32,8,3,82,43,47,13,6,105,56,45,15,0,120,34,34,11,8,79,36,43,21,3,101,27,39,9,6,86,35,41,18,9,101,0,6,3,0,12,292,284,103,36,715,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6
507041175,4,5,0,0,8,0,0,0,0,0,8,0,0,0,7,0,0,0,0,3,4,0,0,0,9,3,0,0,0,0,8,5,6,0,17,6,11,3,0,24,24,28,3,4,53,33,40,10,3,83,38,46,7,4,101,84,125,47,10,266,80,132,50,9,269,82,125,46,5,257,72,95,40,7,228,6,3,3,0,9,460,620,225,47,1341,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,6,3,5,0,0,10,0,5,4,0,10,8,15,3,0,28,24,33,7,0,71,41,37,15,0,92,52,63,21,7,142,53,42,11,0,108,73,107,42,14,241,162,261,85,11,521,81,91,31,8,211,7,4,4,0,9,516,667,220,43,1452,3,4,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,6,0,0,5
507041176,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,5,0,0,0,5,5,0,0,0,13,20,15,4,0,42,19,24,5,0,52,10,35,5,9,56,33,45,12,5,93,38,52,25,4,126,14,32,18,0,67,25,30,23,6,89,0,0,0,0,0,178,239,103,26,552,0,5,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,7,7,3,0,0,11,23,18,0,0,33,14,15,4,0,42,9,29,15,3,59,27,23,8,0,57,25,57,17,4,94,36,67,21,3,128,19,36,10,6,74,0,0,0,0,3,166,256,79,20,526,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6
507041177,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,12,6,0,0,16,7,15,6,0,28,59,43,10,0,115,75,61,17,4,150,62,67,15,4,152,73,127,50,6,257,95,127,51,5,281,44,50,34,0,121,71,93,28,6,204,0,5,0,0,11,513,607,212,27,1364,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,3,0,0,8,4,4,0,0,11,11,3,3,3,20,51,30,9,5,92,66,58,15,3,138,68,103,26,3,204,68,98,18,0,186,103,139,34,9,278,113,171,63,16,368,93,103,37,9,250,0,4,0,0,9,589,719,220,47,1575,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,0,0,0,4
507041178,0,3,0,0,6,6,0,0,0,6,4,0,0,0,5,3,0,0,0,5,5,0,0,0,6,5,0,0,0,6,9,5,0,0,18,18,15,3,4,36,51,34,19,0,108,53,58,23,0,142,57,71,29,0,162,108,145,52,6,308,96,150,58,18,322,94,151,47,7,301,94,95,63,6,261,8,8,0,0,17,610,745,292,49,1698,4,7,0,0,6,0,0,0,0,4,6,3,0,0,9,0,0,0,0,3,0,0,0,0,4,9,5,0,0,11,8,3,3,0,14,13,8,7,0,36,57,44,20,0,123,46,53,23,3,127,63,95,33,3,194,65,79,22,5,167,111,170,55,9,343,178,295,103,21,600,87,114,34,10,246,5,3,0,0,6,657,887,296,61,1901,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,0,0,5,3,4,0,0,5
507041179,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,9,6,3,0,0,14,7,8,0,0,14,38,23,14,0,77,45,54,16,8,122,47,59,7,4,115,63,89,31,4,182,61,97,32,3,200,40,48,25,4,117,53,72,26,6,155,0,5,0,0,4,367,469,154,33,1026,7,5,0,0,9,0,0,0,0,4,3,0,0,0,7,3,0,0,0,3,0,3,0,0,3,8,9,0,0,15,5,3,0,0,8,7,3,0,0,14,36,31,8,3,74,40,34,10,10,94,42,76,22,4,139,30,70,19,5,122,48,87,28,3,174,64,138,37,9,243,62,69,24,8,161,0,0,0,0,6,349,531,151,36,1069,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,0,0,3
507041180,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,3,0,0,7,8,6,0,0,12,3,5,0,0,9,14,9,3,0,25,48,45,22,0,113,65,83,28,5,178,72,83,30,7,190,112,178,48,19,354,135,173,53,16,374,70,111,41,5,225,97,140,52,17,302,0,5,0,0,13,617,844,270,78,1814,3,5,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,9,0,0,0,11,13,9,4,0,26,11,6,3,0,16,37,29,15,5,83,55,56,13,3,131,88,88,25,0,204,84,95,30,3,216,97,140,43,10,287,110,179,69,25,382,82,118,42,7,256,4,7,5,0,17,592,738,250,59,1642,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
507041181,3,9,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,4,6,0,0,13,5,10,5,0,20,23,11,0,9,43,54,57,23,4,139,87,95,29,3,216,62,87,30,6,180,92,201,71,16,383,115,222,79,11,426,79,109,49,12,251,100,146,67,26,332,8,3,3,0,14,634,950,358,83,2034,7,3,0,0,13,0,0,0,0,7,6,0,0,0,6,3,4,0,0,5,3,0,0,0,3,0,4,0,5,6,4,0,0,0,6,21,7,0,0,28,51,43,14,0,107,56,60,25,7,149,70,100,41,6,216,83,112,44,6,242,122,208,56,14,400,177,339,127,34,670,91,147,60,13,307,4,11,7,5,16,693,1036,373,90,2197,3,6,0,0,10,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,4,3,0,0,0,3
507041182,4,3,0,0,11,0,0,3,0,3,0,0,0,0,3,0,0,0,0,5,3,3,5,0,6,4,9,5,0,19,15,11,0,0,24,16,9,4,0,35,67,76,14,4,164,55,73,30,9,164,66,90,20,4,174,57,106,39,9,206,96,130,41,8,277,42,60,32,8,138,75,104,48,11,236,7,7,0,0,16,511,678,234,58,1478,0,3,0,0,10,3,0,0,0,3,0,3,0,0,3,3,0,0,0,5,4,5,0,0,7,11,5,6,0,18,11,3,0,0,17,17,17,4,3,38,50,41,16,0,105,58,52,12,6,127,59,72,13,0,150,56,80,29,5,167,89,104,33,7,230,95,130,41,5,277,78,84,35,7,212,3,4,0,0,6,537,613,189,40,1380,0,4,0,0,0,0,0,0,0,5,0,0,0,0,4,0,6,0,0,3,0,0,0,0,0,3,0,0,0,9
507041183,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,12,0,0,0,9,8,6,5,6,15,29,26,4,3,62,29,31,9,9,73,25,27,10,0,62,21,33,12,5,66,13,36,6,6,64,12,11,0,0,22,26,29,14,6,75,0,0,0,3,4,173,201,66,34,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,3,0,0,5,3,0,3,4,9,23,16,3,0,43,27,29,15,4,76,27,43,12,0,83,19,29,4,0,57,29,38,11,6,86,18,29,7,0,55,26,31,4,3,66,0,0,0,0,3,167,227,76,26,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,6
507041184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,4,6,0,0,10,3,0,0,0,8,3,7,4,0,19,12,8,4,3,22,27,35,10,3,65,29,36,15,0,87,36,38,14,8,94,40,99,45,13,201,52,97,31,14,188,44,70,26,9,143,44,93,45,16,197,0,0,0,0,0,294,495,189,67,1043,0,0,0,0,0,0,0,0,0,6,3,0,4,0,7,0,0,0,0,4,3,0,0,0,3,7,0,0,4,11,8,9,0,0,13,3,11,0,0,16,28,17,6,3,47,28,32,6,4,66,35,46,15,8,99,29,37,15,3,83,37,91,25,4,159,77,104,51,18,249,51,64,33,7,151,0,0,0,0,0,311,411,163,41,924,6,0,0,0,5,0,6,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,3,0,0,0,7
507051186,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,3,0,6,0,0,0,3,8,13,7,4,0,22,10,3,3,0,23,28,12,9,4,51,71,60,23,15,171,55,64,29,10,161,39,43,19,3,99,33,34,15,6,90,28,20,12,3,59,9,10,0,3,20,67,52,26,12,155,4,9,0,0,15,362,317,142,65,885,4,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,8,4,0,0,13,6,4,0,0,11,17,4,0,0,22,17,7,11,0,37,60,50,17,19,146,68,48,21,10,149,47,52,15,10,119,31,22,10,3,68,29,18,6,3,61,11,16,10,0,43,62,49,18,10,142,0,4,0,0,9,362,289,115,73,842,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,4
507051187,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,3,0,0,4,0,5,13,10,0,6,25,9,7,3,0,19,26,23,7,4,59,94,101,61,24,280,100,136,65,28,331,64,111,33,21,232,79,139,56,13,294,87,120,43,6,258,26,44,17,7,91,114,184,86,34,423,10,4,3,0,25,621,894,384,153,2055,9,3,0,0,6,0,0,0,0,3,6,0,3,0,8,0,0,0,0,4,3,0,0,0,4,6,5,3,0,16,11,7,6,0,19,21,14,5,5,40,61,69,39,13,186,87,115,40,20,263,94,140,50,30,314,74,89,44,13,214,90,102,44,14,248,47,68,38,13,167,113,169,72,26,381,4,3,0,0,9,618,784,350,130,1888,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
507051188,0,8,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,4,0,0,0,12,10,3,3,4,15,18,11,10,0,38,29,20,4,0,59,76,63,27,3,170,77,86,22,9,184,62,68,16,6,145,56,70,27,13,162,54,48,24,5,134,26,19,11,0,60,101,92,44,14,250,3,3,0,0,7,515,502,177,55,1248,0,0,0,0,7,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,6,0,0,0,5,7,0,0,0,11,15,10,6,4,26,23,9,3,0,34,93,51,18,15,174,93,76,21,7,195,77,74,22,9,182,49,47,15,5,110,60,55,15,5,127,40,47,13,7,108,99,84,38,16,237,4,4,0,0,8,555,464,145,64,1236,3,0,0,0,3,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,6,0,0,0,6,4,3,0,5,13
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,5,4,0,0,14,8,5,0,4,20,22,11,5,0,38,56,47,20,8,136,50,80,22,11,171,61,55,18,9,147,57,74,32,8,169,59,68,19,10,160,35,29,11,4,73,86,96,27,10,224,3,6,0,0,7,456,479,163,60,1159,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,4,0,0,11,8,6,0,0,17,13,8,3,0,23,57,54,14,7,134,54,64,21,10,149,67,77,27,5,177,51,46,21,3,126,58,54,24,8,144,48,77,28,6,154,86,93,37,12,235,7,0,0,0,12,466,491,177,59,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,6
507051191,3,0,3,0,11,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,6,0,0,10,4,9,3,4,19,14,22,9,3,50,69,98,47,14,223,99,192,76,21,381,102,169,52,17,339,90,236,90,31,453,130,199,68,11,413,35,70,30,6,147,137,230,92,38,496,7,7,0,4,16,710,1236,466,152,2567,6,9,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,7,3,0,0,9,10,6,4,0,20,8,5,6,0,24,13,24,0,0,51,71,92,42,13,219,108,175,61,33,376,140,233,83,34,484,116,169,69,12,365,130,246,75,16,472,123,208,87,25,442,188,262,122,26,606,11,11,7,0,27,925,1458,561,169,3115,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,3,0,0,0,4
507051192,0,0,0,0,5,3,0,0,0,3,0,6,0,0,6,3,0,0,0,4,0,0,0,0,3,3,3,5,0,8,8,5,3,0,20,5,17,9,6,38,65,83,37,20,206,96,87,47,9,245,55,75,36,17,179,68,87,30,14,203,71,89,31,3,196,20,32,10,3,64,109,128,50,22,301,8,10,0,0,11,517,620,254,104,1494,3,0,5,0,3,0,0,0,0,4,4,0,0,0,3,0,0,0,0,5,10,4,0,0,17,10,3,0,0,14,5,8,5,3,19,12,13,10,0,33,57,76,32,11,168,75,97,38,25,239,91,90,53,20,257,59,76,18,8,167,79,72,24,5,181,48,80,16,7,143,107,111,59,22,297,3,9,3,0,15,574,633,261,103,1568,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,9,9,3,0,3,8
507051193,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,3,0,0,9,6,3,5,0,16,13,3,7,4,27,19,24,3,5,53,95,83,39,11,227,72,116,42,7,243,58,76,20,9,163,53,76,27,15,175,50,70,26,3,146,13,26,10,0,51,81,93,47,13,235,3,3,6,0,21,477,591,221,84,1376,5,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,3,0,0,7,6,0,0,0,12,11,7,4,0,27,19,27,8,6,52,64,66,27,10,165,70,69,34,16,190,76,96,24,7,204,37,49,23,12,119,48,60,25,6,144,34,37,11,4,95,83,77,34,13,203,0,0,0,0,4,460,503,199,83,1248,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,3,3,0,4
507051312,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,4,3,3,0,0,7,4,7,0,0,22,23,32,9,5,69,43,43,20,9,103,32,35,13,8,89,24,35,14,3,78,26,16,18,4,60,12,14,7,0,30,31,35,17,13,87,9,6,0,0,8,206,228,102,34,571,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,0,4,0,4,8,10,6,0,0,10,7,12,0,3,23,34,42,20,5,102,66,76,23,12,175,64,81,39,8,190,49,54,17,7,123,41,62,18,3,129,29,35,8,0,78,74,89,42,14,216,0,3,0,0,3,375,457,177,55,1068,3,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
507051313,3,9,0,0,11,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,5,0,0,6,11,6,11,0,28,60,88,41,11,205,90,151,47,27,308,88,134,42,20,282,90,163,62,21,338,82,140,45,20,290,30,35,15,4,88,87,134,41,17,279,3,10,0,5,13,554,872,310,123,1860,3,6,0,5,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,11,9,9,0,0,18,20,10,3,0,36,18,23,3,4,56,111,124,60,22,317,169,199,89,39,495,193,307,112,35,647,137,222,70,24,450,161,226,71,18,472,89,159,61,25,343,185,245,102,48,582,6,11,4,0,20,1121,1552,597,217,3489,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,4,3,4,0,6,4,4,0,0,12
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,0,3,0,12,3,8,3,0,7,3,5,4,0,11,4,8,0,0,12,6,6,0,0,15,5,3,0,0,9,5,10,4,3,22,0,0,0,0,8,34,44,24,10,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,0,0,3,11,7,3,0,32,9,11,0,0,23,13,9,11,5,32,4,10,3,0,25,6,5,0,0,13,9,9,8,0,23,16,19,9,0,37,0,0,0,0,0,84,77,28,9,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
509011225,3,0,0,0,10,0,0,0,0,0,6,4,0,0,8,7,4,0,0,7,0,3,0,0,8,16,8,3,0,32,25,10,3,4,44,30,21,4,0,53,90,87,40,23,243,73,100,43,16,228,61,58,25,5,142,35,46,19,5,100,42,59,11,6,116,17,19,5,3,44,66,73,29,13,180,9,6,4,0,18,465,504,188,83,1243,0,4,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,8,0,0,10,5,13,9,3,24,16,19,12,4,51,66,75,16,10,166,71,83,42,15,206,73,82,27,10,191,47,56,27,12,135,37,64,23,5,128,40,48,9,12,102,47,59,30,6,149,6,5,0,0,11,411,515,192,76,1191,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
