SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
505031098,0,0,0,0,0,0,4,0,0,0,0,7,15,0,4,0,0,0,0,5,0,0,0,0,0,9,8,10,8,0,3,0,5,5,0,0,0,5,49,23,35,15,6,3,3,7,3,0,0,6,8,107,4,14,10,6,3,4,21,11,0,0,0,3,69,0,0,23,5,0,3,16,5,0,0,0,0,52,3,3,7,8,6,8,33,19,0,0,0,4,82,0,0,4,5,5,7,19,22,0,0,0,5,71,0,0,5,4,4,10,31,29,0,0,0,0,82,0,0,3,3,4,9,15,21,0,0,0,0,59,0,0,0,0,0,9,21,31,3,0,0,0,76,0,0,0,0,0,3,12,22,4,0,0,0,37,0,0,0,0,0,0,4,13,10,0,0,0,28,0,0,0,0,3,0,3,6,4,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,4,4
505031099,0,0,5,0,0,0,3,8,0,0,0,0,20,0,0,0,0,0,0,4,5,0,0,0,0,18,4,0,12,9,8,0,7,6,0,0,0,0,50,0,12,25,13,0,0,14,7,0,0,0,3,82,0,3,19,10,5,10,53,27,4,0,4,0,132,0,3,8,5,4,4,10,13,0,0,0,3,59,0,6,5,10,5,13,57,55,3,0,0,0,151,0,0,9,8,4,14,53,61,5,0,0,0,158,0,6,0,7,0,8,36,89,4,0,0,3,152,0,0,0,0,0,11,35,65,0,0,0,0,116,0,0,3,3,3,7,47,136,16,0,0,0,209,0,0,0,0,0,0,32,97,5,0,0,0,131,0,0,0,0,0,0,10,78,12,4,0,0,104,0,0,0,0,0,0,10,38,3,0,5,0,54,0,0,0,0,0,0,4,14,0,0,0,0,22,0,7,8,9,3
505031100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,8,3,0,3,3,0,0,0,6,29,5,6,3,7,0,4,0,9,0,0,0,0,33,0,7,9,8,0,0,12,9,0,0,0,0,49,0,0,3,0,4,3,4,3,0,0,0,0,27,0,0,0,0,4,3,10,14,4,0,0,0,48,0,0,4,9,9,7,7,19,11,0,0,0,60,0,0,0,5,0,0,10,41,8,0,0,0,60,0,0,0,0,0,4,10,23,3,0,0,0,54,0,0,0,0,0,6,11,43,11,0,0,0,70,0,0,0,0,0,0,0,33,16,0,0,0,55,0,0,0,0,0,0,0,20,12,4,5,0,44,0,0,0,0,0,0,0,13,11,0,0,0,31,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,4,0,0
505031101,0,0,0,0,0,0,0,11,0,0,0,0,26,0,0,6,0,0,0,0,3,0,0,0,0,16,8,8,3,0,3,0,10,3,0,0,0,0,41,4,7,5,6,3,6,13,10,0,0,0,0,54,0,6,5,6,0,11,36,25,3,0,0,0,99,0,0,4,4,5,3,18,8,0,0,0,0,39,0,0,8,3,3,6,48,41,0,0,0,0,118,3,0,0,0,0,0,54,47,0,0,0,0,111,5,3,3,0,0,4,50,67,0,0,0,0,132,0,0,5,5,3,7,43,60,0,0,0,0,127,0,0,0,4,0,0,62,108,10,0,0,6,191,0,0,0,3,5,0,24,79,7,0,3,0,119,0,0,0,0,0,3,8,62,5,0,0,0,85,0,0,6,0,0,0,9,47,5,0,0,0,55,0,0,0,0,0,0,5,4,0,0,0,0,6,0,4,5,5,3
505031102,0,0,0,0,0,0,15,3,0,0,0,0,21,0,3,4,0,0,0,0,0,0,0,0,0,12,9,22,13,0,0,3,13,0,0,0,0,7,74,9,28,14,9,0,0,17,0,0,0,0,0,84,4,6,9,8,0,8,25,9,0,0,0,0,73,0,0,15,12,5,0,23,0,0,0,0,0,60,3,0,8,10,7,13,39,7,0,0,0,4,87,0,3,6,3,0,23,44,5,0,0,0,0,91,0,0,0,0,4,17,52,8,0,0,0,0,83,0,0,0,3,4,9,40,10,0,0,0,0,64,0,0,0,3,4,5,42,11,0,0,0,0,77,0,0,0,0,0,4,20,14,0,0,0,0,40,0,0,0,0,0,0,13,3,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,8,5
505031104,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,13,5,13,6,3,0,0,3,0,0,0,0,6,33,13,20,3,8,0,0,9,3,0,0,0,0,54,5,5,5,5,0,3,14,6,0,0,0,0,47,0,0,12,5,0,0,4,9,0,0,0,3,32,0,0,3,9,0,0,13,12,0,0,0,0,46,0,0,0,0,3,6,17,16,0,0,0,0,53,0,0,0,0,0,7,16,32,0,0,0,0,60,0,0,0,0,0,3,18,20,8,0,0,0,52,0,0,0,0,0,3,23,16,6,0,0,3,55,0,0,0,0,0,0,9,13,3,0,0,0,26,0,0,0,0,0,0,5,13,4,0,0,0,27,0,0,0,0,0,0,3,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,3
505031105,0,0,0,0,0,0,0,8,4,4,0,3,30,0,0,3,0,0,0,0,7,0,0,0,0,13,3,3,0,0,0,0,3,3,3,0,0,0,26,0,3,0,0,0,0,7,6,0,0,0,4,28,0,0,9,3,5,3,29,11,4,0,0,5,69,0,0,9,0,3,0,6,5,0,0,0,0,26,0,5,3,0,3,4,30,28,4,0,0,0,89,0,0,4,0,5,7,33,23,10,0,0,4,80,0,0,3,0,3,9,31,38,7,4,4,0,97,0,0,0,3,0,0,30,37,22,3,9,0,104,0,0,0,0,3,8,35,80,17,11,7,4,166,0,0,0,0,0,6,25,48,23,6,8,0,120,0,0,0,0,0,7,12,44,38,18,28,0,142,0,0,0,0,0,0,8,27,26,20,25,0,107,0,0,0,0,0,0,3,8,13,3,6,0,32,0,0,4,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,4,8,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,5,0,0,0,0,13,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,8,19,3,0,0,0,32,0,0,6,0,0,0,6,24,3,0,0,0,33,0,0,0,0,0,0,3,39,4,0,0,0,46,0,0,0,4,0,0,4,39,10,0,0,0,60,0,0,0,0,3,0,5,55,27,0,3,0,87,0,0,0,0,4,0,5,54,22,0,0,0,92,0,0,0,0,0,0,4,30,29,0,0,0,68,0,0,0,0,0,0,0,23,12,0,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,9,0,0,0,4,0,5,4,0,0,0,0,0,22,0,0,0,6,3,6,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,7,3,0,0,0,0,25,0,0,0,0,0,3,7,7,0,0,0,0,19,0,0,0,0,0,3,8,6,0,0,0,0,19,0,0,0,0,6,3,3,4,0,0,0,0,16,0,0,0,0,0,0,7,3,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,4,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505031258,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,4,6,0,0,0,0,15,0,0,0,0,4,0,7,3,0,0,0,0,20,0,0,0,0,6,3,11,6,0,0,0,0,28,0,0,0,0,0,0,8,3,0,0,0,0,12,0,0,0,0,8,5,19,7,0,0,0,0,46,0,0,0,0,0,3,10,13,0,0,0,0,34,0,0,0,0,0,11,15,11,0,0,0,0,38,0,0,0,0,0,3,19,14,0,0,0,0,39,0,0,0,0,0,4,12,19,0,0,0,0,36,0,0,0,0,0,0,10,15,3,0,0,0,28,0,0,0,0,0,0,0,12,4,0,0,0,20,0,0,0,0,0,0,7,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
505031303,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,5,9,0,0,3,0,23,0,0,8,8,0,0,0,0,4,0,0,0,18,0,0,4,0,0,0,4,25,0,0,0,3,41,0,0,0,0,0,0,3,25,0,0,0,4,33,0,0,0,4,0,0,0,31,5,0,0,0,41,0,0,0,0,0,3,12,31,11,0,0,4,61,0,0,0,0,0,0,5,50,13,0,0,0,76,0,0,0,0,0,0,9,38,7,0,0,0,55,0,0,0,0,0,0,3,28,12,5,0,0,45,0,0,0,0,0,0,0,11,7,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,4,3
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,5,6,0,0,0,13,0,0,0,0,0,0,0,14,4,0,0,0,22,0,0,0,0,0,0,0,10,4,0,0,0,23,0,0,0,0,0,0,3,15,14,0,0,0,31,0,0,0,0,0,0,0,15,4,4,0,0,27,0,0,0,0,5,0,0,8,12,0,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0
505031305,0,0,0,0,0,0,0,3,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,4,11,8,0,0,0,24,0,0,0,0,0,0,0,3,3,0,0,0,8,0,3,0,0,4,0,3,11,3,0,0,7,33,0,0,0,0,0,0,3,17,7,0,0,0,32,0,0,3,0,0,0,7,25,3,0,0,4,44,0,0,0,0,0,0,0,24,9,4,0,4,42,0,0,0,0,0,3,3,35,26,0,0,0,73,0,0,0,0,0,0,0,29,23,3,0,0,61,0,0,0,0,0,0,0,21,35,6,0,0,64,0,0,0,0,0,0,0,18,24,6,0,0,53,0,0,0,0,0,0,0,4,5,0,0,0,20,0,0,0,0,0
505031306,0,0,0,0,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,3,0,0,0,0,8,3,3,6,6,3,0,5,7,0,0,0,0,33,8,16,7,3,0,3,5,8,0,0,0,3,60,0,0,6,7,7,10,35,18,0,0,0,3,92,0,0,8,4,5,3,4,4,0,0,0,5,32,0,0,10,21,9,8,33,21,0,0,0,4,100,0,0,0,11,0,9,26,38,4,0,0,3,87,0,0,4,0,4,7,33,41,3,0,0,0,104,0,0,0,0,3,10,17,39,6,0,0,4,84,0,0,0,0,5,8,31,68,10,0,0,0,126,0,0,0,0,0,6,14,39,7,0,0,0,70,0,0,0,0,0,4,5,23,8,8,0,0,50,0,0,0,0,0,0,6,20,9,3,0,0,35,0,0,0,0,0,0,4,7,0,0,0,0,12,0,0,6,3,0
506011110,0,0,4,5,0,11,7,0,0,0,0,3,27,0,4,3,0,3,3,8,0,0,0,0,0,29,23,34,18,12,5,11,21,4,0,0,0,10,138,33,57,23,20,16,29,35,5,0,0,0,7,224,6,12,27,18,13,52,66,14,0,0,0,0,218,5,0,28,18,9,21,16,0,0,0,0,9,100,3,6,10,21,27,54,92,14,0,0,0,5,232,5,3,6,19,12,53,133,20,0,0,0,9,258,0,0,4,6,20,42,105,21,5,0,4,0,212,0,5,4,4,9,36,89,11,0,0,0,9,161,0,0,4,3,3,30,98,24,0,0,0,0,167,0,0,0,5,5,10,51,3,0,0,0,0,76,5,0,3,0,0,4,34,15,0,0,0,0,59,0,0,0,0,0,6,9,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,11,4,3
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,0,4,0,0,0,0,0,17,0,0,11,6,0,0,3,0,0,0,0,0,23,4,0,5,3,0,3,6,0,0,0,0,4,39,3,4,4,4,0,14,20,0,0,0,0,0,45,0,0,3,0,0,0,6,0,0,0,0,0,23,0,3,0,0,0,13,21,0,0,0,0,0,44,0,0,7,5,0,5,29,3,0,0,0,0,42,0,0,6,0,7,12,29,7,0,0,0,4,56,0,0,0,6,3,7,15,3,0,0,0,0,39,0,0,0,0,5,0,33,8,4,0,0,0,53,0,0,0,0,3,3,18,0,0,0,0,0,34,0,0,0,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,9,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0
506011114,0,0,0,0,0,7,3,0,0,0,0,0,8,0,4,0,0,0,0,6,0,0,0,0,0,13,10,8,9,13,3,3,13,0,0,0,0,0,51,5,14,15,13,8,13,18,4,0,0,0,0,84,3,4,12,14,10,23,28,3,0,0,0,3,93,4,0,8,5,5,7,4,3,0,0,0,0,37,0,0,4,9,0,18,52,4,0,0,0,0,97,0,0,0,9,6,16,43,11,0,0,5,3,98,0,0,0,4,0,17,50,10,0,0,0,0,93,0,0,0,3,3,16,38,5,0,0,0,0,75,0,0,0,0,4,13,48,14,0,0,0,6,95,0,0,0,0,3,8,29,7,0,0,0,0,60,0,0,0,0,0,5,9,12,0,0,0,0,33,0,0,0,0,0,0,8,3,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,3,8,0
506011115,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,4,0,0,0,0,0,12,0,0,3,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,16,0,0,0,0,0,0,5,7,0,0,0,0,18,0,0,0,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,3,0,0,4,9,7,4,0,0,3,33,0,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,3,4,7,0,0,0,17,0,0,0,0,0,6,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3
506011116,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,9,6,0,0,4,0,0,0,0,0,0,21,0,0,3,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,9,0,4,3,0,0,0,0,20,0,0,0,3,0,0,5,3,0,0,0,0,19,0,0,0,3,0,0,0,6,0,0,0,0,17,0,0,0,0,0,3,0,5,5,0,0,0,13,0,0,5,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,6,7,0,0,0,15,0,0,0,0,0,4,4,5,5,4,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,6,3,0,0,0,7,4,0,0,0,0
506011117,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,4,5,0,5,3,0,0,0,0,0,20,0,0,4,3,0,3,25,0,0,0,0,0,43,0,0,4,6,0,4,28,7,0,0,0,3,56,0,0,4,0,0,4,3,0,0,0,0,0,10,0,0,9,4,0,12,39,12,0,0,0,4,77,0,0,9,0,0,3,21,6,0,0,0,5,51,0,0,5,6,5,6,46,23,0,0,0,0,83,0,0,0,0,3,6,43,16,0,0,0,0,70,0,0,0,0,3,7,36,39,0,0,0,4,83,0,0,0,0,0,0,30,24,0,0,0,0,52,0,0,0,0,0,0,8,11,0,0,0,0,24,0,0,0,0,0,0,3,8,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,8,0,0,0,14,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,9,17,0,0,0,29,0,0,0,0,0,0,0,3,14,0,0,0,15,0,0,0,0,0,0,0,5,18,4,0,0,26,0,0,0,0,0,0,0,3,10,3,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0
506011308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,3,0,7,5,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,3,0,16,9,0,0,0,30,0,0,0,0,0,0,0,4,7,0,0,0,16,0,0,0,0,0,0,3,0,12,0,0,0,16,0,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0
506021118,3,6,3,3,0,0,4,5,0,0,0,3,33,11,4,0,4,0,3,4,0,0,0,0,3,26,19,35,19,6,0,5,3,9,0,0,0,5,110,47,65,19,6,0,8,8,6,4,0,0,5,175,3,10,23,8,6,14,21,8,3,0,0,4,99,0,0,33,10,6,4,5,8,0,0,0,4,74,4,5,15,16,13,22,29,26,0,0,0,0,138,0,0,3,17,4,11,43,31,3,0,4,4,129,0,3,5,9,11,32,37,34,9,0,0,4,146,3,0,3,0,8,14,36,38,8,0,0,3,119,0,0,4,7,5,12,65,79,17,0,5,0,196,0,0,0,5,5,0,26,62,10,3,0,0,122,0,0,0,5,0,10,30,49,29,14,3,4,141,0,0,0,0,0,5,12,44,17,4,5,0,88,0,0,0,0,0,3,0,16,10,5,3,0,39,0,7,3,6,8
506021119,4,3,0,8,5,9,17,21,0,0,6,6,71,9,3,3,0,0,0,10,11,0,0,0,6,38,32,58,9,9,7,8,10,7,4,0,3,4,144,47,65,17,10,3,8,18,5,3,0,0,9,193,5,9,22,14,4,17,26,17,3,0,0,3,117,0,7,17,10,4,3,23,12,5,0,0,0,79,9,8,21,22,19,27,60,34,4,0,0,4,212,0,0,9,14,17,18,56,48,12,0,0,3,184,0,0,11,12,12,28,80,49,19,4,0,0,215,0,0,5,14,10,25,69,73,7,4,0,9,217,4,0,3,11,7,26,76,124,24,4,0,7,287,0,0,4,3,0,15,53,103,21,5,3,4,214,0,0,0,0,3,8,25,88,30,10,3,9,174,0,0,0,0,3,3,16,56,17,0,11,0,117,0,0,0,0,0,0,10,18,9,0,0,0,39,0,3,10,13,10
