SA2_CODE_2021,UOL_Pe_ex_Da_C11_P,UOL_Pe_ex_Da_C16_M,UOL_Pe_ex_Da_C16_F,UOL_Pe_ex_Da_C16_P,UOL_Pe_ex_Da_C21_M,UOL_Pe_ex_Da_C21_F,UOL_Pe_ex_Da_C21_P,UOL_Portuguese_C11_M,UOL_Portuguese_C11_F,UOL_Portuguese_C11_P,UOL_Portuguese_C16_M,UOL_Portuguese_C16_F,UOL_Portuguese_C16_P,UOL_Portuguese_C21_M,UOL_Portuguese_C21_F,UOL_Portuguese_C21_P,UOL_Punjabi_C11_M,UOL_Punjabi_C11_F,UOL_Punjabi_C11_P,UOL_Punjabi_C16_M,UOL_Punjabi_C16_F,UOL_Punjabi_C16_P,UOL_Punjabi_C21_M,UOL_Punjabi_C21_F,UOL_Punjabi_C21_P,UOL_Russian_C11_M,UOL_Russian_C11_F,UOL_Russian_C11_P,UOL_Russian_C16_M,UOL_Russian_C16_F,UOL_Russian_C16_P,UOL_Russian_C21_M,UOL_Russian_C21_F,UOL_Russian_C21_P,UOL_Serbian_C11_M,UOL_Serbian_C11_F,UOL_Serbian_C11_P,UOL_Serbian_C16_M,UOL_Serbian_C16_F,UOL_Serbian_C16_P,UOL_Serbian_C21_M,UOL_Serbian_C21_F,UOL_Serbian_C21_P,UOL_Sinhalese_C11_M,UOL_Sinhalese_C11_F,UOL_Sinhalese_C11_P,UOL_Sinhalese_C16_M,UOL_Sinhalese_C16_F,UOL_Sinhalese_C16_P,UOL_Sinhalese_C21_M,UOL_Sinhalese_C21_F,UOL_Sinhalese_C21_P,UOL_Spanish_C11_M,UOL_Spanish_C11_F,UOL_Spanish_C11_P,UOL_Spanish_C16_M,UOL_Spanish_C16_F,UOL_Spanish_C16_P,UOL_Spanish_C21_M,UOL_Spanish_C21_F,UOL_Spanish_C21_P,UOL_Tagalog_C11_M,UOL_Tagalog_C11_F,UOL_Tagalog_C11_P,UOL_Tagalog_C16_M,UOL_Tagalog_C16_F,UOL_Tagalog_C16_P,UOL_Tagalog_C21_M,UOL_Tagalog_C21_F,UOL_Tagalog_C21_P,UOL_Tamil_C11_M,UOL_Tamil_C11_F,UOL_Tamil_C11_P,UOL_Tamil_C16_M,UOL_Tamil_C16_F,UOL_Tamil_C16_P,UOL_Tamil_C21_M,UOL_Tamil_C21_F,UOL_Tamil_C21_P,UOL_Thai_C11_M,UOL_Thai_C11_F,UOL_Thai_C11_P,UOL_Thai_C16_M,UOL_Thai_C16_F,UOL_Thai_C16_P,UOL_Thai_C21_M,UOL_Thai_C21_F,UOL_Thai_C21_P,UOL_Turkish_C11_M,UOL_Turkish_C11_F,UOL_Turkish_C11_P,UOL_Turkish_C16_M,UOL_Turkish_C16_F,UOL_Turkish_C16_P,UOL_Turkish_C21_M,UOL_Turkish_C21_F,UOL_Turkish_C21_P,UOL_Urdu_C11_M,UOL_Urdu_C11_F,UOL_Urdu_C11_P,UOL_Urdu_C16_M,UOL_Urdu_C16_F,UOL_Urdu_C16_P,UOL_Urdu_C21_M,UOL_Urdu_C21_F,UOL_Urdu_C21_P,UOL_Viet_C11_M,UOL_Viet_C11_F,UOL_Viet_C11_P,UOL_Viet_C16_M,UOL_Viet_C16_F,UOL_Viet_C16_P,UOL_Viet_C21_M,UOL_Viet_C21_F,UOL_Viet_C21_P,UOL_Other_C11_M,UOL_Other_C11_F,UOL_Other_C11_P,UOL_Other_C16_M,UOL_Other_C16_F,UOL_Other_C16_P,UOL_Other_C21_M,UOL_Other_C21_F,UOL_Other_C21_P,Lang_used_home_NS_C11_M,Lang_used_home_NS_C11_F,Lang_used_home_NS_C11_P,Lang_used_home_NS_C16_M,Lang_used_home_NS_C16_F,Lang_used_home_NS_C16_P,Lang_used_home_NS_C21_M,Lang_used_home_NS_C21_F,Lang_used_home_NS_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
507041181,33,26,20,43,20,32,51,26,20,51,22,33,56,47,54,101,11,8,20,6,3,10,10,12,21,7,8,16,8,11,23,11,20,37,11,10,14,15,14,33,11,13,30,10,6,17,7,9,11,9,8,21,31,43,71,44,46,90,38,60,101,16,25,42,11,22,32,12,12,28,3,0,7,7,3,14,16,17,30,7,19,27,9,17,28,10,24,37,0,0,5,0,3,4,0,5,7,0,0,0,4,0,4,8,3,12,0,0,3,3,4,8,10,13,18,136,164,301,119,144,259,125,162,281,285,243,530,374,433,802,313,267,576,7340,8113,15455,7732,8545,16278,8233,9221,17452
507041182,53,38,34,67,44,47,90,36,41,73,25,32,61,22,24,44,18,8,24,23,19,41,25,27,51,6,15,23,6,9,13,6,7,11,29,21,48,30,23,49,19,24,39,17,20,38,20,22,39,21,22,44,23,25,57,27,39,68,42,51,90,14,9,24,28,29,57,25,34,56,37,43,79,38,42,77,44,52,90,10,19,29,6,15,21,16,27,46,5,4,12,4,4,3,0,0,3,8,0,3,14,4,18,18,9,30,15,16,36,37,44,78,32,49,84,194,171,360,185,189,376,163,178,340,188,183,367,417,397,813,312,330,637,5902,6212,12116,5995,6256,12255,5997,6495,12489
507041183,6,6,9,15,0,5,11,6,11,17,16,16,27,8,20,29,4,0,4,5,9,14,4,4,4,0,9,9,0,8,8,0,8,8,7,10,15,3,7,10,3,6,8,4,3,6,0,0,0,0,8,6,9,10,19,18,24,41,20,22,45,23,21,39,22,11,36,4,7,14,7,4,8,6,4,5,0,0,0,9,13,22,5,15,17,3,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,4,0,3,5,8,13,14,9,17,74,78,157,71,75,150,76,93,162,121,133,256,148,157,306,175,169,344,2244,2523,4767,2284,2590,4872,2551,2896,5447
507041184,42,20,20,39,13,24,38,7,4,13,6,7,15,3,0,4,12,13,27,10,11,24,12,12,20,4,7,6,3,4,10,12,6,17,11,8,21,0,3,10,11,8,18,22,28,49,19,32,48,15,26,39,13,9,20,15,15,26,14,15,26,0,4,7,3,6,8,4,7,8,28,22,46,14,11,27,18,19,37,3,4,8,7,5,10,3,8,8,0,0,0,0,0,0,0,0,0,0,4,9,3,0,5,0,0,0,11,13,28,10,19,26,8,15,28,54,72,129,70,79,143,63,80,137,55,53,103,86,72,158,92,58,152,3081,3126,6203,2954,2955,5908,2991,3027,6020
507051186,5,0,4,5,0,4,4,0,6,9,10,11,17,12,11,21,0,0,0,4,4,7,6,0,3,0,4,3,0,4,4,3,3,6,10,6,18,11,11,22,13,14,23,0,0,0,4,0,5,0,0,0,13,14,33,20,16,38,22,15,38,18,26,37,27,33,66,29,36,68,7,7,10,0,0,4,0,0,3,0,12,12,6,22,36,6,29,36,0,0,4,3,0,4,0,0,3,0,0,0,0,0,5,9,0,10,8,5,14,16,18,35,9,11,19,71,81,151,116,110,221,99,138,236,227,197,427,314,301,609,302,264,567,4224,4408,8629,4276,4315,8589,4219,4289,8503
507051187,0,0,0,0,0,0,0,13,16,26,15,19,34,19,18,39,0,0,0,3,5,7,0,0,5,0,0,0,3,7,6,0,0,4,36,27,65,42,39,81,29,32,63,0,0,0,0,0,0,0,0,0,14,20,40,16,18,41,18,18,33,7,11,24,13,17,30,14,39,53,3,3,3,4,5,4,4,4,8,8,26,33,10,34,41,10,27,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,4,4,10,8,13,21,139,169,305,161,196,361,146,184,338,549,454,1001,473,402,877,449,303,753,6976,7127,14100,6759,7022,13779,6671,6813,13477
507051188,3,4,3,7,4,4,7,16,16,33,23,18,40,18,18,30,0,0,9,11,13,23,12,17,34,7,8,14,9,11,22,3,3,12,90,87,178,63,53,111,61,70,131,4,3,6,4,0,4,5,5,7,26,17,42,28,25,57,34,36,70,21,28,47,58,71,130,39,60,94,3,0,3,9,0,6,3,0,7,9,23,31,11,38,48,12,36,43,0,0,0,3,0,3,0,0,0,3,3,6,5,3,7,4,10,12,11,14,25,21,32,49,26,33,58,184,215,405,189,245,429,183,222,401,593,392,982,895,677,1574,946,606,1550,7514,7310,14824,7706,7725,15434,8236,8171,16411
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,0,0,0,4,7,15,4,6,13,0,0,3
507051190,7,4,7,6,5,8,10,5,3,15,19,13,30,20,22,42,0,0,0,3,3,11,4,11,18,4,8,10,6,11,20,13,14,23,17,17,34,13,13,28,19,21,38,0,0,0,0,0,0,0,0,0,3,9,11,4,6,7,12,15,25,10,10,24,9,15,24,11,18,32,0,0,0,0,4,4,0,0,4,6,8,14,6,22,29,15,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,7,4,6,9,108,126,227,106,94,195,111,99,218,287,219,507,346,297,648,406,356,760,5566,5670,11240,5770,5738,11509,6002,6041,12039
507051191,3,0,0,0,0,0,0,19,10,31,12,21,33,27,34,60,0,0,0,0,0,4,4,6,9,0,5,5,5,19,22,8,12,23,0,0,4,0,0,4,9,3,10,0,0,0,0,0,0,0,0,0,8,14,24,26,18,45,25,27,51,4,6,14,20,21,35,15,16,33,0,0,0,0,0,0,0,0,0,4,16,20,6,25,35,13,40,52,0,0,0,0,0,0,5,5,4,0,0,0,4,5,8,4,4,9,3,5,11,8,11,15,4,13,22,166,190,349,212,230,448,252,272,520,399,215,613,602,474,1076,573,350,925,7940,7674,15615,9847,9765,19609,11079,11100,22178
507051192,0,3,0,3,0,0,0,12,19,32,19,23,37,10,15,32,0,0,0,12,0,10,3,0,0,0,3,8,5,15,22,3,9,17,20,18,42,20,23,46,26,21,43,0,0,0,0,0,0,8,0,5,17,15,36,17,24,44,16,22,36,28,27,50,50,53,99,33,51,84,6,5,6,8,12,23,9,13,18,7,30,40,13,35,44,13,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,14,13,27,23,38,55,31,40,73,161,155,312,196,179,378,186,191,379,372,333,704,396,365,756,414,368,785,5906,6076,11982,6184,6273,12452,6181,6353,12539
507051193,0,4,8,9,3,4,7,8,8,16,7,9,15,15,11,21,4,0,4,6,3,10,8,3,9,0,5,10,6,8,14,5,3,13,13,6,22,3,3,7,4,9,12,0,0,0,0,0,0,0,0,0,11,14,20,12,21,38,14,20,39,5,9,13,12,18,29,16,29,42,0,0,0,0,0,0,4,4,9,15,31,50,13,46,58,13,47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,6,3,11,3,3,9,8,9,20,107,126,234,112,129,232,118,138,258,318,276,590,412,398,812,314,231,543,5497,5606,11106,5304,5392,10699,5296,5448,10741
507051312,0,4,9,13,0,4,10,0,3,0,0,8,8,11,11,19,0,0,0,9,9,21,37,37,73,0,0,0,0,0,3,5,10,9,0,3,4,9,8,11,15,9,24,0,0,3,7,6,12,10,8,18,0,5,7,26,22,52,19,31,49,0,6,6,5,9,17,30,39,74,3,0,3,18,15,27,23,20,42,0,5,5,3,10,14,4,28,35,0,0,0,0,0,0,0,0,0,4,3,4,4,3,9,3,6,7,3,3,4,3,12,9,5,12,21,76,56,133,188,180,371,279,308,586,87,52,141,452,416,863,385,299,686,2069,2023,4095,4132,4242,8373,5711,5936,11651
507051313,9,10,12,29,9,8,21,16,9,24,24,26,57,25,21,44,7,0,3,59,48,105,143,137,281,0,8,10,12,20,32,14,23,32,4,14,20,13,8,19,19,14,33,0,4,0,3,10,11,3,4,8,20,31,49,42,52,95,53,58,110,0,4,5,43,70,114,58,80,136,0,6,6,17,8,22,23,20,45,3,6,10,9,29,33,12,45,54,0,0,0,0,3,4,4,10,12,0,0,0,5,4,9,18,11,20,0,0,0,10,20,28,16,26,42,156,164,318,485,520,1004,502,594,1101,229,200,436,821,733,1554,718,502,1217,5773,6016,11792,11367,11908,23275,12671,13378,26046
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,6,5,10,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,23,17,41,31,24,51,12,5,13,63,65,124,64,39,108,369,340,717,680,693,1377,1022,1074,2096
509011225,14,4,10,14,0,6,5,0,0,0,4,9,11,0,0,3,3,0,3,18,12,30,7,8,20,3,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,8,7,11,11,17,27,14,11,29,14,12,22,68,65,142,41,50,93,28,38,66,0,0,3,7,8,12,6,11,14,5,8,16,11,21,29,6,24,35,0,0,0,0,0,0,0,0,0,3,0,5,6,5,4,0,0,0,6,9,13,9,8,10,7,5,19,143,144,289,149,186,330,167,162,328,277,219,493,426,473,903,381,403,780,6455,7225,13678,6637,7614,14251,6882,7946,14828
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,6,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,17,16,31,22,11,31,26,28,57,41,41,82,137,116,255,165,119,286,1533,1466,2996,1793,1648,3439,1949,1759,3707
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,4,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,8,5,4,4,40,45,89,55,55,106,54,70,125,93,57,152,133,119,249,132,113,242,2114,2142,4261,2401,2433,4831,2527,2687,5211
509011228,0,0,0,0,0,0,0,0,0,0,5,5,8,0,6,4,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,12,0,5,12,3,9,12,0,0,0,0,8,4,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,10,8,14,8,9,19,24,32,61,31,36,69,22,36,59,127,94,218,270,273,540,299,285,587,2553,2640,5197,2902,2946,5850,3084,3226,6310
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,12,11,21,8,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,29,16,16,27,24,26,51,54,46,96,199,143,346,137,118,256,1511,1318,2833,1582,1298,2884,1542,1320,2862
509011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,4,9,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,9,12,4,8,11,0,0,0,9,0,9,0,3,7,0,0,0,0,6,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,5,4,3,6,270,277,548,342,290,633,352,291,643,103,66,171,291,283,575,261,224,482,2304,2300,4603,2339,2222,4561,2325,2182,4512
509011231,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0,0,3,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,0,3,0,0,3,0,0,0,16,11,27,17,9,27,0,0,0,0,0,0,0,0,0,0,9,6,6,4,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,27,23,51,10,10,21,34,25,58,102,59,166,219,217,435,200,199,396,2125,2065,4195,2141,2069,4214,2074,1976,4053
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,45,9,20,34,24,29,53,354,37,391,499,68,565,408,59,469,1842,1432,3276,2052,1578,3630,2049,1636,3679
509011233,0,0,0,0,0,0,0,3,4,6,0,0,0,0,3,3,0,3,0,10,7,11,7,3,6,0,4,7,6,3,10,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,3,13,0,4,5,37,46,82,41,61,105,60,84,141,0,0,0,0,0,3,3,0,3,0,6,6,0,9,9,0,11,16,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,6,9,16,57,81,132,111,116,225,186,190,376,205,187,389,327,306,633,289,271,562,4629,4809,9440,5170,5259,10431,5631,5704,11333
509011234,27,13,6,25,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,9,5,5,13,4,6,10,0,4,6,11,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,58,103,92,67,159,99,79,175,210,102,312,299,200,501,361,263,622,2496,2385,4880,2614,2465,5078,2775,2610,5388
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,0,5,0,0,0,0,6,3,3,3,6,0,0,0,0,3,3,0,0,0,0,0,3,0,3,4,0,3,5,0,0,0,10,0,12,0,0,4,0,0,0,0,0,0,0,0,0,4,3,9,0,5,5,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,35,34,68,37,40,79,51,52,100,117,80,199,249,219,462,257,207,464,2251,2180,4431,2776,2695,5474,3005,2924,5930
509021237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,23,10,31,23,23,44,19,16,32,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,44,25,32,51,29,27,52,87,63,151,231,205,439,265,268,530,2024,1907,3933,2141,1966,4102,1934,1853,3789
509021238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,30,69,15,16,31,18,14,30,85,74,163,157,146,299,181,144,320,2087,1970,4058,2061,1917,3985,2008,1796,3801
509021239,0,0,0,0,0,0,0,12,3,20,0,0,5,13,6,14,0,0,0,0,0,0,0,0,0,5,0,5,7,0,7,0,5,6,5,4,6,0,0,5,0,0,4,0,0,0,3,3,11,0,0,4,3,3,8,3,3,13,7,3,12,27,37,60,16,18,34,20,10,29,0,0,0,5,3,4,3,0,0,0,0,0,3,16,17,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,37,20,14,29,18,27,42,44,37,84,58,55,115,131,121,247,381,250,626,402,353,758,462,317,776,4150,3720,7872,4408,4020,8432,4702,4231,8929
509021240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,5,0,4,0,0,0,0,0,0,4,0,6,0,0,0,9,3,7,7,0,14,16,13,22,5,16,22,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,0,0,0,4,6,4,32,40,72,29,31,58,36,39,79,115,115,234,200,187,390,342,289,636,2642,2426,5068,2651,2437,5088,2529,2367,4893
509021241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,9,23,45,35,79,40,32,72,4,0,4,0,0,4,0,0,0,0,3,7,0,10,9,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,52,27,39,63,27,35,65,126,78,200,258,201,465,296,291,591,2425,2213,4645,2536,2234,4774,2295,2177,4471
509021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,4,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,43,19,12,40,23,24,47,162,72,238,228,134,367,276,151,426,2008,1458,3468,1818,1369,3188,1702,1305,3005
509021243,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,0,3,3,3,3,11,4,6,3,5,4,9,0,0,3,3,0,8,5,10,14,9,4,9,5,3,12,0,0,0,0,0,0,0,3,3,0,0,3,0,0,4,3,5,7,31,26,53,60,52,114,34,37,75,4,6,5,9,4,8,7,4,13,5,7,14,3,5,8,5,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,21,7,3,6,5,12,18,6,11,21,100,116,217,78,68,152,67,91,157,434,397,831,974,502,1473,882,535,1414,5203,5357,10559,5725,5387,11115,5744,5619,11358
509021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,5,11,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,6,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,25,23,41,28,32,66,38,30,67,175,131,301,216,196,414,292,223,515,2185,2207,4387,2252,2188,4442,2370,2229,4601
509021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,4,5,3,13,13,0,9,5,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,4,12,0,0,0,34,27,58,27,28,54,24,37,60,141,109,246,302,285,589,267,217,488,2504,2455,4959,2695,2651,5347,2589,2568,5158
509031246,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,30,9,19,28,19,23,43,90,76,163,211,204,409,156,164,319,1837,1769,3604,1901,1813,3716,1796,1710,3504
509031247,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,39,29,34,61,29,33,63,126,52,181,209,178,387,281,230,509,2462,2126,4584,2265,2026,4293,2253,1996,4249
509031248,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,4,0,6,4,3,6,0,4,3,0,0,0,0,6,6,0,0,0,0,0,3,0,0,4,0,0,0,0,3,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,37,9,5,15,21,11,33,313,75,387,137,108,241,119,95,216,1755,1174,2928,1358,1215,2575,1215,1156,2376
509031249,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,7,9,0,6,4,0,5,8,0,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,9,9,21,20,16,38,29,21,55,5,5,7,0,3,3,0,4,4,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,6,4,6,15,8,7,12,4,9,9,52,55,101,56,62,116,92,71,168,118,94,216,248,266,512,245,234,478,2327,2402,4732,2291,2431,4725,2148,2227,4370
