SA2_CODE_2021,C16_M_Health_15_19,C16_M_Health_20_24,C16_M_Health_25_34,C16_M_Health_35_44,C16_M_Health_45_54,C16_M_Health_55_64,C16_M_Health_65_74,C16_M_Health_75_84,C16_M_Health_85over,C16_M_Health_Tot,C16_M_Educ_15_19,C16_M_Educ_20_24,C16_M_Educ_25_34,C16_M_Educ_35_44,C16_M_Educ_45_54,C16_M_Educ_55_64,C16_M_Educ_65_74,C16_M_Educ_75_84,C16_M_Educ_85over,C16_M_Educ_Tot,C16_M_MngtCom_15_19,C16_M_MngtCom_20_24,C16_M_MngtCom_25_34,C16_M_MngtCom_35_44,C16_M_MngtCom_45_54,C16_M_MngtCom_55_64,C16_M_MngtCom_65_74,C16_M_MngtCom_75_84,C16_M_MngtCom_85over,C16_M_MngtCom_Tot,C16_M_Soc_cult_15_19,C16_M_Soc_cult_20_24,C16_M_Soc_cult_25_34,C16_M_Soc_cult_35_44,C16_M_Soc_cult_45_54,C16_M_Soc_cult_55_64,C16_M_Soc_cult_65_74,C16_M_Soc_cult_75_84,C16_M_Soc_cult_85over,C16_M_Soc_cult_Tot,C16_M_Creative_art_15_19,C16_M_Creative_art_20_24,C16_M_Creative_art_25_34,C16_M_Creative_art_35_44,C16_M_Creative_art_45_54,C16_M_Creative_art_55_64,C16_M_Creative_art_65_74,C16_M_Creative_art_75_84,C16_M_Creative_art_85over,C16_M_Creative_art_Tot,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85over,C16_M_Foodhos_PS_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85overer,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85over,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85over,C16_M_FldStu_NS_Tot,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85over,C16_M_Tot_Tot,C21_M_NatPhy_sci_15_19,C21_M_NatPhy_sci_20_24,C21_M_NatPhy_sci_25_34,C21_M_NatPhy_sci_35_44,C21_M_NatPhy_sci_45_54,C21_M_NatPhy_sci_55_64,C21_M_NatPhy_sci_65_74,C21_M_NatPhy_sci_75_84,C21_M_NatPhy_sci_85over,C21_M_NatPhy_sci_Tot,C21_M_InfTec_15_19,C21_M_InfTec_20_24,C21_M_InfTec_25_34,C21_M_InfTec_35_44,C21_M_InfTec_45_54,C21_M_InfTec_55_64,C21_M_InfTec_65_74,C21_M_InfTec_75_84,C21_M_InfTec_85over,C21_M_InfTec_Tot,C21_M_EngRT_15_19,C21_M_EngRT_20_24,C21_M_EngRT_25_34,C21_M_EngRT_35_44,C21_M_EngRT_45_54,C21_M_EngRT_55_64,C21_M_EngRT_65_74,C21_M_EngRT_75_84,C21_M_EngRT_85over,C21_M_EngRT_Tot,C21_M_ArchBuild_15_19,C21_M_ArchBuild_20_24,C21_M_ArchBuild_25_34,C21_M_ArchBuild_35_44,C21_M_ArchBuild_45_54,C21_M_ArchBuild_55_64,C21_M_ArchBuild_65_74,C21_M_ArchBuild_75_84,C21_M_ArchBuild_85over,C21_M_ArchBuild_Tot,C21_M_AgEnv_RS_15_19,C21_M_AgEnv_RS_20_24,C21_M_AgEnv_RS_25_34,C21_M_AgEnv_RS_35_44,C21_M_AgEnv_RS_45_54,C21_M_AgEnv_RS_55_64,C21_M_AgEnv_RS_65_74,C21_M_AgEnv_RS_75_84,C21_M_AgEnv_RS_85over,C21_M_AgEnv_RS_Tot,C21_M_Health_15_19,C21_M_Health_20_24,C21_M_Health_25_34,C21_M_Health_35_44,C21_M_Health_45_54,C21_M_Health_55_64,C21_M_Health_65_74,C21_M_Health_75_84,C21_M_Health_85over,C21_M_Health_Tot,C21_M_Educ_15_19,C21_M_Educ_20_24,C21_M_Educ_25_34,C21_M_Educ_35_44,C21_M_Educ_45_54,C21_M_Educ_55_64,C21_M_Educ_65_74,C21_M_Educ_75_84,C21_M_Educ_85over,C21_M_Educ_Tot,C21_M_MngtCom_15_19,C21_M_MngtCom_20_24,C21_M_MngtCom_25_34,C21_M_MngtCom_35_44,C21_M_MngtCom_45_54,C21_M_MngtCom_55_64,C21_M_MngtCom_65_74,C21_M_MngtCom_75_84,C21_M_MngtCom_85over,C21_M_MngtCom_Tot,C21_M_Soc_cult_15_19,C21_M_Soc_cult_20_24,C21_M_Soc_cult_25_34,C21_M_Soc_cult_35_44,C21_M_Soc_cult_45_54,C21_M_Soc_cult_55_64,C21_M_Soc_cult_65_74,C21_M_Soc_cult_75_84,C21_M_Soc_cult_85over,C21_M_Soc_cult_Tot,C21_M_Creative_art_15_19,C21_M_Creative_art_20_24,C21_M_Creative_art_25_34,C21_M_Creative_art_35_44,C21_M_Creative_art_45_54,C21_M_Creative_art_55_64,C21_M_Creative_art_65_74,C21_M_Creative_art_75_84,C21_M_Creative_art_85over,C21_M_Creative_art_Tot
504031060,0,0,4,5,3,5,0,5,0,23,0,0,0,3,11,8,9,0,0,29,5,3,4,16,19,16,13,3,0,68,0,0,3,7,6,14,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,5,5,4,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,6,8,5,11,23,22,18,13,0,107,12,45,67,117,200,164,86,47,7,737,0,0,3,0,5,3,8,0,0,22,0,0,0,0,4,7,0,0,0,12,6,13,43,52,85,80,38,15,3,334,0,0,3,9,25,14,13,0,0,69,0,3,0,5,9,10,0,3,0,34,0,0,0,3,9,4,3,0,0,27,0,0,4,5,4,12,4,4,0,33,0,5,5,9,17,15,16,6,0,67,3,0,4,4,12,13,4,0,0,46,0,7,0,0,0,4,4,0,0,13
504031061,0,3,6,10,8,3,4,4,0,39,0,0,0,5,12,10,5,3,0,42,0,3,13,38,25,20,10,6,0,117,5,3,16,13,6,8,6,3,5,57,0,3,15,3,0,5,5,0,0,28,0,0,9,6,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,6,4,0,18,13,7,24,21,28,21,15,21,0,143,20,52,223,224,197,155,101,66,12,1054,0,3,8,10,8,4,7,0,0,47,0,0,19,31,9,5,3,0,0,66,6,6,126,105,81,95,69,33,5,523,0,0,33,28,20,17,12,7,0,124,0,0,3,5,0,7,0,8,0,21,0,0,19,15,11,16,3,3,0,71,0,0,18,13,11,8,8,11,0,73,3,4,38,42,38,26,19,9,0,179,0,3,25,19,18,8,10,0,0,85,0,10,4,3,4,0,3,0,0,32
504031062,0,3,19,17,18,6,0,0,0,69,0,0,20,16,10,11,5,0,0,63,5,22,104,78,39,22,16,12,0,304,3,15,36,27,25,16,10,0,0,137,0,6,13,8,10,4,5,0,0,48,0,13,44,18,17,14,10,4,0,118,0,0,4,3,0,0,0,0,0,9,0,4,7,8,10,4,0,0,0,37,46,39,70,74,74,42,37,29,3,413,65,192,681,557,408,295,185,82,20,2496,0,5,14,25,18,10,5,0,0,83,0,3,32,81,23,10,0,0,0,160,18,41,252,216,186,159,92,39,5,1003,5,13,69,56,27,23,19,12,0,227,0,0,13,11,4,3,0,4,0,43,3,11,43,33,25,9,9,4,0,135,0,0,12,9,14,9,9,0,0,59,14,22,96,128,53,50,27,6,0,389,7,16,45,58,38,27,16,3,0,215,0,8,16,24,11,5,3,0,0,71
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,6,0,5,3,4,0,0,31,0,0,3,8,4,6,5,4,0,28,3,8,29,18,25,17,11,0,0,111,4,3,12,7,11,7,11,0,0,60,3,3,7,4,0,4,3,0,0,24,5,6,14,4,14,10,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,0,3,0,23,17,15,35,26,35,38,35,23,6,229,31,90,228,206,236,202,157,66,9,1243,0,4,3,4,5,4,4,5,0,27,0,3,10,4,7,3,0,0,0,36,6,20,69,85,101,103,60,33,6,487,4,7,30,14,21,25,14,11,0,125,0,0,3,3,8,5,7,0,0,29,0,0,5,10,7,6,7,0,0,32,0,0,6,7,5,8,11,0,0,38,5,8,36,19,29,26,15,4,0,150,4,10,16,18,11,4,13,6,0,73,0,8,11,8,0,6,6,0,0,30
504031066,0,7,11,26,15,17,9,0,0,83,0,3,12,8,20,21,8,4,0,80,4,26,80,53,51,33,11,7,0,273,7,13,42,30,32,25,13,4,0,176,3,4,15,19,11,21,3,0,0,76,0,4,26,8,16,15,11,6,0,94,0,3,0,0,0,5,0,4,0,10,0,0,18,9,5,6,0,3,0,42,38,44,102,92,121,111,69,57,46,668,72,198,561,502,489,421,239,126,71,2682,0,3,20,14,19,12,12,4,0,81,0,10,40,21,19,9,3,3,0,106,11,40,177,158,142,138,85,56,14,825,0,16,41,41,32,34,28,10,4,210,0,7,19,9,13,4,4,4,0,61,5,8,24,22,15,11,13,8,3,106,0,0,15,12,17,27,15,9,5,102,13,20,69,84,58,45,27,5,0,322,4,14,55,46,40,33,18,10,0,223,5,10,25,18,14,13,11,0,0,101
504031067,0,0,3,11,12,6,0,0,0,30,0,0,4,3,9,10,10,0,0,36,6,16,35,37,34,20,5,0,0,156,0,9,11,16,8,11,0,4,0,69,3,3,12,0,7,3,0,0,0,28,0,3,16,14,19,17,3,0,0,68,0,0,0,0,3,0,0,0,0,11,0,0,4,9,4,3,0,0,0,20,20,17,32,30,51,23,22,16,4,211,54,131,291,283,315,197,96,45,4,1414,0,0,10,4,11,3,10,0,0,42,0,0,15,12,14,0,6,0,0,50,9,23,135,111,111,114,51,16,5,577,5,10,30,29,25,22,8,11,0,136,0,7,4,5,10,7,5,0,0,33,0,4,9,13,4,13,0,0,0,51,4,5,3,6,6,12,0,0,0,44,5,17,22,49,38,31,15,5,0,185,3,8,30,23,20,18,9,0,0,102,5,7,13,14,4,6,0,0,0,37
504031068,0,3,8,24,27,10,7,4,0,91,0,0,7,13,13,24,12,4,0,74,0,6,61,75,86,44,29,6,0,317,5,9,27,28,28,31,15,0,0,139,0,9,17,12,6,3,4,0,0,47,0,10,27,27,18,15,3,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,3,0,0,0,29,29,24,41,54,53,39,26,18,4,288,50,154,488,495,534,372,252,68,10,2425,0,7,10,20,11,16,11,4,0,71,0,7,21,20,19,17,3,0,0,88,15,54,173,229,243,209,133,41,3,1095,9,15,43,52,48,50,28,15,4,273,0,3,11,15,15,6,9,10,0,66,0,3,15,26,23,19,13,7,0,110,0,3,10,10,25,17,18,0,0,91,8,23,53,114,95,90,27,15,0,427,8,17,35,37,39,24,23,3,0,195,9,6,14,17,10,3,9,5,0,63
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,26,19,16,13,4,6,0,75,0,0,24,26,23,7,4,6,0,88,4,11,128,131,53,24,12,6,0,362,3,16,48,52,23,9,11,6,0,172,4,14,19,13,8,0,0,0,0,56,0,9,43,43,18,4,3,0,0,131,4,0,0,0,0,0,0,0,0,7,0,4,11,13,5,3,4,0,0,32,19,29,83,72,49,22,21,11,0,305,53,191,837,729,444,208,118,41,3,2627,0,5,18,24,14,3,3,0,0,73,4,10,44,83,20,12,0,0,0,168,15,53,340,334,228,154,79,27,3,1239,5,28,95,68,53,14,17,7,3,301,0,4,13,20,17,10,3,0,0,66,4,11,31,36,30,10,4,3,0,128,0,8,23,17,26,13,4,0,0,92,12,31,109,185,92,38,22,13,0,489,9,18,55,69,50,18,14,9,0,248,9,13,27,31,8,3,3,0,0,92
504031299,0,0,18,9,12,4,0,0,0,48,0,0,17,4,5,6,0,0,0,37,0,16,68,36,23,20,12,3,0,173,0,9,31,23,11,3,5,0,0,80,0,8,11,5,4,7,0,0,0,39,0,5,32,15,8,7,6,7,0,72,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,0,23,15,10,52,39,33,13,15,7,0,178,24,115,510,311,232,161,72,35,0,1462,0,4,19,23,8,7,0,0,0,57,0,6,53,54,23,3,0,0,0,145,13,71,312,237,180,91,51,22,5,967,4,17,80,45,18,20,8,3,0,195,0,3,16,16,0,5,7,0,0,50,0,7,39,30,13,10,8,0,0,109,4,0,32,16,7,8,3,3,0,74,9,23,140,156,48,23,13,4,0,402,3,12,66,51,18,12,5,0,0,166,0,7,25,20,5,0,3,0,0,64
504031300,0,10,33,24,25,11,4,8,0,110,0,0,21,28,19,16,6,3,0,95,0,25,124,149,86,47,20,11,0,462,8,19,42,67,31,12,7,4,0,180,10,14,23,17,17,3,4,0,0,90,3,9,70,49,32,16,6,4,0,189,0,0,0,3,3,0,0,9,0,16,0,4,21,13,7,8,6,0,0,51,50,35,106,127,82,49,40,38,39,581,125,237,930,986,718,334,213,137,62,3741,0,8,15,17,24,13,4,5,0,83,8,13,37,47,29,7,0,0,0,143,19,82,252,333,300,195,113,64,24,1389,18,26,73,73,61,45,28,19,3,341,5,0,12,17,18,8,0,0,0,67,0,7,19,35,32,13,6,4,0,128,3,3,19,27,16,18,14,3,0,96,18,33,82,159,107,57,27,15,6,503,6,26,53,60,49,30,10,12,3,247,7,16,25,20,17,3,3,0,0,95
505011070,0,10,19,22,15,14,6,0,0,82,0,0,22,8,11,8,9,0,0,69,4,8,65,51,32,43,15,6,0,223,3,11,45,25,9,21,12,0,0,135,0,3,12,16,11,9,3,0,0,60,0,9,25,20,23,22,6,0,0,104,0,0,0,0,0,0,0,0,0,6,0,0,10,8,3,0,0,0,0,24,24,15,79,58,31,34,30,19,4,290,49,149,712,521,374,376,214,85,20,2503,0,3,11,19,10,10,9,3,0,60,0,8,32,30,21,9,3,0,0,106,7,23,249,212,107,146,135,44,9,931,3,22,141,127,54,46,32,11,6,432,0,6,13,17,19,10,7,0,0,65,0,3,26,21,28,8,12,0,0,99,0,0,24,15,12,17,9,3,0,86,8,15,62,67,57,35,27,9,0,279,5,11,44,41,22,13,14,5,0,159,6,7,24,29,17,4,6,3,0,93
505011071,0,17,24,23,48,19,5,5,4,137,0,3,14,13,38,19,7,5,0,105,6,28,60,105,139,74,30,14,3,458,5,26,36,44,44,34,13,4,0,218,9,17,24,9,8,8,8,0,0,77,4,11,25,30,28,20,7,0,0,119,0,0,0,0,0,3,0,0,0,8,0,0,5,9,14,4,4,0,0,37,33,22,53,61,49,31,24,22,13,298,90,275,535,710,925,567,243,103,36,3481,0,16,19,12,38,18,12,9,0,123,5,12,25,45,36,24,7,0,0,151,9,58,176,188,286,290,161,44,12,1222,3,30,81,89,115,112,48,11,4,487,0,3,7,10,20,8,7,0,0,59,0,20,29,22,37,28,13,4,4,148,0,3,17,19,25,31,9,7,0,116,16,31,61,96,142,103,43,15,0,508,15,31,53,46,49,39,14,9,0,253,7,24,25,25,10,5,0,0,0,95
505011072,0,5,21,55,41,35,27,9,0,191,0,0,12,37,43,54,50,15,5,220,7,25,77,182,171,144,129,20,8,760,7,18,45,53,64,51,37,9,8,275,0,14,22,26,12,10,8,0,0,95,0,6,17,24,21,7,9,9,0,82,0,0,0,0,0,0,0,0,0,0,0,0,6,15,16,8,3,9,0,51,17,9,40,55,54,44,36,16,11,279,50,198,501,899,871,747,586,189,59,4101,0,6,24,45,60,37,28,29,6,236,4,9,23,66,56,22,17,4,0,199,17,36,131,284,310,220,214,119,23,1357,5,7,83,96,90,60,47,26,8,425,0,4,11,23,11,20,8,0,0,83,0,7,34,39,56,41,28,13,4,219,0,0,7,32,39,38,48,21,5,206,15,29,71,166,197,122,163,60,7,832,5,18,36,53,69,49,50,20,5,304,7,21,14,20,19,4,7,3,0,104
505011073,0,4,20,27,25,25,10,8,0,125,0,0,14,43,31,30,33,7,0,164,3,20,92,87,89,69,101,22,0,489,9,18,39,46,29,34,32,4,5,209,0,6,30,24,16,11,8,0,0,99,0,13,23,25,27,6,13,6,0,104,0,0,0,0,3,0,0,0,3,11,0,0,3,5,12,3,9,5,0,45,24,16,56,63,46,42,46,23,11,329,58,154,681,748,614,516,544,176,38,3537,0,8,18,40,26,22,17,7,0,137,3,13,30,53,35,21,3,0,0,161,7,29,192,226,201,181,205,99,12,1155,10,15,101,108,95,53,61,30,7,469,0,3,17,22,11,12,6,0,3,74,6,8,34,21,26,21,18,5,4,143,0,8,12,31,40,15,33,17,0,166,9,23,72,105,106,62,96,50,6,532,9,19,48,48,55,30,35,5,0,254,8,14,20,30,13,15,11,0,0,114
505011074,0,9,28,10,19,17,10,5,0,90,0,5,17,17,13,31,9,4,0,96,3,15,69,52,58,61,35,8,0,313,0,11,31,28,7,17,8,0,0,119,6,6,15,10,9,10,4,0,0,60,0,5,20,20,25,20,6,0,0,95,0,0,0,0,0,0,0,0,0,7,0,4,3,4,13,6,0,0,0,27,33,26,45,54,37,50,31,12,6,285,61,206,596,513,493,499,261,91,21,2743,0,9,22,21,14,7,16,0,0,82,5,4,25,30,20,8,13,0,0,97,9,41,182,190,145,208,150,55,12,991,6,18,105,106,64,62,37,8,0,422,0,3,6,11,12,9,7,0,3,51,0,9,24,23,16,17,7,3,0,100,0,8,19,14,24,23,18,5,0,108,7,16,54,71,70,68,33,19,5,352,6,16,30,34,25,20,19,8,0,160,0,12,14,19,7,4,9,0,0,66
505011075,0,6,17,34,45,34,10,7,4,159,0,0,5,19,19,39,25,7,0,111,8,27,47,103,164,139,78,16,5,592,10,20,20,29,31,41,19,0,4,167,3,5,10,17,8,4,11,4,0,62,0,8,7,9,10,8,5,0,0,50,0,0,0,0,0,0,0,3,0,5,0,0,7,4,7,9,4,0,0,27,11,14,23,45,38,36,28,13,8,223,50,172,340,544,685,660,383,125,27,2976,0,9,14,17,29,31,20,9,0,132,0,12,18,18,32,34,9,5,0,121,10,36,87,168,200,233,213,70,16,1027,5,8,52,53,63,50,37,20,5,293,0,0,5,8,22,6,11,0,0,56,0,12,32,28,43,30,25,3,0,171,0,3,11,18,25,25,32,14,0,136,10,37,44,98,154,176,127,32,4,692,6,16,31,36,35,39,33,9,0,197,8,13,18,16,12,9,5,4,0,77
505011076,0,11,21,31,46,18,3,0,0,136,0,0,14,14,19,17,7,7,0,78,10,19,30,97,151,66,29,11,0,404,3,10,11,23,33,23,3,0,0,109,11,15,4,8,8,5,0,0,0,46,0,3,7,5,11,16,6,3,0,47,0,0,0,0,0,0,0,0,0,3,0,0,9,3,4,3,7,0,0,19,11,4,14,26,41,32,11,0,0,144,53,135,216,485,748,480,151,44,8,2310,0,10,9,13,20,28,9,0,0,82,3,11,13,35,42,35,6,0,0,136,3,22,84,156,240,258,147,37,5,957,0,14,31,43,96,78,29,7,0,302,0,0,9,9,6,9,0,0,0,29,0,13,24,27,56,35,14,0,0,175,0,0,6,7,17,20,9,7,3,70,18,26,31,93,176,138,58,10,0,551,4,25,17,21,42,40,21,3,0,168,3,13,10,7,8,8,5,0,0,51
505011077,0,22,51,34,35,18,6,5,0,176,3,6,26,24,28,38,21,0,3,147,12,46,122,84,97,74,47,13,5,499,4,41,52,45,43,42,22,3,0,261,4,27,32,20,5,7,0,4,0,102,3,12,34,23,30,23,7,3,0,135,0,9,0,0,0,4,0,0,0,14,0,8,7,4,9,14,0,0,0,40,16,43,90,62,58,69,42,33,11,426,75,385,882,634,672,666,331,142,35,3810,0,15,28,28,31,17,14,9,0,150,0,20,63,67,32,16,6,0,0,207,9,65,223,171,190,234,198,71,11,1175,0,20,76,64,74,71,57,23,3,398,0,0,15,18,15,21,4,9,0,79,4,19,50,42,31,33,10,12,0,203,0,5,23,26,26,38,37,3,0,164,15,49,95,118,93,90,64,19,4,545,3,43,63,45,38,47,42,8,0,290,9,20,29,20,9,10,12,0,0,101
505011078,0,8,13,27,11,22,12,0,6,110,0,4,7,29,24,50,30,7,9,164,5,18,60,120,117,132,70,18,11,548,7,16,37,38,29,33,24,3,4,191,0,10,8,21,12,12,5,4,0,70,0,4,13,19,29,18,8,6,5,93,3,0,0,0,0,0,0,0,0,10,0,0,4,8,9,7,0,3,4,33,27,10,35,48,38,51,41,22,22,292,59,163,460,662,616,739,429,166,92,3375,0,10,28,23,18,23,13,10,0,117,0,10,17,50,34,19,8,3,0,147,8,32,121,213,185,222,229,84,40,1137,6,13,67,110,60,81,62,11,10,416,0,0,8,15,14,12,7,3,0,63,0,11,22,30,25,25,13,6,0,134,0,5,19,27,26,27,36,12,5,159,4,36,50,137,133,120,115,26,12,630,7,24,35,46,45,29,29,9,0,228,6,12,20,16,18,13,3,0,4,91
505011079,0,15,20,15,25,35,8,3,0,127,0,0,12,26,27,30,17,8,3,132,4,12,45,79,116,81,61,13,8,415,3,14,19,27,37,31,16,11,0,161,4,17,11,13,4,3,8,0,5,68,0,0,8,12,24,9,3,0,3,62,0,0,0,0,0,0,0,0,0,0,0,5,4,6,7,3,7,0,0,34,33,14,30,57,63,41,28,22,13,311,62,163,381,574,712,549,414,123,44,3018,0,6,15,17,26,28,19,11,0,118,0,4,21,33,22,22,3,0,0,110,6,38,134,192,190,243,209,81,13,1104,3,13,67,102,88,73,52,22,0,415,0,5,0,5,10,16,8,4,0,37,4,11,22,30,32,29,22,5,0,159,0,10,14,24,28,33,31,21,4,160,16,22,41,98,104,110,75,24,6,504,0,18,32,30,45,25,31,6,0,190,10,14,11,12,14,6,7,3,0,78
505011080,0,5,19,10,31,14,10,6,0,95,0,5,8,4,15,17,11,4,0,68,5,13,41,59,100,59,34,10,0,323,5,9,22,16,25,11,11,7,0,98,0,6,10,4,6,4,4,4,0,41,0,4,3,10,11,9,5,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,3,0,0,30,15,18,14,21,41,27,28,11,7,171,41,137,261,354,548,440,268,91,14,2161,0,15,6,13,16,18,12,0,0,76,3,13,0,17,26,27,5,0,0,95,3,32,71,138,171,192,177,46,11,844,4,15,39,54,57,50,39,10,3,270,0,3,3,6,4,6,0,3,0,41,0,7,13,14,32,28,13,5,0,106,0,3,11,12,15,20,18,9,0,84,12,26,31,62,111,77,52,9,4,394,4,12,26,17,31,22,13,3,0,130,3,9,9,7,4,9,3,0,0,46
505011081,0,7,25,25,18,8,7,0,0,87,0,3,16,5,12,19,13,0,4,68,0,9,42,63,48,39,27,5,0,238,0,0,27,29,16,12,10,3,0,104,5,6,19,13,5,7,3,0,0,57,0,0,13,17,15,18,5,0,3,80,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,9,3,4,0,22,6,14,36,39,37,30,21,15,6,198,22,109,476,509,372,346,246,72,18,2174,0,4,13,24,13,16,12,3,0,82,0,10,16,25,20,16,0,0,0,83,9,15,155,166,128,136,127,56,6,799,4,3,79,88,57,30,34,16,7,311,0,0,7,19,12,14,3,5,0,60,0,3,25,33,16,10,11,0,0,102,0,3,16,18,15,16,10,0,3,79,7,9,57,81,48,35,32,16,0,281,4,8,21,42,35,16,16,8,0,146,8,12,10,15,17,5,0,0,0,66
505011082,0,4,18,21,29,24,16,0,0,113,6,4,3,12,23,51,40,13,4,139,8,17,48,104,149,143,106,31,5,605,3,9,23,20,31,30,17,5,0,142,0,13,15,17,11,10,11,0,0,77,0,3,0,10,7,15,9,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,5,3,5,9,11,3,0,36,15,14,33,26,33,52,40,14,9,237,37,139,295,422,584,627,472,141,35,2751,0,3,13,23,33,40,38,11,3,170,7,3,11,19,24,16,7,0,0,75,9,18,84,124,175,166,193,70,10,856,0,12,37,57,62,45,60,26,4,304,0,3,4,9,11,7,12,6,0,55,0,15,17,23,30,30,20,5,0,144,3,3,7,14,22,37,48,24,5,163,10,45,26,108,151,139,127,55,9,666,0,13,14,22,31,39,25,10,0,160,7,12,17,17,14,14,8,3,0,86
505011083,0,6,10,19,27,14,11,3,0,90,0,7,10,14,29,39,17,3,4,120,8,14,41,82,112,69,46,13,8,391,9,17,15,20,25,24,8,0,0,130,0,18,7,5,6,5,0,0,0,47,5,0,10,9,24,9,5,5,0,57,3,0,0,0,0,0,0,0,0,6,0,0,5,0,8,8,5,0,0,27,13,9,12,26,28,27,15,10,0,145,58,164,271,402,609,532,242,85,35,2394,0,15,7,17,17,21,19,4,0,103,3,5,10,25,33,20,7,0,0,110,11,47,88,146,174,214,142,60,16,901,8,18,30,49,51,72,40,8,4,276,0,4,6,11,10,8,4,0,0,37,6,3,17,17,27,12,13,3,4,98,0,3,9,12,22,43,22,5,6,124,19,18,29,90,111,88,55,21,10,439,6,9,31,35,18,23,22,4,0,153,12,27,16,4,7,4,3,4,0,78
