SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
505011078,22,24,36,29,21,9,3,190,12,4,3,15,14,30,22,22,18,16,5,3,168,36,25,24,36,41,109,139,282,249,191,54,36,1219,0,0,0,5,0,3,3,3,3,7,0,0,22,0,0,0,4,3,17,18,16,3,3,0,0,65,0,0,3,0,0,11,11,4,6,0,0,3,40,4,0,3,9,8,6,10,9,0,8,0,0,62,12,3,3,14,11,37,37,39,7,11,7,3,191,78,48,38,60,77,203,227,407,332,253,77,50,1850,35,19,9,17,19,35,56,114,48,29,27,27,450,9,5,0,3,3,13,16,38,25,24,4,7,138,20,4,4,9,6,54,94,258,144,81,37,36,747,7,3,3,0,3,21,22,43,36,32,13,6,190,8,5,3,8,11,24,20,42,17,16,6,8,166,52,14,12,23,30,111,151,385,207,147,59,54,1243,3,0,0,0,0,0,5,10,3,0
505011079,19,17,39,26,26,22,4,177,14,9,5,9,12,19,21,19,14,16,15,4,152,36,11,13,31,22,95,96,187,147,221,142,42,1046,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,3,3,4,11,3,3,3,0,39,0,4,0,0,0,6,7,8,0,0,0,0,34,7,0,0,0,3,7,4,7,0,0,5,0,38,9,3,0,4,10,22,12,23,8,6,10,0,120,76,23,15,45,42,157,148,287,211,277,189,51,1515,28,9,12,8,26,38,34,94,48,41,38,24,407,4,0,6,0,0,12,9,32,30,34,16,4,145,11,0,0,13,3,26,45,151,128,129,94,37,638,7,3,0,8,6,11,17,37,32,36,24,18,193,20,5,5,9,6,11,15,21,13,14,27,20,163,36,8,11,24,20,62,87,240,204,223,159,74,1137,0,0,0,0,0,0,0,3,0,0
505011080,15,20,25,19,25,24,11,160,15,0,5,3,0,8,18,29,21,15,14,11,139,35,7,6,19,21,54,70,144,116,154,111,32,759,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,4,8,3,6,0,0,24,0,3,0,3,3,8,0,4,4,4,0,0,27,0,0,0,4,0,4,8,0,6,3,0,0,28,6,3,0,5,7,12,10,12,5,13,3,7,87,58,19,15,37,38,104,97,194,155,215,141,44,1111,23,0,3,5,7,36,21,53,38,46,29,20,284,3,0,0,3,0,12,11,15,18,19,7,0,94,13,0,3,0,4,20,34,91,66,65,66,15,390,10,0,0,0,0,10,11,29,25,30,22,8,146,9,9,8,7,7,14,9,27,19,16,19,18,152,35,14,10,8,13,51,65,160,132,127,118,49,780,0,0,0,0,0,0,0,6,0,5
505011081,9,11,22,10,0,0,4,74,5,0,6,7,5,14,20,13,14,9,0,3,101,20,11,9,23,21,78,98,185,150,86,31,21,721,0,0,0,3,0,0,3,0,3,0,0,0,13,7,0,3,0,5,7,9,16,6,3,0,0,49,0,0,0,0,0,9,6,6,0,0,0,0,27,6,0,3,3,3,9,9,4,5,0,0,0,44,6,6,6,6,10,15,32,31,20,12,0,0,137,46,25,23,45,43,129,163,293,232,147,45,24,1209,22,7,6,7,9,41,56,114,43,27,11,13,365,5,0,6,3,5,14,13,18,16,11,0,0,88,13,5,3,13,8,27,94,221,126,64,16,28,624,5,3,0,4,0,8,7,23,6,7,5,5,73,4,0,4,3,4,11,11,15,6,5,7,11,71,24,7,13,22,18,52,117,270,162,92,27,42,857,0,0,0,0,0,0,3,3,0,0
505011082,21,12,14,16,22,31,9,146,3,3,5,5,4,12,13,16,4,12,30,6,109,25,17,10,24,17,69,78,112,96,155,214,44,845,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,8,8,3,4,0,0,32,0,0,0,0,0,9,0,0,0,0,4,0,24,7,0,4,6,0,3,5,0,0,0,0,4,28,9,7,0,4,3,11,12,10,3,9,13,5,82,62,29,20,37,32,107,105,152,123,193,265,62,1189,24,10,5,0,11,27,21,39,28,46,46,25,279,4,0,0,0,0,7,8,6,17,10,30,11,97,16,3,4,6,7,27,34,77,83,126,112,24,519,14,3,0,3,5,15,8,26,20,45,33,12,186,8,0,0,3,3,15,14,17,13,19,19,7,116,45,6,0,11,21,58,69,122,130,197,198,57,921,0,0,0,0,0,0,3,0,0,0
505011083,24,19,35,25,38,18,5,208,21,5,6,0,12,23,17,27,17,18,10,3,158,47,12,12,26,33,112,92,189,169,202,69,34,991,0,0,0,0,3,4,4,4,3,4,0,0,16,0,0,0,3,0,9,0,11,5,12,0,0,49,0,0,5,0,0,9,9,10,0,7,0,0,37,4,0,0,0,0,4,3,5,0,3,9,0,41,10,7,8,4,8,28,18,24,15,21,6,7,144,81,27,25,40,53,162,144,257,222,268,90,50,1421,21,7,9,0,16,28,38,91,41,36,18,11,305,4,0,0,0,0,9,11,34,31,21,6,7,126,12,8,3,5,6,24,43,167,141,65,44,27,537,8,6,0,6,6,21,20,40,24,34,20,9,184,3,4,7,0,8,20,14,33,25,21,14,10,152,27,13,13,6,23,71,92,267,221,138,75,56,1004,0,0,0,0,0,6,3,6,0,0
505021084,21,18,24,16,12,7,8,118,13,5,5,8,3,14,14,13,9,9,6,3,100,39,21,21,21,27,89,135,212,129,120,52,35,909,0,0,0,0,3,5,3,7,4,0,0,0,21,4,0,0,4,0,12,17,12,9,3,0,0,64,0,0,0,0,5,6,13,5,0,0,0,0,46,8,4,0,3,3,14,14,10,9,3,0,0,65,5,6,8,7,20,34,39,36,20,8,0,5,194,75,27,27,48,61,172,224,373,235,205,73,58,1588,30,8,7,16,10,66,115,159,57,37,18,35,557,4,0,0,0,5,11,16,27,12,13,11,4,97,16,7,6,10,15,80,109,212,81,107,47,38,727,4,0,9,0,6,13,13,34,14,7,12,3,126,9,6,3,9,8,4,10,29,20,10,5,8,114,31,8,15,22,27,110,143,304,128,143,69,58,1059,0,0,0,0,0,3,3,3,8,0
505021085,20,26,31,7,10,3,0,124,3,3,4,6,11,21,17,27,12,6,0,10,122,33,15,14,27,39,133,233,329,87,42,24,36,1012,0,0,0,0,0,5,9,4,0,5,0,0,22,0,0,0,6,10,25,37,22,3,0,5,6,120,0,0,0,7,0,9,14,9,7,0,0,0,45,13,4,3,8,8,11,31,24,3,3,0,6,130,18,10,13,23,20,55,83,59,15,9,9,14,315,76,41,30,63,78,263,433,572,143,71,40,74,1881,42,11,14,16,32,105,101,63,33,10,10,36,479,9,0,0,8,5,26,34,34,11,7,8,3,146,16,5,3,14,24,139,204,149,43,26,17,34,671,4,5,0,0,12,23,24,22,12,3,0,5,117,9,9,0,4,9,30,33,24,8,8,4,20,156,36,15,8,26,51,220,293,235,69,43,29,71,1099,4,0,0,4,3,9,3,3,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,13,17,29,20,22,17,3,136,5,0,0,6,4,8,10,8,4,17,7,0,71,32,11,6,19,21,61,82,188,157,213,135,29,963,0,0,0,0,0,0,3,0,5,0,0,0,17,4,0,0,0,0,10,10,9,11,10,0,0,60,3,0,0,3,6,13,8,12,0,3,0,3,48,4,3,0,3,4,6,8,11,9,7,0,0,58,12,5,0,8,8,33,27,29,23,20,9,4,179,64,26,11,39,55,140,180,381,346,362,207,49,1858,39,3,8,19,21,54,127,229,100,95,48,43,782,0,4,0,3,4,4,5,14,16,26,13,8,100,19,0,0,7,8,46,94,234,163,157,104,39,881,13,6,4,4,0,13,12,42,28,24,17,12,168,8,3,0,3,0,14,5,22,11,18,11,6,97,38,12,3,19,13,80,119,310,219,229,147,66,1251,0,0,0,3,0,0,3,0,6,5
505021089,42,24,50,36,47,40,5,282,22,0,0,3,11,24,15,23,16,24,22,3,167,97,21,22,33,55,180,140,306,254,443,315,72,1942,0,0,0,0,0,3,0,4,0,3,0,0,16,0,0,4,0,0,4,4,11,7,7,13,0,58,8,0,0,0,0,17,6,5,3,11,5,0,58,6,0,4,4,5,4,5,9,10,0,6,0,43,15,0,7,0,5,28,24,33,19,21,17,3,182,173,43,43,53,87,261,218,425,352,567,418,93,2721,31,11,15,21,24,41,59,94,76,95,84,24,566,7,3,6,8,10,17,20,51,33,47,51,20,270,30,10,4,14,16,63,84,247,283,378,219,66,1403,17,4,3,12,3,37,27,62,42,62,46,17,342,14,11,8,4,5,22,17,30,25,25,18,19,189,69,28,19,31,27,136,150,387,378,516,335,116,2210,0,0,0,0,4,5,0,5,3,6
505021090,8,3,27,10,4,0,0,62,0,0,0,0,3,9,7,16,10,4,0,4,64,21,8,3,9,19,78,109,263,103,48,21,18,697,0,0,0,0,0,7,3,3,0,0,0,0,8,0,0,0,0,3,15,28,22,9,3,0,0,83,4,6,0,3,0,8,7,11,0,4,0,0,40,3,4,0,4,3,12,13,17,11,3,3,3,80,9,9,3,7,12,36,52,55,22,14,7,7,219,49,24,11,36,52,171,274,533,227,104,43,55,1579,17,9,5,20,21,128,184,129,34,28,11,37,625,6,0,0,0,0,6,9,11,0,6,6,4,59,13,4,4,11,15,116,225,165,49,33,16,30,676,4,0,0,0,0,13,16,20,5,3,4,5,83,5,0,4,4,9,17,14,21,0,9,6,6,88,27,4,5,13,32,152,265,220,61,46,32,48,901,0,0,0,0,0,4,10,4,0,0
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,15,12,17,7,12,9,7,88,4,0,0,3,4,7,8,6,13,13,3,0,63,21,9,7,10,14,58,86,156,115,160,107,26,778,0,0,0,0,0,0,0,5,4,3,0,0,16,3,4,0,0,0,11,15,16,5,7,5,3,74,0,0,0,0,0,4,7,7,0,4,0,0,40,0,3,0,0,0,5,7,11,4,6,7,0,47,10,9,3,3,8,23,33,30,18,26,19,3,181,49,20,14,29,41,130,186,302,243,298,209,48,1581,32,11,6,10,29,49,92,176,105,101,60,39,710,4,0,0,0,0,6,11,22,18,21,6,3,91,15,3,4,9,6,35,56,175,136,131,86,24,677,9,0,0,0,7,16,13,26,23,23,18,4,127,3,3,0,0,0,3,13,11,7,16,10,3,71,36,6,4,8,18,55,86,229,180,186,115,41,966,0,0,0,0,3,0,7,6,0,0
505021093,11,14,12,10,20,26,5,128,7,3,4,4,5,14,8,30,13,22,15,8,124,37,12,8,18,32,72,112,146,122,164,150,35,920,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,5,8,4,6,4,6,0,0,45,5,4,0,0,0,6,3,7,4,4,0,0,29,6,0,0,4,0,6,6,7,7,0,3,3,39,8,6,0,7,4,18,17,27,12,8,7,7,115,71,22,21,36,44,134,184,248,201,241,224,53,1494,24,8,3,8,24,46,75,92,47,57,51,31,459,8,0,0,3,0,15,10,10,13,17,17,8,104,19,0,5,4,10,41,72,115,99,122,99,27,623,11,0,0,0,3,8,22,29,9,30,25,12,161,10,3,3,4,11,9,11,14,17,23,20,6,123,46,9,11,7,25,72,111,170,131,195,176,60,1003,0,0,0,0,0,3,0,3,0,0
505021094,7,8,6,6,8,24,9,95,7,0,4,6,0,6,0,5,6,3,13,4,57,26,9,9,7,10,43,31,77,54,98,141,29,528,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,5,10,3,0,7,0,22,0,3,0,0,0,3,0,0,6,4,0,0,12,3,0,0,0,0,0,0,0,3,4,0,0,15,7,3,0,0,0,5,5,11,8,6,8,0,57,52,11,12,16,14,65,47,112,87,138,205,34,796,18,3,0,0,9,14,17,29,34,41,47,16,219,3,0,0,0,0,0,7,6,6,13,17,4,59,6,8,0,3,0,11,17,37,51,103,102,29,369,7,0,4,0,3,11,9,14,8,15,27,8,103,9,4,0,0,3,5,0,8,4,9,15,4,60,17,4,5,9,8,22,32,68,77,138,158,48,594,0,0,0,0,0,4,0,0,0,0
505021095,8,0,7,4,9,3,0,34,4,0,0,0,0,8,5,3,4,0,0,3,38,21,8,5,11,15,53,44,85,69,66,47,12,436,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,12,8,0,0,0,3,47,0,0,0,0,5,3,0,0,0,0,0,0,26,0,3,0,3,6,9,3,3,4,3,0,0,38,4,4,0,6,8,21,25,18,6,5,0,7,115,37,14,19,23,44,115,124,227,153,133,78,35,1003,15,3,8,8,20,57,90,126,57,34,36,12,466,0,0,0,0,3,0,0,5,8,7,4,3,34,13,8,7,7,8,29,61,122,66,52,20,19,414,4,5,0,0,3,3,9,14,11,6,4,0,58,3,3,0,0,0,8,8,13,0,8,4,6,50,22,8,6,8,8,42,76,154,91,74,39,30,554,0,0,0,0,0,0,0,3,0,0
505021096,18,26,30,13,50,47,8,215,6,4,0,4,3,3,9,11,9,23,16,5,99,50,17,10,24,24,67,77,154,100,245,310,40,1128,0,0,0,0,0,0,3,4,0,3,3,0,23,0,0,0,0,0,7,6,8,10,10,11,0,61,0,0,0,0,3,0,3,3,4,0,6,0,30,8,0,0,0,0,3,0,12,0,6,4,0,34,16,3,4,0,7,20,12,34,18,21,22,6,157,101,25,14,30,43,110,113,238,155,327,395,61,1603,29,12,3,5,8,28,36,41,35,66,70,20,340,9,3,0,0,0,8,3,20,24,46,63,8,196,19,0,9,9,14,19,34,100,88,172,228,35,731,17,5,0,8,3,19,14,29,18,48,53,17,225,3,0,0,4,0,6,0,14,11,13,23,13,89,60,4,10,22,19,54,58,167,145,281,370,70,1244,7,0,0,0,0,0,0,8,0,0
505021097,11,17,24,17,25,29,5,157,3,4,0,0,0,8,11,8,9,9,4,9,71,41,11,9,23,12,64,95,150,105,142,168,40,861,0,0,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,0,4,8,8,0,5,3,0,40,4,0,0,0,6,9,3,5,0,3,0,0,31,5,0,4,5,10,0,3,3,4,5,0,0,40,7,0,0,4,10,17,20,24,7,12,7,8,120,72,19,22,36,38,125,170,278,179,207,235,73,1452,33,0,4,11,14,76,82,128,73,60,53,27,561,0,0,4,4,3,0,8,17,12,32,21,3,108,17,5,5,9,14,48,60,129,96,114,110,21,635,16,0,0,5,5,9,11,28,18,26,28,11,157,7,3,0,0,6,17,13,15,3,19,11,9,105,43,10,5,20,19,76,84,190,136,191,176,55,1008,0,0,0,0,0,0,0,0,0,0
505021301,25,18,25,19,32,30,3,191,7,0,0,5,3,19,20,22,16,17,14,15,149,44,13,16,20,21,100,95,165,138,145,119,48,927,0,0,0,0,0,0,0,4,0,5,0,0,9,4,0,0,0,3,6,4,14,0,0,9,4,42,3,3,0,4,0,10,8,5,0,4,3,0,41,4,5,3,5,0,6,9,5,5,3,3,0,37,9,4,6,6,7,21,19,31,11,9,13,4,131,88,29,26,32,31,145,150,243,171,210,151,67,1343,33,3,9,6,16,45,44,63,44,44,32,24,347,3,0,6,0,0,15,11,19,14,24,27,10,131,9,0,3,5,13,42,42,108,70,85,60,18,450,14,0,3,3,5,17,15,43,18,31,18,15,184,11,3,5,9,9,21,14,36,21,19,22,4,169,39,5,16,13,24,90,81,204,123,150,128,48,932,0,0,0,0,0,0,0,0,0,0
505021302,10,8,28,7,9,12,5,105,3,0,0,6,3,0,3,14,9,11,8,3,66,41,4,7,13,28,59,67,145,91,106,68,28,668,0,0,0,0,0,0,3,3,0,0,0,0,8,5,0,0,9,6,7,10,13,6,4,0,0,61,0,0,0,0,0,3,5,13,4,6,0,0,33,4,0,0,7,0,7,14,13,0,0,6,0,45,6,0,0,11,8,20,30,41,13,9,5,3,150,66,10,19,37,61,114,141,276,164,169,92,39,1189,26,8,3,13,12,45,63,107,53,39,26,24,417,7,4,0,0,4,6,8,12,11,11,7,3,79,19,6,3,6,7,34,77,161,68,67,31,27,508,3,3,3,0,0,23,11,25,18,17,11,5,119,3,3,3,0,5,13,8,17,10,10,14,10,97,36,10,10,9,15,77,106,213,100,101,62,53,799,0,0,0,0,0,0,0,0,0,0
505031098,23,31,33,16,16,4,7,160,3,11,6,8,12,23,44,21,24,8,4,6,170,28,26,22,39,45,118,188,253,129,58,19,42,964,4,0,0,0,0,10,6,3,3,0,0,0,27,3,3,0,0,6,7,20,26,8,0,4,3,86,4,0,3,0,4,8,6,8,0,0,0,0,38,11,7,3,3,8,26,10,13,4,0,3,8,89,13,9,7,9,21,51,39,51,16,3,8,11,233,75,39,37,65,76,218,278,394,198,86,37,62,1571,30,12,3,18,15,65,78,91,38,16,17,23,400,0,0,0,0,8,19,29,30,13,9,0,6,117,7,0,7,7,12,87,117,146,39,15,16,23,472,4,7,0,0,10,29,21,32,18,8,3,9,156,17,8,6,4,6,32,26,31,21,9,0,9,176,30,13,13,15,37,166,196,249,90,34,27,47,925,0,0,0,5,0,4,3,4,3,0
505031099,22,48,82,41,20,6,8,246,11,5,4,5,3,16,30,64,38,20,0,12,212,23,4,19,20,43,143,326,822,349,132,43,53,1979,0,0,0,0,0,11,8,15,11,0,0,5,54,3,0,3,9,9,29,41,67,23,7,5,7,199,0,0,3,0,5,15,19,24,9,0,0,3,82,0,5,0,7,9,29,29,33,9,4,0,4,130,8,3,9,16,20,80,102,141,47,14,6,20,464,56,24,30,59,90,307,560,1250,501,185,73,87,3223,31,9,18,18,32,139,181,215,76,27,27,51,818,0,3,0,0,7,37,68,86,30,19,12,16,284,17,8,0,7,21,131,333,379,94,43,28,72,1126,4,7,0,4,7,25,53,94,32,13,11,17,268,19,3,4,0,7,41,65,76,47,17,8,21,319,39,21,4,14,44,233,517,635,215,93,56,123,2001,0,6,0,0,3,6,12,16,5,0
505031100,22,33,59,46,33,11,8,234,10,0,0,5,3,10,32,61,40,23,13,4,207,27,8,11,17,33,131,258,683,436,215,83,50,1955,0,0,0,0,3,8,9,10,6,3,3,0,35,4,0,5,6,0,24,42,56,24,6,0,4,175,0,3,0,0,5,18,15,16,5,7,0,0,64,0,0,0,8,9,16,18,32,11,0,0,5,105,7,0,7,16,17,64,77,113,43,16,8,15,382,51,27,27,47,59,253,438,1096,671,287,122,86,3166,26,8,7,10,24,80,197,261,85,36,27,32,791,0,0,5,0,3,24,53,98,49,19,18,17,284,12,0,0,13,23,107,327,528,189,95,48,58,1406,4,0,0,0,9,25,47,90,55,24,22,26,297,12,0,6,5,9,21,41,86,40,22,21,24,301,37,7,10,26,44,179,465,805,326,157,107,127,2289,0,0,0,3,0,4,12,15,6,0
