SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
509011225,0,0,0,0,0,0,0,0,0,4,7,17,7,15,6,0,60,931,294,136,488,99,18,1966,0,10,3,0,4,0,17,0,13,3,5,6,0,25,10,90,26,21,5,4,153,9,52,72,45,14,7,192,12,13,15,47,10,0,96,83,34,34,74,13,0,243,385,23,15,176,31,7,633,354,3,12,119,32,0,523,77,3,0,23,9,0,112,10,0,0,3,4,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,12,9,0,15,7,8,14,26,22,0,83,944,255,190,557,157,18,2112
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,18,44,0,0,107,18,5,167,0,0,0,3,5,0,10,0,0,0,4,0,0,4,8,0,0,17,0,0,20,5,0,0,13,3,0,16,0,0,0,17,4,0,24,5,0,0,18,5,0,29,8,0,0,18,0,0,31,17,0,0,6,0,0,26,5,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,28,50,0,0,115,35,0,203
509011227,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,10,169,59,5,109,17,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,14,0,12,0,3,0,0,25,0,6,0,10,0,0,19,0,7,3,6,0,0,20,34,22,0,35,6,0,96,102,3,0,33,0,0,140,24,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,3,0,16,165,62,16,104,12,0,362
509011228,0,0,0,3,0,0,5,0,0,9,3,0,4,14,0,0,22,185,79,19,208,31,3,528,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,31,10,13,3,0,55,4,13,13,12,8,0,49,0,7,0,17,4,0,31,6,13,11,25,4,0,60,68,9,0,57,8,3,148,39,0,0,49,3,0,105,16,0,0,9,0,0,27,4,0,0,3,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,3,0,19,9,0,28,142,78,33,228,49,4,531
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,26,26,41,12,91,75,0,245,0,0,0,4,12,0,15,0,4,0,6,14,0,23,0,11,6,12,20,0,44,3,11,8,17,6,0,53,4,5,0,13,8,0,31,3,4,6,25,7,0,37,0,0,0,10,5,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,31,3,50,12,39,14,95,108,5,269
509011230,0,0,0,4,0,0,0,0,0,4,7,8,0,5,10,0,31,158,97,13,122,61,3,465,0,3,0,0,3,0,8,0,5,0,0,3,3,15,15,22,10,16,7,0,72,44,30,6,24,9,0,114,20,10,0,24,8,0,61,29,20,0,23,9,0,82,32,7,0,20,3,0,68,3,3,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,6,7,0,29,165,117,21,122,46,4,478
509011231,0,0,0,0,0,0,0,0,0,0,0,3,0,9,17,0,29,34,56,14,147,60,6,319,0,0,0,6,4,0,13,0,9,0,6,0,0,15,4,11,9,17,20,0,62,13,12,16,35,12,0,94,11,5,0,20,9,0,48,10,3,3,18,0,0,37,4,9,0,21,4,0,35,0,0,0,8,4,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,24,0,43,41,48,26,148,94,4,361
509011232,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,102,0,0,64,19,0,192,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,18,32,0,0,9,8,0,51,4,0,0,12,4,0,22,9,3,0,23,3,0,31,27,0,0,13,0,0,39,11,0,0,4,0,0,12,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,87,3,0,71,34,0,191
509011233,0,0,0,0,0,0,0,0,0,0,5,15,4,0,5,0,35,346,265,43,264,66,7,987,0,4,6,0,0,0,7,0,8,0,0,0,0,16,0,92,16,9,0,5,125,0,41,16,19,9,0,90,9,35,7,16,5,0,63,27,28,16,34,14,0,124,109,36,6,121,18,0,303,161,11,0,48,9,0,225,36,0,0,11,0,0,49,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,3,16,8,0,57,366,279,65,277,64,10,1063
509011234,0,0,0,5,0,0,0,0,0,5,0,8,0,0,6,0,16,164,47,11,114,30,3,370,0,0,0,7,3,0,12,0,3,0,0,0,0,5,3,12,0,17,5,0,40,25,6,15,23,4,0,80,23,3,3,17,6,0,54,63,6,0,23,8,4,103,31,5,0,14,9,0,49,3,0,0,13,5,0,17,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,11,7,0,28,151,37,22,132,51,5,395
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,51,8,6,79,15,0,154,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,9,0,0,16,0,0,0,9,0,0,9,4,0,0,5,5,0,15,16,0,0,18,0,0,34,14,0,0,17,0,0,34,12,0,0,4,0,0,17,10,0,0,5,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,55,3,5,87,14,0,167
509021237,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,0,13,33,79,27,128,59,3,327,0,0,5,5,0,0,17,0,3,0,0,3,0,9,0,19,15,14,19,0,71,14,13,8,22,4,0,67,6,7,3,19,5,0,37,7,5,0,26,4,0,49,7,0,0,11,0,0,16,0,0,0,4,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,11,17,0,33,31,64,30,119,51,0,307
509021238,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,24,31,78,30,154,94,3,387,0,0,0,6,15,0,23,0,0,0,0,4,0,10,0,10,19,32,15,0,79,9,17,21,37,7,0,90,8,3,0,26,3,0,47,3,5,5,30,3,0,44,5,0,3,7,3,0,20,0,0,0,4,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,43,31,50,45,160,84,4,377
509021239,0,0,5,0,0,0,3,5,0,4,5,0,0,20,21,0,48,183,50,5,256,105,3,611,0,3,0,3,7,0,13,0,4,0,6,6,0,11,4,3,4,26,23,0,57,3,4,0,19,5,0,26,13,3,0,27,7,0,43,34,9,5,38,18,0,100,60,16,0,54,20,0,149,72,0,0,49,10,0,134,8,0,0,13,3,0,23,6,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,3,0,36,35,0,83,211,43,12,268,129,7,668
509021240,0,0,0,0,0,0,0,0,0,3,4,5,0,13,21,0,44,42,136,28,215,116,0,536,0,4,0,4,8,0,11,0,7,0,0,9,0,23,6,23,18,21,12,0,79,20,24,20,28,15,0,107,13,9,3,24,8,0,51,19,16,0,33,11,0,82,22,7,0,19,7,0,54,17,0,0,8,4,0,32,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,7,22,0,38,102,99,39,150,105,5,498
509021241,0,0,0,0,0,0,0,0,0,0,0,12,5,6,24,0,42,29,106,13,179,114,4,436,0,3,0,4,3,0,10,0,6,0,0,10,0,11,3,20,6,19,11,0,53,0,11,0,23,13,0,49,4,17,0,28,11,0,52,9,21,0,35,14,0,85,6,8,3,19,3,0,43,0,0,0,10,3,0,16,0,0,0,8,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,31,3,50,29,88,15,157,91,5,389
509021242,0,0,0,0,0,0,0,0,0,0,0,5,0,9,15,0,31,3,67,6,113,71,3,265,0,8,0,8,9,0,30,0,6,9,3,10,0,27,0,15,6,20,18,0,58,10,12,11,21,15,0,57,3,3,0,14,3,0,30,0,5,0,6,0,0,12,0,0,0,4,0,0,9,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,39,0,65,16,57,28,98,95,6,298
509021243,0,0,0,0,0,0,4,0,0,4,12,13,0,12,4,0,41,339,263,10,283,89,8,993,4,0,0,0,0,0,7,0,9,5,0,4,0,18,0,68,4,14,9,0,93,11,47,0,30,12,0,99,28,18,0,39,3,0,92,110,35,3,76,13,0,236,111,19,3,71,26,0,227,67,10,0,47,4,0,121,16,0,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,14,14,0,55,356,218,18,306,80,6,981
509021244,0,0,0,0,0,0,0,0,0,3,0,3,0,7,4,0,9,78,12,6,92,18,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,14,0,4,0,3,4,0,8,0,4,0,8,8,0,22,7,0,0,20,0,3,37,35,0,0,19,6,0,61,17,0,0,20,0,0,41,3,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,7,0,18,76,12,0,101,17,3,211
509021245,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,23,124,75,3,112,29,6,346,0,0,0,3,3,0,7,0,7,0,0,0,0,7,0,23,0,17,3,0,43,3,12,7,11,3,0,39,5,6,0,22,0,0,36,23,12,0,22,3,0,51,42,5,0,24,0,0,76,25,0,0,16,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,4,18,102,59,7,131,24,5,326
509031246,0,0,0,0,0,0,0,0,0,0,0,7,3,8,9,0,26,23,71,29,127,52,5,300,0,5,0,0,3,0,9,0,5,5,0,0,0,9,0,18,23,11,10,0,57,3,5,5,20,3,0,43,3,5,0,37,4,0,51,4,8,9,16,9,0,42,6,5,0,10,4,0,23,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,21,0,42,26,52,36,113,55,4,286
509031247,0,0,0,0,0,0,0,0,0,0,0,3,0,16,22,0,38,13,90,11,125,103,6,355,0,0,0,6,13,0,25,0,4,0,4,18,0,24,0,12,8,18,12,0,53,3,15,12,33,12,0,74,0,5,0,24,3,0,29,0,0,4,20,4,0,31,0,3,0,5,10,0,16,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,17,32,0,54,12,48,26,124,118,3,330
509031248,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,94,15,0,75,43,4,232,0,3,0,0,4,0,9,0,0,0,0,7,0,5,0,3,0,5,0,0,14,0,0,3,0,3,0,12,8,0,0,7,5,0,16,17,0,9,8,0,0,35,33,4,0,17,5,0,63,27,0,0,15,0,0,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,15,0,27,80,17,13,69,46,0,230
509031249,0,0,0,0,0,0,0,0,0,0,5,9,0,6,11,0,28,170,123,21,144,59,4,517,0,0,0,0,0,0,0,5,4,0,0,5,0,13,0,46,6,14,0,0,68,8,23,9,14,6,0,54,21,20,0,34,5,0,85,58,23,5,43,11,0,136,48,13,3,40,9,0,104,28,7,0,11,0,0,49,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,4,3,0,22,173,132,32,164,38,12,539
509031250,0,0,0,0,0,0,0,0,0,0,0,5,0,5,16,0,30,40,41,30,155,63,6,343,0,0,0,12,7,0,24,0,6,0,0,4,0,12,3,11,7,24,7,0,53,6,14,17,27,11,0,73,7,0,0,32,4,0,45,19,3,4,26,8,0,52,11,5,0,18,4,0,31,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,37,53,35,30,159,60,8,349
510011262,7,0,30,27,0,0,24,11,0,66,21,56,4,28,52,0,158,875,696,27,323,591,23,2544,4,15,0,0,8,0,29,0,21,3,0,7,0,35,11,142,5,5,41,0,202,7,138,15,19,47,0,238,6,63,6,11,50,3,138,18,105,10,29,71,0,229,86,110,17,51,67,0,338,155,38,9,79,138,0,417,170,10,0,52,56,0,288,124,3,0,38,7,0,173,87,0,0,37,13,0,137,58,3,0,20,6,0,92,27,0,0,14,0,0,48,40,0,0,30,29,0,95,41,65,10,35,111,11,271,833,725,81,413,653,25,2734
510011263,0,0,0,0,0,0,5,3,0,9,8,97,9,16,67,5,202,111,997,46,81,329,16,1575,0,203,98,0,73,0,376,0,90,128,0,20,3,250,0,118,59,5,47,0,236,0,57,37,5,33,0,130,0,21,3,13,11,0,54,14,39,12,10,24,0,97,31,18,0,13,13,0,82,30,3,3,10,23,0,80,7,4,0,5,3,0,18,0,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,14,6,41,19,17,63,5,157,99,609,361,101,323,12,1504
510011264,0,0,0,0,0,0,0,0,0,0,0,83,13,4,26,4,124,8,392,46,17,92,6,559,0,135,64,0,10,0,206,0,91,38,0,9,0,129,0,89,42,0,17,0,154,0,39,10,0,13,3,62,0,10,0,0,0,0,14,0,19,4,0,7,0,28,0,19,3,3,6,0,30,0,10,0,0,3,0,12,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,9,0,26,13,18,38,0,98,0,427,174,34,114,8,757
510011265,3,0,12,0,0,0,5,8,5,17,4,27,9,16,55,7,123,229,381,134,235,420,22,1421,0,25,63,0,12,0,101,0,14,54,5,13,0,84,0,58,42,9,67,0,181,5,79,14,9,52,0,157,7,50,6,12,54,0,127,11,51,8,17,61,0,141,21,28,27,35,59,0,168,77,21,7,52,50,3,202,38,6,6,33,17,0,98,25,0,0,15,9,0,54,9,3,0,18,0,0,26,0,0,0,3,0,0,9,0,0,0,5,0,0,7,0,0,0,12,25,0,35,5,32,8,38,107,4,203,206,361,228,256,526,15,1586
510011266,3,0,4,0,0,0,0,9,0,12,0,21,0,9,17,0,44,8,320,25,16,54,5,425,0,36,24,0,10,0,67,0,62,31,0,4,0,93,0,58,43,3,11,0,113,0,22,9,0,6,0,35,0,9,3,11,13,0,36,0,25,3,0,14,0,45,0,3,5,4,29,0,42,0,0,0,0,5,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,12,0,15,0,21,13,13,50,0,103,3,229,127,40,166,3,575
510021267,0,0,0,0,0,0,0,0,0,6,3,23,4,4,13,0,46,18,137,91,11,46,0,288,0,20,106,0,11,0,135,0,8,20,0,4,0,36,0,13,33,0,8,0,54,0,9,3,0,3,0,12,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,4,0,7,7,8,4,11,52,0,84,9,63,165,18,89,6,350
510021268,0,0,0,0,0,0,0,3,0,3,27,7,5,8,64,0,110,256,75,4,30,663,0,1033,0,0,0,0,170,0,170,0,0,0,0,21,0,27,0,12,0,0,359,0,370,0,30,0,0,32,0,68,4,22,0,0,34,0,58,5,5,0,0,7,0,18,19,0,0,0,5,0,30,48,0,0,10,0,0,59,60,0,0,5,4,0,72,42,0,0,3,0,0,43,14,0,0,0,4,0,12,6,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,33,6,0,12,127,0,174,222,72,4,42,770,0,1114
510021269,0,0,15,45,0,0,13,8,0,67,59,3,0,7,80,4,154,401,77,9,56,506,6,1059,10,3,0,3,183,0,200,0,5,0,0,13,0,16,0,16,0,0,130,0,143,0,9,0,0,24,0,32,6,10,4,3,31,0,52,4,17,0,0,19,0,46,4,7,0,0,11,0,24,46,0,0,4,15,0,71,76,0,0,9,11,0,98,47,0,0,0,5,0,59,34,0,0,0,8,0,42,27,0,0,0,7,0,39,17,0,0,4,4,0,24,46,0,0,10,20,0,77,36,11,5,13,117,0,177,351,79,10,68,596,0,1105
510021270,0,0,7,12,0,0,0,0,0,19,59,34,4,3,78,4,188,857,413,15,72,804,16,2172,27,18,0,6,234,0,280,0,25,0,0,29,0,61,0,77,4,8,305,6,391,9,81,0,4,62,0,167,12,59,5,3,42,0,125,26,87,20,10,62,0,203,61,67,18,18,36,0,202,142,30,8,24,22,0,239,169,10,0,13,12,0,205,105,0,0,6,12,0,124,52,0,0,0,8,0,58,23,0,0,0,6,0,31,34,0,0,0,0,0,34,16,0,0,0,10,0,29,53,41,7,11,143,9,266,730,498,71,113,976,12,2404
510031271,0,0,5,8,0,0,3,12,0,16,14,17,11,12,108,3,154,127,87,62,58,1277,9,1621,16,16,30,5,731,8,797,0,5,4,0,33,0,34,0,34,6,3,75,0,109,0,17,3,0,36,0,52,0,11,0,4,28,0,41,5,11,0,0,15,0,29,4,6,0,7,15,0,33,17,3,0,11,8,0,41,13,0,0,8,4,0,29,11,0,0,4,5,0,17,0,0,0,0,6,0,10,0,0,0,3,6,0,7,0,0,0,0,5,0,5,9,0,0,9,32,0,48,12,4,18,28,187,3,248,88,92,60,79,1174,8,1501
510031272,3,0,50,71,3,0,13,25,0,111,106,37,0,24,204,3,389,1446,465,7,187,1400,17,3522,11,10,0,0,433,0,452,0,6,0,0,19,0,29,7,58,0,0,79,0,147,8,26,0,7,65,0,109,16,57,0,7,80,0,155,20,86,0,11,127,0,249,66,111,4,15,133,0,330,141,20,6,45,92,0,296,178,7,0,25,49,0,265,179,0,0,12,35,0,229,144,4,0,10,18,0,179,104,6,0,16,14,0,144,73,0,0,6,20,0,100,116,0,0,12,49,0,174,76,34,6,25,234,3,387,1142,427,23,193,1456,5,3258
510031273,0,0,15,5,0,0,3,4,0,19,4,6,0,8,60,3,83,126,120,28,55,630,12,979,3,6,15,0,110,0,141,0,3,5,0,84,0,92,5,32,8,5,94,0,137,0,26,6,6,107,0,147,0,16,0,3,14,0,32,4,13,0,3,15,0,40,9,17,0,7,22,0,56,26,6,0,10,12,0,52,22,0,0,7,10,0,41,9,0,0,3,0,0,22,7,0,0,0,6,0,17,10,0,0,5,0,0,15,12,0,0,0,0,0,14,8,0,0,6,6,0,22,0,7,0,8,46,0,69,118,124,30,81,532,5,885
511011274,0,0,0,0,0,0,5,0,0,5,5,10,0,10,7,0,37,470,211,44,461,115,15,1324,0,11,0,4,4,0,21,0,5,0,3,5,0,14,8,68,24,25,14,0,135,34,24,13,44,12,3,132,37,19,4,50,9,0,123,78,43,4,80,22,0,230,133,9,6,147,16,0,307,133,0,0,112,10,0,260,25,0,0,13,6,0,49,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,8,0,0,13,8,10,4,28,25,8,77,465,191,52,523,123,15,1379
511011275,0,0,0,0,0,0,0,0,0,0,3,0,0,10,24,0,42,70,37,3,95,99,0,304,0,0,0,0,0,0,3,0,0,0,3,3,0,11,0,5,0,14,11,0,44,3,0,0,10,11,0,29,3,5,0,7,11,0,24,21,5,0,19,9,0,55,18,0,0,19,8,0,42,14,0,0,3,0,0,23,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,28,70,0,109,71,23,3,115,120,6,342
511021276,4,0,4,0,0,0,5,0,0,3,9,10,4,14,27,0,61,152,268,30,157,170,4,779,0,4,18,0,7,0,32,0,13,13,0,3,0,32,3,52,4,13,25,0,99,16,46,25,14,26,4,131,12,16,0,24,18,0,69,22,25,4,39,37,0,134,27,18,4,36,31,0,123,20,11,0,21,20,0,64,5,0,0,4,13,0,17,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,13,3,13,10,23,30,3,77,118,198,74,181,232,8,814
511021277,0,0,0,18,0,0,24,15,0,59,12,9,0,15,52,9,93,239,158,8,132,277,8,816,0,8,3,0,34,0,50,0,11,0,3,30,0,50,0,28,6,9,39,0,87,8,16,11,7,52,6,97,8,15,5,11,30,0,66,12,26,10,9,61,0,119,16,6,6,16,57,0,100,35,0,9,35,64,0,143,46,0,0,25,22,0,96,27,0,0,15,13,0,50,10,0,0,6,8,0,25,6,0,0,6,0,0,15,6,0,0,5,5,0,6,26,0,0,47,67,0,146,12,13,22,48,152,3,250,214,145,78,235,615,9,1298
511031278,0,0,0,0,0,0,0,6,0,3,7,12,0,12,10,3,42,401,134,4,222,81,4,841,0,3,0,0,0,0,4,0,3,0,6,0,0,3,5,31,3,9,3,0,56,16,9,0,22,3,0,49,20,14,0,20,5,0,52,70,5,0,42,3,0,123,159,11,0,61,12,0,244,127,3,0,38,13,0,173,34,0,0,10,0,0,43,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,11,33,0,56,440,81,3,213,83,5,822
