SA2_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
503011030,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,4,4,7,3,10,19,3,60,0,0,0,0,0,0,0,0,0,0,0,57,60,4,3,3,0,0,5,23,33,39,96,674,128,1001,0,0,0,0,0,4,9,8,6,8,17,7,51,0,0,0,3,4,9,15,0,0,8,4,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,12,10,4,0,0,9,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,0,24,27,13,14,14,22,21,142,16,10,7,20,38,102,162,102,98,183,943,196,1876
503011031,58,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,4,0,0,0,13,5,7,0,17,10,57,0,0,0,0,0,0,0,0,0,0,0,48,48,9,3,3,3,6,8,49,56,43,118,509,89,900,0,0,0,0,0,7,28,14,5,15,30,15,124,0,0,0,10,4,21,38,7,5,6,5,3,96,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,6,0,6,0,8,0,0,0,0,0,18,9,0,7,9,8,21,16,8,10,5,0,8,99,0,0,0,0,0,0,0,0,0,0,0,3,6,12,8,7,25,11,53,91,30,20,25,36,33,348,23,17,21,56,56,144,307,186,169,270,831,198,2272
503011032,52,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,4,0,5,0,5,3,4,13,5,39,0,0,0,0,0,0,0,0,0,0,0,42,41,0,0,0,6,0,4,19,32,44,79,620,105,919,0,0,0,0,0,0,17,13,6,5,32,11,82,0,0,0,3,0,6,6,8,3,4,14,5,66,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,8,6,4,3,0,0,3,10,9,8,3,9,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,10,9,18,32,33,9,19,54,18,210,24,11,8,34,34,95,154,126,119,218,1014,198,2024
503011033,43,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,14,5,7,12,11,5,69,0,0,0,0,0,0,0,0,0,0,0,50,57,0,4,0,0,4,18,48,66,71,171,915,113,1410,0,0,0,0,0,7,21,13,5,11,25,10,87,0,0,0,4,0,12,10,5,8,0,10,5,59,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,7,4,10,11,5,8,0,3,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,23,47,26,21,18,32,22,223,17,12,13,47,40,111,223,158,143,281,1157,187,2386
503011034,75,0,0,0,0,0,3,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,4,0,3,7,10,3,6,7,14,3,62,0,0,0,0,0,0,0,0,0,0,0,76,72,5,0,4,11,7,18,69,44,54,138,801,146,1304,0,4,0,0,0,13,21,13,7,8,26,8,94,0,0,0,13,3,24,20,10,10,6,10,10,98,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,0,0,0,0,3,0,10,14,3,9,10,3,14,17,12,0,0,9,11,93,0,0,0,0,0,0,0,0,0,0,0,4,4,14,8,8,23,11,46,59,36,15,15,44,27,303,32,16,22,69,52,165,277,183,144,264,1172,261,2659
503011035,114,0,0,0,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,7,4,9,11,0,0,8,8,19,11,18,9,10,29,11,131,0,0,0,0,0,0,0,0,0,0,0,102,105,11,3,3,17,21,55,134,122,93,194,1373,226,2252,0,0,0,0,0,9,34,22,13,15,44,16,159,0,0,4,11,9,23,16,16,0,4,19,7,109,0,0,0,0,0,4,0,0,0,0,0,3,15,3,0,0,0,0,9,0,0,0,0,0,0,20,9,3,10,8,0,24,20,15,5,4,15,9,117,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,12,23,10,69,80,53,25,25,79,33,422,72,18,42,80,86,298,506,361,251,408,2017,361,4500
503011036,55,0,0,0,0,0,0,0,0,4,0,8,0,11,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,3,5,3,4,9,15,0,44,0,0,0,0,0,0,0,0,0,0,0,86,92,0,0,3,3,0,14,38,74,71,170,872,132,1380,0,0,0,0,0,4,12,24,10,8,39,14,119,0,0,0,8,0,16,21,8,0,4,9,3,74,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,6,0,0,0,0,0,0,8,3,0,10,12,0,8,19,5,4,5,6,11,73,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,7,19,8,28,48,44,13,25,54,28,292,20,9,15,35,54,142,234,187,143,292,1187,221,2542
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12
503021038,35,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,10,5,0,0,6,0,4,7,10,3,5,3,8,54,0,0,0,0,0,0,0,0,0,0,0,74,77,5,0,0,9,0,26,69,97,119,292,765,113,1498,0,0,0,0,0,11,44,39,10,21,33,14,167,3,0,0,5,14,28,24,9,0,3,7,5,96,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,9,6,21,26,3,4,4,4,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,23,23,57,95,59,11,23,50,24,375,23,11,14,53,75,167,292,275,269,518,1158,208,3082
503021039,52,0,0,0,0,0,0,3,0,0,4,7,0,17,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,3,4,6,13,10,5,3,13,8,71,0,0,0,0,0,0,0,0,5,0,0,87,85,0,0,5,10,10,29,99,124,119,317,911,161,1788,0,0,0,0,0,18,63,37,12,12,38,14,194,0,0,6,6,10,25,37,19,6,4,6,9,115,0,0,0,0,0,3,3,0,0,0,0,0,17,0,0,7,3,0,0,4,0,0,0,0,0,24,3,3,13,15,16,33,21,10,8,10,4,15,148,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,21,25,29,83,129,65,30,28,45,36,503,34,3,43,78,127,280,565,404,323,586,1463,327,4228
503021040,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,14,13,5,3,5,5,3,51,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,3,6,30,76,66,86,204,522,77,1070,0,0,0,0,3,19,31,22,6,11,19,3,115,0,0,0,7,5,26,17,11,0,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,4,0,0,0,0,0,10,3,0,5,10,9,22,17,0,8,3,6,11,82,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,17,17,60,65,35,15,14,21,26,283,21,4,12,52,64,175,280,209,212,373,828,162,2389
503021042,80,0,0,0,0,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,3,4,0,11,0,0,0,4,4,10,13,6,5,5,9,0,56,0,0,0,0,0,0,0,0,0,0,0,92,93,0,0,4,9,6,35,105,139,110,263,999,147,1821,0,0,0,0,0,12,62,47,15,19,57,24,240,0,0,5,14,9,28,32,18,4,8,8,10,142,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,0,6,3,0,0,0,0,3,26,16,0,7,15,5,18,16,10,4,5,4,12,124,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,11,35,24,66,122,76,25,34,78,53,543,44,16,34,92,117,285,536,414,330,589,1625,329,4401
503021043,94,0,0,0,0,0,0,4,0,0,3,5,3,16,0,0,0,0,0,0,4,0,0,0,13,0,23,6,0,0,9,5,7,12,6,5,3,7,0,60,0,0,0,0,0,0,0,0,0,5,0,106,113,6,5,6,18,17,74,229,203,167,304,1022,167,2214,0,0,0,0,0,17,49,37,14,23,51,23,217,0,0,4,19,9,38,36,13,3,3,3,8,134,0,0,0,0,3,4,5,0,0,0,3,0,12,0,0,0,6,0,0,5,0,0,0,0,0,16,10,0,13,23,15,35,25,5,6,11,0,8,146,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,20,53,30,86,123,59,22,34,59,40,541,43,11,39,114,114,377,745,523,377,599,1512,338,4790
503021295,42,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,5,4,6,0,38,0,0,0,0,0,0,0,0,0,0,0,35,41,0,0,0,7,4,30,91,93,45,91,216,57,648,0,0,0,0,5,16,26,14,5,15,19,5,109,0,0,3,3,6,10,11,3,0,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,9,5,4,8,13,13,16,19,8,0,0,3,8,91,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,12,20,19,41,51,25,14,26,22,18,256,50,10,19,49,76,214,441,367,234,401,691,231,2791
503021296,24,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,3,17,7,4,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,38,41,0,0,8,12,9,33,84,54,55,118,194,56,626,0,0,0,0,4,7,24,22,8,15,12,11,100,0,0,0,6,10,13,21,3,0,4,3,0,57,0,0,0,0,4,6,0,3,4,0,0,0,18,0,0,3,4,0,0,0,0,0,0,0,0,15,8,3,3,10,13,14,12,0,3,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,23,24,46,63,29,15,16,20,21,268,29,7,23,59,78,181,403,282,262,409,523,221,2462
503021297,19,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,32,32,6,0,5,11,4,20,56,67,44,63,131,45,458,0,0,0,0,0,10,27,22,8,7,19,6,86,0,0,0,3,3,5,4,3,0,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,3,3,3,13,10,4,0,3,0,8,62,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,6,14,14,27,39,27,7,16,17,18,204,46,6,23,50,44,142,338,327,215,346,498,208,2250
504011044,84,0,0,0,0,0,4,4,0,0,0,6,4,17,0,0,0,0,0,0,0,0,3,3,3,0,13,9,0,3,7,8,20,18,14,11,6,0,13,107,0,0,0,0,0,0,4,0,0,0,0,123,129,3,0,4,10,13,70,246,247,222,393,392,189,1797,0,0,0,5,8,41,72,52,23,21,7,13,249,0,0,0,20,20,51,33,14,6,3,0,11,173,0,0,0,0,0,7,3,0,0,0,0,3,16,0,0,11,13,5,3,0,0,0,0,0,5,33,3,0,18,43,27,65,35,16,12,0,4,13,237,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,30,80,64,170,143,83,40,35,15,55,718,30,20,45,149,241,444,662,534,432,649,601,377,4189
504011045,126,0,0,0,0,0,0,13,0,0,7,5,0,26,0,0,0,0,0,0,0,3,0,3,7,6,22,6,0,0,9,10,39,38,18,7,7,5,13,170,0,0,0,0,0,0,0,0,0,0,0,176,179,6,5,5,19,27,119,344,309,350,661,873,280,2989,0,0,0,3,6,33,96,66,27,30,37,24,329,0,0,8,23,24,54,49,12,3,10,5,21,212,0,0,0,0,0,7,5,0,5,0,4,8,41,7,0,7,14,9,14,8,0,3,0,0,3,53,6,4,25,70,27,69,59,19,12,6,0,22,332,0,0,0,0,0,0,0,0,0,0,0,7,7,14,9,37,108,60,179,230,102,48,56,41,88,973,66,32,60,219,291,554,962,682,652,1145,1341,568,6575
504011046,58,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,0,9,7,0,0,6,6,8,9,8,4,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,58,54,7,0,3,11,15,56,134,125,93,198,308,82,1040,0,0,0,0,5,21,55,35,13,9,8,14,157,0,0,4,10,14,28,27,6,0,7,0,4,106,0,0,0,0,3,0,6,0,0,0,0,0,15,0,0,9,6,4,0,0,0,0,0,0,0,18,8,0,14,15,22,26,11,0,6,0,4,10,121,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,19,38,50,76,105,40,14,16,13,37,421,36,10,33,90,141,273,526,395,291,476,596,269,3127
504011047,163,0,0,0,0,0,5,3,5,3,3,3,0,37,0,0,0,0,0,0,9,3,0,0,0,8,20,9,0,0,6,24,53,62,31,23,12,7,24,260,0,0,0,0,0,4,3,0,0,0,0,162,171,14,0,5,28,57,211,499,409,305,431,366,280,2605,0,0,0,3,12,41,100,62,23,30,15,25,316,0,0,13,23,30,65,60,20,7,7,0,17,242,0,0,0,4,0,0,10,4,0,5,0,5,31,0,0,5,12,6,5,7,4,0,0,0,0,53,29,4,19,63,41,98,86,9,22,11,7,26,412,0,0,0,0,0,4,0,0,0,0,0,7,14,32,7,40,107,86,213,257,106,55,49,28,90,1065,113,29,69,268,476,785,1206,807,572,739,534,559,6147
504011048,58,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,5,11,7,0,0,8,0,10,34,11,10,7,8,9,106,0,0,0,0,0,0,0,0,0,0,0,68,70,9,0,7,13,9,50,168,120,113,214,225,116,1033,0,0,0,0,0,11,29,26,16,16,7,15,115,0,0,0,7,8,20,20,7,7,0,0,6,79,0,0,0,0,0,3,0,4,0,0,0,0,8,3,0,0,5,0,0,0,0,0,0,0,3,15,5,3,3,13,12,28,26,9,3,4,3,13,118,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,30,24,71,81,36,25,26,18,32,340,45,15,17,99,154,281,424,260,194,317,308,194,2293
504021049,20,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,4,6,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,44,44,0,3,0,3,4,18,40,37,35,66,54,81,341,0,0,0,4,0,6,19,4,0,4,0,7,39,0,0,5,3,0,6,4,5,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,9,9,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,18,29,13,5,4,0,9,105,8,5,13,28,33,78,115,96,84,108,86,139,788
504021050,43,0,0,0,0,0,0,0,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,4,12,3,3,0,3,6,40,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,5,20,89,87,120,204,329,150,1002,0,0,0,0,0,10,16,17,11,6,6,9,87,0,0,0,7,6,9,7,6,3,4,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,4,9,13,18,0,8,0,4,9,73,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,15,10,37,42,32,17,16,17,30,222,16,5,13,54,83,179,303,217,198,319,469,243,2092
504021051,30,0,0,0,0,0,0,4,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,6,4,3,12,3,0,0,0,3,35,0,0,0,0,0,0,0,0,0,4,0,63,69,7,0,0,4,9,25,77,80,82,140,206,99,722,0,0,0,0,5,5,27,14,4,11,4,13,85,0,0,0,3,13,12,11,0,0,4,0,5,40,0,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,4,17,9,16,11,4,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,5,22,20,30,48,24,10,11,13,27,219,11,4,16,63,102,160,239,178,154,233,275,181,1611
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
504021053,70,0,0,0,0,0,0,10,6,0,6,3,3,28,0,0,0,0,0,0,3,0,3,0,3,9,24,0,0,0,6,5,25,14,24,10,4,3,13,104,0,0,0,0,0,0,0,0,0,0,0,224,229,3,0,4,6,11,50,214,214,185,331,404,343,1759,0,0,0,3,3,22,41,36,18,18,14,24,180,0,0,0,17,9,27,24,8,5,3,0,8,112,0,0,0,0,4,5,3,0,0,0,0,3,19,0,0,0,3,3,3,0,0,0,0,0,0,16,5,0,6,19,9,32,20,6,6,6,4,22,145,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,11,41,25,92,97,53,29,35,18,59,472,28,11,40,120,201,421,582,437,344,551,583,556,3869
504021054,63,0,0,0,0,0,0,3,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,4,17,0,0,3,8,0,18,21,13,6,4,8,18,94,0,0,0,0,0,0,0,0,0,0,0,150,154,3,0,3,15,7,51,212,206,162,229,178,220,1294,0,0,0,3,0,33,66,45,16,17,9,21,210,0,0,5,24,20,41,35,12,0,0,0,9,154,0,0,0,0,0,6,9,3,8,0,0,4,22,3,0,8,9,5,3,8,0,0,0,0,0,35,10,0,18,44,23,70,46,16,7,4,0,19,258,0,0,0,0,0,0,0,0,0,0,0,9,7,17,0,38,81,41,145,157,80,21,20,12,57,686,46,10,64,150,232,422,669,457,311,400,294,406,3473
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,161,0,0,0,0,3,0,5,5,10,3,0,3,43,0,0,0,0,0,0,3,3,4,0,0,0,18,9,0,6,28,28,48,67,26,14,9,9,17,255,0,0,0,0,0,0,0,0,0,0,0,171,181,14,0,12,51,53,193,466,365,310,377,319,301,2473,0,0,0,3,8,68,97,55,29,23,10,19,317,0,0,4,18,30,64,48,19,17,7,3,17,228,0,0,0,5,0,5,7,3,0,0,0,5,36,0,3,4,9,0,8,8,6,0,0,0,0,39,7,3,19,45,29,98,55,17,11,11,4,30,332,0,0,3,0,0,0,0,0,0,0,0,13,14,10,7,36,83,75,244,214,101,57,41,16,80,964,69,13,57,215,308,694,1010,671,497,578,422,505,5036
504031057,187,0,0,3,0,0,3,15,3,7,8,0,4,43,0,0,0,0,0,0,3,0,4,3,0,3,22,7,0,5,24,16,53,66,25,5,14,3,21,238,0,0,0,0,6,0,0,0,0,0,0,219,232,12,0,13,31,54,257,662,511,371,422,301,326,2961,0,0,0,7,8,47,95,53,29,18,9,34,295,4,4,0,25,23,71,44,25,11,0,3,8,222,0,0,0,3,0,8,11,4,0,0,6,3,31,5,0,9,7,3,3,5,0,0,0,0,0,37,21,0,19,68,46,59,65,20,9,0,0,18,325,0,0,0,0,0,0,0,0,0,0,0,6,12,28,5,28,102,84,189,223,106,51,25,15,70,927,93,22,65,193,276,658,1223,852,607,621,394,541,5540
504031058,29,0,0,0,0,0,0,4,5,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,3,3,9,8,0,3,0,5,30,0,0,0,0,0,3,0,0,0,0,0,95,95,0,0,0,3,6,31,101,111,74,108,100,161,691,0,0,0,7,0,19,38,11,4,4,0,11,96,0,0,0,3,8,16,16,4,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,0,0,0,7,4,0,3,15,6,14,11,4,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,33,17,54,62,18,13,7,3,19,233,17,11,9,59,70,145,283,210,137,182,150,251,1531
504031060,10,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,6,0,12,38,35,41,59,109,86,384,0,0,0,0,0,0,8,0,0,0,3,3,16,0,0,0,0,4,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10,11,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,14,18,6,0,0,3,6,63,5,8,3,12,39,71,124,79,77,125,159,133,841
