SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
504031056,32,4,320,0,0,0,0,3,20,24,11,0,0,0,0,59,0,0,0,0,0,23,84,48,40,15,13,0,216,0,0,0,0,0,0,14,6,5,8,3,0,33,0,0,0,3,11,50,74,37,4,5,5,9,210,0,0,4,7,14,21,21,5,0,0,0,0,78,0,0,0,0,0,0,3,5,0,4,0,0,14,0,0,0,0,0,3,0,5,0,0,0,3,14,29,9,5,70,164,95,40,8,0,0,0,10,435,0,0,0,3,0,0,3,0,0,0,0,105,112,25,12,14,92,198,230,319,214,120,90,52,135,1487,0,0,0,0,0,13,60,92,101,121,83,51,511,0,0,0,4,12,31,31,17,12,12,4,10,120,0,0,0,0,0,35,191,146,116,105,58,66,721,0,0,0,0,0,7,21,23,17,17,12,8,102,0,0,0,9,26,98,180,96,39,32,23,23,536,0,0
504031057,22,9,360,0,0,0,3,6,14,22,5,0,5,4,5,60,0,0,0,0,5,15,102,52,18,9,7,3,216,0,0,0,0,0,0,6,7,5,10,3,0,30,0,3,0,10,14,53,66,22,10,8,0,9,191,0,3,8,22,19,40,13,0,0,0,0,0,104,0,0,0,0,3,7,4,0,0,0,0,0,21,0,0,0,0,0,0,4,0,4,4,4,4,14,28,10,8,53,102,59,34,9,0,6,0,8,316,0,0,0,0,0,0,3,0,0,0,0,89,93,28,12,14,85,146,193,339,205,122,97,38,114,1404,0,0,0,0,0,16,64,107,76,98,56,25,446,0,0,0,3,7,10,35,16,10,3,3,10,100,0,0,0,0,0,38,178,145,95,63,52,33,604,0,0,0,0,0,0,18,19,20,14,12,0,79,0,0,0,12,12,119,223,91,29,29,18,29,568,0,0
504031058,10,4,126,0,0,0,0,4,7,7,9,0,0,0,0,28,0,0,0,3,0,5,32,20,8,3,4,0,79,0,0,0,0,0,0,8,3,4,7,0,0,18,0,0,0,0,0,9,24,7,4,0,3,0,60,0,0,0,5,4,13,14,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,8,12,0,6,21,31,30,22,4,0,0,0,3,133,0,0,0,0,0,5,0,0,0,0,0,37,45,12,4,11,33,44,67,135,73,42,45,30,52,532,0,0,0,0,3,0,12,26,20,22,22,14,129,0,0,0,0,0,0,10,5,5,6,0,4,31,0,0,0,0,5,3,38,32,24,27,18,33,183,0,0,0,0,0,0,4,9,4,5,8,4,26,0,0,0,0,0,20,50,25,12,13,8,13,133,0,0
504031060,14,0,66,0,0,0,0,0,9,6,0,0,0,0,0,26,0,0,0,0,0,4,17,14,7,5,4,0,56,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,10,4,0,9,0,3,34,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,10,16,25,12,3,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,0,22,22,4,0,0,12,24,56,61,37,20,36,30,41,332,0,0,0,0,0,0,5,3,11,12,16,8,59,0,0,0,0,0,0,0,5,0,0,6,0,13,0,0,0,0,0,3,14,19,17,25,23,13,129,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,9,15,17,11,15,6,7,70,0,0
504031061,22,0,119,0,0,0,0,0,8,8,0,7,0,0,0,24,0,0,0,0,0,0,13,16,8,7,10,0,53,0,0,0,0,0,0,3,5,0,3,0,0,16,0,0,0,0,0,9,17,5,0,8,4,0,44,0,0,5,7,3,3,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,21,42,27,14,6,0,0,0,9,125,0,0,0,0,0,0,0,0,0,0,0,43,45,3,0,3,32,53,49,77,60,39,54,35,50,456,0,0,0,0,0,0,4,21,13,22,24,4,96,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,5,29,36,28,23,16,6,146,0,0,0,0,0,0,6,8,9,3,4,0,35,0,0,0,0,0,12,39,19,6,15,10,0,96,0,0
504031062,16,3,278,0,0,0,11,6,18,10,6,0,0,0,0,43,0,0,0,0,0,11,56,28,27,14,6,4,135,0,0,0,0,0,0,3,5,4,0,3,0,23,0,0,0,0,7,32,42,18,6,11,6,4,116,0,0,0,12,9,11,9,5,0,0,0,4,53,0,0,0,0,0,4,5,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,9,12,6,7,46,91,42,19,6,0,0,0,21,241,0,0,0,0,0,0,0,0,0,0,0,69,73,17,3,8,65,110,111,189,159,95,89,31,101,977,0,0,0,0,0,5,33,45,47,60,37,17,242,0,0,0,0,0,10,16,8,7,9,0,3,59,0,0,0,0,0,23,97,90,51,41,29,14,352,0,0,0,0,5,0,22,13,7,13,9,3,74,3,0,0,4,10,53,92,58,18,18,8,20,269,0,0
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,10,0,103,0,0,0,4,3,3,3,0,0,3,0,0,19,0,0,0,0,5,3,28,10,5,3,0,0,53,0,0,0,0,0,3,0,5,0,3,3,0,17,0,0,0,0,0,7,22,3,0,3,8,5,54,0,0,0,11,10,15,12,0,0,0,0,3,56,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,4,4,6,0,26,57,39,17,10,0,0,0,6,168,0,0,0,0,0,0,0,0,0,0,0,41,41,4,5,3,40,70,92,102,54,31,39,23,61,527,0,0,0,0,0,3,9,19,16,25,18,15,100,0,0,0,0,0,5,6,6,3,0,3,3,24,0,0,0,0,0,12,37,34,25,17,21,10,154,0,0,0,0,0,0,3,5,0,0,3,0,20,0,0,0,4,0,17,47,27,7,11,9,3,128,0,0
504031066,29,4,224,0,0,0,0,4,7,14,0,0,4,0,0,38,0,0,0,0,0,13,44,34,20,13,6,6,131,0,0,0,0,0,0,8,3,0,0,0,0,16,0,0,0,0,8,37,41,17,3,8,6,0,117,0,0,4,11,3,15,7,0,0,0,0,0,50,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,41,89,47,20,6,6,0,4,4,230,0,0,0,0,0,0,4,0,0,0,0,85,91,10,4,7,56,108,133,192,117,65,78,40,92,907,0,0,0,0,0,0,19,13,17,20,39,5,127,0,0,0,4,0,4,7,6,4,4,3,0,30,0,0,0,0,0,16,53,52,42,33,30,8,238,0,0,0,0,0,4,10,6,9,9,4,0,37,0,0,0,3,8,46,77,39,18,20,13,7,223,0,0
504031067,12,0,160,0,0,0,0,5,5,3,0,0,0,0,0,14,0,0,0,0,0,3,38,18,15,10,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,8,18,14,3,0,5,0,50,0,0,6,0,5,12,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,16,49,36,13,0,0,0,6,4,130,0,0,0,0,0,3,0,0,0,0,0,52,55,6,3,7,24,58,71,110,84,62,45,25,60,546,0,0,0,0,0,3,25,38,26,43,27,14,169,0,0,0,0,0,5,8,4,3,3,3,5,29,0,0,0,0,0,14,79,51,44,34,31,19,266,0,0,0,0,0,0,3,3,6,11,4,6,39,0,0,0,0,5,33,80,35,8,18,20,12,207,0,0
504031068,37,6,285,0,0,0,0,9,16,15,10,3,0,0,0,57,0,0,0,0,3,12,31,55,20,20,26,0,160,0,0,0,0,0,0,9,9,4,4,4,6,31,0,0,0,3,3,28,39,15,3,14,10,0,125,0,0,0,9,8,25,11,5,3,6,0,0,65,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,10,17,6,4,37,49,69,32,12,8,4,9,12,249,0,0,0,0,0,0,0,0,0,0,0,95,98,20,5,7,46,73,152,182,188,87,118,84,122,1081,0,0,0,0,0,0,29,43,44,84,93,31,319,0,0,0,0,4,0,14,10,9,5,8,5,44,0,0,0,0,0,4,79,63,61,76,80,29,398,0,0,0,0,0,4,11,11,4,7,17,0,55,0,0,0,0,7,37,94,42,15,47,26,8,284,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,34,9,399,0,0,0,0,0,7,9,3,4,0,0,0,27,0,0,0,0,0,11,61,37,23,15,11,3,162,0,0,0,0,0,4,6,4,0,5,7,4,20,0,0,0,3,4,24,37,23,0,11,6,0,106,0,0,0,3,13,15,9,3,0,0,0,3,50,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,9,9,0,8,31,46,34,20,5,3,0,0,4,167,0,0,0,0,0,0,0,0,0,0,0,84,88,13,0,12,35,61,102,196,197,128,119,52,114,1038,0,0,0,0,0,0,39,75,67,88,62,18,350,0,0,0,0,0,11,12,8,7,4,0,5,43,0,0,0,4,0,24,126,121,114,76,39,25,532,0,0,0,0,0,4,20,15,11,22,10,4,87,0,0,0,4,5,55,155,97,27,55,16,11,437,0,0
504031299,13,10,236,0,0,0,7,0,0,5,0,0,0,0,0,20,0,0,0,0,0,3,35,26,11,18,8,0,102,0,0,0,0,0,0,4,7,4,3,0,0,15,0,0,0,0,0,11,24,13,0,8,3,3,72,0,0,0,5,3,5,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,4,0,0,0,0,10,13,0,5,15,25,15,11,0,5,0,0,4,89,0,0,0,0,0,0,0,0,0,0,0,58,62,17,3,3,25,27,45,129,128,84,70,32,75,638,0,0,0,0,0,0,30,33,26,47,29,10,181,0,0,0,0,0,8,3,7,0,0,0,0,20,0,0,0,0,0,13,56,56,39,40,19,5,230,0,0,0,0,0,5,8,10,8,4,3,0,39,0,0,0,3,0,39,80,35,13,19,13,11,210,0,0
504031300,12,10,382,0,0,0,0,3,7,9,3,0,0,0,0,27,0,0,0,4,0,16,69,39,25,21,10,0,189,0,0,0,0,0,0,10,4,0,10,3,5,31,0,0,0,6,0,28,67,27,8,11,0,0,151,0,0,7,5,9,23,13,0,0,0,0,4,69,0,0,0,0,0,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,3,8,14,3,3,66,129,76,43,7,0,0,0,17,365,0,0,0,0,3,0,4,0,0,0,0,126,137,19,10,9,82,150,165,290,192,134,128,26,166,1371,0,0,0,0,0,0,61,116,92,128,66,40,504,0,0,0,0,5,14,23,14,9,5,9,5,81,0,0,0,0,3,32,215,170,134,88,38,36,723,0,0,0,0,0,5,20,27,24,12,9,3,102,0,0,0,10,8,87,227,117,33,50,17,20,560,0,0
505011070,25,0,306,0,0,0,0,4,5,8,9,0,0,0,0,39,0,0,0,0,0,17,58,36,21,12,4,3,150,0,0,0,0,0,0,9,3,8,0,5,0,21,0,0,0,4,6,32,28,14,7,3,5,0,101,0,0,0,9,8,22,13,3,4,0,0,0,60,0,0,0,0,5,3,11,0,0,0,0,0,17,0,0,0,0,0,0,3,0,3,0,0,0,12,7,4,10,28,74,59,17,0,0,0,0,13,225,0,0,0,0,0,0,0,0,0,0,0,109,113,10,4,9,45,100,137,184,157,115,109,43,131,1049,0,0,0,0,0,0,15,39,31,34,29,16,161,0,0,0,0,0,7,11,4,3,0,0,0,29,0,0,0,0,4,10,91,94,73,51,31,20,375,0,0,0,0,0,0,14,19,12,12,11,0,70,0,0,0,0,3,35,97,63,20,22,12,12,269,0,0
505011071,38,4,280,0,0,0,0,3,9,16,3,5,0,4,0,49,0,0,0,0,0,10,59,38,26,19,10,4,175,0,0,0,0,0,0,7,0,7,0,4,3,31,0,0,0,0,8,27,46,25,5,14,10,0,141,0,0,3,13,18,20,13,4,0,0,0,0,74,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,3,35,86,79,24,7,0,0,4,20,274,0,0,0,0,0,0,0,0,0,0,0,91,92,11,8,8,54,116,165,211,143,108,108,75,114,1129,0,0,0,0,0,4,25,51,67,140,97,34,417,0,0,0,0,0,3,23,9,9,7,9,10,65,0,0,0,0,0,7,101,143,168,153,120,43,744,0,0,0,0,0,0,11,14,14,11,13,14,80,0,0,0,0,0,34,123,85,42,59,47,17,413,0,0
505011072,69,7,234,0,0,0,0,5,12,28,7,9,0,4,0,71,0,0,0,0,0,12,34,39,43,23,26,3,186,0,0,0,0,0,3,11,3,4,4,0,0,26,0,0,0,0,0,18,42,25,15,19,20,7,151,0,0,7,16,8,36,38,18,4,6,9,0,137,0,0,0,0,0,3,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,15,6,4,55,115,185,107,35,14,19,11,19,588,0,0,0,0,0,5,0,0,0,0,0,101,104,22,7,12,69,130,268,282,172,128,139,149,141,1517,0,0,0,0,0,0,11,27,42,117,145,30,375,0,0,0,0,0,0,22,14,9,19,12,10,75,0,0,0,0,0,14,83,123,186,194,246,56,898,0,0,0,0,0,0,3,7,16,16,36,6,104,0,0,0,0,5,28,68,124,29,92,86,24,458,0,0
505011073,44,5,306,0,3,0,3,0,12,20,8,5,5,0,7,58,0,0,0,0,3,7,63,36,39,21,12,3,177,0,0,0,0,0,9,3,8,5,8,7,5,45,0,0,0,4,4,27,51,29,11,12,9,5,153,0,6,6,15,22,43,36,3,0,0,0,0,133,0,0,0,0,0,3,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,5,0,16,11,5,14,66,132,182,95,14,5,4,6,15,544,0,0,0,0,3,0,0,0,0,0,0,92,95,16,11,17,92,166,291,318,156,135,144,80,128,1548,0,0,0,0,0,0,9,34,44,96,55,26,276,0,0,0,0,0,11,14,16,10,16,0,4,78,0,0,0,0,0,18,105,96,130,109,71,33,566,0,0,0,0,0,3,8,13,11,26,15,7,90,0,0,0,3,0,44,97,71,22,45,19,10,309,0,0
505011074,18,5,272,0,0,0,4,3,14,27,7,3,0,0,0,60,0,0,0,3,5,14,49,36,28,19,15,0,171,0,0,0,0,0,0,5,4,7,4,5,0,28,0,0,0,0,0,24,36,17,9,8,4,0,102,0,5,4,5,11,31,21,6,0,0,4,4,94,0,0,0,0,0,3,0,6,0,4,0,0,10,0,0,0,0,0,0,0,5,0,3,0,0,11,11,5,5,36,73,65,34,10,4,9,0,15,264,0,0,0,0,0,0,0,0,0,0,0,85,86,9,10,9,58,96,167,217,147,122,112,48,112,1101,0,0,0,0,0,0,16,29,45,64,51,35,233,0,0,0,0,0,7,13,9,3,3,8,5,46,0,0,0,0,0,14,75,77,89,83,79,42,452,0,0,0,0,0,0,8,14,10,24,13,3,72,0,0,0,0,0,26,90,55,27,39,18,9,273,0,0
505011075,71,7,202,0,0,0,4,0,14,20,8,8,3,8,0,64,0,0,0,0,0,5,32,28,19,28,32,4,153,0,0,0,0,0,0,9,4,3,3,11,0,29,0,0,0,0,4,19,31,24,6,29,15,3,119,0,0,3,8,8,34,15,10,4,3,7,0,106,0,0,0,0,0,3,5,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,5,39,76,139,80,19,16,7,7,10,419,0,0,0,0,0,0,0,0,0,0,0,70,73,13,11,10,54,90,205,200,135,91,132,148,97,1180,0,0,0,0,0,3,6,24,24,84,125,26,292,0,0,0,0,0,5,11,11,4,5,18,3,63,0,0,0,0,0,9,38,53,90,112,231,49,586,0,0,0,0,0,0,0,3,3,13,19,3,48,0,0,0,0,0,6,47,61,20,102,81,21,335,0,0
505011076,52,4,164,0,0,0,0,0,15,9,5,5,0,0,0,37,0,0,0,0,0,0,19,27,14,18,29,4,119,0,0,0,0,0,0,4,0,3,0,4,0,20,0,0,0,0,0,12,27,18,4,23,12,3,95,0,3,0,10,7,7,12,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,14,8,6,13,44,48,37,3,4,5,10,9,197,0,0,0,0,0,0,0,0,0,0,0,57,57,14,12,7,23,53,84,123,85,55,108,110,83,749,0,0,0,0,0,3,6,26,39,82,175,36,363,0,0,0,0,0,7,10,0,8,5,9,5,51,0,0,0,0,0,3,34,64,105,140,205,55,612,0,0,0,0,0,0,4,5,9,11,13,6,46,0,0,0,0,0,5,39,55,15,77,58,24,272,0,0
505011077,37,11,333,0,0,0,5,5,21,24,5,7,0,0,0,70,0,0,0,0,4,15,86,48,39,26,13,10,243,0,0,0,4,0,3,11,9,6,6,4,0,41,0,0,0,6,6,34,57,41,4,13,6,5,174,0,0,0,17,12,23,28,7,6,4,4,0,104,0,0,0,3,0,4,3,3,0,6,0,0,20,0,0,0,0,0,4,0,3,0,0,0,0,10,10,0,11,58,106,126,49,11,4,0,3,12,401,0,0,0,0,0,0,0,0,0,0,0,112,114,17,9,13,89,135,237,307,218,127,139,80,150,1509,0,0,0,0,0,0,16,32,64,92,79,34,318,0,0,0,0,0,6,17,9,7,7,5,6,55,0,0,0,0,0,18,89,86,105,82,79,25,480,0,0,0,0,0,0,10,7,15,15,16,3,69,0,0,0,0,7,31,94,54,20,27,22,14,268,0,0
505011078,43,3,236,0,0,0,4,5,11,15,13,4,4,6,0,57,0,0,0,0,0,13,61,40,42,22,22,3,204,0,0,0,0,0,0,6,0,3,3,8,0,24,0,0,0,0,0,21,52,33,9,12,5,0,141,0,6,5,8,17,39,33,11,3,3,0,6,127,0,0,0,0,0,7,3,4,0,0,3,0,15,0,0,0,0,0,0,4,0,0,3,4,0,6,18,7,10,47,142,156,75,15,4,8,7,26,511,0,0,0,0,0,0,6,0,0,0,0,97,103,18,11,12,62,162,251,271,160,119,137,95,133,1429,0,0,0,0,0,0,19,22,34,115,98,36,327,0,0,0,0,0,0,10,18,11,10,4,3,62,0,0,0,0,0,6,92,114,147,134,127,51,672,0,0,0,0,0,4,13,17,14,20,9,8,90,0,0,0,0,0,16,85,82,26,60,38,20,334,0,0
