SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
506021123,0,0,0,0,0,0,9,0,0,0,0,12,165,53,27,4,0,250,529,257,190,41,11,1033,156,103,148,63,24,493,5,0,4,0,0,14,863,421,374,108,40,1805,0,0,0,0,0,0,21,0,0,0,0,19,62,23,4,0,0,97,271,124,55,20,3,469,26,24,16,3,0,69,3,0,0,0,0,11,385,169,74,24,5,663,0,0,0,0,0,4,157,41,7,0,0,204,281,85,34,5,0,399,115,41,28,4,0,187,14,5,6,0,3,29,5,0,0,0,0,13,577,171,73,12,5,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,4,0,0,0,4,1829,774,515,142,53,3321,0,0,0,0,0,0,12,3,0,0,0,15,154,46,28,0,0,225,489,219
506021309,0,0,0,0,0,0,4,0,0,0,0,6,68,28,9,5,4,116,531,249,186,78,26,1077,132,100,137,66,37,463,12,0,6,0,0,22,749,373,337,149,69,1684,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,27,25,21,11,3,0,64,9,0,0,0,0,13,0,0,0,0,0,0,54,25,16,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,0,0,31,25,8,3,0,0,46,4,8,5,0,0,15,0,0,0,0,0,3,62,17,17,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,867,416,371,156,75,1888,0,0,0,0,0,0,0,4,0,0,0,10,81,27,8,3,4,119,418,227
506021310,0,0,0,0,0,0,3,0,0,0,0,3,50,12,7,0,0,65,326,140,106,46,15,638,161,105,113,66,55,506,4,7,6,3,0,20,547,262,231,119,79,1233,0,0,0,0,0,0,0,0,0,0,0,0,19,16,10,3,4,49,70,36,27,14,5,151,6,4,3,0,3,23,0,0,0,0,0,0,97,66,36,21,14,231,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,24,36,19,11,7,0,71,3,0,0,0,0,8,0,0,0,0,0,0,50,28,13,3,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,352,280,140,86,1568,0,0,0,0,0,0,0,0,0,0,0,3,39,21,11,0,0,67,319,145
506021311,0,0,0,0,0,3,9,0,0,0,0,9,115,31,13,3,0,162,351,192,115,35,19,709,125,85,101,47,27,386,15,0,3,3,6,27,618,309,232,91,53,1293,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,33,80,44,22,9,3,160,16,7,13,4,0,38,0,0,0,0,0,3,119,58,42,14,5,236,0,0,0,0,0,0,39,5,0,0,0,45,112,34,17,3,3,161,109,47,25,8,4,194,8,7,9,3,0,21,3,0,0,0,0,8,264,96,56,9,5,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,465,324,110,62,1969,0,3,0,0,0,3,10,0,0,0,0,9,81,25,13,7,6,129,306,166
506031124,4,0,0,0,0,10,16,0,0,0,0,18,184,41,18,0,5,248,613,313,229,99,40,1287,301,247,264,144,91,1041,16,5,5,9,5,39,1124,606,516,247,141,2641,0,0,0,0,0,3,12,0,0,0,0,13,76,18,9,0,0,102,153,100,53,26,5,334,21,19,30,8,15,86,3,4,3,0,0,8,264,138,94,37,23,554,0,0,0,0,0,3,56,3,0,0,3,62,134,25,14,5,0,179,131,64,41,23,6,269,20,12,8,3,8,56,10,0,3,4,3,19,348,118,69,35,22,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,859,681,323,189,3784,0,0,0,0,0,0,14,4,5,0,0,24,190,40,22,6,0,257,598,273
506031125,0,0,0,0,0,5,0,0,0,0,0,3,7,4,5,0,0,13,157,61,59,10,0,286,648,490,786,367,155,2450,7,0,5,0,5,11,819,559,848,382,156,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,557,848,383,156,2770,0,0,0,0,0,0,6,0,0,0,0,4,7,5,6,0,0,18,125,54
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,7,0,0,6,10,3,0,0,0,18,108,28,10,3,4,149,525,280,178,71,42,1092,331,248,299,172,147,1195,19,5,11,7,8,46,993,566,501,245,200,2505,0,0,0,0,0,4,4,0,0,0,0,3,54,20,8,0,4,86,209,127,91,44,20,486,25,9,14,9,6,64,6,4,0,0,0,13,292,158,119,55,28,655,0,0,0,0,0,0,7,4,0,0,0,12,34,12,4,0,0,51,159,81,61,24,6,333,11,5,4,8,3,31,0,6,0,0,0,10,210,110,73,36,13,433,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,830,697,338,235,3597,0,0,0,0,0,5,6,3,0,0,0,17,102,21,10,6,0,141,531,364
506031128,0,4,0,0,0,5,0,0,4,0,0,7,31,9,3,0,0,45,812,360,280,75,20,1548,554,371,410,200,101,1630,14,8,7,0,0,30,1408,748,709,274,114,3259,0,0,0,0,0,0,0,0,0,0,0,0,56,9,0,0,0,68,142,57,34,10,4,245,27,18,25,12,3,82,0,0,0,3,0,5,222,85,56,22,9,399,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,14,28,8,0,0,0,39,3,4,3,0,0,16,0,0,0,0,0,0,41,21,8,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,851,775,301,126,3728,0,0,0,0,0,0,4,0,0,0,0,8,40,14,8,0,0,65,770,366
506031129,0,0,0,0,0,0,3,0,0,0,0,4,72,18,9,3,0,105,534,238,242,64,14,1093,503,338,542,268,105,1759,9,3,4,6,3,29,1127,592,801,349,125,2986,0,0,0,0,0,0,0,0,0,0,0,0,67,21,7,3,0,102,126,45,60,16,0,237,19,15,27,15,0,73,4,0,0,0,0,7,218,85,90,30,5,425,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,27,19,6,6,0,0,29,5,0,0,0,0,4,0,0,0,0,0,0,44,9,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,686,896,384,131,3469,0,0,0,0,0,0,4,0,0,0,0,8,59,10,11,0,0,89,484,210
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,0,3,0,0,0,0,4,25,13,6,3,0,45,628,350,338,86,18,1415,901,702,939,437,169,3139,11,9,3,4,7,34,1564,1060,1291,525,191,4635,0,0,0,0,0,0,3,0,0,0,0,0,17,4,0,0,0,25,36,16,17,5,0,79,11,9,6,0,0,21,0,0,0,0,0,0,65,32,27,9,3,135,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,12,4,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,7,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1649,1097,1320,535,190,4797,0,0,0,0,0,0,5,0,3,0,0,13,19,10,8,7,0,33,444,310
506041132,0,6,0,0,0,10,10,5,0,0,0,15,102,21,12,7,3,149,926,480,372,166,73,2025,505,386,448,266,216,1823,26,12,13,9,5,56,1569,911,839,451,303,4078,0,0,0,0,0,0,3,0,0,0,0,5,29,8,5,3,0,44,110,61,30,9,7,202,3,5,0,0,0,9,5,0,6,0,0,8,145,71,31,9,8,266,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,35,22,22,0,0,85,5,4,0,0,0,10,0,0,0,0,0,0,44,30,19,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,1012,898,461,313,4444,0,0,0,0,3,3,8,0,0,0,4,16,77,20,12,6,8,119,901,521
506041133,0,0,0,0,0,3,3,0,0,0,0,3,36,3,0,3,0,46,379,189,115,20,4,702,1085,929,1429,564,301,4309,13,6,7,0,5,38,1514,1130,1553,592,308,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,15,0,0,67,3,6,0,0,0,11,0,0,0,0,0,0,34,22,13,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,1152,1566,590,310,5197,0,0,0,0,0,0,6,0,0,0,0,6,25,3,4,3,0,35,291,196
506041134,3,0,0,0,0,9,4,0,3,0,0,11,129,25,8,0,0,161,1096,536,423,110,56,2222,567,377,428,250,174,1797,24,8,19,3,4,51,1825,954,872,364,240,4249,0,0,0,0,0,6,5,0,0,0,0,8,29,6,0,0,0,38,80,34,13,9,0,132,7,0,3,4,0,8,4,0,0,0,0,9,122,39,14,10,5,194,0,0,0,0,0,3,13,0,0,0,0,13,72,15,4,0,0,90,117,52,26,9,0,208,8,4,10,6,0,30,0,0,0,3,0,10,205,75,40,18,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,0,18,4,0,4,0,0,9,0,0,0,0,0,0,11,5,12,0,0,26,0,0,0,0,0,0,2158,1078,936,392,250,4818,0,5,0,0,0,5,4,0,0,0,0,12,142,17,16,0,3,180,1002,526
506041135,0,0,0,0,0,5,0,0,0,0,0,0,16,11,6,0,0,26,462,265,167,43,19,953,804,627,883,378,197,2881,11,5,9,3,3,31,1293,902,1058,420,219,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,22,3,0,4,0,3,7,0,0,0,0,0,0,17,7,4,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,905,1060,424,217,3931,0,0,0,0,0,0,0,0,0,0,0,0,24,8,6,0,0,36,489,276
506041136,0,0,0,0,0,4,7,0,0,0,0,13,97,16,7,0,0,116,656,371,246,78,34,1380,368,260,263,168,153,1222,13,13,4,5,4,34,1139,661,519,261,190,2772,0,0,0,0,0,0,3,0,0,0,0,3,60,10,3,0,0,65,66,16,3,0,0,94,6,3,0,0,0,9,3,0,0,0,0,4,135,23,12,3,5,173,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,9,0,0,0,0,9,16,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,9,0,0,0,0,9,1305,689,533,260,192,2978,0,0,3,0,0,3,10,3,4,0,0,18,48,24,4,0,0,81,588,334
506041137,0,4,0,0,0,7,0,0,0,0,0,5,76,23,10,0,5,116,1050,527,393,129,79,2174,1147,824,932,473,279,3652,28,5,12,5,4,49,2308,1380,1342,609,367,6009,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,15,5,0,0,63,3,6,3,4,0,15,4,0,0,0,0,4,86,18,12,7,4,118,0,0,0,0,0,0,0,0,0,0,0,5,25,8,0,0,0,29,54,8,11,0,0,76,0,0,0,0,0,8,0,0,0,0,0,0,78,19,16,6,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,1419,1365,617,371,6244,4,4,0,0,0,10,0,3,0,0,0,10,70,16,12,0,0,101,931,485
506051138,0,0,0,0,0,5,3,3,0,0,0,11,63,19,5,0,3,90,740,347,268,56,24,1441,827,609,614,307,170,2529,18,5,4,5,0,36,1661,990,890,374,204,4120,0,0,0,0,0,0,6,0,0,0,0,6,39,3,0,0,0,47,43,26,0,4,0,72,10,6,6,0,3,29,5,0,0,0,0,5,100,30,10,5,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,33,0,0,0,0,30,0,0,0,0,0,0,1793,1022,906,384,209,4315,6,0,0,0,0,8,9,0,0,4,0,6,50,16,10,0,0,77,781,356
506051139,4,0,0,0,0,4,3,0,0,0,0,6,116,6,4,3,0,130,626,255,200,63,9,1149,570,382,499,244,116,1823,17,6,3,0,0,28,1339,651,710,314,127,3138,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,6,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,655,709,311,127,3158,0,0,0,0,0,3,3,0,0,0,0,6,103,13,8,0,0,126,584,278
506051140,0,0,0,0,0,0,14,0,0,0,0,16,111,23,11,0,0,147,768,245,211,40,10,1275,989,510,642,307,139,2587,20,5,0,0,0,32,1906,784,867,344,146,4047,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,29,62,12,8,0,0,85,18,5,11,5,0,37,4,0,0,0,0,4,113,22,26,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,20,25,3,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,45,10,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,813,889,353,150,4267,0,0,0,0,0,4,16,0,0,0,0,20,142,16,11,0,0,175,739,245
506051141,0,0,3,0,0,3,7,0,0,0,0,8,72,17,15,0,0,107,492,202,191,33,12,926,677,373,491,297,114,1948,7,3,6,0,0,14,1246,597,700,334,124,3003,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,15,9,7,0,4,0,20,3,3,4,9,0,20,0,0,0,0,0,0,23,15,4,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,607,705,340,124,3069,0,0,0,0,0,0,4,0,0,0,0,11,73,19,4,5,0,97,474,188
506061142,0,0,0,0,0,0,4,0,0,0,0,3,30,5,0,0,0,38,217,97,77,16,6,419,559,372,442,224,147,1747,8,0,5,0,0,17,817,485,523,243,154,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,828,486,527,241,154,2236,0,0,0,0,0,0,5,0,0,0,0,7,30,13,10,4,0,49,443,199
506061143,0,0,0,0,0,0,13,0,0,0,0,13,40,18,6,0,0,65,166,84,74,28,6,359,325,212,301,156,103,1091,6,0,0,0,0,9,550,313,383,183,114,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,3,554,311,382,183,114,1546,0,0,0,0,0,0,7,4,0,0,0,7,42,14,5,0,0,67,190,76
506061144,0,0,3,0,0,4,11,0,0,0,0,11,93,8,9,0,0,112,165,57,79,18,3,323,217,116,140,76,44,592,3,0,5,0,0,9,490,188,227,89,48,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,491,187,227,92,52,1046,0,0,0,0,0,0,16,0,0,0,0,15,72,17,6,0,0,100,170,60
