POA_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6330,..,30,529,895,1134,1307,1317,812,246,6268,..,183,427,318,284,250,165,34,4,1666,..,4,19,76,118,70,27,16,10,345,3172,..,..,..,..,..,..,..,..,3172,..,644,..,..,..,..,..,..,..,644,..,691,290,107,71,38,3,0,0,1201,..,97,61,24,18,41,45,14,11,317,..,54,62,25,26,19,7,0,0,197,..,89,96,38,50,44,29,17,0,361,..,82,173,146,243,394,363,217,121,1735,65,67,56,47,66,60,71,27,9,471,3239,1941,1722,1680,2014,2211,2037,1139,412,16388,..,68,692,1083,1306,1363,1254,626,114,6506,..,245,467,345,308,272,88,38,4,1764,..,33,186,342,353,151,66,53,40,1223,3017,..,..,..,..,..,..,..,..,3017,..,677,..,..,..,..,..,..,..,677,..,392,148,38,37,32,8,0,0,665,..,79,25,6,33,55,62,51,22,331,..,64,34,10,14,16,4,0,0,145
POA6333,..,0,41,146,173,208,261,166,25,1021,..,4,43,57,48,75,46,8,3,284,..,0,0,6,19,17,3,0,3,48,476,..,..,..,..,..,..,..,..,476,..,96,..,..,..,..,..,..,..,96,..,64,16,14,13,6,0,0,0,118,..,6,3,5,5,3,0,0,0,16,..,3,8,0,6,4,3,0,0,22,..,7,9,0,4,12,6,5,0,46,..,8,12,23,44,73,91,56,18,321,14,9,6,16,13,22,22,8,3,116,489,193,142,266,319,423,429,248,54,2561,..,0,67,185,201,241,244,122,14,1074,..,12,62,68,57,55,33,6,0,294,..,0,13,49,52,21,9,7,8,163,472,..,..,..,..,..,..,..,..,472,..,102,..,..,..,..,..,..,..,102,..,37,9,12,10,4,3,0,0,71,..,0,0,0,3,7,6,4,9,28,..,7,4,0,0,4,0,0,0,16
POA6335,..,4,22,26,33,28,30,7,0,143,..,0,13,6,0,3,0,0,0,31,..,0,0,0,6,0,0,0,0,6,77,..,..,..,..,..,..,..,..,77,..,6,..,..,..,..,..,..,..,6,..,11,7,0,0,0,0,0,0,21,..,0,4,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,0,0,0,9,..,3,0,3,0,16,10,3,0,46,4,0,0,0,0,4,0,0,0,6,81,31,43,46,39,56,47,13,3,357,..,4,36,33,27,27,22,5,0,150,..,0,13,4,6,6,0,0,0,31,..,0,3,4,0,0,0,0,0,14,69,..,..,..,..,..,..,..,..,69,..,10,..,..,..,..,..,..,..,10,..,10,0,0,0,0,0,0,0,14,..,0,6,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3
POA6336,..,0,7,8,17,13,8,0,0,61,..,0,5,4,5,0,3,0,0,17,..,0,0,0,0,3,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,0,..,..,..,..,..,..,..,0,..,4,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,13,4,3,0,34,0,0,0,3,4,0,0,0,0,12,30,12,24,21,25,32,21,4,0,163,..,0,12,11,12,14,8,0,0,60,..,0,4,0,0,4,0,0,0,13,..,0,0,4,0,0,0,0,0,5,28,..,..,..,..,..,..,..,..,28,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6337,..,0,10,24,19,16,6,3,0,89,..,0,10,7,0,3,0,0,0,23,..,0,4,0,0,0,0,0,0,9,66,..,..,..,..,..,..,..,..,66,..,0,..,..,..,..,..,..,..,0,..,9,3,0,6,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,7,6,4,5,11,5,3,0,36,0,4,6,6,0,0,0,0,0,7,65,21,27,37,30,40,12,5,0,247,..,0,17,26,19,17,10,0,0,87,..,7,7,5,4,0,0,0,0,25,..,0,3,0,0,0,0,0,0,10,46,..,..,..,..,..,..,..,..,46,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA6338,..,0,10,27,24,29,31,15,0,138,..,0,13,4,6,8,3,0,0,38,..,0,0,0,0,0,0,0,0,0,57,..,..,..,..,..,..,..,..,57,..,6,..,..,..,..,..,..,..,6,..,12,0,0,0,0,0,0,0,12,..,3,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,5,..,0,3,4,6,11,12,3,0,49,3,0,0,5,3,6,8,4,0,19,64,24,29,39,41,54,58,27,3,334,..,0,11,26,28,29,24,9,0,132,..,4,13,13,9,4,4,0,0,42,..,0,0,5,0,0,0,0,0,9,63,..,..,..,..,..,..,..,..,63,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
POA6341,..,0,4,19,10,7,8,3,0,52,..,5,0,0,5,5,0,0,0,12,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,7,..,..,..,..,..,..,..,7,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,8,3,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,30,16,11,18,22,13,8,3,0,128,..,0,12,15,14,5,9,0,0,49,..,0,6,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,4,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6343,..,0,4,7,14,4,0,3,0,37,..,0,8,4,5,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,6,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,4,4,0,0,23,0,0,0,0,0,0,0,0,0,3,22,3,12,14,23,9,8,4,0,101,..,0,3,12,9,7,9,5,0,39,..,0,6,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6346,..,0,18,24,23,33,17,12,0,127,..,8,10,11,10,9,0,0,0,33,..,0,0,0,5,3,0,0,0,11,64,..,..,..,..,..,..,..,..,64,..,4,..,..,..,..,..,..,..,4,..,13,4,3,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,0,0,0,7,..,0,11,6,13,8,7,3,0,51,0,0,0,0,0,0,0,0,0,7,64,27,42,45,46,49,25,17,3,324,..,0,21,20,32,27,19,9,0,121,..,6,7,6,5,3,4,0,0,41,..,0,5,0,3,0,0,0,0,13,80,..,..,..,..,..,..,..,..,80,..,8,..,..,..,..,..,..,..,8,..,0,6,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0
POA6348,..,0,23,26,32,33,38,23,4,165,..,0,22,14,4,13,8,3,0,71,..,0,0,0,4,3,3,0,0,8,97,..,..,..,..,..,..,..,..,97,..,6,..,..,..,..,..,..,..,6,..,5,0,4,4,0,0,0,0,14,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,10,..,0,0,0,5,3,0,0,0,8,..,0,8,11,18,22,20,7,5,94,7,0,4,0,0,4,3,0,0,17,107,18,61,59,66,82,71,28,9,492,..,0,26,33,23,37,28,23,4,169,..,8,22,13,13,9,5,0,0,68,..,0,4,8,0,0,3,5,0,26,82,..,..,..,..,..,..,..,..,82,..,0,..,..,..,..,..,..,..,0,..,7,0,5,3,5,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6350,..,0,3,9,7,11,7,10,0,52,..,0,4,3,4,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,3,11,5,3,0,22,5,0,0,0,0,0,0,0,0,7,16,4,16,18,18,19,13,15,0,129,..,0,8,10,7,9,12,9,0,55,..,4,6,6,0,0,4,0,0,18,..,0,0,0,4,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6351,..,0,0,4,3,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,12,3,6,4,3,4,0,0,0,30,..,0,0,6,4,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6352,..,0,0,3,5,3,7,3,0,32,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,4,0,0,7,0,0,3,0,0,0,0,0,0,5,18,3,8,6,12,10,8,3,0,68,..,0,0,9,3,9,7,0,0,33,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6353,..,0,22,20,36,32,21,12,0,154,..,8,8,4,4,3,0,0,0,24,..,0,0,0,0,0,0,0,0,0,75,..,..,..,..,..,..,..,..,75,..,3,..,..,..,..,..,..,..,3,..,7,11,0,3,0,0,0,0,24,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,6,..,7,8,5,6,7,12,0,0,57,6,0,3,0,0,0,3,3,0,11,79,34,56,36,49,49,33,21,0,361,..,4,21,34,26,29,17,12,0,150,..,7,7,7,8,7,0,0,0,29,..,0,0,3,0,0,0,0,0,15,69,..,..,..,..,..,..,..,..,69,..,3,..,..,..,..,..,..,..,3,..,3,6,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6355,..,0,3,17,19,20,17,3,0,84,..,0,13,3,4,3,0,0,0,30,..,0,0,0,0,0,0,0,0,3,43,..,..,..,..,..,..,..,..,43,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,0,0,0,4,..,0,0,10,5,7,11,3,0,34,0,0,0,0,0,0,0,0,0,4,45,10,15,36,33,36,26,8,3,206,..,0,5,18,19,23,10,3,0,82,..,0,9,10,5,5,0,0,0,25,..,0,0,0,0,0,0,0,0,0,36,..,..,..,..,..,..,..,..,36,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA6356,..,0,0,4,3,5,6,0,0,23,..,0,0,0,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,11,4,0,0,0,0,0,0,0,0,3,10,9,0,16,14,8,3,0,0,59,..,0,4,4,4,3,5,0,0,19,..,0,5,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6357,..,0,0,0,4,0,3,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,3,0,0,22,..,0,3,4,6,4,3,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6358,..,0,4,0,7,0,3,0,5,17,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,9,8,3,3,8,5,4,0,5,45,..,0,0,3,0,3,3,0,0,17,..,0,0,0,6,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6359,..,0,0,15,17,9,18,7,3,70,..,0,0,0,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,6,36,..,..,..,..,..,..,..,..,36,..,0,..,..,..,..,..,..,..,0,..,3,0,4,0,0,0,0,0,7,..,0,3,0,0,0,6,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,7,0,6,9,9,4,0,3,26,0,0,0,0,5,0,0,5,0,9,36,13,7,24,31,17,20,14,5,170,..,0,6,19,14,16,11,4,0,72,..,0,0,3,4,0,0,0,0,11,..,0,0,6,0,0,0,0,0,5,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3
POA6361,..,0,0,6,6,0,5,0,0,14,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,6,8,4,3,6,4,6,4,0,40,..,0,0,5,4,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6363,..,0,0,0,6,6,5,0,0,15,..,0,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,5,5,7,3,5,3,0,40,..,0,0,3,7,5,0,0,0,19,..,0,4,0,6,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6365,..,0,6,26,15,17,12,13,0,105,..,0,9,3,7,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,42,..,..,..,..,..,..,..,..,42,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,4,7,16,12,4,0,47,0,0,0,0,0,0,0,0,0,7,45,13,18,34,32,35,31,17,9,240,..,0,16,23,11,23,21,6,0,99,..,6,6,3,5,0,0,0,0,21,..,0,0,0,3,3,0,0,0,9,58,..,..,..,..,..,..,..,..,58,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6367,..,0,3,10,9,17,13,3,0,56,..,0,3,3,4,0,0,0,0,11,..,0,0,0,4,0,0,0,0,4,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,8,7,4,0,30,0,0,0,0,0,0,0,0,0,7,22,11,11,11,23,28,24,8,0,144,..,0,6,4,14,18,12,4,0,57,..,0,4,3,5,0,0,0,0,13,..,0,3,3,0,0,0,0,0,11,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,5,0,0,5,..,0,0,0,0,0,0,0,0,0
POA6368,..,0,0,3,0,4,5,0,0,14,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,0,6,7,3,5,9,0,0,38,..,0,3,3,5,0,3,0,0,17,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6369,..,0,9,13,21,21,18,20,7,113,..,4,8,6,6,3,3,0,0,29,..,0,0,0,0,0,0,0,0,4,51,..,..,..,..,..,..,..,..,51,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,5,3,0,0,0,0,8,..,3,7,0,3,12,11,0,0,36,3,3,0,0,6,3,3,0,0,15,53,20,28,22,33,40,34,20,11,265,..,0,16,16,22,27,15,14,7,112,..,0,8,5,6,0,0,0,0,29,..,0,3,3,0,0,0,3,0,10,44,..,..,..,..,..,..,..,..,44,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6370,..,0,9,6,12,20,14,8,3,69,..,0,10,3,0,3,0,0,0,18,..,0,0,0,0,0,0,0,0,0,37,..,..,..,..,..,..,..,..,37,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,12,0,0,23,3,3,0,0,4,0,0,0,0,12,39,15,24,17,18,37,26,9,3,186,..,0,10,12,8,18,12,4,0,72,..,0,5,3,4,4,0,0,0,19,..,0,3,4,0,0,0,0,0,13,44,..,..,..,..,..,..,..,..,44,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA6372,..,0,0,0,0,4,4,0,3,20,..,0,0,0,5,5,0,0,0,7,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,5,6,4,0,5,9,12,0,3,49,..,0,0,7,3,3,3,4,0,18,..,0,0,3,0,4,0,0,0,7,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6373,..,0,0,6,7,4,4,0,0,21,..,0,0,5,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,6,11,4,4,0,0,40,..,0,0,3,10,3,4,0,0,24,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
