POA_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
POA6252,0,0,0,0,0,4,8,0,0,12,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6253,0,0,0,3,5,7,4,0,0,23,0,0,4,4,9,6,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,3,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,3,6,0,0,0,6,4,4,0,0,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,3,0,0,7,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,4,0,0,0,10,0,0,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4
POA6254,0,0,0,6,0,0,0,0,0,11,0,0,11,12,10,19,3,0,0,55,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,7,5,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4
POA6255,6,6,12,16,21,28,28,16,0,132,0,12,45,68,60,54,7,0,0,249,5,3,10,0,17,15,0,0,0,58,0,0,3,11,8,12,0,0,0,38,3,9,14,9,16,24,8,0,0,88,0,0,3,3,0,3,10,0,0,22,5,9,15,3,9,4,12,0,0,52,6,0,4,4,3,10,3,0,0,33,0,0,3,5,5,13,7,0,0,31,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,5,6,0,0,20,3,0,0,5,4,3,5,0,0,18,0,0,3,11,22,16,3,0,0,56,0,0,0,5,9,5,4,0,0,26,3,0,0,6,10,11,6,0,0,39,0,0,0,0,0,0,5,0,0,9,0,0,5,4,6,6,4,0,0,31,0,4,8,5,6,8,3,0,0,34
POA6256,0,5,3,0,12,14,11,7,0,48,0,0,0,7,7,5,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
POA6258,17,38,78,77,68,96,68,14,0,461,0,0,20,19,16,11,3,0,0,75,12,16,15,22,18,37,7,0,0,129,0,0,4,5,5,3,0,0,0,21,21,22,40,30,20,39,10,0,0,184,3,4,6,7,16,10,9,0,0,47,16,8,20,24,29,15,0,0,0,120,13,6,4,8,12,14,3,0,0,61,7,10,5,12,20,30,11,3,0,106,0,0,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,4,0,8,4,0,0,0,26,0,0,11,3,8,4,0,0,0,40,0,4,18,19,35,26,8,0,0,118,0,4,6,10,13,12,3,0,0,46,0,0,4,6,9,21,8,0,0,54,0,0,0,0,0,4,4,0,0,8,9,12,12,10,13,11,6,0,0,67,11,11,13,10,16,24,10,6,0,107
POA6260,3,4,27,19,27,26,16,3,4,137,0,0,0,0,7,0,0,0,0,10,5,0,0,0,4,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,9,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,4,0,0,11,0,0,0,0,21,5,0,11,4,3,10,7,0,0,44,0,0,0,0,12,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,6,0,0,4,0,3,0,0,0,0,10,0,0,0,9,8,4,0,0,0,20,0,0,0,5,7,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,16
POA6262,0,0,6,5,15,15,9,6,0,65,0,0,3,3,5,0,0,0,0,13,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,5,0,5,0,0,0,8
POA6271,5,0,15,11,18,14,5,3,0,73,0,7,20,22,27,23,3,0,0,108,0,6,13,7,14,13,3,0,0,57,0,4,4,0,8,3,0,0,0,20,9,15,26,36,39,26,9,0,0,158,0,0,0,6,4,0,0,0,0,13,8,6,8,12,9,4,0,0,0,48,14,0,0,0,0,3,0,0,0,27,0,0,3,6,15,17,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,4,5,0,0,21,0,4,3,3,6,3,7,0,0,23,0,11,9,8,20,13,3,0,0,53,0,0,4,8,9,12,0,0,0,39,0,0,4,4,4,6,3,0,0,27,0,0,3,0,8,3,0,0,0,16,0,0,8,6,7,11,0,0,0,37,6,3,8,13,5,13,0,5,0,48
POA6275,0,0,12,11,7,11,18,3,0,73,0,0,4,5,9,5,0,0,0,21,6,0,3,9,9,16,9,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,6,9,7,12,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,8,0,4,0,3,3,8,5,0,0,19,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,6,4,0,0,7,0,0,5,0,3,4,0,0,0,5,0,0,0,5,3,8,0,0,0,24,0,0,0,0,4,0,0,0,0,11,0,0,0,6,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,3,5,0,0,3,0,10
POA6280,14,24,60,81,65,106,62,21,4,450,10,32,141,256,249,136,20,0,0,835,26,43,92,122,110,95,34,0,0,518,0,0,15,26,39,31,5,0,0,115,65,128,262,285,270,219,56,6,0,1285,5,3,13,23,29,23,3,0,0,112,120,63,110,101,97,99,37,5,0,633,196,66,109,96,71,69,34,4,0,638,13,13,25,34,79,88,50,3,0,305,6,4,3,3,14,10,4,0,0,32,0,0,10,13,23,16,3,0,0,71,0,5,12,12,23,19,10,6,0,85,5,6,38,36,65,56,27,7,0,235,9,27,34,51,56,59,15,3,0,254,11,6,35,64,100,70,23,0,0,310,3,3,27,47,66,66,17,0,0,233,9,11,60,65,90,99,26,3,0,361,8,3,15,15,8,11,6,0,0,71,21,26,41,49,58,32,24,0,0,255,19,14,47,52,58,47,18,6,5,265
POA6281,3,3,5,3,13,21,14,3,0,64,0,3,38,84,83,30,13,0,0,253,16,7,30,46,32,35,16,0,0,178,0,0,6,4,5,3,0,0,0,24,29,25,79,122,109,74,17,0,0,456,0,0,7,4,18,5,4,0,0,42,26,10,10,20,20,18,9,5,0,118,46,28,51,60,30,27,12,0,0,254,0,0,5,4,13,9,6,0,0,47,0,0,3,4,0,3,0,0,0,11,0,0,0,10,12,3,6,0,0,36,0,0,0,8,10,14,8,0,0,40,0,0,15,17,33,28,9,6,0,120,0,0,11,18,23,23,3,0,0,79,0,0,5,14,11,10,4,0,0,47,0,0,7,19,11,11,5,0,0,58,3,0,13,19,19,22,4,0,0,80,9,0,6,5,12,0,0,0,0,35,3,5,11,14,7,9,4,0,0,53,8,8,11,23,24,22,4,0,0,102
POA6282,0,3,0,5,5,4,6,0,0,29,0,0,8,8,15,7,3,0,0,34,0,0,4,7,6,6,9,0,0,34,0,0,0,0,0,0,0,0,0,5,10,7,8,22,27,20,5,0,0,105,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,12,8,4,8,3,9,5,4,0,0,36,0,0,0,5,0,5,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,5,0,0,7,0,0,0,0,11,12,4,0,0,37,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,0,3,3,9,0,0,0,15,0,0,0,3,4,0,0,0,0,7,3,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,3,0,0,3,9,4,0,0,0,12
POA6284,4,0,6,10,12,16,16,9,0,77,0,5,17,49,23,12,0,0,0,102,3,0,10,31,21,15,11,6,0,93,0,0,0,5,4,0,0,0,0,12,10,6,18,38,31,24,7,5,0,137,0,0,0,3,0,0,0,0,0,17,3,3,3,4,4,5,0,0,0,24,8,4,6,19,6,3,0,0,0,51,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,10,0,0,0,10,9,3,3,0,0,32,0,0,6,11,6,6,0,0,0,23,0,0,0,8,14,7,0,0,0,29,0,0,4,7,8,7,0,0,0,31,0,0,4,10,5,0,4,0,0,24,0,0,0,3,0,0,0,0,0,4,4,0,9,0,4,3,0,0,0,21,0,0,0,12,9,4,3,0,0,33
POA6285,4,13,46,43,55,15,24,4,0,205,5,7,49,104,98,30,10,0,0,300,9,14,63,79,75,40,16,0,0,304,0,0,6,7,10,7,0,0,0,36,23,34,88,135,99,76,19,3,0,474,0,5,4,8,20,7,7,0,0,53,35,25,25,22,39,27,14,0,0,179,52,23,75,66,38,22,16,0,0,300,0,0,8,16,15,24,12,0,0,82,0,0,3,5,4,0,0,0,0,12,0,0,0,4,6,0,8,3,0,22,0,0,3,3,8,11,6,0,0,34,0,0,18,28,36,31,12,0,0,118,4,0,21,20,27,22,8,0,0,105,0,0,9,22,20,27,5,0,0,82,0,0,12,27,34,31,3,0,0,123,0,7,15,21,30,21,9,0,0,99,4,0,6,5,15,9,3,0,0,47,6,8,17,22,18,10,0,0,0,84,4,10,23,26,33,22,6,0,0,124
POA6286,0,0,5,0,7,10,7,0,0,43,0,0,8,9,4,10,0,0,0,31,0,0,6,11,4,8,4,0,0,32,0,0,0,0,0,4,0,0,0,9,0,0,5,14,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,3,0,0,15,6,0,0,6,5,3,4,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,13
POA6288,10,0,5,9,20,15,13,6,0,70,0,0,3,3,7,5,3,0,0,20,0,0,0,4,4,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,13,5,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
POA6290,0,0,6,5,7,6,6,0,0,36,0,0,4,5,10,3,0,0,0,20,0,0,0,4,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,3,18,12,12,7,0,0,58,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,5,0,0,22,6,0,3,4,3,8,4,3,0,35,0,0,4,0,0,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,4,0,0,13,0,0,5,4,3,11,3,0,0,17,0,0,0,0,0,5,3,0,0,16,0,0,0,0,0,5,4,0,0,11,0,0,0,0,5,6,0,0,0,7,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,6,0,0,0,10,0,0,3,0,0,5,0,0,0,17
POA6302,0,0,17,40,20,44,19,11,3,164,3,3,14,11,23,26,0,0,0,74,0,5,7,3,0,9,8,0,0,31,0,3,0,4,3,8,3,0,0,26,0,5,17,11,12,21,8,5,0,77,0,0,9,9,14,10,0,0,0,40,9,0,5,0,0,4,4,0,0,31,4,3,3,0,0,3,5,0,0,18,0,0,10,6,10,16,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,8,0,5,3,3,3,4,7,0,0,24,0,0,3,0,0,0,4,0,0,10,4,0,4,9,12,19,8,0,0,46,0,0,4,4,11,7,3,0,0,27,0,0,5,0,4,8,0,0,0,25,0,0,0,0,0,0,0,0,0,5,4,0,3,5,4,3,0,0,0,29,3,0,0,4,3,12,13,0,0,35
POA6304,8,5,23,22,29,28,31,3,0,146,0,0,4,5,10,8,5,0,0,27,0,0,0,3,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,10,3,0,0,32,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,6,0,3,0,0,7,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,6,0,0,0,0,7,10,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,6,3,0,0,9,0,0,0,3,3,4,0,0,0,19
POA6306,0,7,10,21,32,31,17,8,0,128,0,0,0,3,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,6,0,0,4,0,0,0,3,7,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,5,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9
POA6308,8,15,18,25,28,36,23,7,0,168,0,3,0,11,9,8,0,0,0,37,3,0,0,0,9,5,4,0,0,29,0,0,0,0,0,5,0,0,0,6,0,3,4,0,3,4,3,0,0,16,0,0,0,4,0,4,3,0,0,15,5,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,7,4,9,5,0,0,16,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,15,0,0,3,0,0,0,0,0,0,11
POA6309,0,4,0,3,17,4,3,0,0,31,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
POA6311,0,4,15,3,12,13,6,3,0,61,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,3,6,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,10
POA6312,10,16,37,31,41,33,18,9,5,191,0,0,14,8,11,3,0,0,0,38,4,9,22,7,12,9,8,0,0,73,0,5,8,3,6,6,4,0,0,32,6,12,27,15,30,26,10,0,0,117,0,0,12,4,10,13,3,0,0,42,16,6,10,13,16,16,8,0,0,88,3,0,4,4,6,3,0,0,0,25,0,4,10,12,14,19,7,4,0,68,0,0,5,0,5,0,0,0,0,9,0,5,0,0,8,0,0,0,0,22,0,0,0,5,0,0,0,0,0,9,0,0,4,3,0,6,0,0,0,12,0,0,0,6,5,3,4,0,0,16,3,3,9,14,18,21,6,0,0,70,0,5,6,4,11,16,9,0,0,61,0,3,14,17,12,9,11,0,0,66,0,0,0,4,0,0,0,0,0,12,5,6,12,8,10,7,0,0,0,64,6,3,5,4,11,7,3,0,0,44
POA6313,0,0,3,5,6,12,3,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6315,11,7,27,32,38,37,25,5,0,177,0,0,5,0,0,3,0,0,0,21,0,0,10,8,6,0,0,0,0,29,0,0,0,0,0,6,0,0,0,6,0,5,4,3,5,17,0,0,0,39,0,0,4,5,5,3,0,0,0,19,3,0,0,4,6,9,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,4,6,7,6,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,3,0,0,24,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,6,5,5,9,6,3,0,0,0,22,0,0,4,0,4,3,0,0,0,14
