POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,4,0,6,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,10,0,3,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,13,4,0,0,4,0,0,4,0,0,0,0,12,6,0,0,7,0,0,0,0,0,0,0,10,9,3,0,9,0,0,0,0
POA6076,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,4,0,6,4,0,0,3,0,0,0,8,0,6,0,18,0,0,0,0,0,6,0,0,0,7,0,20,0,3,0,3,0,12,0,6,0,20,0,47,5,6,0,17,0,13,0,9,3,19,0,75,3,6,0,18,6,27,0,8,0,14,0,87,8,4,0,34,11,30,0,3,0,15,0,102,37,23,0,101,9,83,4,11,4,22,0,301,48,15,4,159,16,28,6,4,3,21,0,310,64,14,3,168,11,35,12,5,4,7,0,331,115,10,8,112,14,20,0,4,0,5,0,291,312,21,8,309,37,147,15,18
POA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,3,0,10,0,0,0,3,0,3,0,16,3,0,0,10,0,0,0,0,0,0,0,15,4,0,0,7,0,3,0,0,0,4,0,18,7,0,0,3,0,0,0,0,0,0,0,9,28,7,0,16,0,0,0,0
POA6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,5,0,6,0,0,0,5,0,15,3,4,0,10,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,9,5,0,0,6,0,0,0,0,0,0,0,4,11,0,0,10,4,3,0,0
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,6,0,4,0,9,0,0,0,4,0,9,0,0,0,0,0,19,0,0,0,3,0,5,3,0,0,0,0,24,0,0,0,14,0,14,6,4,0,4,0,39,3,7,0,36,7,19,0,3,0,6,0,80,19,0,0,30,0,13,0,4,0,7,0,77,19,0,0,38,3,12,0,0,0,0,0,76,19,0,0,31,4,3,0,0,0,0,0,70,74,3,3,63,6,33,0,5
POA6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,8,0,0,0,3,0,10,0,3,0,6,0,4,0,3,0,0,0,18,0,0,0,4,0,6,0,0,0,0,0,19,0,0,0,8,0,6,0,0,0,0,0,21,7,5,0,16,3,17,0,4,3,4,0,49,7,5,0,25,6,5,0,0,0,0,0,50,16,0,4,21,0,6,0,0,0,0,0,48,8,0,0,11,0,4,0,0,0,0,0,26,22,0,5,24,3,13,4,4
POA6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,0,3,0,10,0,4,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,19,4,5,0,4,0,5,0,0,0,0,0,12,9,0,0,16,0,19,0,3,0,0,0,43,14,0,0,15,0,13,0,0,0,6,0,51,9,0,0,19,3,7,4,4,0,0,0,42,10,0,0,6,0,8,0,0,0,0,0,32,42,5,3,45,6,24,5,3
POA6084,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,5,5,0,0,0,0,4,0,0,0,0,0,18,3,4,0,3,0,12,0,4,0,5,0,30,0,0,0,13,3,17,0,4,0,3,0,46,5,0,0,17,0,16,0,5,0,4,0,54,3,0,0,8,3,10,0,7,4,7,0,46,31,4,0,52,3,40,9,8,6,7,0,152,41,6,4,57,4,18,0,0,0,0,0,136,32,8,5,46,4,10,3,0,3,3,0,104,41,0,0,36,9,4,0,0,0,0,0,93,99,3,3,61,9,24,5,0
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,3,0,3,0,21,0,3,0,0,0,5,0,4,0,9,0,24,0,3,0,4,0,20,0,10,0,3,0,38,4,12,0,12,0,13,0,12,0,4,0,63,3,6,0,17,0,25,0,9,0,12,0,79,8,3,0,9,3,24,0,3,0,5,0,59,17,3,0,55,3,66,0,9,5,5,0,164,21,7,0,60,6,8,0,4,0,3,0,120,32,9,0,54,7,25,3,0,0,4,0,143,34,7,0,59,11,6,0,4,0,0,0,126,167,15,3,164,21,68,7,6
POA6101,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,9,0,5,0,0,0,3,0,4,0,9,0,24,0,3,0,3,0,4,0,7,0,3,0,28,0,7,0,0,0,15,0,11,3,9,0,52,0,8,0,13,0,19,0,11,0,9,0,61,4,5,0,25,0,21,0,4,0,7,0,64,5,11,0,19,0,27,0,3,0,13,0,72,23,11,5,64,9,63,0,11,5,7,0,203,37,12,3,103,12,24,8,4,3,0,0,207,45,4,0,108,13,20,3,3,0,3,0,210,41,7,3,63,19,10,0,4,8,0,0,146,176,20,8,189,30,46,8,11
POA6102,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,10,0,5,0,18,0,0,0,0,0,6,0,5,0,3,0,16,0,6,0,3,0,7,0,8,0,15,0,40,0,3,0,5,0,18,0,14,0,6,0,50,0,8,0,11,0,24,4,8,3,10,0,75,0,6,0,20,0,17,0,8,0,4,0,59,7,4,0,19,4,13,0,8,0,5,0,69,26,11,0,41,3,33,3,4,0,5,0,137,24,3,0,50,8,8,0,3,0,0,0,102,27,5,0,42,0,13,0,6,0,3,0,101,23,0,0,10,9,6,0,4,0,0,0,50,58,3,0,56,3,16,0,3
POA6103,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,3,0,9,0,14,0,5,0,0,0,9,0,3,0,3,0,18,0,4,0,0,0,15,0,7,0,7,0,33,0,5,0,17,0,13,4,6,0,4,0,54,0,4,0,14,0,17,0,0,0,6,0,51,4,0,5,13,0,15,0,3,0,3,0,43,12,12,0,36,0,39,4,6,0,4,0,114,24,3,0,38,8,9,3,8,0,3,0,100,25,4,0,42,6,15,0,0,0,0,0,99,31,9,0,29,7,5,5,0,0,0,0,81,60,0,0,62,7,37,3,0
POA6104,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,0,3,0,4,0,3,0,20,0,0,0,3,0,13,0,9,4,19,0,43,6,4,0,5,0,22,0,11,0,17,0,68,6,10,0,10,0,30,0,5,3,3,0,79,3,4,0,14,0,27,0,4,0,14,0,70,5,5,0,23,0,21,0,3,0,6,0,66,26,6,3,66,11,51,5,6,3,8,3,189,41,3,0,75,10,18,0,0,0,9,0,166,40,0,0,52,8,18,0,3,0,3,0,135,43,3,0,41,4,6,3,0,0,0,0,101,119,6,3,87,13,34,5,10
POA6105,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,7,0,7,0,21,0,0,0,0,0,7,0,8,0,13,0,31,0,6,0,0,0,16,0,16,0,15,0,60,5,9,0,4,0,27,4,17,4,16,0,84,4,8,0,27,0,48,0,17,0,10,0,118,3,8,0,31,0,43,0,8,6,8,0,106,10,0,0,35,5,32,0,9,0,7,0,106,51,18,4,90,10,83,3,7,0,18,0,280,57,11,0,72,9,28,0,4,0,10,0,202,55,5,3,65,9,22,6,0,0,4,0,162,57,4,0,35,10,7,0,0,0,0,0,119,90,5,0,71,14,31,0,4
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,4,0,0,0,0,0,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,4,0,11,6,12,0,29,0,0,0,0,0,3,0,14,0,19,0,45,0,3,0,0,0,3,0,25,0,21,0,62,0,8,0,5,0,32,0,34,3,27,0,111,4,10,0,9,0,73,9,44,3,35,5,185,8,31,3,28,3,150,6,51,12,54,5,346,13,44,0,80,4,185,6,62,6,46,0,449,27,31,5,103,5,133,5,34,6,49,0,404,46,39,4,124,15,140,8,25,10,33,3,433,207,43,3,309,40,267,7,38,13,42,3,973,240,35,5,294,40,68,12,16,9,31,0,743,191,24,5,193,27,83,10,24,4,19,0,584,143,19,6,113,22,26,5,9,0,3,0,336,302,16,5,177,42,80,5,11
POA6108,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,3,0,14,0,22,0,0,0,0,0,3,0,12,0,14,0,27,0,3,0,0,0,6,4,7,0,25,0,47,6,3,0,6,0,24,0,29,4,18,0,91,4,16,0,16,0,60,0,34,6,32,0,170,9,9,3,43,0,67,0,21,10,27,0,179,8,12,0,50,5,73,0,22,4,25,4,193,17,4,0,69,3,84,0,15,5,21,0,233,76,19,0,180,15,139,8,29,4,42,0,512,77,22,3,143,12,41,3,10,0,23,3,335,97,10,0,106,13,47,4,3,0,15,0,296,75,6,0,55,10,17,5,5,0,8,0,175,144,17,6,91,11,56,0,6
POA6109,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,15,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,5,0,11,0,6,0,13,4,40,0,0,0,0,0,21,0,20,3,19,0,64,0,5,0,12,0,63,0,23,0,19,0,121,4,10,0,19,3,55,4,14,4,15,0,131,4,12,0,34,0,44,0,10,5,11,0,120,16,10,0,37,3,31,0,13,0,13,0,125,52,16,0,78,7,64,5,17,5,12,0,254,63,3,3,62,4,21,0,4,0,9,0,179,43,3,3,31,4,20,5,0,0,11,0,122,21,0,0,22,0,9,5,0,0,3,0,59,43,6,0,26,8,20,0,5
POA6110,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,3,0,9,0,12,0,0,0,0,0,0,0,9,0,14,0,28,0,4,0,0,0,7,4,13,6,12,0,50,3,0,0,3,0,22,4,34,3,45,0,121,0,16,0,9,0,58,0,38,0,38,0,168,0,11,0,31,3,101,4,62,5,39,3,268,15,20,0,69,8,156,4,44,5,41,5,363,11,21,0,106,6,168,10,43,3,48,0,411,33,12,0,115,12,132,4,13,7,40,0,376,169,36,9,292,43,253,19,33,13,42,0,905,243,26,8,284,42,81,19,16,6,18,4,744,204,20,7,206,29,93,7,14,9,20,0,603,148,11,0,103,24,35,4,0,0,10,0,331,323,16,3,238,31,117,17,18
POA6111,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,9,0,3,0,0,0,5,0,0,0,4,0,16,0,0,0,0,0,5,0,6,0,20,0,32,0,4,0,0,0,17,0,8,0,16,0,58,3,5,0,6,0,38,0,9,9,27,0,105,5,15,0,29,5,45,0,16,4,31,0,151,4,10,0,51,0,61,0,17,0,7,0,159,6,8,3,52,6,55,3,8,4,14,0,153,59,13,3,157,11,90,4,30,8,20,0,398,62,15,4,121,18,39,8,9,0,10,0,279,76,8,0,105,11,56,3,6,5,5,0,286,61,0,3,65,6,10,0,5,4,0,0,160,192,11,3,138,22,73,6,9
POA6112,4,0,0,4,0,7,0,0,3,22,0,36,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,9,0,8,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,10,3,20,0,32,3,0,0,0,0,3,0,17,0,22,0,46,0,7,0,3,0,27,0,27,0,48,0,125,0,10,0,10,0,66,4,39,4,50,0,180,6,26,0,28,4,173,3,45,12,53,5,360,12,36,3,125,17,260,4,50,9,61,3,595,27,34,3,186,13,253,12,44,23,41,0,642,60,45,3,240,22,230,8,32,18,33,0,697,293,64,11,590,70,412,20,61,28,43,5,1603,352,53,12,604,65,134,23,17,8,19,0,1298,352,37,17,415,62,170,20,16,8,12,0,1109,259,17,4,220,36,41,16,9,0,4,0,612,552,31,12,376,65,215,23,20
POA6121,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,5,0,11,3,0,0,5,0,4,0,0,0,3,0,16,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,5,0,7,0,0,0,0,0,16,6,0,0,20,0,12,0,3,0,7,0,51,9,0,0,24,3,13,0,0,0,0,0,52,16,4,0,18,0,3,0,0,0,0,0,42,10,0,4,16,0,0,0,0,4,0,0,41,58,4,0,39,13,19,0,3
POA6122,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,0,0,0,0,0,0,0,3,3,7,0,14,0,6,0,0,0,3,0,3,0,6,0,23,0,4,0,4,0,10,0,4,0,11,0,34,4,3,0,5,0,37,0,3,0,6,0,68,5,9,4,31,0,73,0,17,3,11,0,159,8,12,0,74,11,85,0,10,4,8,0,221,23,10,0,81,13,92,5,13,7,4,0,245,100,16,8,207,24,138,15,14,16,16,0,552,123,11,5,200,24,55,7,3,0,7,0,441,104,6,9,120,21,53,8,6,9,0,0,332,73,3,3,73,8,24,6,0,0,0,0,194,191,7,13,139,18,56,6,8
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,14,0,0,0,0,0,5,0,3,0,0,0,16,0,0,0,4,3,11,0,0,0,0,0,18,3,4,0,9,5,13,0,3,0,0,0,29,5,4,0,16,3,7,0,0,7,0,0,49,8,0,0,23,3,3,0,3,0,0,0,40,6,0,0,9,0,0,0,0,0,0,0,25,9,0,0,0,3,0,0,0,0,0,0,11,11,0,0,15,0,4,0,0
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,0,0,9,3,0,0,7,0,7,0,0,0,0,0,19,8,0,0,10,3,3,0,0,0,0,0,25,4,0,0,3,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,10,0,6,0,0
