POA_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
POA6024,157,815,607,3165,17,4761,0,12,10,128,0,148,326,10,30,24,0,394,60,26,3,57,0,146,142,33,35,81,0,298,2027,670,487,2615,22,5826,68,6,20,4,0,96,66,3,7,30,0,102,200,31,32,201,0,478,46,20,9,49,0,132,30,10,0,10,0,53,228,13,12,22,0,275,709,143,92,779,13,1729,301,112,41,269,0,721,15,0,0,0,0,18,13,0,0,5,0,23,53,15,7,17,0,89,10,8,0,15,0,32,88,31,11,0,0,127,104,55,32,17,0,204,96,4,10,29,0,135,29,0,4,4,0,44,10,0,0,0,0,11,511,133,110,706,4,1466,28,5,4,3,0,45,141,33,11,7,0,183,39,0,8,12,0,55,31,0,4,0,0,40,80,0,5,0,0,90,99,17,13,36,0,170,895,148,147,138,13,1337,54,7,8,31,434,529,5169,1345,973,5732,498,13723
POA6025,390,1632,1441,6624,46,10128,0,33,30,244,0,308,554,31,48,40,0,677,111,47,18,103,0,276,405,92,57,161,0,719,6539,1423,1150,5041,57,14208,169,6,33,18,0,229,135,26,9,51,0,216,538,93,76,414,6,1127,116,48,29,94,0,286,66,18,17,7,0,106,443,35,27,26,0,539,1731,284,224,1565,26,3829,607,235,119,701,7,1668,19,0,3,0,0,25,31,0,0,7,0,41,70,22,13,52,0,150,28,8,11,16,0,60,175,23,27,18,0,246,237,91,68,16,0,410,278,36,37,66,0,414,90,3,6,13,0,119,3,5,0,0,0,9,1649,303,198,1295,11,3461,62,4,5,11,0,81,563,35,36,5,0,634,97,12,6,27,5,152,33,11,6,4,0,55,104,3,20,0,0,125,327,19,27,65,4,445,2102,330,350,290,22,3098,103,14,23,84,801,1025,13813,2802,2333,11692,948,31581
POA6026,233,1248,997,4812,29,7318,3,18,9,139,0,179,512,20,31,49,0,617,72,18,13,99,0,204,322,74,51,115,0,562,4797,1107,873,3884,84,10737,66,3,10,6,0,86,129,25,11,38,0,208,359,73,64,275,3,771,67,26,9,55,0,153,36,3,0,12,0,60,313,13,17,25,0,366,1298,211,144,1037,13,2704,453,141,74,508,4,1184,31,0,0,0,0,31,14,3,0,4,0,21,72,15,4,42,0,128,16,4,5,15,0,50,93,24,7,7,0,124,152,63,56,16,0,283,183,28,26,39,0,280,42,3,8,7,0,62,16,0,0,0,0,16,1203,235,162,1035,5,2638,21,4,0,9,0,33,441,24,21,3,0,490,75,7,3,19,0,99,24,3,4,11,0,36,58,6,10,0,0,68,209,28,18,63,0,324,1349,167,221,211,15,1960,67,7,8,58,428,570,9922,2015,1618,8657,562,22781
POA6027,545,2117,1845,7472,86,12063,15,38,32,359,3,441,800,27,36,53,0,920,121,45,27,105,0,306,582,131,68,194,6,976,10745,1906,1656,5773,117,20200,242,16,42,0,4,301,277,23,16,48,0,368,804,126,89,455,9,1477,135,36,24,82,0,278,93,9,9,18,0,131,517,46,26,16,0,602,2887,385,273,1712,18,5280,694,234,125,643,11,1706,56,0,6,0,0,70,20,11,0,4,0,36,80,18,9,34,0,147,56,22,15,37,0,126,234,41,31,12,5,319,347,139,59,24,0,571,356,49,39,64,0,505,125,10,8,10,0,156,31,0,4,0,0,30,2389,409,306,1418,22,4540,79,13,6,11,0,105,821,60,41,11,0,930,148,18,15,35,0,213,57,3,6,5,0,80,135,5,16,4,0,155,475,49,33,71,0,627,3366,347,403,392,25,4535,182,23,25,124,1595,1951,21363,3540,2967,13108,1849,42828
POA6028,345,1059,914,3294,30,5640,3,23,5,113,0,143,579,12,23,19,0,636,71,17,12,53,0,152,376,64,33,92,0,567,7434,949,763,2418,40,11604,164,8,32,0,5,208,137,12,7,27,0,187,395,49,49,195,0,690,64,18,16,50,0,142,40,3,9,0,0,49,455,25,15,16,3,511,1780,166,125,657,5,2732,323,100,65,265,4,754,35,0,4,0,0,40,13,3,3,10,0,31,52,12,6,23,0,102,34,3,6,15,0,62,105,18,13,9,0,135,181,51,19,11,0,269,195,17,24,29,0,269,33,0,3,4,0,43,6,0,0,0,0,7,1732,147,130,611,13,2639,40,7,0,0,0,46,957,42,33,0,0,1030,84,7,6,14,3,109,32,4,8,0,0,35,55,6,13,0,0,68,322,38,22,33,5,423,1951,142,156,178,13,2440,110,13,3,41,592,767,14116,1725,1432,5583,695,23559
POA6029,22,185,139,737,0,1089,0,0,0,12,0,15,23,3,9,4,0,38,6,7,0,22,0,35,42,11,5,8,0,65,322,151,99,619,4,1193,3,0,7,0,0,12,17,5,3,10,0,35,37,8,9,53,0,111,8,4,0,11,0,27,4,0,0,0,0,7,9,3,3,0,0,17,85,29,29,211,0,348,89,38,19,110,0,259,3,0,0,0,0,3,0,0,0,6,0,8,9,3,0,3,0,23,5,0,0,0,0,5,0,0,0,0,0,0,14,7,0,0,0,29,18,5,0,10,0,38,0,0,0,0,0,0,0,0,0,0,0,0,94,29,24,168,0,313,7,0,0,0,0,7,35,6,3,0,0,42,9,4,0,5,0,20,0,0,0,0,0,0,5,0,0,0,0,6,14,0,0,8,0,26,120,39,42,45,0,247,10,0,0,7,96,116,805,313,231,1406,101,2855
POA6030,612,1913,1667,6591,88,10868,10,60,58,663,19,816,617,10,35,53,0,721,118,27,15,76,5,237,536,69,55,157,0,821,10575,1648,1413,4902,136,18679,480,12,46,15,0,560,210,13,14,45,3,279,667,87,84,382,3,1215,79,23,14,49,0,163,80,7,7,19,0,113,575,24,25,28,0,652,2270,230,241,1241,35,4020,498,177,108,570,7,1356,41,0,3,0,0,42,18,4,0,9,0,28,40,18,8,23,0,92,46,7,10,25,0,94,600,66,54,23,7,754,361,127,69,30,0,593,278,27,16,57,0,379,120,5,16,11,0,151,72,6,5,0,0,82,2273,321,259,1122,30,4005,83,9,0,10,0,96,1203,45,37,13,5,1308,149,9,7,30,0,196,32,5,0,6,0,42,177,10,9,0,0,191,446,45,39,49,6,585,3994,352,335,275,30,4989,313,13,17,102,1931,2381,21538,3072,2604,11369,2255,40841
POA6031,334,923,822,3106,24,5205,7,35,13,233,7,291,288,12,22,23,0,338,32,20,9,24,4,89,173,31,24,65,6,299,4391,766,680,2107,46,7994,553,3,28,7,0,600,56,14,8,16,0,91,190,38,30,183,0,438,30,8,7,38,0,79,28,5,6,0,0,42,671,14,16,14,0,718,979,112,86,499,6,1685,176,72,63,283,4,601,17,0,0,0,0,21,7,0,0,3,0,11,19,11,7,11,0,51,15,8,4,13,0,42,300,34,19,7,6,365,185,59,38,15,0,303,83,8,5,30,0,120,26,0,8,10,0,42,28,3,0,0,0,34,1102,112,126,430,12,1786,25,10,5,4,0,43,472,17,26,6,0,518,66,4,3,10,0,82,32,4,3,0,0,36,116,7,6,0,0,131,169,18,6,26,0,219,2090,164,163,147,18,2586,161,19,14,79,593,861,10176,1433,1273,5059,707,18645
POA6032,5,3,7,48,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,4,22,0,67,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,6,0,18,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,5,12,22,83,8,14,76,17,189
POA6033,6,26,32,103,5,171,0,0,0,5,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,5,3,0,11,88,13,18,58,7,189,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,13,0,37,15,0,0,15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,24,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,23,3,3,0,0,31,8,0,0,0,38,43,182,30,41,150,44,444
POA6034,67,161,193,579,9,1011,0,0,0,56,0,63,28,0,0,4,0,32,10,0,0,4,0,18,44,6,3,12,0,65,975,157,157,458,6,1756,57,6,0,3,0,67,18,0,0,4,0,22,53,8,0,33,0,90,0,14,0,7,0,29,4,0,0,0,0,5,43,5,0,0,0,50,210,18,16,85,0,336,60,17,8,56,0,137,3,0,5,0,0,10,3,0,0,0,0,10,0,4,0,0,0,9,7,3,0,0,0,10,90,7,8,4,0,108,23,16,11,3,0,53,12,0,0,7,0,21,11,0,0,0,0,13,19,5,0,0,0,21,236,20,22,105,0,390,0,0,0,0,0,0,114,4,6,0,0,122,10,0,0,7,0,22,8,0,0,3,0,11,9,0,0,0,0,10,59,10,3,5,0,78,392,27,41,32,4,487,26,6,7,7,181,233,1943,292,282,986,204,3705
POA6035,129,494,468,2065,31,3185,0,21,15,276,9,323,74,0,5,4,0,93,13,3,4,25,0,42,120,27,23,44,3,207,3004,457,448,1487,42,5443,72,4,19,0,0,102,65,5,3,12,0,83,189,31,21,135,7,374,17,0,5,0,0,21,12,0,0,3,0,16,79,6,3,13,5,101,528,82,63,395,15,1081,105,29,12,175,6,324,20,0,0,0,0,20,5,3,4,0,0,11,9,7,4,12,0,26,3,5,0,3,0,17,284,36,14,6,0,341,143,47,18,11,3,224,50,10,8,21,4,97,7,0,7,9,0,21,23,0,0,0,0,29,623,91,85,312,9,1115,4,0,0,0,0,6,264,14,21,11,0,308,29,3,3,8,0,44,4,0,0,0,0,9,6,0,3,0,0,9,117,15,4,14,0,157,696,63,77,125,8,973,47,8,6,30,616,711,5156,849,752,3541,724,11022
POA6036,326,785,747,2492,28,4381,5,35,15,289,0,344,194,18,11,11,0,235,29,17,4,24,0,73,207,39,14,55,5,323,5023,688,682,1896,39,8320,298,3,18,6,0,324,97,3,9,19,0,123,264,42,53,160,4,519,18,9,5,12,0,50,22,0,0,6,0,28,319,9,9,12,0,349,1033,122,74,411,14,1653,190,80,44,206,6,521,11,0,4,4,0,17,9,11,6,9,0,32,15,6,0,11,0,39,37,3,4,8,0,53,442,40,23,20,7,536,174,60,30,11,0,281,97,10,6,34,0,143,23,3,0,8,0,35,53,0,7,0,0,65,1132,138,135,395,3,1799,22,0,0,4,0,26,529,21,19,0,0,572,57,11,6,18,0,91,7,7,0,9,0,26,37,5,4,0,0,47,183,11,20,20,0,237,1760,118,137,104,32,2157,92,11,4,50,674,838,9941,1307,1163,4312,796,17514
POA6037,39,201,190,854,16,1299,0,16,11,146,0,170,19,5,0,7,0,27,19,0,0,6,0,28,48,18,5,36,3,103,798,175,147,632,20,1781,13,0,3,0,0,21,22,3,0,5,0,29,58,11,10,47,3,128,5,7,0,8,0,19,5,0,0,4,0,10,9,4,4,5,0,19,159,28,28,146,4,364,46,18,10,70,0,145,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,12,3,0,0,0,0,7,65,15,15,4,0,95,43,10,7,6,0,72,19,7,5,12,0,30,0,0,4,0,0,6,5,0,0,3,0,9,150,23,20,135,4,341,5,0,0,0,0,13,48,7,8,0,0,65,5,0,0,5,0,11,0,0,0,0,0,0,3,0,3,0,0,4,39,4,6,4,0,55,185,21,33,29,0,265,7,0,3,23,277,314,1370,331,286,1517,314,3822
POA6038,169,491,478,1354,15,2504,0,15,7,121,0,145,156,3,6,7,0,178,30,3,4,15,0,51,97,7,11,40,0,164,2954,452,396,1021,25,4845,175,0,12,8,0,197,55,6,6,7,0,75,151,22,19,79,5,266,20,4,6,14,0,51,16,3,0,5,0,17,238,10,7,8,0,259,633,46,47,232,3,967,123,37,37,131,0,331,27,0,0,0,0,27,6,0,0,0,0,6,12,13,3,5,0,26,8,0,0,0,0,11,226,33,15,3,0,278,118,41,24,18,4,194,49,11,3,18,0,81,17,0,4,5,0,22,34,0,0,0,0,39,647,48,62,223,4,980,14,0,3,0,0,18,335,18,17,7,0,375,25,6,0,4,0,37,11,0,0,0,0,11,11,0,3,0,0,19,151,14,11,12,0,183,1110,89,106,91,0,1396,78,3,7,26,376,493,5948,777,707,2347,417,10203
POA6041,20,76,70,442,11,624,0,4,0,35,0,36,11,0,0,0,0,13,5,0,0,0,0,3,12,5,11,9,0,35,319,55,65,299,12,746,8,0,0,0,0,8,7,0,0,3,0,9,17,6,4,16,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,16,9,78,0,172,16,6,5,21,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,6,10,4,0,0,0,21,8,3,0,4,0,16,5,3,0,3,0,8,0,0,0,0,0,4,0,0,0,0,0,0,78,15,12,44,0,156,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,13,4,0,0,0,16,56,10,6,9,0,74,3,0,0,6,103,117,545,113,111,698,134,1597
POA6042,0,8,3,23,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,29,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,20,7,8,53,26,107
POA6043,3,10,10,56,6,80,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,4,5,0,0,0,8,25,15,3,60,3,101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,5,4,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,4,0,14,0,0,0,0,15,17,53,20,13,126,24,233
POA6044,3,49,25,333,4,418,0,4,0,26,0,32,18,0,0,0,0,18,4,6,4,0,0,4,18,0,0,3,0,24,157,48,31,303,7,548,5,0,0,0,0,5,4,0,0,6,0,8,18,8,4,33,0,66,0,0,0,0,0,4,0,3,0,0,0,3,3,0,0,0,0,3,28,8,5,79,0,119,12,8,0,21,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,6,0,4,0,0,0,8,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,30,13,11,70,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,11,3,0,0,8,0,11,117,3,0,3,0,132,8,3,6,6,93,111,394,90,52,653,109,1300
POA6050,171,836,625,2727,47,4411,8,3,10,92,0,113,586,33,42,45,0,703,99,25,18,99,0,245,125,52,29,82,8,288,1899,757,535,2588,35,5802,77,4,15,0,0,94,81,9,7,35,0,130,188,58,37,237,3,529,147,50,21,148,0,372,29,11,0,12,0,50,244,25,25,10,4,315,577,185,132,958,8,1860,753,218,71,581,15,1633,54,0,10,0,0,66,5,0,0,0,0,13,91,16,4,40,6,151,20,4,3,11,0,33,32,11,6,3,0,50,89,44,20,15,0,167,146,25,17,77,0,262,61,5,14,9,0,89,5,5,3,0,0,14,570,158,109,756,12,1607,49,5,12,7,0,77,127,17,26,4,0,179,59,5,8,11,0,81,45,0,3,7,0,57,236,10,20,7,0,283,77,19,17,45,0,167,1458,216,193,242,15,2130,55,6,0,35,687,785,6436,1591,1141,5794,810,15770
POA6051,170,579,452,1923,17,3140,4,15,8,137,0,170,644,27,49,27,6,755,51,16,11,61,0,136,134,37,37,72,4,286,1597,486,446,1858,24,4409,136,6,18,4,0,163,111,7,6,20,0,145,185,42,34,160,3,428,30,15,3,51,0,94,24,0,4,6,0,42,530,28,17,14,4,595,518,135,96,713,10,1462,317,111,64,317,4,809,59,0,3,5,0,69,11,0,0,0,0,12,15,6,3,10,0,28,15,0,0,9,0,25,60,14,8,5,0,79,70,19,10,11,0,107,166,13,23,37,3,240,51,4,3,10,0,70,3,3,4,0,0,6,491,119,121,544,11,1281,75,6,10,5,0,92,105,14,6,7,0,132,65,0,5,7,0,80,37,3,6,6,0,49,216,9,5,10,0,243,82,17,5,47,0,146,1957,147,154,136,13,2413,85,3,5,27,701,822,6411,1060,893,4060,779,13199
POA6052,133,576,460,2090,21,3285,3,13,6,118,0,137,536,22,27,41,3,630,41,19,5,57,0,120,90,40,15,50,0,199,1266,503,399,1886,32,4086,61,0,13,10,0,86,67,9,10,13,0,97,101,39,24,157,8,322,95,24,14,85,3,217,18,3,9,4,0,33,209,20,25,19,0,270,448,146,98,673,11,1370,514,180,96,459,7,1247,46,0,0,0,0,49,3,4,0,0,0,3,38,9,4,28,0,84,15,4,0,15,0,41,51,6,7,7,0,67,57,24,18,0,0,105,110,13,27,56,0,204,39,9,5,13,0,59,7,0,0,0,0,7,334,113,84,503,9,1038,63,17,0,21,3,103,54,12,4,9,0,80,49,0,0,9,0,62,35,7,4,4,0,42,191,5,14,0,7,222,62,13,3,19,0,93,1204,158,151,178,16,1711,37,4,9,36,354,428,4772,1155,853,4325,450,11555
POA6053,197,847,652,2916,42,4657,3,22,0,180,12,226,543,36,45,37,0,666,56,26,15,68,0,174,163,48,35,70,5,326,1960,755,541,2523,44,5825,170,5,14,3,0,195,114,7,3,24,0,150,186,38,41,181,6,450,42,17,13,52,0,125,22,3,3,6,0,36,428,42,29,18,0,519,621,173,124,859,16,1794,430,176,75,393,5,1071,54,0,13,0,0,64,11,4,0,0,0,17,13,3,0,11,0,35,25,3,3,12,0,50,72,13,8,3,3,106,90,43,22,0,0,157,169,21,21,47,0,258,45,4,4,5,0,54,5,0,0,0,0,6,501,156,125,651,8,1446,72,8,3,8,0,90,74,8,21,0,0,111,45,6,0,7,0,57,50,8,10,0,0,70,235,9,13,5,0,263,100,16,28,42,0,186,1462,189,193,219,11,2079,58,11,0,29,540,646,6357,1520,1162,5579,669,15288
POA6054,269,1087,822,4207,56,6439,0,45,24,567,17,654,620,28,40,18,0,712,150,45,12,104,0,320,197,66,33,113,0,412,2528,1068,733,3574,53,7956,336,10,35,7,0,398,121,23,7,29,0,180,228,56,62,316,0,657,50,12,8,41,0,106,34,8,5,12,0,54,452,37,15,19,0,525,710,231,148,1107,15,2202,500,185,76,533,6,1299,47,0,14,3,0,68,17,9,0,12,0,34,53,11,3,14,0,85,73,18,7,25,0,121,147,22,22,6,0,199,125,69,29,13,0,234,158,19,17,61,6,266,32,5,0,6,0,45,18,3,0,0,0,24,647,226,147,928,16,1971,138,10,9,12,0,174,72,19,13,7,0,113,49,9,6,21,0,85,31,0,5,3,0,51,337,0,6,9,3,361,85,15,14,41,0,162,1926,240,199,276,19,2654,123,18,5,54,1052,1258,8190,2041,1425,8156,1212,21029
POA6055,641,1296,1115,5400,61,8517,10,40,57,724,12,844,744,15,44,21,8,828,159,55,27,147,0,388,215,74,40,146,0,479,3443,1106,912,4138,89,9687,1780,10,74,13,11,1881,140,13,9,28,0,185,247,88,62,339,0,737,47,34,15,63,0,160,37,0,7,20,0,69,2527,52,37,26,3,2640,827,222,136,1022,13,2218,473,224,128,748,6,1587,42,0,11,0,0,51,18,7,0,14,0,34,75,27,12,50,0,165,33,12,4,28,0,83,376,35,28,8,0,444,230,81,63,25,0,394,123,46,25,90,3,286,50,3,5,14,0,77,52,8,0,3,0,62,825,219,201,923,11,2176,95,16,8,13,0,140,222,31,28,14,0,289,181,11,10,24,0,225,107,8,3,8,0,128,314,12,15,8,0,357,111,31,19,55,0,227,5830,292,290,336,34,6789,248,21,15,88,1291,1667,16755,2349,1916,9795,1502,32320
POA6056,446,2051,1592,9500,192,13781,17,105,61,1674,46,1898,446,24,34,48,4,558,396,62,42,262,8,777,406,147,85,229,0,872,5000,1880,1453,8151,188,16667,1221,24,70,19,5,1334,123,25,22,59,0,231,444,110,102,593,16,1268,72,30,14,85,0,211,73,9,5,30,0,111,767,47,20,43,7,880,1005,328,226,1922,34,3512,1097,310,154,1067,23,2651,30,0,6,0,0,35,3,4,0,3,0,14,31,10,3,22,0,68,52,15,11,30,4,108,502,48,45,16,0,619,270,122,62,50,8,507,284,42,35,111,0,475,49,7,7,14,0,77,34,3,4,0,0,42,1141,384,301,1818,31,3679,57,7,0,17,0,81,183,22,23,10,3,240,126,18,11,32,0,186,45,10,3,5,0,62,165,9,8,6,0,179,192,60,34,78,0,366,2682,385,342,457,46,3910,169,31,18,183,2306,2704,13975,3618,2730,18061,2789,41172
POA6057,185,935,671,4385,38,6218,6,49,8,430,6,502,153,8,9,14,0,181,37,19,12,66,0,136,164,53,47,100,0,366,2357,859,649,3466,57,7385,288,3,19,7,0,325,43,3,0,27,0,87,159,62,39,281,6,543,25,6,9,27,4,64,32,7,7,10,0,57,223,17,16,10,0,264,488,143,114,827,5,1577,283,128,58,451,3,928,12,0,0,0,0,16,10,3,0,3,0,18,0,0,0,4,0,8,12,8,8,4,0,30,197,25,16,0,0,246,132,61,28,22,0,241,85,20,13,58,0,171,20,5,7,5,0,43,21,0,0,0,0,24,536,175,132,770,12,1630,25,8,0,13,0,37,103,18,13,4,0,146,26,11,7,20,0,56,9,6,0,0,0,17,32,0,3,0,0,36,64,28,8,43,0,142,1012,131,145,186,13,1496,63,9,7,94,649,826,5339,1584,1162,7851,765,16697
