POA_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6207,20,21,37,64,67,44,8,0,0,275,9,3,28,18,14,39,38,15,5,168,5,0,9,11,11,10,5,0,0,46,37,23,77,91,93,92,51,20,5,490,7,24,58,73,110,68,14,0,0,367,20,9,18,43,31,23,18,0,0,162,0,0,3,8,9,7,0,0,0,29,0,0,6,0,4,6,0,0,0,17,36,36,85,122,153,107,30,5,0,574,0,0,4,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,4,0,0,17,36,37,88,134,150,108,35,5,0,590,21,6,28,21,20,61,70,38,7,269,11,3,14,23,23,14,10,0,0,95,70,51,129,175,194,183,115,39,7,959
POA6208,246,219,440,518,573,472,114,11,0,2595,126,50,183,179,152,359,770,500,121,2438,27,19,50,49,39,37,49,47,42,365,397,289,672,745,770,867,941,557,166,5400,91,227,552,629,730,544,110,11,0,2887,248,160,276,300,297,343,135,30,9,1790,22,21,68,53,61,68,14,3,0,309,4,10,20,21,14,20,15,3,0,113,365,426,915,1000,1104,974,270,45,9,5100,28,35,50,38,39,30,4,0,0,221,34,9,23,30,13,19,8,0,0,148,70,46,71,65,53,53,15,0,0,366,431,467,986,1064,1164,1024,278,45,9,5469,248,81,231,237,247,574,1415,988,253,4278,53,42,107,118,107,96,108,85,65,795,739,590,1328,1423,1510,1701,1806,1117,325,10541
POA6209,47,41,61,65,98,82,16,0,0,408,18,12,17,17,26,54,126,82,20,376,3,7,11,0,11,6,14,13,0,67,73,54,87,89,134,148,158,96,23,847,15,41,49,75,119,92,20,0,0,405,48,33,37,37,58,56,26,0,0,299,0,4,13,10,7,18,6,0,0,52,0,0,7,5,3,0,0,0,0,12,69,77,99,121,184,167,53,3,0,771,5,3,9,6,14,6,0,0,0,40,9,6,6,5,0,3,0,0,0,30,12,7,18,11,13,13,0,0,0,72,84,83,113,131,200,174,51,3,0,841,39,14,31,35,41,109,254,173,38,738,9,7,19,19,24,20,33,27,10,171,132,109,163,185,274,310,337,196,50,1757
POA6210,1192,1454,2618,2995,3558,3079,627,50,6,15575,703,358,1029,1001,1014,2192,4699,3274,1266,15522,92,124,208,223,243,213,224,294,290,1912,1983,1930,3853,4214,4810,5477,5557,3623,1558,33012,392,1290,3024,3448,4219,3422,585,32,0,16424,1430,1146,1603,1819,1940,2018,789,113,3,10854,76,124,323,280,337,462,103,14,5,1719,40,60,141,116,102,69,30,7,9,577,1941,2617,5089,5664,6594,5972,1503,168,12,29570,112,210,277,237,246,205,39,4,0,1325,298,100,141,104,120,161,43,4,0,979,411,314,416,343,371,364,77,8,0,2306,2356,2929,5510,6006,6964,6337,1586,175,14,31872,1493,607,1370,1377,1551,3406,8578,6190,2152,26728,178,265,507,575,605,508,490,529,420,4078,4027,3805,7379,7957,9115,10254,10654,6895,2584,62679
POA6211,145,130,284,396,422,335,62,5,0,1776,68,32,124,103,96,241,599,254,27,1544,10,6,13,24,22,26,7,9,5,125,223,171,424,517,543,600,667,264,31,3446,48,110,305,454,531,340,72,0,0,1865,184,105,160,239,248,262,82,13,0,1291,9,12,48,50,47,51,13,0,0,236,9,6,23,14,20,8,3,0,0,73,248,235,542,748,847,661,166,13,0,3464,17,13,31,25,30,23,6,0,0,139,32,8,18,20,11,14,4,4,0,111,48,29,43,46,34,36,8,4,0,244,296,261,583,793,881,697,180,13,0,3715,167,53,155,147,137,400,1129,581,66,2830,29,15,42,61,75,58,29,20,12,350,488,330,786,1003,1102,1156,1335,615,80,6890
POA6213,17,4,23,20,39,31,18,3,0,149,4,0,0,6,8,19,26,14,8,96,0,0,0,3,5,5,5,0,0,24,20,8,34,31,51,52,45,11,13,265,5,9,33,35,40,33,18,0,0,163,10,3,11,6,20,21,12,0,0,92,0,0,0,7,10,7,0,0,0,26,0,0,6,0,0,3,0,0,0,9,22,12,49,42,72,67,31,3,0,294,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,6,0,0,15,19,8,45,44,70,74,33,3,0,306,10,0,4,11,14,26,64,31,14,183,3,0,5,4,15,13,9,6,0,56,34,15,57,67,106,107,102,39,18,542
POA6214,9,16,18,32,34,32,13,0,0,152,13,6,7,7,10,19,20,9,0,87,5,0,3,0,7,3,5,0,0,21,20,19,31,44,51,50,38,9,0,263,5,24,26,44,50,35,13,0,0,200,16,7,6,14,15,14,14,0,0,100,0,0,0,3,7,4,4,0,0,18,0,0,0,6,4,0,0,0,0,5,22,34,38,70,71,50,26,3,0,322,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,4,0,0,0,9,0,0,0,0,7,4,0,0,0,12,24,34,43,72,79,51,28,3,0,334,16,7,10,13,10,33,52,23,4,168,6,0,3,13,3,8,7,0,0,45,44,40,52,95,94,99,88,25,4,545
POA6215,61,57,122,177,202,178,48,5,0,847,54,12,58,57,57,136,239,117,40,768,10,9,12,13,25,18,9,23,18,139,124,74,190,236,288,335,297,151,61,1756,42,73,144,199,249,210,40,11,0,970,63,32,70,97,136,125,63,8,0,597,3,8,17,34,21,36,13,0,0,131,3,4,7,14,8,10,4,0,0,50,110,125,244,339,411,377,117,26,0,1750,10,10,17,11,15,11,0,0,0,80,5,3,11,13,7,5,0,0,0,48,13,21,24,24,20,17,0,0,0,124,131,138,265,364,430,402,123,24,0,1879,100,24,69,76,84,214,469,240,77,1347,20,12,35,38,58,47,37,36,27,313,244,173,369,482,578,660,627,305,106,3533
POA6218,10,14,14,22,16,19,0,0,0,100,7,6,10,12,14,19,30,11,5,97,0,0,0,0,0,0,0,6,3,14,19,16,26,34,31,45,34,10,0,210,0,11,26,21,25,25,3,0,0,116,9,8,10,4,11,20,5,6,0,64,0,0,4,5,4,8,0,0,0,23,0,4,0,0,5,0,0,0,0,14,13,23,39,35,40,52,12,6,0,218,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,13,15,27,41,35,43,54,12,6,0,225,12,4,10,16,16,34,55,15,6,178,0,0,0,5,3,9,8,5,3,31,33,31,53,58,64,95,78,22,12,434
POA6219,13,8,13,27,41,27,0,0,0,134,8,0,9,9,11,22,27,13,9,103,4,3,0,0,0,3,0,4,0,16,22,13,26,32,54,54,25,17,9,254,9,10,16,28,46,39,4,0,0,151,10,5,18,14,23,24,9,3,0,102,0,0,0,8,3,0,0,0,0,16,4,0,0,4,0,3,0,0,0,8,18,18,31,47,74,61,13,3,0,275,0,0,0,0,4,3,0,0,0,10,4,0,0,0,0,3,0,0,0,8,4,0,0,0,4,4,0,0,0,17,19,22,36,52,78,70,13,3,0,294,18,0,9,10,21,35,52,22,12,181,5,3,0,3,0,8,5,5,0,31,44,20,47,66,101,114,68,28,12,502
POA6220,54,63,196,190,207,158,49,6,0,935,38,10,52,46,55,114,209,159,72,756,3,7,12,12,16,15,17,12,10,99,99,76,253,246,278,292,274,179,86,1792,47,100,295,263,287,199,53,5,0,1263,53,21,105,128,118,125,58,19,0,637,6,4,8,9,22,16,7,0,0,74,0,4,10,9,9,0,0,0,0,41,104,138,424,415,434,340,126,28,4,2008,5,7,12,3,8,3,0,0,0,42,11,0,3,10,0,9,0,0,0,33,12,8,14,12,13,7,0,0,0,72,119,142,445,428,445,351,127,28,4,2083,78,26,69,71,92,164,383,286,123,1293,18,13,25,23,43,34,27,25,14,221,209,181,535,520,577,554,536,338,146,3602
POA6221,8,9,15,15,15,16,3,3,0,81,10,0,0,0,5,8,6,4,0,45,0,6,0,0,3,0,0,0,0,7,26,13,20,11,20,28,17,10,0,136,3,5,12,16,24,21,11,5,0,94,8,4,3,5,4,11,5,0,0,44,3,0,0,0,3,3,0,4,0,12,0,0,0,0,0,0,0,0,0,3,13,12,23,27,30,28,10,4,0,151,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,10,19,12,23,24,34,32,10,4,0,161,34,0,5,0,8,10,17,8,6,84,5,4,4,0,9,3,0,0,0,27,58,15,26,28,40,44,29,16,6,264
POA6223,3,3,6,12,15,12,0,0,0,50,5,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,10,3,5,12,20,12,8,0,0,65,3,8,7,14,20,12,5,0,0,66,0,3,7,6,9,7,0,0,0,32,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,12,8,15,31,23,5,4,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,15,31,23,5,4,0,106,6,0,0,0,0,4,0,5,0,23,0,0,0,0,0,0,0,0,0,4,9,8,11,15,36,27,9,10,0,129
POA6224,25,22,28,44,67,50,16,0,0,251,14,10,25,15,22,28,56,46,6,217,9,0,11,5,6,3,4,4,0,49,45,31,64,70,91,85,80,48,6,516,16,28,41,58,78,52,14,0,0,292,17,12,23,29,42,38,20,0,0,174,0,0,7,0,8,10,0,0,0,31,8,0,3,0,4,3,5,0,0,23,44,45,72,87,127,105,36,6,3,519,8,0,5,5,0,0,0,0,0,19,3,6,0,0,0,3,0,0,0,15,12,6,3,5,0,4,0,0,0,31,50,47,82,92,129,113,40,6,3,552,35,17,36,20,31,54,103,80,11,381,12,3,12,14,13,18,12,7,0,97,97,67,128,130,175,173,153,89,18,1029
POA6225,146,131,302,362,454,330,76,7,0,1817,82,52,146,106,150,300,467,242,70,1609,25,23,32,44,38,39,38,42,36,308,249,201,486,511,634,677,578,294,101,3737,78,179,350,434,529,385,74,12,0,2038,142,83,198,234,222,239,89,15,0,1226,11,12,35,39,49,55,11,5,0,217,4,9,24,14,18,9,7,0,5,96,236,288,609,721,819,682,173,32,5,3581,26,14,55,33,31,35,11,0,0,198,20,13,7,13,24,16,4,0,0,98,40,27,65,43,56,47,16,0,0,292,283,317,677,767,875,731,189,32,5,3873,213,81,184,162,235,538,997,480,117,2998,57,34,78,93,83,83,86,76,59,649,552,429,938,1019,1193,1357,1271,585,179,7523
POA6226,25,11,28,61,64,43,6,0,0,238,8,3,10,12,6,22,34,10,0,97,0,0,0,4,0,0,0,0,0,14,30,16,41,73,71,67,44,10,3,347,13,25,43,70,88,58,10,0,0,312,21,8,20,34,32,36,8,0,0,160,4,0,6,6,9,9,0,0,0,23,0,0,0,0,0,3,0,0,0,9,40,29,63,109,130,100,18,0,0,499,0,4,0,0,3,0,0,0,0,9,5,0,0,0,0,5,0,0,0,11,5,0,0,0,3,5,0,0,0,16,49,36,66,109,130,108,18,0,0,515,23,5,7,12,6,32,65,16,0,181,3,0,3,11,4,9,5,0,0,41,73,45,82,129,138,148,88,21,3,735
POA6227,17,12,22,58,43,31,7,0,0,192,8,4,14,13,5,19,22,12,0,90,0,0,0,4,6,0,0,0,0,15,28,18,33,72,49,46,33,16,3,302,5,19,35,69,62,46,6,3,0,248,15,0,9,34,32,9,16,0,0,117,0,0,0,4,8,7,0,0,0,14,3,0,0,0,0,4,0,0,0,9,31,24,50,111,97,65,19,3,0,393,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,9,0,0,6,0,0,5,0,0,0,14,31,24,52,111,95,68,22,3,0,403,12,4,14,13,3,27,46,32,3,149,0,0,3,11,9,10,4,0,0,36,43,31,69,129,109,101,68,33,9,589
POA6228,3,0,0,5,7,3,3,0,0,31,0,0,0,0,0,0,9,0,0,21,0,0,0,0,0,0,0,0,0,0,8,6,0,11,16,7,13,4,0,56,0,4,0,3,10,10,3,0,0,35,3,0,0,3,4,4,3,0,6,23,0,0,0,4,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,5,3,11,18,14,9,0,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,9,5,3,9,18,14,9,5,6,71,0,0,0,0,9,0,15,6,0,38,0,0,0,0,4,4,0,6,0,12,8,6,3,12,25,19,27,12,3,119
POA6229,0,0,3,3,7,9,0,0,0,31,0,0,0,0,3,5,13,5,0,31,0,0,0,3,0,8,0,3,0,8,3,0,0,12,11,20,11,10,5,69,0,0,5,11,7,9,3,0,0,33,0,0,3,3,11,11,0,0,0,27,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,7,20,27,5,0,0,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,7,0,0,10,10,16,27,7,0,0,77,4,0,0,0,3,7,35,14,0,70,0,0,0,5,3,6,4,5,3,27,4,0,7,17,26,41,48,17,4,167
POA6230,872,927,1987,2202,2460,1815,415,28,0,10701,458,216,645,567,541,1007,1932,1235,576,7180,60,75,179,143,130,136,123,91,85,1019,1394,1220,2806,2920,3136,2955,2471,1353,657,18904,342,1079,2516,2625,3060,2203,392,16,0,12230,990,565,1102,1365,1330,1172,532,65,3,7116,73,74,213,182,199,252,66,13,3,1067,28,30,75,63,55,32,10,0,0,295,1430,1748,3902,4237,4645,3660,993,95,7,20709,68,87,136,116,107,99,13,0,0,635,142,67,93,69,70,56,10,3,0,514,214,156,229,183,182,149,26,3,0,1150,1645,1905,4131,4421,4828,3810,1017,98,7,21858,998,384,1022,979,931,1678,3485,2271,898,12654,116,150,391,339,344,287,248,157,124,2167,2761,2440,5546,5738,6102,5778,4749,2530,1030,36676
POA6232,214,218,584,623,567,388,66,8,0,2670,97,32,179,128,108,232,461,355,124,1730,5,3,34,18,29,25,24,50,49,244,320,255,801,773,703,648,561,412,178,4648,86,268,770,791,681,496,72,0,0,3158,249,147,346,416,319,258,82,14,0,1829,13,20,79,55,64,58,14,4,0,299,6,8,16,12,17,7,0,0,0,74,353,445,1216,1270,1076,823,163,17,0,5364,21,16,39,24,15,21,0,0,0,136,42,17,18,19,21,16,5,0,0,134,64,35,56,41,34,34,8,0,0,268,414,482,1270,1314,1113,857,170,17,0,5633,219,58,222,159,151,338,840,623,222,2824,15,22,84,75,70,65,58,76,79,551,645,562,1572,1549,1326,1262,1072,720,303,9011
POA6233,451,342,868,1168,1107,778,165,9,0,4884,211,76,289,234,188,551,866,449,107,2965,15,22,63,39,36,54,46,26,9,313,668,439,1220,1437,1331,1374,1083,492,120,8164,194,419,1148,1453,1478,1003,128,3,0,5827,503,213,482,730,565,487,219,16,0,3212,28,38,132,88,99,123,35,0,0,542,10,15,31,34,21,14,7,0,0,131,734,686,1794,2304,2158,1625,388,22,5,9715,35,34,44,40,43,34,4,0,0,235,76,23,30,35,24,23,8,0,0,213,114,51,66,72,67,62,12,0,0,449,848,738,1862,2371,2223,1687,400,24,5,10163,465,121,346,314,266,796,1612,875,184,4983,36,46,142,119,122,145,88,46,19,770,1353,904,2340,2809,2607,2628,2107,946,208,15909
POA6236,42,33,70,104,133,130,33,11,0,550,26,4,12,13,37,59,73,53,12,295,3,0,6,8,10,12,11,6,0,59,66,44,93,122,182,202,119,69,12,908,22,46,112,105,177,159,37,3,0,654,48,19,37,78,91,74,50,13,0,397,5,0,9,8,15,35,6,0,0,78,0,3,3,5,3,0,0,4,0,19,79,67,152,196,286,259,88,20,0,1156,0,0,0,3,4,5,0,0,0,18,4,0,0,0,0,7,0,0,0,14,9,0,0,6,3,14,0,0,0,32,84,71,156,200,292,271,85,20,0,1190,49,9,19,19,45,97,172,93,29,530,6,5,12,10,31,20,25,11,0,122,145,85,188,231,368,391,286,119,32,1834
POA6237,58,45,60,137,164,170,42,4,0,681,19,3,23,31,23,59,117,55,14,353,0,0,14,5,9,9,18,0,4,63,75,53,101,177,193,240,178,56,13,1097,30,51,88,158,208,181,39,0,0,760,60,30,38,82,87,95,46,7,0,448,4,3,11,14,19,31,15,0,0,101,3,3,4,13,6,7,0,3,0,39,93,89,136,268,318,320,105,12,0,1342,0,4,4,8,5,8,0,0,0,26,6,0,0,3,0,0,0,0,0,13,7,8,4,12,8,9,0,0,0,40,96,89,139,279,327,331,105,12,0,1382,44,12,32,37,31,108,228,109,22,620,12,7,22,15,26,32,33,5,6,145,149,107,194,332,379,472,368,124,29,2153
POA6239,68,50,145,204,250,235,59,12,0,1022,44,19,69,53,63,130,255,154,61,846,8,0,6,16,14,17,24,11,6,111,123,77,224,277,328,379,331,170,65,1972,44,69,180,256,310,274,57,11,0,1197,85,31,77,126,148,147,72,12,0,710,0,5,16,27,28,33,16,7,0,126,5,5,8,10,4,8,4,4,0,46,133,116,287,412,497,464,149,28,0,2079,3,13,6,3,9,14,0,0,0,52,8,12,6,9,8,8,3,0,0,46,15,27,8,9,12,27,6,0,0,96,144,135,301,424,509,483,150,28,0,2179,96,32,81,68,83,196,466,285,94,1411,20,8,24,40,35,35,48,24,11,243,257,175,407,529,632,713,675,334,106,3832
POA6240,3,0,0,8,11,12,0,5,0,42,6,0,5,0,0,7,9,6,0,28,0,0,0,0,0,0,0,0,0,9,6,0,3,8,16,22,12,6,0,72,0,0,3,9,11,12,5,6,0,46,0,4,0,4,10,12,10,3,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,6,20,19,28,10,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,19,28,10,6,0,92,6,0,5,0,0,14,22,8,0,49,0,0,0,0,0,0,0,6,0,12,6,6,6,23,22,34,30,21,0,148
POA6243,4,0,0,4,3,5,0,0,0,15,0,0,0,0,0,3,8,0,0,16,0,0,0,0,0,0,0,0,0,4,4,0,4,3,4,9,5,0,0,37,0,4,0,3,3,3,3,0,0,18,4,0,3,0,0,3,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,4,3,4,0,36,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,6,3,3,6,12,3,4,0,42,3,0,0,0,0,3,13,3,4,25,3,4,0,0,4,0,0,0,0,5,11,6,3,11,8,13,19,5,4,70
POA6244,13,24,44,72,77,73,24,11,0,334,20,4,16,16,13,38,68,46,18,238,3,0,9,16,14,13,9,13,0,75,31,30,65,105,98,123,101,69,17,646,10,19,48,85,103,91,38,18,0,412,8,9,25,42,30,50,20,9,0,213,0,8,9,0,12,14,3,0,0,50,0,5,0,4,5,0,0,0,0,20,23,46,81,138,154,161,68,34,0,694,0,4,0,0,3,8,0,0,0,17,3,0,0,6,0,0,0,0,0,12,3,4,3,4,3,13,0,0,0,26,24,51,86,143,157,166,68,34,0,720,26,10,20,21,30,73,125,89,30,421,4,0,17,22,21,31,18,20,4,135,56,58,116,186,211,274,208,141,33,1279
POA6251,3,0,8,15,22,20,5,0,0,76,5,4,3,8,4,6,17,8,0,52,0,0,0,0,0,6,0,0,0,4,8,3,12,20,27,33,23,5,0,130,4,0,7,13,27,15,3,4,0,82,3,0,7,7,4,22,8,5,0,51,0,0,0,5,6,0,3,0,0,16,0,0,0,0,0,0,0,0,0,6,8,7,10,29,43,39,15,4,0,148,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,8,11,10,28,42,44,15,4,0,156,9,3,4,6,4,16,31,9,0,93,0,3,0,0,3,5,0,0,0,12,13,13,18,34,53,56,51,14,0,261
POA6252,0,0,0,11,7,6,0,0,0,31,0,0,3,0,0,6,8,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,17,12,11,0,61,0,0,8,6,6,13,3,0,0,40,0,0,4,4,6,4,5,0,0,22,0,0,3,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,14,14,15,20,8,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,15,20,8,0,0,74,0,0,4,0,0,8,18,15,0,48,0,0,0,0,7,5,0,0,0,5,0,3,16,17,19,36,22,16,0,130
POA6253,4,4,17,28,27,37,23,6,0,133,5,0,3,8,10,24,53,35,8,138,0,0,0,0,0,3,8,5,0,14,9,4,19,36,38,59,77,34,8,291,4,14,16,27,30,45,21,0,0,150,6,0,15,16,18,20,18,0,0,96,0,0,5,4,5,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,14,14,30,48,56,70,47,7,0,276,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,13,14,30,48,55,74,49,7,0,282,11,0,8,8,18,45,104,50,10,255,0,4,6,3,11,10,9,5,0,34,25,13,41,59,79,122,162,56,16,571
POA6254,9,9,12,21,16,29,4,0,0,97,3,5,3,7,10,19,34,17,0,96,0,0,0,3,3,6,4,0,0,17,12,13,13,30,25,52,38,16,0,214,0,11,20,28,31,38,6,0,0,132,5,5,10,11,14,15,3,0,0,59,0,0,4,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,7,4,14,32,43,49,61,6,0,0,214,0,0,3,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,0,0,13,9,14,34,45,48,65,6,0,0,226,11,3,5,9,13,35,57,40,13,185,0,3,3,10,12,10,8,0,0,50,21,23,46,65,73,108,70,42,12,462
POA6255,65,45,112,185,241,236,74,18,0,969,53,11,36,38,49,132,301,148,41,809,10,11,4,21,20,22,22,13,7,128,129,59,157,240,307,390,404,176,47,1920,25,58,137,203,266,227,73,18,0,1009,60,28,83,114,157,183,87,13,0,720,0,6,9,15,27,35,19,0,0,106,10,5,5,3,9,8,3,0,0,44,92,92,241,340,448,451,181,39,4,1881,5,0,6,6,9,14,0,0,0,42,21,3,0,5,3,10,0,0,0,37,24,3,3,13,11,21,8,0,0,75,120,92,245,349,457,474,182,39,4,1962,92,22,49,55,73,213,568,297,68,1434,11,13,14,39,49,43,59,30,11,267,221,128,312,445,582,722,812,365,86,3666
POA6256,4,4,17,19,24,30,10,0,0,110,0,0,3,3,4,6,12,12,5,36,0,0,0,4,3,3,3,0,0,11,3,11,18,24,34,38,23,14,6,163,5,8,15,28,37,28,11,3,0,137,5,8,6,6,17,22,11,3,0,83,0,0,0,3,0,12,5,0,0,17,0,0,0,0,3,0,5,0,0,8,9,19,28,34,56,67,25,6,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,27,34,56,67,25,6,0,247,3,0,3,3,0,11,22,17,6,68,0,3,6,9,4,3,6,3,0,32,16,23,31,49,65,78,54,29,4,344
POA6258,119,95,234,267,329,353,105,19,0,1523,65,37,83,67,66,137,276,169,81,976,17,12,10,26,38,28,29,15,5,187,205,143,325,358,434,516,410,205,88,2679,88,157,304,331,393,427,115,17,0,1834,118,44,145,170,195,226,120,22,0,1046,4,12,41,21,31,48,16,3,0,183,5,13,8,8,3,6,10,3,0,68,217,229,498,532,625,704,265,44,0,3123,9,10,22,13,12,13,5,0,0,78,13,3,4,3,9,12,0,0,0,50,20,16,25,17,19,20,5,0,0,132,238,244,528,549,651,729,273,51,0,3255,144,49,115,94,108,249,484,347,128,1714,36,17,37,50,90,54,56,31,14,386,414,314,678,691,845,1029,808,431,146,5355
