POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,16,0,0,0,0,3,5,0,0,16,31,46,46,40,57,47,10,0,271,0,0,7,6,3,6,0,0,27,29,47,48,41,67,48,13,4,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,45,38,42,30,8,7,262,0,3,5,0,7,7,0,0,18,35,63,51,35,48,36,8,7,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,14,0,0,0,5,3,5,0,0,14,58,102,95,77,100,79,20,7,531,8,8,12,3,9,8,0,0,45,64,110,97,81,109,87,25,12,585
POA6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,21,24,26,20,4,0,139,0,0,0,3,6,5,0,0,16,15,29,22,29,31,26,4,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,13,21,19,14,0,0,109,3,0,4,0,4,0,0,0,10,11,24,19,23,27,14,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,36,50,50,35,7,0,248,5,3,3,5,10,5,0,0,26,23,53,39,48,61,35,7,0,277
POA6337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,25,33,40,28,44,12,5,0,186,3,4,7,5,10,6,0,0,33,29,37,42,35,51,14,5,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,35,24,31,12,7,0,160,3,0,5,7,0,0,0,0,25,22,42,34,32,33,18,7,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,41,68,72,58,75,27,11,0,349,13,7,11,12,9,4,0,0,58,53,77,81,71,82,32,10,0,414
POA6338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,20,0,0,0,0,3,14,3,0,20,34,30,44,43,53,53,19,0,275,0,0,0,3,3,0,0,0,14,31,32,42,42,63,69,28,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,17,39,43,50,53,48,13,3,258,0,0,3,5,4,4,0,0,13,15,39,45,51,55,50,17,3,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,0,23,0,0,0,0,4,12,4,0,23,45,68,82,87,105,97,34,6,529,0,0,4,6,3,6,4,3,25,47,67,89,93,114,119,39,6,585
POA6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,25,19,11,8,3,0,98,0,0,6,0,0,0,0,0,9,22,10,27,20,18,8,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,19,19,9,11,4,0,79,0,0,0,0,0,0,0,0,4,10,15,18,22,10,11,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,4,26,23,40,34,25,18,10,0,175,0,0,8,0,0,0,0,0,12,33,23,42,40,25,18,10,0,195
POA6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,12,17,17,10,8,6,0,79,0,0,6,3,0,0,0,0,15,10,18,20,26,11,9,6,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,14,8,10,9,5,0,59,0,3,4,9,0,4,0,0,19,6,18,17,14,10,5,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,27,32,29,23,10,8,0,140,4,7,11,15,3,3,0,0,30,11,31,35,43,24,15,7,0,174
POA6346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,16,0,5,0,0,7,0,5,0,13,38,62,62,65,51,28,14,3,323,12,13,4,16,5,3,0,0,58,48,74,67,78,68,37,18,3,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,56,38,50,49,27,13,10,271,3,0,9,3,6,0,0,0,22,35,52,40,52,56,27,13,10,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,14,0,5,0,0,7,0,5,0,19,76,113,93,112,104,58,22,12,592,12,8,8,20,14,3,0,0,78,84,126,109,133,121,67,27,15,684
POA6348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,13,0,0,30,0,6,3,0,4,13,0,0,30,17,54,55,71,76,61,33,3,376,0,9,6,7,13,4,4,0,46,19,67,67,77,100,82,38,9,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,24,74,64,59,66,65,44,6,402,0,13,0,4,6,3,6,0,41,27,84,66,67,73,72,55,11,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,9,13,0,0,32,0,6,3,3,9,13,0,0,32,41,123,119,128,149,129,77,16,780,8,18,11,14,20,9,13,0,87,45,146,134,140,172,153,84,16,903
POA6350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,20,0,0,0,3,4,8,3,0,20,4,13,22,14,16,14,13,0,89,0,4,0,8,0,9,8,0,27,6,14,22,24,25,26,17,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,15,18,23,17,8,0,112,3,0,3,3,3,6,4,0,26,12,17,16,22,22,29,14,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,20,0,0,0,3,4,3,3,0,20,15,30,32,31,37,31,24,6,204,8,9,0,12,9,16,5,0,53,21,35,34,48,45,55,34,0,273
POA6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,4,0,0,0,26,0,0,0,0,0,0,0,0,4,6,6,7,8,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,8,11,5,0,0,39,0,0,0,0,0,0,0,0,3,6,0,10,7,10,9,0,0,47
POA6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,12,11,10,4,0,48,4,0,0,0,9,3,0,0,23,9,12,11,14,19,12,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,9,7,0,0,43,0,0,4,0,3,0,0,0,6,4,10,16,4,12,10,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,24,14,19,14,8,0,101,4,3,9,3,11,4,0,0,32,9,19,27,16,26,17,7,0,130
POA6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,9,42,57,34,53,57,31,23,0,295,5,3,3,0,8,7,0,0,26,51,58,36,54,63,38,21,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,39,53,40,50,40,22,8,281,0,0,4,0,7,4,5,6,19,40,39,52,40,52,40,24,10,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,7,77,94,86,91,102,64,44,11,575,8,3,6,9,13,9,5,6,48,88,98,90,100,116,74,52,9,633
POA6355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,8,15,40,36,36,25,4,0,165,6,0,3,6,3,0,0,0,21,11,19,41,42,39,28,9,3,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,28,26,32,18,5,0,144,0,4,3,0,3,0,0,0,11,7,25,30,33,32,19,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,19,42,71,61,68,48,16,5,313,5,3,7,8,3,6,0,0,31,26,47,75,69,72,49,15,4,354
POA6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,14,11,6,0,0,49,0,0,4,0,0,0,0,0,9,6,0,19,12,8,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,8,5,3,0,0,35,0,0,0,0,0,0,0,0,8,6,8,5,8,5,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,24,24,12,8,0,0,80,0,0,4,3,0,0,0,0,9,9,5,24,26,16,8,0,0,97
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,3,0,0,24,0,0,0,0,0,4,0,0,7,4,0,0,5,3,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,0,0,22,0,0,0,0,0,3,0,0,6,0,4,3,4,0,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,10,4,7,0,0,42,0,5,0,0,0,3,0,0,10,5,7,8,9,4,10,0,0,52
POA6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,10,5,4,3,5,35,0,0,0,0,0,0,0,0,3,6,3,3,9,5,6,3,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,3,3,5,0,27,5,0,4,0,0,0,0,0,10,5,5,5,8,3,3,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,16,7,8,8,5,70,3,0,4,0,0,3,4,0,17,17,12,10,21,13,9,11,5,79
POA6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,3,0,0,3,0,0,8,19,16,38,32,22,23,11,0,165,0,4,6,4,8,6,0,3,33,22,18,42,36,30,30,11,4,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25,20,21,16,11,3,128,0,4,3,5,6,0,0,0,23,10,18,35,26,34,17,11,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,3,0,0,3,0,0,9,25,35,61,53,49,37,25,6,297,3,5,10,6,11,5,0,5,51,28,37,82,62,56,50,27,14,357
POA6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,3,3,3,5,3,4,0,33,0,3,0,0,3,5,0,0,13,6,10,3,11,6,8,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,9,0,0,0,28,3,0,0,0,4,0,0,0,7,7,3,7,4,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,9,15,10,14,9,5,0,65,5,3,0,3,3,5,0,0,18,14,11,13,16,21,9,6,0,85
POA6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,3,5,7,0,35,0,0,0,0,0,0,0,0,5,4,5,5,11,3,5,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,10,5,3,0,0,38,0,0,0,0,0,0,0,0,0,8,6,3,13,5,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,20,7,6,4,0,66,0,0,0,3,0,0,0,0,4,6,7,11,21,7,6,5,0,73
POA6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,10,0,0,12,16,20,34,32,36,27,20,4,190,0,3,5,5,5,0,0,0,18,14,27,36,34,45,38,20,9,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,31,26,36,32,7,0,179,0,4,4,0,3,0,0,0,19,12,33,34,26,44,36,16,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,11,0,0,0,0,0,10,4,0,11,24,48,61,58,77,62,31,3,367,4,6,9,5,6,7,0,0,43,30,57,75,64,85,73,35,8,424
POA6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,0,3,11,11,11,19,34,24,10,0,123,5,5,0,0,0,4,0,0,8,11,17,14,23,37,31,8,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,14,13,27,33,25,3,4,124,0,4,0,0,0,0,0,0,16,10,19,18,27,31,22,6,7,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,3,0,4,0,0,9,19,23,24,48,61,48,16,9,254,3,7,3,0,3,4,0,0,22,29,31,33,49,66,50,18,6,285
POA6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,9,0,0,32,0,0,0,0,0,0,0,0,0,6,8,7,3,5,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,4,3,0,0,25,0,0,0,0,0,0,0,0,3,0,10,9,5,4,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,4,9,7,0,0,57,4,0,0,0,0,4,3,0,10,3,12,12,4,11,11,8,0,64
POA6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,21,0,0,0,0,4,12,3,0,21,17,34,27,41,35,28,21,11,209,7,7,5,8,11,8,7,3,63,21,41,30,49,53,46,29,13,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,36,20,35,42,28,30,15,213,0,4,5,6,5,3,5,11,36,17,41,30,39,46,29,34,27,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,0,23,0,0,0,0,6,12,3,0,23,30,67,49,72,77,52,46,28,422,4,13,7,14,21,12,12,13,95,37,81,55,89,99,78,61,37,542
POA6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,8,0,0,10,14,24,17,23,32,19,8,3,141,0,3,3,3,5,8,6,0,28,16,26,21,27,43,34,16,3,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,18,21,33,19,19,4,143,0,3,5,4,8,0,5,4,29,8,26,23,27,42,19,23,7,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,8,0,0,11,24,45,38,42,66,35,27,8,286,0,10,4,7,12,8,7,4,58,28,54,39,48,84,49,38,6,360
POA6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,6,4,3,5,10,12,0,3,39,0,0,0,0,0,3,0,0,7,6,4,7,6,13,11,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,7,8,3,0,35,0,0,0,0,0,0,5,0,4,6,0,8,4,7,6,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,7,7,9,12,16,15,9,7,73,0,0,0,0,0,3,5,0,16,7,7,11,13,19,16,13,7,87
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,11,7,6,0,0,34,0,0,0,0,0,0,0,0,0,8,6,6,11,7,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,4,4,0,0,26,0,0,0,0,0,0,0,0,0,4,4,3,7,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,17,11,6,0,0,63,0,0,0,0,0,0,0,0,0,8,9,11,17,11,10,0,0,68
POA6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,17,0,0,0,0,4,3,4,5,15,49,39,47,44,50,64,28,9,328,6,0,0,6,6,9,0,0,26,48,39,49,50,55,74,28,19,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,23,42,48,40,57,60,37,22,326,3,4,0,4,4,5,9,3,32,23,45,45,43,58,69,40,25,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,21,0,0,0,0,6,7,0,5,23,66,88,95,82,105,121,63,28,649,9,4,0,9,11,11,8,6,53,74,87,101,95,114,142,66,42,731
POA6383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,15,0,0,0,0,0,7,4,3,15,17,21,27,27,59,70,34,6,265,9,8,9,23,15,29,5,5,97,25,28,35,52,77,106,41,16,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,39,29,41,64,65,32,19,305,5,14,11,24,22,18,9,4,106,21,50,37,62,91,87,42,23,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,18,0,0,0,0,0,7,4,3,18,28,56,56,68,121,134,69,25,563,14,25,18,40,38,47,15,6,205,47,83,79,108,160,189,81,39,788
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,21
