POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6027,0,0,0,0,1355,1355,10,0,0,0,1489,1497,607,18,30,0,1995,2655,1721,116,166,6,912,2920,1888,160,279,13,501,2849,2089,126,379,47,254,2897,1710,75,262,99,86,2230,676,23,74,81,17,871,164,5,19,76,0,268,8867,521,1210,326,6615,17536,0,0,0,0,1231,1231,31,4,0,0,1239,1268,903,49,70,4,1569,2591,1862,141,234,11,657,2906,1965,172,396,38,372,2942,2105,135,515,111,208,3075,1484,73,419,285,69,2332,489,17,146,321,12,987,91,6,32,285,11,429,8927,594,1819,1070,5360,17767,0,0,0,0,2589,2591,40,4,0,0,2725,2771,1505,72,97,6,3565,5246,3589,253,400,16,1567,5820,3850,335,676,59,874,5796,4197,260,895,156,460,5972,3197,144,682,382,158,4563,1161,42,226,406,31,1861,258,8,51,366,13,695,17797,1113,3030,1394,11977,35310
POA6028,0,0,0,0,959,958,9,0,0,0,822,829,301,21,14,0,762,1105,927,40,63,0,278,1310,1651,66,127,12,174,2020,1533,48,160,15,79,1845,827,36,78,24,16,981,277,6,18,28,0,325,46,7,0,22,3,79,5571,222,468,115,3095,9465,0,0,0,0,893,893,8,0,0,0,763,769,446,22,29,0,630,1122,1118,56,91,9,238,1504,1696,84,211,31,147,2170,1456,59,204,54,60,1830,635,29,125,91,11,894,212,5,39,128,5,393,34,0,8,84,0,128,5607,254,706,398,2746,9700,0,0,0,0,1846,1853,17,0,0,0,1580,1598,753,39,42,0,1393,2229,2046,94,149,9,517,2815,3346,155,340,39,318,4196,2993,110,367,70,137,3679,1463,64,199,117,35,1877,494,7,58,155,4,718,85,4,8,113,3,213,11177,469,1170,509,5832,19164
POA6029,0,0,0,0,99,99,0,0,0,0,76,76,27,0,0,0,72,102,117,5,5,0,40,164,153,8,15,3,36,210,153,8,13,3,17,193,122,0,15,3,8,155,82,3,3,10,0,97,23,0,0,4,0,33,682,18,52,19,356,1127,0,0,0,0,108,108,0,0,0,0,98,98,39,0,0,0,70,111,144,6,4,0,33,191,161,11,15,0,15,207,132,11,19,6,13,180,138,3,17,14,6,178,61,0,13,21,0,94,9,0,3,27,0,39,686,34,72,67,344,1201,0,0,0,0,210,210,0,0,0,0,172,172,66,0,0,0,141,216,259,7,9,0,77,352,320,15,30,0,49,415,287,16,32,12,28,368,261,4,34,19,16,328,144,3,16,28,0,192,34,0,5,32,0,73,1365,48,124,88,700,2330
POA6030,0,0,0,0,1465,1465,23,3,0,0,1388,1420,663,31,33,6,1863,2585,1488,119,151,3,807,2571,1899,179,307,18,467,2865,1666,107,349,29,234,2385,1025,59,176,44,47,1348,674,28,65,77,17,857,203,0,16,96,3,319,7634,524,1103,265,6283,15817,0,0,0,0,1405,1404,58,3,0,0,1333,1397,946,86,60,3,1629,2728,1620,172,262,24,709,2787,2017,199,452,43,429,3137,1506,111,520,131,152,2426,907,81,311,214,41,1549,573,20,128,352,14,1079,97,5,22,346,5,475,7722,681,1756,1113,5711,16985,0,0,0,0,2863,2867,78,11,0,3,2724,2818,1608,117,91,7,3497,5317,3105,294,418,30,1511,5360,3907,382,760,62,901,6004,3171,218,870,159,388,4806,1931,140,488,258,87,2902,1244,47,197,425,22,1935,299,8,37,440,7,793,15354,1206,2863,1377,11998,32797
POA6031,0,0,0,0,693,696,10,0,0,0,578,592,472,22,16,0,883,1399,979,52,62,0,366,1462,887,60,117,3,165,1232,582,37,97,10,53,784,318,20,47,12,13,405,123,3,14,14,0,159,15,0,3,7,0,22,3387,200,355,55,2754,6742,0,0,0,0,653,655,24,0,0,0,561,586,709,45,42,0,788,1588,1005,92,135,10,353,1595,829,69,207,8,164,1272,501,51,192,47,65,855,283,17,82,64,16,465,65,7,15,48,6,144,7,0,0,35,0,38,3417,288,679,211,2599,7199,0,0,0,0,1341,1350,41,0,0,0,1139,1181,1178,68,63,5,1679,2988,1984,147,196,10,717,3055,1715,131,325,10,327,2498,1079,86,295,56,120,1638,603,40,121,81,22,873,184,9,36,64,0,300,16,0,5,41,0,58,6802,482,1038,267,5353,13943
POA6032,0,0,0,0,7,7,0,0,0,0,3,3,5,0,0,0,8,14,3,0,0,0,0,5,18,0,3,0,0,18,8,0,3,0,4,17,11,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,41,0,8,0,36,88,0,0,0,0,4,4,0,0,0,0,3,8,0,0,0,0,5,6,6,0,0,0,0,14,10,0,0,0,5,13,17,0,6,0,3,20,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,12,0,24,79,0,0,0,0,10,10,0,0,0,0,15,16,3,0,0,0,15,15,9,0,0,0,3,19,22,0,7,0,3,35,21,0,11,0,5,39,15,0,4,0,0,17,0,0,4,0,0,9,0,0,0,0,0,0,83,3,19,0,54,167
POA6033,0,0,0,0,12,12,0,0,0,0,18,18,3,0,0,0,27,31,10,0,0,0,10,26,25,0,0,0,3,27,26,3,3,0,3,39,23,0,7,0,3,34,3,0,0,0,0,4,0,0,0,0,0,0,104,4,16,0,74,199,0,0,0,0,23,23,0,0,0,0,6,6,8,0,0,0,9,19,15,5,3,0,3,28,28,0,7,0,6,42,27,0,3,0,0,34,18,0,4,0,0,19,0,0,0,4,0,9,3,0,0,0,0,3,99,4,13,4,48,172,0,0,0,0,29,29,0,0,0,0,23,23,18,0,0,0,37,55,30,4,0,0,13,51,56,0,4,0,11,70,61,3,11,5,3,75,38,0,12,0,3,48,9,0,0,4,0,13,4,0,0,5,0,8,204,16,30,4,116,371
POA6034,0,0,0,0,89,89,5,0,0,0,107,109,143,8,17,0,256,421,176,13,20,0,67,278,121,14,16,3,28,182,53,4,23,0,3,88,47,0,12,8,3,66,18,0,5,3,0,26,0,0,0,0,0,0,570,37,83,11,555,1262,0,0,0,0,91,91,15,0,0,0,124,142,166,11,14,0,248,452,174,14,22,0,87,296,115,17,41,0,21,205,56,14,37,11,0,128,37,0,22,13,5,72,12,0,0,8,0,24,0,0,0,0,0,0,592,60,138,33,581,1409,0,0,0,0,177,177,24,0,0,0,227,252,312,18,31,0,509,867,352,25,39,0,156,575,234,26,62,9,50,386,115,23,62,11,7,217,87,0,34,18,5,137,31,0,5,8,0,46,0,0,0,0,0,0,1158,100,229,44,1135,2667
POA6035,0,0,0,0,366,367,8,0,0,0,268,273,206,17,11,0,445,679,408,36,47,0,232,727,407,55,68,13,154,700,355,22,93,8,72,548,298,25,48,16,11,390,190,9,24,30,0,245,33,0,3,19,0,57,1909,162,291,81,1549,3989,0,0,0,0,312,312,15,4,0,0,216,237,338,34,28,0,413,811,456,43,75,9,245,833,416,48,117,12,117,712,351,27,129,26,43,577,283,19,93,58,8,461,131,8,37,71,5,255,20,0,13,54,0,87,2016,189,490,231,1363,4281,0,0,0,0,675,675,23,4,0,0,480,507,538,50,35,0,861,1491,867,78,120,7,486,1556,824,100,191,20,280,1413,703,52,220,30,113,1117,585,38,143,72,13,852,316,15,60,100,6,503,61,0,11,75,0,151,3917,350,774,311,2917,8266
POA6036,0,0,0,0,694,698,10,0,0,0,622,633,317,27,24,4,767,1135,715,71,71,0,328,1188,910,56,141,8,194,1304,563,42,105,14,59,784,328,18,62,18,15,446,130,7,19,17,9,175,24,0,3,5,0,36,3001,225,420,62,2694,6402,0,0,0,0,703,703,19,0,0,0,631,657,461,47,47,0,749,1306,808,103,125,17,338,1390,882,92,237,18,170,1398,462,53,229,39,64,847,304,29,124,73,9,538,99,3,35,79,3,228,14,0,5,27,4,50,3050,328,802,259,2673,7112,0,0,0,0,1401,1401,36,0,0,3,1250,1294,778,75,68,5,1520,2443,1523,171,202,17,668,2579,1791,149,372,26,361,2702,1031,93,338,50,127,1634,630,51,185,92,29,981,227,16,57,95,8,401,35,0,4,35,4,81,6052,552,1218,321,5366,13511
POA6037,0,0,0,0,115,115,4,0,0,0,81,88,57,8,3,0,143,220,121,9,5,0,81,219,156,24,31,5,82,294,164,15,48,0,42,274,106,16,28,10,14,178,62,4,11,15,5,96,9,0,0,3,0,16,683,81,124,36,573,1505,0,0,0,0,86,86,4,0,0,0,81,83,73,12,7,0,133,222,157,5,12,0,79,256,166,13,33,5,51,277,150,7,55,10,26,246,103,15,34,22,3,174,47,0,10,21,0,79,4,0,0,17,0,17,712,53,149,72,462,1451,0,0,0,0,204,204,15,0,0,0,162,174,136,15,9,0,281,440,275,15,15,0,162,481,328,38,59,6,134,570,307,28,98,12,74,522,205,30,62,37,16,355,114,7,18,32,5,175,15,0,4,15,0,35,1398,138,274,111,1032,2953
POA6038,0,0,0,0,269,271,11,5,0,0,283,294,323,27,15,4,571,935,545,33,47,0,252,873,385,38,80,3,83,580,237,16,46,9,19,325,146,13,26,5,8,190,50,0,0,5,0,63,13,0,0,7,0,14,1707,126,214,22,1484,3549,0,0,0,0,291,295,14,0,0,0,300,313,445,39,31,0,579,1101,555,44,55,0,211,862,364,63,133,12,88,657,201,33,117,14,20,381,121,5,59,35,7,225,36,0,15,29,6,85,0,0,3,15,0,19,1737,187,404,104,1498,3937,0,0,0,0,564,569,25,0,0,0,579,611,772,64,46,4,1155,2030,1096,81,95,0,458,1735,749,102,207,12,168,1238,434,48,165,22,41,704,260,15,86,43,15,415,86,3,16,29,3,147,13,0,4,18,0,35,3444,314,617,128,2984,7482
POA6041,0,0,0,0,54,54,0,0,0,0,21,21,3,0,0,0,43,45,44,0,10,0,21,72,87,11,13,0,31,142,82,7,22,4,17,131,97,5,30,0,8,146,54,3,12,3,0,78,9,0,0,0,0,14,373,30,81,15,200,700,0,0,0,0,40,40,0,0,0,0,29,29,10,0,5,0,55,72,52,0,4,0,22,87,76,4,20,0,14,108,91,8,11,0,10,120,91,0,16,16,3,133,42,0,0,16,0,65,5,0,0,7,0,12,370,9,56,43,176,659,0,0,0,0,95,95,0,0,0,0,54,54,16,3,6,0,95,120,97,4,11,0,44,153,162,16,30,0,41,253,177,13,26,3,34,244,191,6,53,17,12,277,94,7,15,24,0,138,15,0,0,10,0,27,747,45,135,57,377,1357
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,7,0,0,0,0,6,4,5,6,3,0,5,9,11,9,4,0,4,25,4,0,6,0,0,3,0,0,0,0,0,0,20,10,14,0,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,5,5,3,0,0,0,0,9,11,0,4,0,0,17,0,0,0,0,0,3,0,0,0,4,0,4,19,0,10,3,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,0,0,5,8,0,0,0,0,7,7,4,6,5,0,3,15,22,9,13,0,4,44,6,0,6,0,0,10,0,0,0,4,0,4,31,10,22,6,26,100
POA6043,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,11,0,0,0,0,0,3,14,7,0,0,8,29,13,5,7,0,0,23,18,7,9,0,5,38,6,0,7,6,0,12,0,0,0,0,0,0,53,15,22,7,29,120,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,7,6,0,0,0,0,0,3,12,5,0,0,3,18,19,0,4,0,3,29,18,0,0,6,4,29,3,0,0,6,0,14,0,0,0,0,0,0,54,12,10,11,19,101,0,0,0,0,0,0,0,5,0,0,4,8,0,0,0,0,14,17,0,0,0,0,0,5,24,13,0,0,13,47,30,3,11,0,5,53,42,7,5,3,9,62,15,0,6,12,0,26,0,0,0,3,0,3,106,20,30,21,45,221
POA6044,0,0,0,0,29,29,3,0,0,0,30,27,10,0,3,0,49,63,23,6,7,0,33,62,45,6,8,0,37,99,55,11,31,4,16,116,97,5,22,8,11,135,51,4,8,13,0,70,10,0,3,4,0,13,284,28,80,25,199,621,0,0,0,0,13,13,0,0,0,0,23,21,21,0,0,0,63,81,26,3,6,7,25,63,47,3,13,6,14,81,60,3,19,3,15,111,83,3,19,13,3,112,26,0,3,21,5,57,5,0,0,12,0,19,279,10,60,48,158,560,0,0,0,0,38,38,3,0,0,0,42,52,31,0,6,0,111,142,50,3,12,7,49,122,94,8,18,0,53,176,115,12,53,8,39,230,174,7,41,19,14,255,79,4,8,28,3,123,13,0,3,13,0,35,562,38,148,78,355,1174
POA6050,0,0,0,0,368,368,0,0,0,0,514,522,210,8,21,0,934,1171,554,38,51,0,408,1055,636,53,102,0,234,1019,631,34,88,9,183,947,463,23,125,23,89,723,293,10,64,37,36,443,125,5,15,109,12,269,2920,171,464,184,2773,6513,0,0,0,0,479,479,8,5,0,0,574,583,314,16,15,0,855,1198,602,47,77,5,336,1073,642,32,100,11,212,998,582,35,147,27,123,917,450,20,154,92,76,791,197,11,94,217,39,554,71,0,24,337,11,447,2878,171,615,682,2696,7045,0,0,0,0,844,844,11,5,0,0,1087,1107,521,25,35,0,1784,2369,1162,82,132,10,740,2126,1281,85,202,10,442,2018,1222,70,235,37,306,1860,915,51,273,112,162,1520,498,25,152,250,75,999,194,3,44,444,19,707,5796,340,1081,870,5467,13557
POA6051,0,0,0,0,197,197,7,0,0,0,428,436,373,16,23,0,1137,1548,586,47,99,0,566,1294,351,46,107,3,294,803,261,39,151,6,181,646,252,31,122,14,117,529,101,8,67,20,41,240,25,0,5,10,11,46,1960,188,561,58,2967,5738,0,0,0,0,195,195,37,7,0,0,455,493,485,39,40,6,1104,1670,524,57,109,4,478,1170,334,46,146,10,240,769,249,39,167,29,126,608,225,24,161,74,59,542,70,6,55,69,14,213,14,0,9,34,3,69,1931,214,679,219,2683,5729,0,0,0,0,391,391,47,7,0,0,884,931,851,58,61,3,2242,3215,1106,106,209,7,1041,2464,684,93,249,11,533,1572,512,77,314,39,311,1256,477,51,278,83,177,1073,172,12,118,94,57,449,44,0,15,45,10,114,3889,401,1244,277,5653,11470
POA6052,0,0,0,0,281,281,3,0,0,0,321,323,202,9,10,3,565,788,561,8,39,3,292,902,493,28,74,4,167,767,441,30,83,11,131,693,321,26,68,18,60,498,133,7,28,9,20,204,58,0,9,15,0,90,2218,117,313,62,1833,4544,0,0,0,0,282,282,12,0,0,0,364,375,283,8,18,0,510,822,601,34,67,5,235,941,485,63,121,9,159,830,416,36,155,34,123,761,277,14,127,57,60,534,103,6,55,104,24,294,34,0,8,107,0,150,2209,159,551,310,1756,4991,0,0,0,0,564,564,11,0,0,0,684,697,484,16,28,5,1072,1603,1162,44,109,10,526,1844,981,90,197,11,319,1601,858,61,234,37,253,1448,599,47,196,70,116,1027,246,20,81,116,43,498,97,0,20,122,5,242,4431,277,863,376,3591,9529
POA6053,0,0,0,0,356,356,5,0,0,0,381,387,339,10,19,0,746,1120,687,47,59,5,432,1226,580,46,115,9,273,1024,490,35,143,19,218,900,383,22,103,28,98,638,203,13,51,31,39,335,75,0,12,48,8,148,2773,176,501,127,2549,6125,0,0,0,0,342,342,13,0,0,0,368,386,455,26,31,0,719,1238,714,41,89,3,357,1208,611,64,138,14,258,1080,460,47,174,37,165,877,340,29,184,90,73,707,160,9,91,120,27,408,45,5,35,194,8,287,2799,215,743,455,2325,6546,0,0,0,0,701,701,24,0,0,0,745,773,797,35,54,0,1472,2361,1409,80,155,7,787,2434,1186,110,247,21,530,2102,952,84,312,48,385,1780,720,53,284,114,169,1346,366,19,141,149,67,740,122,8,48,238,16,428,5572,392,1248,585,4874,12668
POA6054,0,0,0,0,534,534,8,0,0,0,639,650,356,17,20,0,1071,1461,784,65,69,3,566,1481,725,86,168,3,426,1417,683,73,219,25,261,1261,580,48,183,47,102,965,310,21,71,55,21,480,76,0,7,51,10,147,3529,307,741,189,3629,8400,0,0,0,0,485,487,19,0,0,0,542,567,508,43,29,3,894,1488,855,95,103,4,506,1562,674,106,281,33,351,1439,707,84,281,71,246,1382,524,45,277,162,84,1095,236,13,119,224,19,612,29,0,23,205,7,262,3551,391,1115,695,3138,8894,0,0,0,0,1017,1024,30,0,4,0,1179,1214,864,59,51,3,1966,2951,1640,157,174,9,1070,3043,1407,193,449,35,779,2859,1394,153,497,94,506,2647,1104,93,457,217,192,2060,543,38,192,275,42,1096,102,0,32,253,16,410,7084,699,1860,885,6769,17296
POA6055,0,0,0,0,872,872,37,0,0,0,807,843,1242,39,50,5,1706,3042,2062,97,128,3,687,2979,1190,81,187,15,304,1784,848,88,161,18,182,1290,610,33,108,38,53,851,256,14,41,38,14,372,50,0,14,18,3,86,6299,362,691,131,4626,12119,0,0,0,0,759,755,71,0,6,0,826,904,1827,68,63,3,1511,3470,1903,123,175,8,594,2798,1113,105,277,36,292,1818,819,96,294,67,110,1395,498,30,168,141,37,864,165,3,57,146,10,379,28,0,13,110,3,149,6422,421,1044,506,4136,12533,0,0,0,0,1623,1626,107,0,6,0,1633,1745,3076,110,106,6,3209,6511,3964,219,300,12,1281,5777,2308,185,467,48,595,3601,1668,181,460,84,296,2686,1105,63,273,175,87,1717,423,22,99,183,24,749,82,0,22,129,8,234,12725,782,1735,638,8766,24650
POA6056,0,0,0,0,1194,1193,26,0,0,0,1340,1362,699,47,45,3,1993,2792,1263,147,156,0,1017,2588,1356,162,362,18,788,2688,1491,173,488,54,454,2649,1240,101,370,91,217,2016,759,35,152,123,52,1120,219,9,29,105,16,378,7046,686,1599,391,7074,16795,0,0,0,0,1114,1121,47,4,0,0,1268,1321,985,99,77,7,1629,2797,1321,184,229,21,841,2595,1436,194,529,44,588,2796,1435,170,582,174,310,2670,1148,93,480,360,132,2209,548,29,223,483,33,1319,116,7,29,427,11,593,7047,771,2155,1514,5927,17421,0,0,0,0,2313,2319,76,3,0,0,2606,2680,1686,149,122,6,3627,5593,2580,330,388,28,1861,5181,2795,364,890,60,1377,5479,2927,337,1072,225,757,5320,2388,193,852,454,348,4228,1304,59,376,609,92,2436,338,17,59,529,25,971,14089,1459,3754,1909,13003,34217
POA6057,0,0,0,0,526,530,10,0,0,0,481,489,304,18,17,0,769,1105,560,61,73,5,392,1089,611,54,146,7,254,1064,661,40,175,24,153,1056,533,32,97,29,44,731,309,10,33,56,8,414,100,0,5,37,0,151,3078,216,546,166,2630,6629,0,0,4,0,500,499,16,3,0,0,445,464,408,34,29,0,689,1156,605,70,106,11,321,1109,645,80,183,17,193,1128,672,55,217,42,101,1086,506,34,161,116,21,837,224,8,67,184,3,491,45,0,18,109,0,173,3121,276,790,481,2272,6942,0,0,4,0,1023,1032,27,3,0,0,924,951,705,51,44,0,1455,2253,1165,123,182,14,715,2201,1253,136,331,22,448,2190,1333,99,389,74,249,2141,1043,57,258,145,69,1573,536,19,103,235,13,908,140,0,28,152,0,318,6199,494,1333,647,4897,13570
POA6058,0,0,0,0,348,348,4,0,0,0,425,423,255,28,12,0,633,924,481,53,75,0,374,987,436,66,117,12,208,839,415,39,133,14,123,730,445,23,102,35,34,638,193,10,38,39,3,286,73,0,6,22,3,109,2306,226,475,120,2160,5282,0,0,0,0,344,345,20,0,0,0,328,349,356,27,19,6,521,933,535,50,87,7,279,960,391,69,148,16,173,799,443,52,160,46,74,774,390,27,148,105,36,713,170,7,49,141,11,381,31,8,13,110,0,155,2334,242,626,433,1773,5408,0,0,0,0,691,692,24,0,0,0,752,774,613,52,33,6,1160,1856,1017,102,160,6,655,1942,828,134,266,25,376,1638,856,94,291,63,204,1505,836,45,249,142,71,1352,362,17,84,184,21,665,103,3,20,136,3,267,4637,468,1102,556,3926,10687
POA6059,0,0,0,0,670,670,11,0,0,0,734,743,420,15,19,0,1022,1478,883,59,53,0,503,1496,1072,65,143,7,321,1613,990,71,193,14,212,1473,831,47,172,34,97,1180,559,18,88,77,33,775,215,10,11,78,10,328,4985,284,677,214,3599,9761,0,0,0,0,627,627,31,0,0,0,701,725,568,37,34,4,855,1495,1009,77,119,12,404,1621,1100,83,213,22,292,1709,978,60,300,64,190,1593,767,36,265,195,89,1354,472,18,167,389,35,1073,103,3,41,328,12,487,5024,300,1134,1014,3207,10689,0,0,0,0,1304,1304,40,0,0,0,1430,1469,989,49,50,4,1873,2968,1892,136,177,15,905,3120,2175,146,357,28,617,3322,1968,130,495,78,398,3065,1602,81,430,224,186,2532,1026,36,251,468,67,1847,320,11,53,405,26,815,10016,586,1812,1225,6812,20446
POA6060,0,0,0,0,440,440,20,3,0,0,655,679,875,24,41,0,1682,2623,1151,62,127,3,844,2186,758,69,197,10,474,1515,577,74,265,18,307,1240,478,46,210,40,120,886,337,16,76,46,40,501,148,3,13,91,8,264,4356,295,925,200,4568,10339,0,0,0,0,436,436,70,3,0,0,734,811,1116,50,67,4,1648,2879,1135,89,196,12,750,2170,706,75,279,27,440,1525,560,73,422,67,272,1394,467,54,347,144,141,1140,271,24,114,265,47,722,73,0,51,383,14,522,4381,370,1468,899,4478,11595,0,0,0,0,880,880,93,9,0,0,1397,1490,1987,71,108,4,3327,5500,2286,147,318,12,1592,4356,1463,146,479,37,910,3039,1136,147,689,83,576,2637,938,97,550,187,256,2028,613,38,186,308,84,1228,220,3,62,473,22,786,8735,664,2396,1102,9044,21938
POA6061,3,0,0,0,1000,1003,68,3,5,0,1403,1479,1494,79,73,9,2590,4244,1991,156,185,9,1113,3461,1095,136,312,13,658,2205,987,124,364,29,379,1887,768,95,272,60,127,1324,417,35,120,76,33,684,129,10,21,67,5,238,6958,634,1354,264,7314,16528,4,4,0,0,903,913,180,9,6,0,1270,1474,1897,150,131,9,2112,4303,1879,169,298,20,1003,3368,978,176,441,73,528,2191,885,168,554,161,281,2048,625,86,457,287,129,1584,289,23,183,343,36,877,68,6,38,198,9,308,6801,792,2122,1086,6267,17069,8,4,0,0,1903,1915,248,13,9,0,2670,2949,3391,231,206,11,4705,8542,3873,318,487,32,2119,6827,2071,310,755,85,1185,4405,1867,291,923,194,658,3935,1391,184,735,347,255,2908,711,60,302,418,69,1561,199,11,56,266,16,546,13763,1428,3474,1351,13575,33596
POA6062,0,0,0,0,918,921,19,0,0,0,1091,1114,707,29,57,5,1831,2618,1324,91,147,0,790,2356,1228,108,255,10,491,2093,1288,68,281,36,299,1970,1195,63,222,69,128,1681,785,28,105,134,41,1080,201,4,12,102,8,326,6743,390,1076,353,5607,14161,0,0,0,0,822,823,45,3,4,0,922,974,985,55,50,6,1405,2500,1432,124,215,11,580,2361,1187,133,359,44,362,2094,1231,108,403,107,194,2048,1180,56,307,311,85,1942,560,14,137,450,27,1187,104,0,31,406,11,548,6716,504,1517,1336,4411,14474,0,0,0,0,1742,1741,61,5,4,4,2013,2086,1684,86,110,7,3233,5124,2751,215,358,11,1372,4715,2411,244,617,52,858,4184,2515,171,692,145,492,4015,2378,117,529,379,215,3623,1344,43,238,578,66,2271,297,6,49,498,20,876,13454,895,2589,1688,10018,28637
