POA_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA6430,61,127,155,151,120,97,70,38,3,821,65,161,212,174,158,144,50,14,3,982,55,186,288,225,231,207,65,15,0,1277,33,161,297,248,216,163,52,7,0,1183,27,139,381,270,275,207,52,9,0,1363,0,92,333,283,251,198,37,7,0,1201,3,115,650,678,576,438,82,3,0,2549,0,16,198,239,193,111,20,0,0,786,3,11,129,215,208,131,28,0,0,726,86,157,351,272,257,225,147,73,30,1590,1215,1478,3641,3310,2905,2477,1276,521,173,16995
POA6431,0,4,7,4,3,0,3,0,0,23,0,3,6,0,5,8,0,0,0,27,0,3,4,7,5,5,0,0,0,21,3,5,5,6,0,7,0,0,0,33,0,6,8,11,3,7,4,0,0,43,0,4,7,12,3,4,0,0,0,29,0,8,26,13,19,12,4,0,0,84,0,0,6,19,4,5,0,0,0,28,0,0,5,9,9,0,0,0,0,28,11,23,48,40,21,11,5,3,0,161,54,108,193,183,133,90,32,12,0,806
POA6432,30,40,44,54,44,40,31,13,5,293,26,37,55,44,71,47,25,3,0,318,7,46,83,78,83,97,29,0,0,433,5,34,68,72,69,53,15,5,0,328,5,40,73,60,73,66,18,0,0,335,0,27,76,59,76,44,17,0,0,305,0,18,121,163,150,137,27,0,0,619,0,8,29,34,31,25,0,0,0,129,0,0,16,29,24,21,3,0,0,95,83,111,270,238,200,159,85,30,0,1178,404,486,1105,1035,986,922,493,151,26,5607
POA6434,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,0,4,17,14,8,3,0,0,0,49,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,29,22,9,6,0,0,0,70,10,23,61,49,18,13,3,0,0,172
POA6436,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,6,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,10,7,12,7,0,0,50,3,17,17,29,20,29,25,3,0,140
POA6437,0,6,7,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,16,3,0,8,3,4,5,0,0,0,24,0,9,9,7,13,5,6,0,0,50,0,4,16,11,7,3,0,0,0,38,0,11,14,12,7,4,0,0,0,54,0,15,33,34,18,16,0,0,0,110,0,6,11,15,0,0,0,0,0,32,0,0,4,9,3,0,0,0,0,20,9,37,48,41,24,21,3,0,0,186,20,99,155,135,90,65,18,0,0,589
POA6438,0,0,11,5,0,0,4,0,0,26,0,0,3,0,0,6,0,0,0,18,4,0,6,3,15,9,0,0,0,39,0,0,7,4,3,5,4,0,0,24,0,0,11,6,9,6,3,0,0,40,0,4,17,7,7,8,0,0,0,42,0,7,20,8,16,12,0,0,0,57,0,0,4,4,0,0,0,0,0,14,0,0,5,3,6,3,0,0,0,24,13,30,96,54,38,40,7,6,0,281,32,55,193,125,120,117,65,26,3,732
POA6440,0,4,3,3,0,5,3,0,0,16,0,3,6,8,5,13,0,0,0,39,0,0,3,0,5,6,3,0,0,28,0,0,9,9,3,12,0,0,0,32,0,3,16,5,3,17,0,0,0,54,0,8,22,12,16,11,3,0,0,77,0,14,58,38,24,31,0,0,0,170,0,0,15,9,14,7,3,0,0,46,0,0,9,11,13,3,0,0,0,37,16,37,140,97,92,71,11,3,0,461,46,94,323,236,223,207,56,11,5,1197
POA6442,3,6,13,10,17,15,11,0,0,70,6,5,12,13,12,13,4,4,0,78,0,16,11,17,25,16,12,0,0,97,3,12,17,13,14,9,0,0,0,71,3,8,16,15,19,15,0,0,0,88,0,3,17,22,17,10,6,0,0,79,0,16,54,66,54,47,11,0,0,242,0,3,24,14,16,15,0,0,0,76,0,0,14,12,22,20,5,0,0,79,37,43,89,96,85,61,39,13,5,460,154,166,338,352,361,328,173,52,12,1930
POA6443,0,4,10,3,3,10,3,6,0,38,0,9,10,9,11,14,5,5,0,52,0,3,7,12,5,7,3,0,0,35,0,0,4,0,3,4,0,0,0,18,0,0,7,8,0,6,6,0,0,26,0,0,4,0,8,3,5,0,0,22,0,4,11,4,19,7,3,0,0,40,0,0,0,5,4,4,0,0,0,14,0,0,0,0,5,3,0,0,0,11,8,5,30,14,34,28,17,10,0,151,27,43,103,62,119,147,99,50,3,643
POA6445,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,6,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,17,6,0,10,21,31,29,22,12,0,124
POA6446,0,0,0,0,3,3,0,0,0,7,0,0,3,3,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,5,0,0,7,0,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,7,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,6,0,13,16,21,15,7,8,0,92
POA6447,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,3,10,3,0,3,0,0,0,16,0,0,4,0,4,0,0,0,0,18,0,0,3,0,4,6,0,0,0,10,0,0,5,0,4,0,3,0,0,12,0,0,4,6,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,0,0,0,20,0,0,0,0,0,5,3,0,0,13,3,10,33,25,26,26,15,0,0,139
POA6448,4,4,6,3,6,0,3,4,3,27,0,0,6,4,3,3,3,0,0,23,0,0,3,11,4,6,0,0,0,29,0,0,0,3,10,0,0,0,0,14,0,0,3,0,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,0,0,12,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,3,0,0,8,0,5,6,4,13,10,6,3,0,47,24,22,48,42,62,51,49,12,6,312
POA6450,42,91,103,99,127,109,91,64,18,746,20,96,148,132,139,134,71,41,13,791,9,68,165,159,188,180,100,25,6,910,7,53,120,138,150,118,48,14,8,656,4,30,132,129,147,115,26,20,0,602,0,12,94,95,104,96,39,9,0,454,0,20,124,205,240,171,30,20,3,822,0,6,30,38,42,40,8,5,0,169,3,8,25,45,77,62,24,14,0,262,109,86,160,172,218,205,176,140,51,1321,790,634,1472,1555,1782,1799,1397,897,278,10603
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6460,0,0,4,7,10,3,8,4,0,42,0,5,8,7,8,13,12,6,5,60,0,4,5,11,8,12,4,0,0,52,0,0,10,4,4,6,0,0,0,27,0,0,0,11,9,5,5,0,0,22,0,0,3,5,8,8,0,0,0,21,0,0,0,4,12,10,3,0,0,30,0,0,4,3,4,0,0,0,0,12,0,0,3,0,0,0,6,0,0,8,8,7,8,7,9,17,16,12,0,82,28,30,52,82,77,104,126,52,26,569
POA6461,0,0,0,3,3,0,11,8,0,30,0,9,4,12,3,10,3,3,0,37,0,0,3,0,12,10,10,0,0,37,0,0,0,0,0,0,3,0,0,11,0,3,0,4,3,4,0,0,0,21,0,0,3,7,3,0,3,0,0,20,0,0,4,6,3,6,7,0,0,26,0,0,0,0,6,0,0,0,0,6,0,0,0,3,7,0,3,0,0,14,0,0,0,4,9,5,11,7,0,50,16,32,26,63,64,60,96,37,6,399
POA6462,0,0,3,3,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,12,0,0,3,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,3,0,0,0,10,7,7,23,18,22,22,17,3,0,119
POA6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,4,0,0,16
POA6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,4,3,0,0,4,12,5,13,3,0,41
POA6466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,0,12,3,8,11,11,0,0,50
POA6467,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,8,0,0,28
POA6468,0,6,0,4,0,9,0,0,0,12,0,0,0,0,5,4,0,0,0,6,0,0,0,5,4,4,0,0,0,10,0,0,5,0,7,0,4,0,0,16,0,0,0,0,0,5,0,4,0,13,0,0,0,4,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,3,0,3,11,7,4,4,0,0,30,10,9,17,34,36,41,10,9,0,163
POA6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6
POA6472,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,10,0,3,3,4,3,0,0,0,0,15,0,0,5,0,4,0,0,0,3,9,0,0,0,6,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,6,0,0,0,0,3,7,0,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,0,6,14,25,31,29,15,5,3,127
POA6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,11,3,8,0,0,36
POA6475,0,0,6,6,3,6,3,3,0,24,0,0,0,0,6,4,4,0,0,10,0,0,0,0,4,9,6,0,0,21,4,0,3,4,0,4,3,0,0,27,0,0,0,3,7,0,0,0,0,13,0,0,0,3,0,0,0,0,0,16,0,0,0,0,5,10,0,4,0,22,0,0,0,0,5,0,0,0,0,8,0,0,0,0,5,0,5,0,0,3,3,0,0,0,9,5,0,0,0,16,12,7,28,33,53,63,61,27,6,291
POA6476,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,3,9,14,9,3,5,39
POA6477,0,0,0,0,3,0,0,0,0,13,0,0,4,3,0,3,0,5,0,14,0,0,9,0,0,5,4,0,0,16,0,6,5,4,0,8,0,0,0,16,0,0,5,3,3,3,0,0,0,17,0,0,0,3,0,4,0,0,0,6,0,0,0,0,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,0,0,25,9,12,30,24,32,58,18,8,7,200
POA6479,4,0,6,3,5,5,4,3,0,27,0,0,3,0,8,6,11,0,3,35,0,0,7,6,8,5,3,0,0,41,0,0,3,0,0,3,0,3,0,17,0,0,5,3,0,5,0,0,0,22,0,0,0,7,4,0,9,0,0,32,0,0,11,8,3,9,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,13,4,0,7,5,9,10,8,3,0,50,35,17,60,61,73,85,67,46,11,449
POA6480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,11,8,8,0,0,33
POA6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,9,8,9,5,0,28
POA6485,0,0,6,0,6,3,5,3,0,21,0,0,0,0,6,7,3,0,0,26,0,4,7,4,7,0,4,0,0,19,0,3,6,0,3,9,3,3,0,19,0,0,9,7,0,4,5,0,0,21,0,0,0,0,0,3,0,0,0,11,0,0,4,6,11,11,4,0,0,34,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,3,5,3,3,0,15,8,6,48,9,16,47,42,54,73,75,65,9,388
POA6487,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,8,5,0,4,10,4,0,0,41
POA6488,0,5,0,0,0,0,0,0,0,6,0,0,3,0,0,6,0,4,0,11,0,0,5,0,0,4,0,0,0,11,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,0,18,5,5,26,12,17,37,28,14,0,148
POA6489,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,3,0,5,5,13,17,22,9,0,84
POA6490,0,0,5,0,0,0,5,0,0,12,0,0,5,4,0,0,0,0,0,7,0,0,5,4,0,3,3,0,0,19,0,3,0,0,4,6,0,0,0,16,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7,3,4,14,7,12,3,0,50,12,19,17,20,37,46,44,14,4,217
POA6501,5,4,4,5,9,0,7,5,0,46,0,9,4,3,20,9,3,0,0,60,0,3,9,11,22,14,3,0,0,57,0,0,10,10,10,18,4,0,0,48,0,0,11,12,16,12,0,0,0,51,0,0,6,8,12,5,0,0,0,38,0,0,6,7,22,19,4,0,0,58,0,0,10,7,0,4,0,0,0,22,0,0,0,4,9,4,0,0,0,18,0,0,7,7,13,14,4,5,0,56,50,50,97,99,164,157,101,47,13,775
POA6502,0,0,9,13,14,8,5,4,3,58,5,5,15,5,15,23,10,5,0,82,0,0,8,3,15,20,5,4,0,62,0,3,13,10,10,14,8,0,0,54,0,0,10,12,17,14,8,0,0,55,0,0,7,5,6,7,4,0,0,35,0,0,0,13,24,17,6,0,0,63,0,0,5,3,4,4,0,0,0,12,0,0,0,3,5,13,0,4,0,26,10,7,13,15,19,25,13,13,5,111,86,33,91,113,167,201,188,97,28,1009
POA6503,0,12,27,21,23,27,15,8,0,137,3,12,35,24,27,35,11,9,0,153,0,17,39,24,25,29,16,5,0,156,0,4,31,31,27,39,11,0,0,142,0,0,17,26,27,20,6,4,0,97,0,3,4,20,20,21,5,0,0,79,0,5,18,25,28,34,5,0,0,117,0,0,8,7,3,5,8,0,0,32,0,0,4,8,12,9,13,0,0,41,3,12,35,24,19,38,44,12,3,194,111,100,287,292,301,360,295,168,30,1951
POA6504,0,0,0,0,0,3,0,0,0,11,0,0,0,0,5,7,0,0,0,14,0,0,5,3,0,4,0,3,0,10,0,0,0,0,4,0,0,0,0,10,0,0,8,0,0,5,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,9,6,4,0,36,13,3,24,12,31,39,30,21,3,183
POA6505,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,6,3,17,16,7,25,14,7,0,106
POA6506,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,5,3,0,0,0,3,0,0,0,5,0,9,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,10,14,10,9,6,0,53
POA6507,3,0,7,8,0,9,4,4,0,22,0,0,6,0,3,4,9,5,0,32,0,5,10,11,7,11,11,0,0,55,0,0,7,7,4,6,0,0,0,26,0,3,4,6,3,0,9,0,0,33,0,0,0,6,9,7,0,0,0,18,0,0,9,9,7,15,0,0,0,37,0,0,0,3,3,0,0,0,0,3,0,0,0,4,5,0,0,0,0,7,6,4,31,20,10,10,5,0,0,88,19,25,81,69,64,87,64,34,4,451
POA6509,0,0,0,0,5,0,0,0,0,7,0,5,3,0,3,0,3,0,0,10,0,0,3,3,0,3,0,0,0,13,0,0,0,3,0,3,3,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,3,0,20,7,9,10,22,24,28,15,16,0,125
POA6510,4,6,16,21,20,16,22,7,7,111,0,23,20,14,18,25,11,10,0,125,0,9,21,14,37,41,13,3,0,139,0,8,13,16,23,21,7,3,0,95,0,7,15,17,14,31,11,3,0,97,0,0,15,17,17,23,7,3,0,74,0,0,13,16,24,16,11,0,0,92,0,0,4,5,0,9,0,0,0,20,0,0,3,11,0,7,3,0,0,22,16,9,33,24,31,30,33,22,20,223,103,106,225,200,240,288,234,125,50,1565
POA6511,0,0,3,0,8,5,12,9,4,44,0,5,10,6,5,9,9,3,0,38,0,0,13,4,0,13,3,0,0,36,0,0,4,0,3,3,4,0,0,19,0,0,0,0,6,0,0,4,0,13,0,0,4,0,0,0,0,0,0,12,0,0,5,0,0,3,0,0,0,16,0,0,0,10,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,5,5,0,10,4,5,7,3,6,0,38,12,9,55,36,49,92,92,53,16,416
POA6512,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,5,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,5,0,0,0,14,0,0,3,13,22,20,12,9,5,78
POA6513,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,0,17,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,3,0,0,7,0,0,0,5,0,3,5,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,5,0,0,0,0,6,0,0,0,13,10,3,9,23,35,22,13,4,0,133
POA6514,0,0,0,6,6,11,15,3,0,35,0,0,3,3,6,7,10,3,0,26,0,3,5,6,8,8,11,4,0,40,0,4,0,0,0,14,5,0,0,25,0,0,3,3,3,10,0,0,0,19,0,0,4,0,5,3,7,0,0,18,0,0,7,5,5,13,7,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,14,5,3,4,0,13,14,15,4,8,64,18,9,40,36,67,136,174,77,17,577
POA6515,0,0,3,4,3,0,3,5,0,15,0,0,3,4,3,0,3,0,0,18,0,4,0,4,0,7,3,0,0,23,0,0,5,0,3,0,0,0,0,8,0,0,4,4,6,3,0,0,0,13,0,0,6,5,0,4,3,0,0,19,0,0,5,3,4,6,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,10,9,6,14,6,6,0,54,3,16,47,42,36,57,41,18,6,267
POA6516,4,3,17,13,21,22,25,9,0,120,5,14,23,17,14,21,20,6,0,127,0,6,20,12,29,12,16,3,3,110,0,0,12,15,19,18,12,3,0,73,0,0,23,12,12,17,4,0,0,75,0,0,10,11,8,15,10,0,0,52,0,0,18,22,37,29,10,0,0,130,0,0,0,6,11,14,5,0,0,36,0,0,0,10,9,7,5,0,0,34,3,8,18,23,31,30,40,16,8,177,69,61,183,216,259,345,387,148,36,1710
POA6517,0,0,3,0,0,3,8,0,4,28,0,0,4,4,3,13,3,0,0,33,0,0,5,10,0,5,0,0,0,27,0,4,5,9,3,6,0,0,0,26,0,0,6,3,0,3,0,0,0,18,0,0,0,3,0,0,0,0,0,7,0,0,4,0,8,3,0,0,0,17,0,0,0,4,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,9,3,0,3,19,11,3,9,6,0,61,11,19,48,69,47,64,62,23,11,339
