POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6223,10,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,8,7,0,0,0,0,7,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,21,10,6,0,0,0,65
POA6224,28,0,0,0,0,0,0,17,45,23,3,0,0,0,0,0,0,31,7,5,3,4,0,0,0,0,23,9,10,16,9,0,0,0,10,44,3,3,15,7,0,0,0,0,33,0,0,9,9,6,4,0,6,33,10,5,23,8,0,0,0,0,48,4,8,17,7,3,0,7,4,46,7,3,16,14,9,0,0,4,48,5,5,7,8,9,0,0,0,35,0,3,7,13,3,7,3,4,46,0,0,9,7,5,0,0,4,33,0,4,9,8,4,4,0,4,30,0,0,5,7,5,0,0,4,17,0,0,0,0,4,0,0,0,6,100,50,131,95,46,17,14,60,516
POA6225,217,5,0,0,0,0,0,30,249,136,26,16,4,0,0,0,27,201,100,40,59,10,3,0,0,27,246,56,33,69,49,13,7,0,16,244,34,24,96,61,18,8,0,27,264,32,33,76,50,27,6,0,22,245,24,27,111,60,28,6,5,18,290,25,36,131,82,37,9,9,21,351,27,35,110,90,25,10,7,17,324,26,26,113,109,41,12,0,25,356,21,12,103,84,37,14,0,28,304,13,15,84,86,39,11,3,15,272,5,12,42,55,23,13,9,29,189,7,0,16,30,17,10,6,21,110,5,5,10,13,20,3,10,35,101,736,326,1034,786,330,120,53,346,3737
POA6226,29,0,0,0,0,0,0,3,30,13,0,0,0,0,0,0,4,16,10,0,0,0,0,0,0,0,11,10,4,11,5,0,0,0,0,24,0,4,18,7,3,4,0,0,34,6,0,8,15,6,0,0,4,38,4,0,17,9,5,5,0,0,31,4,7,13,8,3,0,0,0,36,6,0,15,9,3,0,0,4,43,0,3,11,8,5,0,3,0,28,0,4,8,8,4,0,0,0,24,5,0,4,7,0,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,27,113,78,23,6,8,20,347
POA6227,23,0,0,0,0,0,0,3,28,9,0,0,0,0,0,0,0,18,6,8,3,0,0,0,0,0,22,0,5,8,0,0,0,0,0,14,4,3,23,7,3,0,0,0,38,0,0,12,4,4,0,0,0,31,4,0,9,7,4,0,0,3,25,5,0,12,5,4,0,0,0,29,6,0,13,5,0,0,0,0,28,0,0,13,9,0,0,0,0,22,0,0,3,3,3,0,0,3,22,0,0,6,3,0,0,0,0,12,0,0,6,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,25,106,51,21,8,0,17,302
POA6228,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,3,5,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,3,18,9,5,6,0,0,56
POA6229,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,6,4,0,0,0,0,9,5,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,11,8,16,17,0,0,0,13,69
POA6230,1282,11,0,0,0,0,0,94,1394,928,150,38,9,0,0,0,94,1220,729,241,159,61,25,10,3,120,1349,443,281,405,158,54,14,10,93,1456,266,239,512,245,74,25,16,79,1462,193,188,561,276,108,26,20,77,1455,183,191,609,302,105,41,19,70,1523,193,205,628,331,123,35,21,81,1615,177,147,545,337,121,26,17,75,1446,136,125,562,375,152,51,23,72,1503,105,81,475,359,120,40,25,79,1286,101,76,469,284,127,46,25,73,1186,43,38,251,231,114,43,25,61,816,22,29,124,148,88,47,27,52,537,24,24,103,152,139,71,56,98,657,4827,2038,5437,3270,1348,476,284,1219,18904
POA6232,306,0,0,0,0,0,0,12,320,198,33,7,3,0,0,0,16,255,182,75,56,23,6,3,0,26,367,110,89,135,56,14,4,0,17,425,45,66,161,95,14,9,3,9,402,40,58,141,80,27,6,5,15,373,37,42,131,72,32,11,7,10,336,45,48,141,73,40,8,5,15,367,25,31,121,91,23,11,5,10,317,21,23,130,90,30,10,4,19,331,20,18,99,91,33,13,4,16,302,6,15,103,76,33,4,3,14,258,13,9,74,64,27,5,4,23,218,8,7,48,47,45,13,10,29,196,5,3,26,43,21,19,15,49,178,1057,518,1370,896,345,111,73,277,4648
POA6233,621,0,0,0,0,0,0,49,668,333,52,27,4,0,0,0,29,439,255,135,92,24,4,0,0,36,544,136,136,228,103,21,13,5,38,674,85,92,340,158,45,13,8,18,757,58,102,262,150,55,20,4,22,680,64,56,289,171,54,13,7,26,684,66,80,259,157,48,11,6,21,648,62,59,284,156,69,12,8,27,673,57,59,257,190,77,21,15,27,700,39,39,220,156,48,21,17,32,564,37,32,184,156,53,15,0,26,514,14,12,93,88,42,11,8,23,303,7,9,52,48,30,17,9,14,186,4,9,14,36,29,13,4,9,120,1847,870,2608,1592,583,182,88,402,8164
POA6236,58,0,0,0,0,0,0,15,66,32,0,0,0,0,0,0,7,44,20,7,9,0,0,0,0,0,38,15,8,21,11,0,0,0,4,56,14,5,23,10,0,0,0,4,64,7,9,28,12,3,0,0,0,55,6,3,29,15,6,0,0,3,66,12,15,41,29,11,3,0,5,111,10,17,33,14,8,0,0,5,94,7,8,42,23,9,3,0,8,106,3,7,21,20,8,0,0,11,71,0,4,15,17,4,0,0,5,49,3,3,14,9,11,0,0,5,48,0,0,0,8,5,5,5,0,20,0,0,0,0,6,0,0,0,12,199,82,283,177,71,18,8,69,908
POA6237,77,0,0,0,0,0,0,3,75,41,3,3,4,0,0,0,5,53,21,9,9,0,0,0,0,10,45,12,16,16,6,0,0,0,4,55,13,13,41,12,4,0,0,4,92,7,0,35,28,4,0,0,4,86,9,6,57,17,4,3,0,7,97,22,6,30,24,11,3,4,6,99,10,10,40,31,12,0,0,7,114,17,10,48,24,14,3,0,4,126,10,8,30,30,3,3,5,3,103,7,0,24,17,7,4,0,10,74,7,0,10,7,5,3,0,4,35,0,0,4,6,8,4,0,0,20,0,0,0,6,5,0,0,4,13,245,93,348,214,80,31,12,69,1097
POA6239,102,0,0,0,0,0,0,14,123,59,7,3,3,0,0,0,3,77,43,16,15,4,7,0,0,9,89,42,27,29,13,9,0,0,4,131,24,20,49,24,12,0,0,11,139,25,11,45,28,10,4,3,6,140,24,22,49,39,16,0,0,7,161,20,11,64,34,16,0,0,13,165,21,18,64,41,18,10,0,13,186,27,16,73,51,13,4,0,9,192,9,11,61,60,21,13,6,10,182,10,17,46,43,16,3,0,15,150,5,7,24,30,9,3,9,10,95,5,6,12,17,17,10,0,7,77,3,4,13,15,11,10,4,7,65,434,186,558,408,172,52,26,132,1972
POA6240,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,7,3,0,0,6,0,0,0,0,9,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,26,19,7,0,0,8,72
POA6243,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,10,4,6,0,4,37
POA6244,27,0,0,0,0,0,0,9,31,21,4,3,0,0,0,0,0,30,13,5,3,0,0,0,0,5,25,0,9,12,4,0,0,0,0,37,3,10,13,13,8,0,0,11,59,6,0,20,14,3,0,0,9,49,8,3,16,8,4,0,0,5,46,8,5,15,6,9,0,0,11,51,5,4,25,11,5,3,5,5,58,7,5,22,15,10,0,0,11,70,4,0,15,11,4,5,0,7,49,0,0,17,18,9,5,0,6,51,3,3,6,18,6,0,0,13,44,3,0,4,7,5,4,3,4,24,0,0,0,8,4,3,0,4,17,111,50,176,132,66,19,12,82,646
POA6251,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,8,5,0,3,6,5,0,0,0,11,0,0,3,3,0,0,0,0,11,0,0,5,5,0,0,0,0,12,6,0,4,7,0,0,0,0,20,0,0,4,5,6,0,0,0,15,0,0,6,0,4,0,0,0,13,0,0,3,0,4,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,38,28,17,6,0,3,130
POA6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,3,7,0,0,3,0,0,0,0,0,4,0,0,4,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,11,7,0,0,8,61
POA6253,8,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,8,5,0,4,0,0,0,0,0,7,12,4,7,6,7,0,0,0,26,0,0,0,3,0,0,0,0,5,5,0,4,8,3,0,0,3,20,5,4,10,3,0,0,0,0,23,6,3,8,3,0,0,0,0,23,8,4,13,11,5,0,0,3,45,11,0,12,6,16,0,0,0,46,4,0,11,4,4,0,0,3,33,7,7,9,3,0,0,0,0,27,3,3,0,0,0,0,0,5,9,0,3,4,3,0,0,0,0,8,72,36,80,51,33,4,6,19,291
POA6254,14,0,0,0,0,0,0,0,12,8,5,0,0,0,0,0,0,13,3,0,6,0,0,0,0,0,10,0,0,0,7,0,0,0,0,3,0,0,4,8,6,0,0,3,17,3,0,6,0,0,0,0,0,10,0,0,4,5,0,0,0,0,10,0,4,6,0,4,0,0,3,18,0,3,5,9,4,0,0,4,29,0,0,12,4,3,0,0,3,26,0,0,0,7,0,0,0,4,19,0,0,11,0,0,0,0,0,18,0,0,9,0,0,0,0,0,13,0,0,3,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,38,22,65,44,14,0,4,23,214
POA6255,109,0,0,0,0,0,0,14,129,43,6,0,0,0,0,0,11,59,30,16,10,10,0,0,0,5,71,22,20,24,14,4,3,0,3,92,19,11,38,21,6,0,0,0,101,15,11,45,35,14,4,0,17,139,20,21,43,25,15,3,5,5,146,28,14,56,33,9,3,4,18,162,29,24,56,40,15,0,0,10,184,18,23,73,53,21,7,0,12,206,30,24,83,42,31,5,3,16,234,9,14,57,48,22,3,0,12,172,12,9,42,29,22,0,0,15,118,0,6,22,8,13,7,0,0,58,5,5,9,10,5,0,4,9,47,401,196,557,368,187,38,21,158,1920
POA6256,4,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,12,7,0,4,0,4,0,0,5,12,0,0,3,3,0,0,0,0,13,3,0,9,5,0,0,4,0,19,0,5,4,0,5,0,0,3,15,5,0,4,5,0,0,0,0,18,3,0,3,3,5,0,0,0,13,0,0,3,0,4,0,0,0,9,0,0,5,6,4,0,0,0,13,0,3,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,36,11,44,24,22,6,3,17,163
POA6258,166,4,0,0,0,0,0,34,205,103,18,3,0,0,0,0,12,143,71,27,18,14,4,0,0,3,142,57,30,50,24,9,3,0,6,185,33,27,63,38,15,3,0,13,194,18,20,56,46,11,5,6,15,171,33,15,75,41,19,7,7,15,208,21,15,59,62,26,10,4,20,224,21,26,94,76,31,9,7,15,286,20,19,91,54,23,11,4,17,225,19,21,75,57,31,11,3,20,237,15,11,52,44,26,13,3,13,172,3,3,33,37,14,10,6,10,110,4,4,20,32,18,6,7,9,98,0,3,14,23,17,13,6,11,88,594,239,701,549,233,100,49,211,2679
POA6260,31,0,0,0,0,0,0,3,36,20,0,0,0,0,0,0,4,24,24,9,4,0,0,0,0,11,44,16,5,5,4,3,0,0,4,38,4,9,13,5,0,0,0,0,32,7,3,10,12,8,0,0,7,53,5,5,17,7,3,4,0,7,50,5,3,15,9,8,0,0,4,50,13,8,13,10,7,0,0,9,59,9,6,11,12,5,5,0,9,62,3,0,14,14,9,0,0,7,47,6,0,9,8,8,0,0,3,37,4,5,8,12,3,4,0,3,33,0,0,4,3,3,0,0,3,9,0,0,0,4,6,5,5,4,17,152,46,117,100,52,22,12,84,595
POA6262,15,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,4,0,5,0,0,0,0,20,3,0,3,6,0,0,0,0,19,9,4,0,0,3,0,0,3,18,3,3,12,3,5,0,0,0,21,11,6,9,4,4,6,0,7,33,5,4,10,9,4,0,0,7,43,3,9,10,13,0,0,0,6,33,3,5,13,4,3,0,0,3,30,0,6,11,8,5,0,0,5,30,0,3,0,7,4,0,0,4,18,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,7,64,39,73,55,26,8,7,42,314
POA6271,95,0,0,0,0,0,0,17,112,51,4,0,5,0,0,0,8,66,41,18,10,9,3,0,0,9,84,21,17,33,13,5,3,0,0,93,15,19,33,22,4,3,0,4,109,19,10,38,29,8,3,0,10,112,12,23,38,30,17,0,3,3,133,14,29,44,29,13,4,4,4,140,16,9,58,35,10,0,0,3,131,21,11,48,28,9,6,0,11,136,4,13,35,26,11,0,3,5,98,12,3,39,32,9,7,3,11,112,0,0,16,24,11,0,0,0,57,3,0,4,12,12,3,0,9,41,0,0,4,0,8,3,0,0,31,327,163,398,280,116,39,20,97,1443
POA6275,21,0,0,0,0,0,0,5,26,3,0,0,0,0,0,0,0,3,10,6,0,3,0,0,0,4,18,3,10,10,0,0,0,0,0,26,10,3,11,13,0,0,0,3,43,5,5,13,9,0,0,0,10,39,7,0,14,7,9,4,0,4,40,11,5,10,11,5,4,0,9,49,10,9,17,19,3,0,0,4,59,12,11,29,23,5,0,0,8,79,9,5,32,19,3,0,0,8,76,12,0,25,21,8,4,0,3,75,4,4,10,8,3,0,0,12,50,0,0,9,7,3,0,0,6,24,0,0,0,7,0,0,4,4,14,120,59,175,132,51,15,9,75,630
POA6280,781,0,0,0,0,0,0,66,847,449,41,10,0,0,0,0,49,557,366,129,86,30,3,0,0,60,683,260,152,216,85,26,5,3,44,790,156,152,378,181,50,10,9,43,977,111,112,388,220,65,14,8,41,971,140,119,407,239,68,21,13,43,1060,135,148,439,213,71,18,15,47,1089,148,98,339,241,104,23,10,54,1017,134,101,393,316,104,20,11,58,1141,111,95,426,304,94,26,7,60,1121,82,89,367,278,123,27,9,71,1051,54,35,254,197,77,28,9,60,718,33,20,120,138,83,29,16,47,489,33,35,106,127,131,53,39,57,583,2993,1336,3942,2588,1003,285,155,802,13100
POA6281,167,0,0,0,0,0,0,24,194,72,0,0,0,0,0,0,9,90,108,20,7,3,0,0,0,18,157,114,53,56,19,4,0,0,30,268,59,63,143,53,7,0,0,27,346,48,36,166,73,12,0,0,13,357,39,55,145,68,11,0,0,14,332,39,31,98,58,12,6,0,17,260,43,24,103,55,18,4,0,17,267,31,26,104,80,20,3,0,13,278,23,27,112,73,21,8,0,13,271,23,16,121,82,12,0,0,22,283,24,12,67,56,21,3,0,14,195,5,0,20,28,15,6,0,10,86,0,8,16,20,5,11,0,4,59,794,369,1151,659,170,31,11,257,3440
POA6282,31,0,0,0,0,0,0,7,37,3,0,0,0,0,0,0,4,11,20,0,0,0,0,0,0,3,31,19,3,10,0,0,0,0,0,32,10,12,14,9,0,0,0,7,55,9,8,19,7,0,0,0,7,47,10,6,32,11,0,0,0,6,60,12,10,14,14,9,0,0,3,59,14,3,20,22,0,0,0,6,65,7,0,28,19,10,0,0,0,71,9,0,23,17,11,0,0,9,60,6,6,17,14,6,0,0,6,47,3,0,3,0,0,0,0,0,12,0,0,0,5,4,0,0,0,17,0,0,0,3,0,0,0,0,4,157,55,192,114,40,9,4,58,612
POA6284,57,0,0,0,0,0,0,5,63,19,0,0,0,0,0,0,0,24,28,13,11,0,0,0,0,11,51,26,15,21,7,0,0,0,9,89,29,26,55,16,4,0,0,20,148,18,30,66,24,9,0,0,10,148,16,20,41,13,9,0,0,11,103,11,13,46,15,0,0,0,16,104,13,8,28,19,9,3,0,8,91,18,11,40,27,4,0,0,4,101,8,7,27,12,6,0,0,5,68,3,8,15,9,3,0,0,9,48,0,0,9,6,6,0,0,3,24,0,0,3,8,0,0,0,3,18,0,0,0,5,5,4,0,0,16,258,147,356,165,53,8,5,106,1096
POA6285,229,0,0,0,0,0,0,30,257,120,10,0,0,0,0,0,18,146,180,30,14,10,0,0,0,24,258,167,76,57,26,4,0,0,25,355,105,101,172,64,6,4,0,32,484,73,86,178,72,29,3,3,34,475,55,70,184,81,25,4,0,41,456,54,60,129,57,13,4,0,37,352,49,40,121,59,18,3,0,17,316,47,27,143,72,24,8,3,15,338,38,25,119,58,28,3,3,16,288,12,27,103,51,19,6,3,12,244,6,10,44,33,8,4,3,3,115,7,9,19,21,11,0,0,5,69,4,4,9,26,16,11,0,11,90,1157,563,1293,634,193,48,30,323,4234
POA6286,13,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,6,10,13,5,0,0,0,0,0,7,22,8,6,6,0,0,0,0,0,32,4,7,12,15,3,0,0,5,41,3,7,15,5,0,0,0,6,40,9,3,3,3,0,0,0,0,17,3,0,8,6,0,0,0,0,26,4,5,8,12,0,0,0,0,32,11,0,7,14,4,0,0,3,39,7,0,5,9,5,0,0,4,32,0,0,3,7,0,0,0,0,18,0,0,6,0,0,0,0,0,12,0,0,0,4,0,0,0,0,7,0,0,0,4,0,0,0,0,6,85,48,78,72,15,4,4,29,330
POA6288,16,0,0,0,0,0,0,4,18,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,11,6,0,0,0,0,0,0,23,5,0,7,4,0,0,0,0,19,5,0,8,3,4,0,0,3,21,6,4,3,6,0,0,0,0,17,3,0,7,4,3,6,0,0,25,0,0,8,9,0,0,0,0,30,7,0,5,7,0,0,0,0,20,3,0,9,3,3,0,0,0,24,0,3,6,4,0,0,0,0,18,0,0,7,5,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,64,26,66,44,14,9,6,16,233
POA6290,19,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,8,11,6,4,0,0,0,0,5,23,9,8,9,0,0,0,0,0,25,11,11,15,5,0,0,0,3,41,11,5,4,0,6,0,0,8,36,7,9,11,7,0,0,0,8,43,9,13,27,16,3,0,0,0,73,12,8,31,17,9,0,0,5,74,17,6,42,32,12,0,0,6,117,17,9,32,32,13,0,0,8,111,5,5,36,25,20,0,0,8,103,7,4,30,10,7,0,0,4,61,4,0,10,13,9,0,0,12,49,4,0,13,18,13,3,0,4,58,149,87,261,179,88,13,9,73,849
POA6302,46,0,0,0,0,0,0,7,54,38,0,0,0,0,0,0,7,50,33,11,4,3,0,0,0,9,60,29,9,16,9,5,0,0,3,62,14,13,38,24,9,5,0,4,101,6,10,21,26,8,0,0,3,79,18,3,34,14,4,0,0,9,82,17,18,40,23,8,0,0,9,117,19,10,42,32,20,4,0,12,149,16,9,61,49,13,3,0,11,171,19,14,60,44,26,4,0,10,179,16,15,49,39,19,3,3,14,155,9,5,31,26,13,5,0,19,108,4,0,8,25,19,5,4,18,81,7,5,11,14,11,6,8,7,54,284,123,412,314,139,44,22,139,1487
POA6304,25,0,0,0,0,0,0,6,34,12,0,0,0,0,0,0,7,27,10,5,3,0,0,0,0,5,19,13,5,8,3,0,3,0,4,37,4,5,11,5,3,0,0,3,39,7,3,16,11,0,0,0,6,38,0,4,17,14,5,3,0,4,52,3,4,20,15,0,0,0,8,55,7,9,12,13,5,3,0,9,59,5,6,26,26,12,6,3,8,90,4,5,34,24,0,3,5,11,85,3,3,26,18,12,8,0,13,79,6,3,9,13,7,0,0,5,44,3,0,7,9,3,0,0,3,29,0,0,5,9,0,0,0,6,27,123,61,197,159,55,29,14,80,714
