POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA6159,0,0,..,5,0,5,0,5,..,24,0,28,0,28,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,5,0,5,..,4,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,7,0,7,..,0,0,0,0,0,..,6,0,6,0,6,..,17,0,20,0,20,..,10,0,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,22,5,23,0,23,..,169,15,184,0,190,..,3,0,9,89,98,1790,172,23,189,90,2073,3439,..,..,..,..,3439,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,19,7,19,0,19
POA6160,0,0,..,10,0,11,0,11,..,108,29,142,0,142,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,13,0,11,0,11,..,21,3,25,0,25,..,7,3,11,0,11,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,6,0,6,..,14,0,14,0,14,..,14,0,14,0,14,..,6,0,6,0,6,..,36,0,35,0,35,..,48,9,57,3,62,..,0,0,0,0,0,..,12,3,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,78,11,90,0,89,..,545,81,630,6,636,..,10,0,13,290,300,3738,557,84,643,294,4674,7387,..,..,..,..,7387,..,9,0,9,0,9,..,19,0,19,0,19,..,4,0,6,0,6,..,10,0,10,0,10,..,24,13,39,0,39
POA6161,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,10,0,10,..,0,0,0,8,8,50,9,0,10,8,71,112,..,..,..,..,112,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8
POA6162,0,0,..,8,0,8,0,8,..,215,88,302,0,303,..,32,3,33,0,33,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,16,0,17,0,17,..,50,27,73,0,73,..,6,0,6,0,6,..,0,0,0,0,0,..,22,4,26,0,26,..,3,0,3,0,3,..,20,0,20,0,20,..,9,0,6,0,6,..,11,0,11,0,11,..,30,4,36,0,36,..,51,11,60,0,60,..,0,0,0,0,0,..,9,0,9,0,13,..,3,0,3,0,3,..,10,4,10,0,10,..,110,12,118,4,123,..,782,170,952,11,956,..,15,5,19,245,268,4986,798,176,970,255,6209,9737,..,..,..,..,9737,..,9,0,9,0,9,..,5,0,5,0,5,..,12,0,14,0,12,..,5,0,9,0,9,..,14,6,19,0,19
POA6163,0,4,..,213,12,230,7,236,..,834,127,963,6,969,..,86,9,99,0,99,..,9,0,7,0,7,..,52,20,75,0,75,..,12,3,12,0,12,..,35,3,43,0,43,..,71,14,86,0,86,..,71,8,75,0,75,..,307,82,387,4,389,..,37,7,44,0,44,..,3,0,3,0,3,..,147,43,186,0,186,..,152,4,158,0,158,..,151,24,176,0,176,..,213,13,222,0,227,..,72,6,71,0,72,..,585,42,630,0,633,..,246,24,267,0,267,..,50,0,54,0,54,..,82,13,94,0,94,..,15,3,22,0,22,..,94,30,122,0,122,..,625,60,682,18,701,..,5140,756,5894,51,5948,..,138,25,162,1141,1306,20804,5280,782,6059,1200,28060,40905,..,..,..,..,40905,..,173,5,177,0,178,..,152,11,158,0,158,..,66,0,70,0,70,..,339,72,409,5,415,..,677,162,841,13,855
POA6164,0,50,..,887,71,963,12,974,..,272,17,293,0,291,..,96,10,108,0,108,..,7,0,7,0,7,..,124,54,181,0,182,..,7,0,9,0,9,..,244,13,262,0,263,..,144,16,164,3,163,..,99,9,111,0,111,..,284,40,325,4,330,..,99,7,107,0,107,..,12,5,16,0,16,..,170,34,210,0,210,..,333,11,343,0,344,..,267,18,284,4,294,..,491,27,524,0,526,..,149,0,150,0,157,..,1237,58,1301,10,1315,..,288,26,324,3,327,..,114,10,117,3,119,..,108,32,137,0,137,..,16,0,17,0,17,..,81,23,107,3,110,..,772,86,862,27,886,..,7019,976,7995,99,8089,..,169,25,187,935,1130,24174,7184,1003,8185,1035,33393,48230,..,..,..,..,48230,..,373,4,377,0,384,..,273,22,297,6,302,..,55,0,55,0,58,..,480,113,590,3,595,..,1801,617,2413,32,2447
POA6165,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,3,3,18,3,0,3,3,25,46,..,..,..,..,46,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6166,0,3,..,20,0,19,0,19,..,189,18,209,0,209,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,7,0,7,..,4,0,4,0,4,..,5,0,5,0,5,..,5,0,5,0,5,..,9,3,12,0,12,..,91,17,105,0,105,..,15,0,15,0,15,..,0,0,0,0,0,..,52,0,58,0,58,..,17,0,17,0,22,..,7,0,12,0,12,..,52,4,54,0,54,..,6,0,6,0,6,..,83,4,84,0,85,..,36,3,42,0,40,..,4,0,4,0,4,..,14,5,20,0,20,..,0,0,0,0,0,..,16,0,16,0,16,..,68,5,74,0,74,..,897,95,992,8,996,..,21,9,26,228,251,4189,911,104,1019,232,5438,8369,..,..,..,..,8369,..,43,0,42,0,42,..,8,0,8,0,8,..,0,0,0,0,0,..,21,3,22,0,22,..,56,12,67,0,66
POA6167,0,13,..,367,41,403,3,407,..,54,10,66,0,66,..,12,7,23,0,23,..,8,0,8,0,8,..,40,23,57,0,57,..,10,0,10,0,10,..,62,7,70,0,70,..,5,0,12,0,9,..,10,0,9,0,9,..,40,8,49,0,51,..,29,3,29,0,29,..,20,0,18,0,18,..,30,13,44,0,47,..,223,14,236,4,243,..,64,8,74,3,76,..,319,18,334,7,341,..,84,0,85,0,85,..,690,46,735,13,745,..,73,15,84,0,84,..,30,0,31,0,31,..,67,8,74,0,76,..,0,0,0,0,0,..,34,9,45,0,45,..,346,21,369,6,375,..,2263,268,2530,31,2562,..,55,9,63,631,692,10391,2318,279,2597,657,13644,20842,..,..,..,..,20842,..,112,0,114,0,113,..,88,6,97,0,97,..,46,0,46,0,48,..,78,17,98,3,101,..,169,63,231,3,236
POA6168,0,3,..,68,6,80,0,78,..,44,4,46,0,46,..,22,3,26,0,26,..,3,0,3,0,3,..,4,3,6,0,6,..,5,0,6,0,6,..,6,0,6,0,6,..,4,0,4,0,4,..,22,0,22,0,22,..,24,5,32,0,32,..,11,0,11,0,11,..,9,0,11,0,11,..,64,20,81,0,81,..,60,0,60,0,60,..,24,4,24,0,24,..,93,4,97,0,97,..,31,0,36,0,36,..,204,6,213,0,213,..,47,3,49,3,53,..,4,0,4,0,4,..,48,14,60,0,60,..,0,0,0,0,0,..,30,10,38,0,41,..,233,38,270,0,274,..,1075,160,1237,9,1246,..,63,9,70,800,867,10338,1134,171,1307,806,12459,20568,..,..,..,..,20568,..,56,0,62,0,60,..,48,5,52,3,56,..,15,4,24,0,24,..,30,19,50,0,50,..,85,34,119,0,119
POA6169,0,0,..,28,8,36,0,36,..,30,0,34,0,33,..,14,0,18,0,18,..,7,0,5,0,5,..,6,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,16,0,19,0,18,..,40,6,41,0,41,..,29,0,33,0,33,..,0,0,0,0,0,..,38,9,42,0,50,..,61,0,61,0,61,..,38,3,40,0,40,..,89,0,93,0,90,..,23,0,26,0,26,..,211,5,215,0,215,..,49,5,56,0,57,..,18,0,18,0,18,..,114,11,124,0,124,..,0,0,0,0,0,..,39,21,59,0,59,..,277,29,302,10,312,..,1185,128,1315,14,1328,..,67,3,72,877,951,15556,1251,133,1390,896,17839,30790,..,..,..,..,30790,..,171,3,179,0,178,..,39,4,38,0,38,..,33,0,33,0,37,..,23,11,34,0,34,..,72,15,87,0,89
POA6170,0,18,..,523,72,589,19,607,..,17,0,17,0,12,..,29,0,35,0,35,..,0,0,0,0,0,..,18,9,26,0,28,..,0,0,0,0,0,..,61,4,61,0,66,..,7,4,12,0,12,..,11,0,11,0,11,..,26,4,25,0,25,..,9,0,9,0,9,..,8,0,8,0,8,..,24,0,26,0,26,..,233,7,241,0,245,..,28,3,26,0,26,..,402,16,421,4,427,..,84,0,85,0,85,..,747,29,772,4,780,..,49,6,52,0,52,..,42,3,47,0,47,..,29,6,35,0,35,..,0,0,0,0,0,..,15,7,20,0,20,..,412,38,452,14,464,..,2285,230,2508,40,2551,..,44,8,47,310,358,5808,2326,228,2556,352,8709,11558,..,..,..,..,11558,..,112,0,117,0,116,..,54,5,70,0,70,..,20,0,20,0,20,..,55,13,69,0,67,..,128,38,164,4,169
POA6171,0,0,..,259,24,286,3,283,..,36,5,42,0,42,..,24,3,30,0,30,..,5,0,4,0,4,..,25,9,33,0,33,..,0,0,0,0,0,..,47,0,41,0,41,..,12,0,12,0,12,..,18,0,20,0,20,..,33,0,34,0,34,..,25,4,26,0,26,..,14,0,21,0,21,..,25,0,29,0,29,..,84,0,90,0,89,..,58,3,65,0,65,..,116,4,121,0,121,..,49,3,56,0,52,..,309,16,325,4,331,..,76,7,85,3,85,..,40,0,38,0,38,..,65,9,75,0,75,..,3,3,10,0,11,..,27,4,34,3,36,..,542,41,587,17,602,..,2067,166,2228,27,2258,..,79,7,80,719,799,16251,2143,166,2313,745,19316,31662,..,..,..,..,31662,..,430,9,438,3,445,..,73,4,81,0,82,..,41,0,41,0,41,..,27,8,29,0,29,..,141,33,173,0,173
POA6172,0,0,..,12,0,15,0,15,..,19,0,19,0,19,..,5,0,10,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,8,18,0,18,..,0,0,0,0,0,..,5,0,5,0,5,..,26,3,32,0,32,..,11,0,11,0,11,..,13,0,16,0,16,..,34,0,39,0,39,..,19,0,19,0,19,..,81,0,89,0,89,..,12,0,18,0,18,..,4,0,4,0,4,..,24,8,27,0,27,..,0,0,0,0,0,..,8,4,8,0,13,..,94,9,102,3,114,..,457,58,513,7,525,..,12,0,19,287,303,5984,474,54,535,294,6813,11791,..,..,..,..,11791,..,95,0,94,0,96,..,22,0,26,0,26,..,12,0,12,0,12,..,10,0,11,0,11,..,23,11,40,0,40
POA6173,0,0,..,11,0,11,0,11,..,8,0,8,0,8,..,13,0,10,0,10,..,0,0,0,0,0,..,4,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,25,0,25,0,25,..,11,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,14,0,14,0,14,..,10,0,10,0,10,..,11,0,11,0,11,..,40,0,40,0,40,..,14,0,14,0,14,..,0,0,0,0,0,..,21,0,22,0,22,..,0,0,0,0,0,..,6,3,5,0,13,..,78,6,90,0,93,..,362,22,381,5,386,..,16,0,16,142,155,5661,377,22,392,149,6198,11318,..,..,..,..,11318,..,135,0,138,0,134,..,5,0,5,0,5,..,11,0,11,0,11,..,3,4,8,0,8,..,24,0,23,0,30
POA6174,0,0,..,4,0,4,0,4,..,14,0,14,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,14,..,7,0,7,0,7,..,5,0,5,0,5,..,30,0,30,0,29,..,9,0,9,0,9,..,0,0,0,0,0,..,6,0,7,0,7,..,0,0,0,0,0,..,3,0,4,0,4,..,28,3,29,0,29,..,172,5,184,6,186,..,19,3,18,115,138,2548,186,14,193,121,2870,5045,..,..,..,..,5045,..,36,0,36,0,36,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,4,0,4,..,9,0,9,0,7
POA6175,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,7,0,7,0,5,..,27,0,29,4,30,..,85,3,91,5,96,..,3,0,5,54,57,1883,94,5,96,59,2038,3702,..,..,..,..,3702,..,23,0,23,0,27,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,9,0,9
POA6176,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,3,..,4,0,4,0,4,..,9,0,10,0,10,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,15,0,14,0,14,..,56,3,62,0,62,..,3,0,3,40,39,973,58,3,63,40,1074,1862,..,..,..,..,1862,..,12,0,12,0,12,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6180,0,4,..,34,0,34,0,34,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,4,0,4,..,3,0,7,0,7,..,0,0,0,0,0,..,16,5,21,0,21,..,4,0,0,0,0,..,7,0,7,0,7,..,6,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,34,0,34,0,39,..,11,0,8,0,8,..,36,0,32,0,32,..,4,0,4,0,4,..,82,0,85,0,85,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,3,5,11,0,11,..,85,4,94,0,94,..,366,30,401,3,402,..,10,0,10,117,124,2981,379,30,409,122,3504,5732,..,..,..,..,5732,..,84,0,84,0,84,..,7,0,7,0,8,..,9,0,9,0,9,..,7,0,7,0,7,..,26,8,35,0,39
POA6181,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,239,3,0,3,5,246,458,..,..,..,..,458,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0
POA6182,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6207,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,0,0,0,55,55,553,11,0,9,55,622,1100,..,..,..,..,1100,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
POA6208,0,0,..,6,0,5,0,5,..,16,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,17,0,17,..,4,0,4,0,4,..,20,0,26,0,26,..,8,0,8,0,8,..,47,3,48,0,48,..,6,0,6,0,6,..,0,0,0,0,0,..,17,0,21,0,21,..,0,0,0,0,0,..,5,5,7,0,7,..,40,3,45,0,45,..,223,19,241,0,238,..,64,0,61,373,433,5904,286,16,300,371,6580,11572,..,..,..,..,11572,..,76,0,76,0,76,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,19,0,19,0,19
POA6209,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,3,4,5,0,5,..,4,0,4,0,4,..,22,7,29,0,29,..,0,0,0,62,61,871,28,7,32,62,961,1789,..,..,..,..,1789,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6210,0,12,..,226,18,249,0,249,..,98,5,98,0,102,..,41,6,48,0,48,..,15,0,17,0,20,..,31,5,42,0,42,..,7,0,7,0,7,..,33,8,38,0,38,..,27,7,31,0,31,..,24,3,32,0,32,..,40,0,45,0,45,..,33,9,41,0,41,..,11,0,11,0,11,..,13,0,13,0,13,..,176,0,177,0,179,..,109,7,115,0,115,..,234,5,231,0,231,..,57,3,61,0,61,..,567,18,585,0,580,..,65,7,66,0,72,..,25,0,28,0,28,..,160,27,187,3,192,..,0,0,0,0,0,..,56,24,75,0,75,..,472,42,519,10,528,..,2595,253,2842,19,2869,..,166,17,179,2001,2179,34132,2764,268,3027,2018,39182,65343,..,..,..,..,65343,..,457,10,465,0,468,..,62,0,61,0,61,..,105,0,105,0,102,..,76,28,108,0,107,..,163,66,228,4,234
