POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA6512,0,0,0,4,12,9,4,4,0,35,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6513,0,3,7,13,9,8,7,6,0,50,0,0,0,6,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6514,0,3,13,11,23,46,17,0,0,125,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,6,0,0,0,18,0,0,4,3,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,4,0,0,0,7,0,0,0,0,4,7,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
POA6515,0,7,11,20,18,19,7,0,0,91,0,0,3,3,0,7,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6516,21,22,67,67,113,98,42,5,0,447,0,0,0,0,0,8,5,0,0,13,0,0,0,0,5,3,0,0,0,16,0,3,0,3,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,3,4,5,10,3,16,15,3,0,0,50,8,0,15,7,6,18,4,0,0,63,0,0,0,0,0,10,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,0,0,0,3,0,5,0,0,0,10,0,0,0,3,0,5,0,0,0,10,0,0,0,4,6,3,0,0,0,21,0,0,7,11,9,4,0,0,0,26,0,0,13,17,12,12,6,0,0,55,0,3,15,14,12,12,0,3,0,55,0,0,0,0,3,4,0,0,0,6,0,0,6,5,3,3,0,0,0,15
POA6517,0,5,16,25,20,27,7,0,0,109,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,11,5,4,0,0,0,19,0,0,5,0,0,7,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6518,0,3,4,10,9,12,4,4,0,45,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6519,0,6,20,35,29,28,15,6,0,136,0,3,0,7,11,7,5,0,0,29,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,4,5,5,0,0,0,0,18,0,0,0,7,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6521,4,9,25,11,25,26,19,12,0,121,3,0,8,10,5,11,7,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6522,0,7,14,17,23,24,4,4,0,105,0,0,6,6,8,8,6,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,10,0,0,3,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6525,50,47,75,122,168,182,79,18,0,748,0,4,0,8,10,12,17,7,0,57,0,3,3,8,9,3,0,0,0,33,0,0,0,4,0,7,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,23,0,0,3,0,0,0,3,0,0,5,20,6,13,14,24,28,8,0,0,99,16,7,8,14,16,13,0,0,0,82,0,0,0,0,7,13,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,5,0,0,11,0,0,10,4,4,6,3,0,0,31,0,0,4,9,9,7,3,0,0,21,0,0,3,3,11,8,0,0,0,31,0,3,6,23,31,30,6,0,0,101,0,7,11,19,42,28,10,0,0,110,0,0,0,3,0,3,0,0,0,5,0,6,6,8,7,0,0,0,0,16
POA6528,6,5,12,17,17,26,12,5,0,97,0,0,4,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,4,0,3,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
POA6530,521,624,1449,1432,1564,1438,443,70,7,7545,4,3,7,8,19,18,13,7,3,85,0,11,30,30,33,16,4,0,0,129,9,9,23,30,17,18,4,0,0,103,0,0,3,5,3,4,0,0,0,24,4,12,44,46,37,39,9,0,0,191,4,15,16,31,17,14,0,0,0,91,177,130,153,149,182,165,35,3,0,988,230,90,100,99,93,70,19,0,0,697,4,9,26,39,47,39,20,0,0,177,3,9,9,4,10,4,3,0,0,36,0,11,22,22,31,23,4,0,0,115,6,6,10,16,27,13,5,0,0,81,6,19,56,60,71,37,18,0,0,260,10,11,36,35,65,42,3,0,0,211,9,19,54,95,122,94,20,0,0,416,16,56,207,294,337,263,51,3,0,1226,48,155,390,419,486,345,99,5,0,1954,9,6,11,12,20,17,0,0,0,67,24,40,55,52,68,35,12,5,0,292
POA6532,126,110,318,347,433,338,122,19,0,1815,0,4,7,21,24,27,17,13,0,106,0,10,7,8,5,10,5,0,0,40,0,0,6,5,3,5,5,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,13,16,15,20,0,0,0,71,0,0,0,3,9,9,0,0,0,21,39,18,30,31,49,30,7,0,0,200,40,9,13,8,14,10,4,0,0,100,4,4,13,7,12,16,3,0,0,58,0,0,4,5,0,0,0,0,0,11,0,0,8,3,6,7,0,0,0,24,0,3,10,5,4,4,0,0,0,23,0,4,18,12,16,6,4,0,0,64,0,3,5,15,9,10,0,0,0,36,0,4,10,14,32,31,3,0,0,92,4,8,48,71,91,52,3,0,0,275,14,19,92,82,86,74,23,0,0,390,0,3,0,4,3,5,0,0,0,21,13,0,15,9,18,10,0,0,0,67
POA6535,8,16,28,61,61,87,47,14,5,325,0,0,0,13,7,14,11,6,0,47,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,9,0,0,0,25,3,0,0,5,0,9,0,0,0,22,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,4,6,6,0,0,0,0,22,0,0,6,7,17,19,5,0,0,53,0,0,10,11,13,16,6,0,0,54,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,3
POA6536,21,15,43,54,82,92,35,4,0,342,0,0,0,4,3,0,7,0,0,17,0,0,5,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,4,12,11,8,0,0,39,6,12,9,8,11,29,9,0,0,77,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,0,0,0,26,0,0,5,0,3,3,0,0,0,10,0,0,4,3,12,11,0,0,0,34,0,0,3,4,9,8,0,0,0,27,0,0,0,0,4,0,0,0,0,7,0,0,0,4,0,3,0,0,0,9
POA6537,9,16,56,54,45,52,15,7,0,243,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,28,4,7,24,8,8,8,0,0,0,55,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,5,0,0,0,18,0,0,8,0,11,3,0,0,0,21,0,0,0,7,0,3,0,0,0,22,0,0,0,3,0,3,0,0,0,9,0,0,3,0,0,4,0,0,0,10,0,0,3,0,0,0,0,0,0,6
POA6556,42,40,66,88,118,132,32,6,0,525,0,0,0,4,0,0,0,0,0,11,0,4,5,7,4,8,0,0,0,25,0,0,0,6,6,4,0,0,0,17,0,0,6,0,3,0,0,0,0,5,0,0,5,5,3,3,0,0,0,16,0,4,4,8,5,3,0,0,0,18,8,3,5,3,18,6,3,0,0,53,9,0,9,8,6,3,0,0,0,33,0,0,0,4,3,5,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,4,0,0,10,0,3,4,7,8,5,5,0,0,26,0,0,3,4,3,0,3,0,0,16,0,0,4,11,13,10,4,0,0,47,0,5,7,11,23,23,5,0,0,67,0,3,11,23,25,27,6,0,0,94,0,0,4,0,3,0,0,0,0,8,3,0,5,7,9,3,0,0,0,26
POA6558,17,7,19,28,51,56,16,3,0,199,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,6,0,3,0,0,3,0,0,0,14,6,0,0,0,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,9,0,0,0,24,5,0,3,0,10,11,6,0,0,33,0,5,7,7,8,10,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4
POA6560,14,33,50,41,61,68,24,0,0,295,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,0,0,0,11,3,0,0,4,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,14,0,0,0,0,0,3,0,0,0,8,4,3,0,3,3,15,0,0,0,30,8,3,0,0,5,0,0,0,0,18,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,0,4,0,0,5,0,0,0,10,0,0,7,6,9,13,7,0,0,34,0,4,12,3,10,12,0,0,0,37,0,5,11,10,7,9,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,13
POA6562,17,13,51,59,76,51,32,4,3,311,0,0,0,0,0,0,7,4,0,6,0,0,5,4,4,3,0,0,0,16,0,0,6,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,9,0,0,0,0,10,5,3,4,4,7,0,0,0,0,25,4,7,0,0,3,0,0,0,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,4,0,0,8,0,0,0,12,14,7,6,0,0,35,0,0,4,10,17,8,3,0,0,38,0,6,6,9,12,17,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,12
POA6564,5,4,12,18,18,14,8,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8,0,0,0,3,3,0,0,0,0,6,0,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6566,28,35,83,96,143,222,70,4,3,683,0,0,5,3,4,5,8,0,0,23,0,0,5,4,9,6,0,0,0,19,0,0,0,0,6,5,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,6,5,6,10,0,0,0,26,3,0,3,0,4,8,0,0,0,16,11,5,4,8,11,17,0,0,0,60,13,0,0,4,5,12,0,0,0,37,0,0,0,0,8,5,3,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,9,0,3,0,4,0,6,0,0,0,12,0,0,0,3,6,9,4,0,0,26,0,0,3,3,3,10,0,0,0,18,0,3,9,9,21,13,7,0,0,57,4,0,9,18,13,31,10,0,0,82,6,3,16,30,30,53,9,0,0,142,0,0,0,0,4,0,0,0,0,7,0,0,6,3,7,7,4,0,0,20
POA6567,6,5,9,14,22,31,15,3,0,106,0,0,0,0,3,0,0,0,0,7,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,6,0,3,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6568,3,4,12,4,10,20,6,3,0,68,0,0,0,5,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6569,5,3,15,11,14,13,4,0,0,67,0,0,5,5,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6571,0,0,0,3,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
